	WP_id	cds	OG	KO id	KO description
Leaf1|2858	WP_056782094.1	cds3357	OG0000156	K02073	metQ; D-methionine transport system substrate-binding protein
Leaf1|2859	WP_056782096.1	cds3364	OG0000143	K02027	ABC.MS.S; multiple sugar transport system substrate-binding protein
Leaf1|2860	WP_056782098.1	cds3365	OG0003616		
Leaf1|2861	WP_056782099.1	cds3367			
Leaf1|2862	WP_056782100.1	cds3368	OG0000220	K00884	NAGK; N-acetylglucosamine kinase [EC:2.7.1.59]
Leaf1|2863	WP_056782102.1	cds3370	OG0000715	K01624	FBA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
Leaf1|2864	WP_056782105.1	cds3371	OG0000590	K03316	TC.CPA1; monovalent cation:H+ antiporter, CPA1 family
Leaf1|2865	WP_056782107.1	cds3372	OG0000436		
Leaf1|2866	WP_056782109.1	cds3373			
Leaf1|2867	WP_056782110.1	cds3374			
Leaf1|2868	WP_056782112.1	cds3375	OG0004435		
Leaf1|2869	WP_056782115.1	cds3377	OG0005159		
Leaf1|2870	WP_056782116.1	cds3378	OG0000558	K03469	rnhA; ribonuclease HI [EC:3.1.26.4]
Leaf1|2871	WP_056782118.1	cds3379	OG0002185	K00563	rlmA1; 23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]
Leaf1|2872	WP_056782120.1	cds3380	OG0006314		
Leaf1|2873	WP_056782121.1	cds3384	OG0000246	K21064	ycsE; 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]
Leaf1|2874	WP_056782122.1	cds3386	OG0000307	K07029	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]
Leaf1|2875	WP_056782124.1	cds3387	OG0001071	K01712	hutU; urocanate hydratase [EC:4.2.1.49]
Leaf1|2876	WP_056782126.1	cds3388	OG0001004	K06016	pydC; beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]
Leaf1|2877	WP_056782128.1	cds3390	OG0001072	K01468	hutI; imidazolonepropionase [EC:3.5.2.7]
Leaf1|2878	WP_056782129.1	cds3391	OG0001570	K09975	uncharacterized protein
Leaf1|2879	WP_056782132.1	cds3392	OG0000018	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
Leaf1|2880	WP_056782134.1	cds3393	OG0001900	K02846	solA; N-methyl-L-tryptophan oxidase [EC:1.5.3.-]
Leaf1|2881	WP_056782135.1	cds3394	OG0003987		
Leaf1|2882	WP_056782137.1	cds3397	OG0001180	K14170	pheA; chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]
Leaf1|2883	WP_056782138.1	cds3398			
Leaf1|2884	WP_056782140.1	cds3401	OG0000097	K01066	aes; acetyl esterase [EC:3.1.1.-]
Leaf1|2885	WP_056782142.1	cds3403	OG0000441	K05350	bglB; beta-glucosidase [EC:3.2.1.21]
Leaf1|2886	WP_056782143.1	cds3404	OG0000013	K02529	lacI; LacI family transcriptional regulator
Leaf1|2887	WP_056782145.1	cds3406	OG0000500	K06975	uncharacterized protein
Leaf1|2888	WP_056782147.1	cds3410	OG0003142	K03800	lplA; lipoate---protein ligase [EC:6.3.1.20]
Leaf1|2889	WP_056782151.1	cds3412	OG0001851		
Leaf1|2890	WP_056782153.1	cds3415	OG0000145	K08225	entS; MFS transporter, ENTS family, enterobactin (siderophore) exporter
Leaf1|2891	WP_056782157.1	cds3416	OG0002820	K16168	bpsB; methyltransferase
Leaf1|2892	WP_056782158.1	cds3418	OG0003641		
Leaf1|2893	WP_056782160.1	cds3419			
Leaf1|2894	WP_056782161.1	cds3424	OG0001735		
Leaf1|2895	WP_056782163.1	cds3425			
Leaf1|2896	WP_056782164.1	cds3429	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf1|2897	WP_056782167.1	cds3434	OG0002552	K01190	lacZ; beta-galactosidase [EC:3.2.1.23]
Leaf1|2898	WP_056782169.1	cds3435	OG0002903	K17218	sqr; sulfide:quinone oxidoreductase [EC:1.8.5.4]
Leaf1|2899	WP_056782170.1	cds3438	OG0006315		
Leaf1|2900	WP_056782172.1	cds3439	OG0000267	K13573	pafC; proteasome accessory factor C
Leaf1|2901	WP_056782175.1	cds3441	OG0003128		
Leaf1|2902	WP_056782176.1	cds3442	OG0002308		
Leaf1|2903	WP_056782178.1	cds3444			
Leaf1|2904	WP_056782179.1	cds3445			
Leaf1|2905	WP_056782181.1	cds3446	OG0002539	K05989	ramA; alpha-L-rhamnosidase [EC:3.2.1.40]
Leaf1|2906	WP_056782182.1	cds3447	OG0002809		
Leaf1|2907	WP_056782184.1	cds3449	OG0001901	K19158	yoeB; toxin YoeB [EC:3.1.-.-]
Leaf1|2908	WP_056782186.1	cds3450			
Leaf1|2909	WP_056782187.1	cds3451	OG0000025	K19736	aefR; TetR/AcrR family transcriptional regulator, regulator of autoinduction and epiphytic fitness
Leaf1|2910	WP_056782189.1	cds3452			
Leaf1|2911	WP_056782191.1	cds3454	OG0000078	K13694	mepS; murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]
Leaf1|2912	WP_056782192.1	cds3455	OG0000013	K02529	lacI; LacI family transcriptional regulator
Leaf1|2913	WP_056782194.1	cds3456	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf1|2914	WP_056782196.1	cds3460	OG0000084	K10440	rbsC; ribose transport system permease protein
Leaf1|2915	WP_056782197.1	cds3462			
Leaf1|2916	WP_056782199.1	cds3463	OG0003642		
Leaf1|2917	WP_056782200.1	cds3464	OG0000013	K02529	lacI; LacI family transcriptional regulator
Leaf1|2918	WP_056782202.1	cds3465	OG0006316	K01804	araA; L-arabinose isomerase [EC:5.3.1.4]
Leaf1|2919	WP_056782204.1	cds3466	OG0006317		
Leaf1|2920	WP_056782205.1	cds3467	OG0001165		
Leaf1|2921	WP_056782207.1	cds3468	OG0000145	K08225	entS; MFS transporter, ENTS family, enterobactin (siderophore) exporter
Leaf1|2922	WP_056782208.1	cds3472	OG0000025	K19736	aefR; TetR/AcrR family transcriptional regulator, regulator of autoinduction and epiphytic fitness
Leaf1|2923	WP_056782210.1	cds3473	OG0000081	K02444	glpR; DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor
Leaf1|2924	WP_056782212.1	cds3474	OG0004001		
Leaf1|2925	WP_056782213.1	cds3475	OG0005151	K00848	rhaB; rhamnulokinase [EC:2.7.1.5]
Leaf1|2926	WP_056782215.1	cds3476	OG0000535	K12972	ghrA; glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]
Leaf1|2927	WP_056782217.1	cds3481			
Leaf1|2928	WP_056782219.1	cds3484	OG0000052	K05799	pdhR; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex
Leaf1|2929	WP_056782221.1	cds3485	OG0000669	K13821	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]
Leaf1|2930	WP_056782223.1	cds3487	OG0002092		
Leaf1|2931	WP_056782225.1	cds3488			
Leaf1|2932	WP_056782227.1	cds3489	OG0002092		
Leaf1|2933	WP_056782228.1	cds3490			
Leaf1|2934	WP_056782230.1	cds3491	OG0001134	K01659	prpC; 2-methylcitrate synthase [EC:2.3.3.5]
Leaf1|2935	WP_056782231.1	cds3493	OG0002879	K01720	prpD; 2-methylcitrate dehydratase [EC:4.2.1.79]
Leaf1|2936	WP_056782236.1	cds3495	OG0003566	K13775	atuG; citronellol/citronellal dehydrogenase
Leaf1|2937	WP_056782237.1	cds3496	OG0000034	K01692	paaF; enoyl-CoA hydratase [EC:4.2.1.17]
Leaf1|2938	WP_056782239.1	cds3497	OG0001779		
Leaf1|2939	WP_056782241.1	cds3498	OG0000031	K00626	E2.3.1.9; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
Leaf1|2940	WP_056782242.1	cds3501	OG0001610	K00024	mdh; malate dehydrogenase [EC:1.1.1.37]
Leaf1|2941	WP_056782244.1	cds3504	OG0002553	K19745	acuI; acrylyl-CoA reductase (NADPH) [EC:1.3.1.-]
Leaf1|2942	WP_056782246.1	cds3508	OG0000677	K01845	hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
Leaf1|2943	WP_056782247.1	cds3511	OG0000841	K01749	hemC; hydroxymethylbilane synthase [EC:2.5.1.61]
Leaf1|2944	WP_056782248.1	cds3512	OG0000734	K01772	hemH; protoporphyrin/coproporphyrin ferrochelatase [EC:4.99.1.1 4.99.1.9]
Leaf1|2945	WP_056782250.1	cds3514	OG0000195	K02348	elaA; ElaA protein
Leaf1|2946	WP_056782252.1	cds3516	OG0003109		
Leaf1|2947	WP_056782254.1	cds3520	OG0000892	K02492	hemA; glutamyl-tRNA reductase [EC:1.2.1.70]
Leaf1|2948	WP_056782258.1	cds3522	OG0003931		
Leaf1|2949	WP_056782260.1	cds3523	OG0000055	K03574	mutT; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
Leaf1|2950	WP_056782261.1	cds3525	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf1|2951	WP_056782264.1	cds3527	OG0001332	K19776	dgoR; GntR family transcriptional regulator, galactonate operon transcriptional repressor
Leaf1|2952	WP_056782266.1	cds3531	OG0000594	K01207	nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]
Leaf1|2953	WP_056782268.1	cds3532	OG0001891	K18676	gspK; glucosamine kinase [EC:2.7.1.8]
Leaf1|2954	WP_056782269.1	cds3533	OG0001897	K07106	murQ; N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]
Leaf1|2955	WP_056782271.1	cds3534	OG0000232	K19337	hexR; RpiR family transcriptional regulator, carbohydrate utilization regulator
Leaf1|2956	WP_056782272.1	cds3535			
Leaf1|2957	WP_056782274.1	cds3536			
Leaf1|2958	WP_056782275.1	cds3537	OG0000047	K05834	rhtB; homoserine/homoserine lactone efflux protein
Leaf1|2959	WP_056782277.1	cds3538	OG0000322	K03688	ubiB; ubiquinone biosynthesis protein
Leaf1|2960	WP_056782278.1	cds3539	OG0000128	K03294	TC.APA; basic amino acid/polyamine antiporter, APA family
Leaf1|2961	WP_056782280.1	cds3541			
Leaf1|2962	WP_056782284.1	cds3546			
Leaf1|2963	WP_056782286.1	cds3548	OG0000161	K02234	cobW; cobalamin biosynthesis protein CobW
Leaf1|2964	WP_056782288.1	cds3552	OG0001954		
Leaf1|2965	WP_056782290.1	cds3553	OG0001677	K11939	rhtA; inner membrane transporter RhtA
Leaf1|2966	WP_056782292.1	cds3555	OG0005160		
Leaf1|2967	WP_056782295.1	cds3559			
Leaf1|2968	WP_056782297.1	cds3560	OG0001454	K07215	pigA; heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58]
Leaf1|2969	WP_056782299.1	cds3561			
Leaf1|2970	WP_056782301.1	cds3564	OG0003978	K02351	putative membrane protein
Leaf1|2971	WP_056782303.1	cds3565	OG0001266	K03546	sbcC; DNA repair protein SbcC/Rad50
Leaf1|2972	WP_056782305.1	cds3566	OG0001508	K03547	sbcD; DNA repair protein SbcD/Mre11
Leaf1|2973	WP_056782310.1	cds3335	OG0000228	K00148	fdhA; glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46]
Leaf1|2974	WP_056782312.1	cds3340	OG0000165	K11741	sugE; quaternary ammonium compound-resistance protein SugE
Leaf1|2975	WP_056782318.1	cds3361	OG0000155		
Leaf1|2976	WP_056782321.1	cds3395	OG0005161		
Leaf1|2977	WP_056782323.1	cds3400	OG0001902	K07260	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]
Leaf1|2978	WP_056782325.1	cds3411	OG0000064	K09471	puuB; gamma-glutamylputrescine oxidase [EC:1.4.3.-]
Leaf1|2979	WP_056782326.1	cds3426	OG0001612	K01053	E3.1.1.17; gluconolactonase [EC:3.1.1.17]
Leaf1|2980	WP_056782327.1	cds3432	OG0000041	K17317	gtsC; glucose/mannose transport system permease protein
Leaf1|2981	WP_056782331.1	cds3453	OG0001903	K03929	pnbA; para-nitrobenzyl esterase [EC:3.1.1.-]
Leaf1|2982	WP_056782333.1	cds3469	OG0002624	K03534	rhaM; L-rhamnose mutarotase [EC:5.1.3.32]
Leaf1|2983	WP_056782334.1	cds3470	OG0003143	K01820	rhaA; L-rhamnose isomerase / sugar isomerase [EC:5.3.1.14 5.3.1.-]
Leaf1|2984	WP_056782338.1	cds3545	OG0000013	K02529	lacI; LacI family transcriptional regulator
Leaf1|2985	WP_056782340.1	cds3557			
Leaf1|2986	WP_056782343.1	cds3568	OG0000450		
Leaf1|2987	WP_056914174.1	cds67			
Leaf1|2988	WP_056914175.1	cds68			
Leaf1|2989	WP_056914176.1	cds74			
Leaf1|2990	WP_056914180.1	cds387	OG0000081	K02444	glpR; DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor
Leaf1|2991	WP_056914182.1	cds1037			
Leaf1|2992	WP_056914184.1	cds1411	OG0006318	K02476	two-component system
Leaf1|2993	WP_056914185.1	cds1645	OG0000876	K03724	lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]
Leaf1|2994	WP_056914186.1	cds1678	OG0001971	K14682	argAB; amino-acid N-acetyltransferase [EC:2.3.1.1]
Leaf1|2995	WP_056914187.1	cds1751	OG0001635	K07156	copC; copper resistance protein C
Leaf1|2996	WP_056914188.1	cds1877			
Leaf1|2997	WP_056914189.1	cds1899	OG0005162		
Leaf1|2998	WP_056914190.1	cds2031	OG0000146	K05349	bglX; beta-glucosidase [EC:3.2.1.21]
Leaf1|2999	WP_056914191.1	cds2100	OG0003136		
Leaf1|3000	WP_056914193.1	cds2268	OG0000681	K22320	oleD; 2-alkyl-3-oxoalkanoate reductase [EC:1.1.1.412]
Leaf1|3001	WP_056914194.1	cds2343	OG0000069	K16137	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
Leaf1|3002	WP_056914195.1	cds2351			
Leaf1|3003	WP_056914201.1	cds2894	OG0004447		
Leaf1|3004	WP_056914202.1	cds2963	OG0000009	K07687	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
Leaf1|3005	WP_056914204.1	cds3286	OG0006319		
Leaf1|3006	WP_056914205.1	cds3542	OG0004447		
Leaf1|3007	WP_079001710.1	cds1561	OG0001090	K02907	RP-L30; large subunit ribosomal protein L30
Leaf1|3008	WP_079002123.1	cds1238	OG0006320		
Leaf1|3009	WP_079706135.1	cds2525	OG0000046	K02025	ABC.MS.P; multiple sugar transport system permease protein
Leaf1|3010	WP_082455544.1	cds15	OG0001040	K03168	topA; DNA topoisomerase I [EC:5.99.1.2]
Leaf1|3011	WP_082455546.1	cds19	OG0006321		
Leaf1|3012	WP_082455548.1	cds22			
Leaf1|3013	WP_082455550.1	cds31	OG0000512	K02283	cpaF; pilus assembly protein CpaF
Leaf1|3014	WP_082455552.1	cds44	OG0004378		
Leaf1|3015	WP_082455554.1	cds59	OG0006322		
Leaf1|3016	WP_082455556.1	cds66	OG0001613		
Leaf1|3017	WP_082455558.1	cds72			
Leaf1|3018	WP_082455560.1	cds88			
Leaf1|3019	WP_082455562.1	cds89	OG0004466	K16556	exoM; succinoglycan biosynthesis protein ExoM [EC:2.4.-.-]
Leaf1|3020	WP_082455564.1	cds90	OG0006323		
Leaf1|3021	WP_082455566.1	cds108	OG0001066		
Leaf1|3022	WP_082455568.1	cds109	OG0000391	K03827	yjaB; putative acetyltransferase [EC:2.3.1.-]
Leaf1|3023	WP_082455570.1	cds128	OG0000013	K02529	lacI; LacI family transcriptional regulator
Leaf1|3024	WP_082455572.1	cds151	OG0003958		
Leaf1|3025	WP_082455574.1	cds153	OG0000041	K17317	gtsC; glucose/mannose transport system permease protein
Leaf1|3026	WP_082455576.1	cds164	OG0000013	K02529	lacI; LacI family transcriptional regulator
Leaf1|3027	WP_082455578.1	cds165	OG0003128		
Leaf1|3028	WP_082455580.1	cds172	OG0000777	K10117	msmE; raffinose/stachyose/melibiose transport system substrate-binding protein
Leaf1|3029	WP_082455582.1	cds173	OG0000041	K17317	gtsC; glucose/mannose transport system permease protein
Leaf1|3030	WP_082455584.1	cds179			
Leaf1|3031	WP_082455586.1	cds186			
Leaf1|3032	WP_082455588.1	cds190	OG0000284	K06188	aqpZ; aquaporin Z
Leaf1|3033	WP_082455590.1	cds200	OG0004480	K08221	yitG; MFS transporter, ACDE family, multidrug resistance protein
Leaf1|3034	WP_082455591.1	cds209	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf1|3035	WP_082455593.1	cds212	OG0000038	K03446	emrB; MFS transporter, DHA2 family, multidrug resistance protein
Leaf1|3036	WP_082455595.1	cds222			
Leaf1|3037	WP_082455597.1	cds237	OG0003144	K01638	aceB; malate synthase [EC:2.3.3.9]
Leaf1|3038	WP_082455599.1	cds242	OG0005163		
Leaf1|3039	WP_082455601.1	cds243	OG0001528	K07090	uncharacterized protein
Leaf1|3040	WP_082455603.1	cds244	OG0000123	K02226	cobC; alpha-ribazole phosphatase [EC:3.1.3.73]
Leaf1|3041	WP_082455605.1	cds250	OG0004450		
Leaf1|3042	WP_082455607.1	cds256	OG0000107	K12132	prkC; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]
Leaf1|3043	WP_082455609.1	cds268	OG0000686	K02523	ispB; octaprenyl-diphosphate synthase [EC:2.5.1.90]
Leaf1|3044	WP_082455611.1	cds277	OG0006324		
Leaf1|3045	WP_082455613.1	cds281	OG0000030	K01897	ACSL; long-chain acyl-CoA synthetase [EC:6.2.1.3]
Leaf1|3046	WP_082455615.1	cds302	OG0000140	K22441	paiA; diamine N-acetyltransferase [EC:2.3.1.57]
Leaf1|3047	WP_082455617.1	cds305	OG0000498	K00286	proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
Leaf1|3048	WP_082455619.1	cds310	OG0005148		
Leaf1|3049	WP_082455621.1	cds311	OG0000167	K03548	perM; putative permease
Leaf1|3050	WP_082455623.1	cds312	OG0000019	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
Leaf1|3051	WP_082455625.1	cds317	OG0000273	K10778	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]
Leaf1|3052	WP_082455627.1	cds320	OG0000067	K07674	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]
Leaf1|3053	WP_082455629.1	cds326	OG0003145	K00878	thiM; hydroxyethylthiazole kinase [EC:2.7.1.50]
Leaf1|3054	WP_082455631.1	cds329	OG0000056	K19302	bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]
Leaf1|3055	WP_082455633.1	cds330	OG0001154		
Leaf1|3056	WP_082455635.1	cds336	OG0000033	K03790	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]
Leaf1|3057	WP_082455637.1	cds354	OG0002473	K10439	rbsB; ribose transport system substrate-binding protein
Leaf1|3058	WP_082455639.1	cds356	OG0000041	K17317	gtsC; glucose/mannose transport system permease protein
Leaf1|3059	WP_082455641.1	cds357	OG0000046	K02025	ABC.MS.P; multiple sugar transport system permease protein
Leaf1|3060	WP_082455643.1	cds369	OG0003120		
Leaf1|3061	WP_082455645.1	cds371	OG0000473	K16137	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
Leaf1|3062	WP_082455647.1	cds374			
Leaf1|3063	WP_082455649.1	cds375	OG0005138		
Leaf1|3064	WP_082455651.1	cds376	OG0004002	K01206	FUCA; alpha-L-fucosidase [EC:3.2.1.51]
Leaf1|3065	WP_082455653.1	cds377	OG0000041	K17317	gtsC; glucose/mannose transport system permease protein
Leaf1|3066	WP_082455655.1	cds382	OG0002804	K12308	bgaB; beta-galactosidase [EC:3.2.1.23]
Leaf1|3067	WP_082455657.1	cds384	OG0000044	K19265	gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]
Leaf1|3068	WP_082455659.1	cds390	OG0000046	K02025	ABC.MS.P; multiple sugar transport system permease protein
Leaf1|3069	WP_082455661.1	cds406	OG0000147	K00060	tdh; threonine 3-dehydrogenase [EC:1.1.1.103]
Leaf1|3070	WP_082455663.1	cds408			
Leaf1|3071	WP_082455665.1	cds410	OG0002801	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]
Leaf1|3072	WP_082455667.1	cds424	OG0003982	K07052	uncharacterized protein
Leaf1|3073	WP_082455669.1	cds440	OG0006325		
Leaf1|3074	WP_082455671.1	cds9	OG0002536		
Leaf1|3075	WP_082455673.1	cds30	OG0006326	K12510	tadB; tight adherence protein B
Leaf1|3076	WP_082455675.1	cds32	OG0000013	K02529	lacI; LacI family transcriptional regulator
Leaf1|3077	WP_082455677.1	cds34	OG0000142	K07552	bcr; MFS transporter, DHA1 family, multidrug resistance protein
Leaf1|3078	WP_082455678.1	cds70	OG0000009	K07687	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
Leaf1|3079	WP_082455680.1	cds104	OG0000151	K03924	moxR; MoxR-like ATPase [EC:3.6.3.-]
Leaf1|3080	WP_082455682.1	cds187	OG0002309		
Leaf1|3081	WP_082455683.1	cds208	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf1|3082	WP_082455685.1	cds261	OG0002811		
Leaf1|3083	WP_082455687.1	cds274	OG0000139	K01657	trpE; anthranilate synthase component I [EC:4.1.3.27]
Leaf1|3084	WP_082455689.1	cds280	OG0000104	K16568	exoZ; exopolysaccharide production protein ExoZ
Leaf1|3085	WP_082455691.1	cds340	OG0000028	K11475	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
Leaf1|3086	WP_082455693.1	cds341	OG0000080		
Leaf1|3087	WP_082455695.1	cds378	OG0000046	K02025	ABC.MS.P; multiple sugar transport system permease protein
Leaf1|3088	WP_082455697.1	cds409	OG0002794		
Leaf1|3089	WP_082455702.1	cds445	OG0000611	K00858	ppnK; NAD+ kinase [EC:2.7.1.23]
Leaf1|3090	WP_082455704.1	cds459	OG0000030	K01897	ACSL; long-chain acyl-CoA synthetase [EC:6.2.1.3]
Leaf1|3091	WP_082455706.1	cds478	OG0001900	K02846	solA; N-methyl-L-tryptophan oxidase [EC:1.5.3.-]
Leaf1|3092	WP_082455708.1	cds488	OG0001167	K07734	paiB; transcriptional regulator
Leaf1|3093	WP_082455710.1	cds501	OG0000189		
Leaf1|3094	WP_082455712.1	cds507	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
Leaf1|3095	WP_082455714.1	cds514	OG0005125	K18455	mca; mycothiol S-conjugate amidase [EC:3.5.1.115]
Leaf1|3096	WP_082455716.1	cds515	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Leaf1|3097	WP_082455718.1	cds517	OG0002776		
Leaf1|3098	WP_082455720.1	cds526	OG0002381		
Leaf1|3099	WP_082455722.1	cds530	OG0000038	K03446	emrB; MFS transporter, DHA2 family, multidrug resistance protein
Leaf1|3100	WP_082455724.1	cds538	OG0004003	K07816	E2.7.6.5X; putative GTP pyrophosphokinase [EC:2.7.6.5]
Leaf1|3101	WP_082455726.1	cds542	OG0002293		
Leaf1|3102	WP_082455728.1	cds545	OG0000101	K03496	parA; chromosome partitioning protein
Leaf1|3103	WP_082455730.1	cds552	OG0000107	K12132	prkC; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]
Leaf1|3104	WP_082455732.1	cds559	OG0000604	K03587	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
Leaf1|3105	WP_082455734.1	cds564	OG0000178	K03588	ftsW; cell division protein FtsW
Leaf1|3106	WP_082455736.1	cds573	OG0000534	K03101	lspA; signal peptidase II [EC:3.4.23.36]
Leaf1|3107	WP_082455738.1	cds575	OG0000225	K02337	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
Leaf1|3108	WP_082455740.1	cds589	OG0000280	K02299	cyoC; cytochrome o ubiquinol oxidase subunit III
Leaf1|3109	WP_082455742.1	cds595	OG0001341		
Leaf1|3110	WP_082455744.1	cds616	OG0005164		
Leaf1|3111	WP_082455746.1	cds618	OG0002134	K07262	pbpG; serine-type D-Ala-D-Ala endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-]
Leaf1|3112	WP_082455748.1	cds627	OG0001576	K01079	serB; phosphoserine phosphatase [EC:3.1.3.3]
Leaf1|3113	WP_082455750.1	cds673	OG0000861	K01695	trpA; tryptophan synthase alpha chain [EC:4.2.1.20]
Leaf1|3114	WP_082455752.1	cds683	OG0000587	K03500	rsmB; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]
Leaf1|3115	WP_082455754.1	cds689	OG0004004	K01591	pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
Leaf1|3116	WP_082455756.1	cds709	OG0000802	K07478	ycaJ; putative ATPase
Leaf1|3117	WP_082455758.1	cds725	OG0002699		
Leaf1|3118	WP_082455760.1	cds729	OG0004005	K01621	xfp; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase [EC:4.1.2.9 4.1.2.22]
Leaf1|3119	WP_082455762.1	cds733	OG0002304		
Leaf1|3120	WP_082455764.1	cds736	OG0005165		
Leaf1|3121	WP_082455766.1	cds745	OG0003970		
Leaf1|3122	WP_082455768.1	cds747	OG0001547	K03684	rnd; ribonuclease D [EC:3.1.13.5]
Leaf1|3123	WP_082455770.1	cds760	OG0004943		
Leaf1|3124	WP_082455772.1	cds798	OG0000307	K07029	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]
Leaf1|3125	WP_082455774.1	cds802	OG0000146	K05349	bglX; beta-glucosidase [EC:3.2.1.21]
Leaf1|3126	WP_082455776.1	cds821			
Leaf1|3127	WP_082455778.1	cds830	OG0000496	K01091	gph; phosphoglycolate phosphatase [EC:3.1.3.18]
Leaf1|3128	WP_082455780.1	cds831	OG0001613		
Leaf1|3129	WP_082455782.1	cds832	OG0004481	K02057	ABC.SS.P; simple sugar transport system permease protein
Leaf1|3130	WP_082455784.1	cds848	OG0006272		
Leaf1|3131	WP_082455786.1	cds852	OG0001349		
Leaf1|3132	WP_082455788.1	cds856	OG0000082	K11103	dctA; aerobic C4-dicarboxylate transport protein
Leaf1|3133	WP_082455790.1	cds898	OG0000070	K01758	CTH; cystathionine gamma-lyase [EC:4.4.1.1]
Leaf1|3134	WP_082455792.1	cds903	OG0000623	K14060	pinR; putative DNA-invertase from lambdoid prophage Rac
Leaf1|3135	WP_082455794.1	cds904			
Leaf1|3136	WP_082455796.1	cds905			
Leaf1|3137	WP_082455798.1	cds933	OG0001043	K01129	dgt; dGTPase [EC:3.1.5.1]
Leaf1|3138	WP_082455800.1	cds945	OG0000408	K07214	fes; enterochelin esterase and related enzymes
Leaf1|3139	WP_082455802.1	cds961	OG0000882	K02237	comEA; competence protein ComEA
Leaf1|3140	WP_082455804.1	cds965	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf1|3141	WP_082455806.1	cds977	OG0001602	K03380	E1.14.13.7; phenol 2-monooxygenase [EC:1.14.13.7]
Leaf1|3142	WP_082455808.1	cds982	OG0000678	K00969	nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]
Leaf1|3143	WP_082455810.1	cds986	OG0000983	K03979	obgE; GTPase [EC:3.6.5.-]
