	WP_id	cds	OG	KO id	KO description
Leaf187|2747	WP_055968834.1	cds2301	OG0000401	K03885	ndh; NADH dehydrogenase [EC:1.6.99.3]
Leaf187|2748	WP_055968836.1	cds2303	OG0004330		
Leaf187|2749	WP_055968838.1	cds2304	OG0005747		
Leaf187|2750	WP_055968840.1	cds2305	OG0003628		
Leaf187|2751	WP_055968842.1	cds2309	OG0000401	K03885	ndh; NADH dehydrogenase [EC:1.6.99.3]
Leaf187|2752	WP_055968844.1	cds2310	OG0007461		
Leaf187|2753	WP_055968847.1	cds2315	OG0007462		
Leaf187|2754	WP_055968849.1	cds2324	OG0000866	K11717	sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
Leaf187|2755	WP_055968851.1	cds2325	OG0007463	K09015	sufD; Fe-S cluster assembly protein SufD
Leaf187|2756	WP_055968852.1	cds2327	OG0001053		
Leaf187|2757	WP_055968854.1	cds2338	OG0004147		
Leaf187|2758	WP_055968856.1	cds2340	OG0000031	K00626	E2.3.1.9; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
Leaf187|2759	WP_055968858.1	cds2341	OG0002862	K07516	fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
Leaf187|2760	WP_055968860.1	cds2342	OG0001655		
Leaf187|2761	WP_055968862.1	cds2343			
Leaf187|2762	WP_055968864.1	cds2344			
Leaf187|2763	WP_055968866.1	cds2345			
Leaf187|2764	WP_055968868.1	cds2355	OG0000245	K00817	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
Leaf187|2765	WP_055968870.1	cds2359	OG0007464	K04486	E3.1.3.15B; histidinol-phosphatase (PHP family) [EC:3.1.3.15]
Leaf187|2766	WP_055968872.1	cds2360			
Leaf187|2767	WP_055968874.1	cds2361	OG0000601	K06041	kdsD; arabinose-5-phosphate isomerase [EC:5.3.1.13]
Leaf187|2768	WP_055968876.1	cds2365			
Leaf187|2769	WP_055968878.1	cds2366			
Leaf187|2770	WP_055968882.1	cds2367			
Leaf187|2771	WP_055968885.1	cds2369	OG0000751	K12573	rnr; ribonuclease R [EC:3.1.-.-]
Leaf187|2772	WP_055968888.1	cds2372	OG0000115	K10439	rbsB; ribose transport system substrate-binding protein
Leaf187|2773	WP_055968891.1	cds2373	OG0000084	K10440	rbsC; ribose transport system permease protein
Leaf187|2774	WP_055968894.1	cds2374	OG0000045	K10441	rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]
Leaf187|2775	WP_055968897.1	cds2375	OG0002130	K06726	rbsD; D-ribose pyranase [EC:5.4.99.62]
Leaf187|2776	WP_055968899.1	cds2376	OG0000058	K00874	kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]
Leaf187|2777	WP_055968902.1	cds2378			
Leaf187|2778	WP_055968905.1	cds2379			
Leaf187|2779	WP_055968909.1	cds2384	OG0001833	K15633	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]
Leaf187|2780	WP_055968912.1	cds2390	OG0000660	K03092	rpoN; RNA polymerase sigma-54 factor
Leaf187|2781	WP_055968917.1	cds2394	OG0004764		
Leaf187|2782	WP_055968920.1	cds2395	OG0001306	K06958	rapZ; RNase adapter protein RapZ
Leaf187|2783	WP_055968923.1	cds2398	OG0007465	K06347	kapB; kinase-associated protein B
Leaf187|2784	WP_055968926.1	cds2403			
Leaf187|2785	WP_055968929.1	cds2405	OG0000226	K03701	uvrA; excinuclease ABC subunit A
Leaf187|2786	WP_055968932.1	cds2407	OG0007466		
Leaf187|2787	WP_055968935.1	cds2408	OG0001069	K03797	E3.4.21.102; carboxyl-terminal processing protease [EC:3.4.21.102]
Leaf187|2788	WP_055968938.1	cds2409	OG0000130	K06194	nlpD; lipoprotein NlpD
Leaf187|2789	WP_055968941.1	cds2410	OG0001024	K09811	ftsX; cell division transport system permease protein
Leaf187|2790	WP_055968945.1	cds2414	OG0002559	K03824	yhbS; putative acetyltransferase [EC:2.3.1.-]
Leaf187|2791	WP_055968951.1	cds2415	OG0002622		
Leaf187|2792	WP_055968953.1	cds2421	OG0006904		
Leaf187|2793	WP_055968956.1	cds2427	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf187|2794	WP_055968958.1	cds2428			
Leaf187|2795	WP_055968961.1	cds2430	OG0001625	K02407	fliD; flagellar hook-associated protein 2
Leaf187|2796	WP_055968964.1	cds2431			
Leaf187|2797	WP_055968968.1	cds2432	OG0003439	K15898	pseI; pseudaminic acid synthase [EC:2.5.1.97]
Leaf187|2798	WP_055968974.1	cds2434	OG0000708	K00979	kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]
Leaf187|2799	WP_055968977.1	cds2435	OG0000211	K02805	wecE; dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]
Leaf187|2800	WP_055968980.1	cds2436	OG0003561	K17716	capD; UDP-glucose 4-epimerase [EC:5.1.3.2]
Leaf187|2801	WP_055968983.1	cds2437	OG0007467		
Leaf187|2802	WP_055968986.1	cds2438	OG0000788	K02406	fliC; flagellin
Leaf187|2803	WP_055968989.1	cds2439	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
Leaf187|2804	WP_055968992.1	cds2440	OG0000018	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
Leaf187|2805	WP_055968994.1	cds2441	OG0005748		
Leaf187|2806	WP_055968996.1	cds2442	OG0001850	K00657	speG; diamine N-acetyltransferase [EC:2.3.1.57]
Leaf187|2807	WP_055968999.1	cds2443			
Leaf187|2808	WP_055969002.1	cds2444			
Leaf187|2809	WP_055969005.1	cds2445	OG0002271	K07639	rstB; two-component system, OmpR family, sensor histidine kinase RstB [EC:2.7.13.3]
Leaf187|2810	WP_055969009.1	cds2446	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf187|2811	WP_055969012.1	cds2447			
Leaf187|2812	WP_055969016.1	cds2448	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf187|2813	WP_055969019.1	cds2449	OG0000352		
Leaf187|2814	WP_055969021.1	cds2456	OG0001359	K02396	flgK; flagellar hook-associated protein 1 FlgK
Leaf187|2815	WP_055969024.1	cds2457	OG0007468		
Leaf187|2816	WP_055969027.1	cds2459	OG0007469		
Leaf187|2817	WP_055969033.1	cds2468	OG0000837	K07240	chrA; chromate transporter
Leaf187|2818	WP_055969036.1	cds2469	OG0002306	K07148	uncharacterized protein
Leaf187|2819	WP_055969039.1	cds2472	OG0000618	K03070	secA; preprotein translocase subunit SecA
Leaf187|2820	WP_055969043.1	cds2474	OG0000318	K01448	amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
Leaf187|2821	WP_055969045.1	cds2480	OG0000346	K06999	phospholipase/carboxylesterase
Leaf187|2822	WP_055969048.1	cds2481	OG0002107	K15975	glyoxalase family protein
Leaf187|2823	WP_055969051.1	cds2486	OG0002354	K02004	ABC.CD.P; putative ABC transport system permease protein
Leaf187|2824	WP_055969054.1	cds2490	OG0005749	K02004	ABC.CD.P; putative ABC transport system permease protein
Leaf187|2825	WP_055969057.1	cds2491	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf187|2826	WP_055969060.1	cds2494	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf187|2827	WP_055969067.1	cds2505	OG0000122	K14393	actP; cation/acetate symporter
Leaf187|2828	WP_055969070.1	cds2508			
Leaf187|2829	WP_055969073.1	cds2512	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf187|2830	WP_055969076.1	cds2522	OG0007470		
Leaf187|2831	WP_055969079.1	cds2527	OG0005336		
Leaf187|2832	WP_055969082.1	cds2528	OG0000530	K14274	xylC; xylonolactonase [EC:3.1.1.-]
Leaf187|2833	WP_055969085.1	cds2530	OG0000301	K05343	treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]
Leaf187|2834	WP_055969088.1	cds2534	OG0000156	K02073	metQ; D-methionine transport system substrate-binding protein
Leaf187|2835	WP_055969092.1	cds2538	OG0000566	K01119	cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]
Leaf187|2836	WP_055969098.1	cds2541			
Leaf187|2837	WP_055969101.1	cds2544	OG0001183	K01547	kdpB; K+-transporting ATPase ATPase B chain [EC:3.6.3.12]
Leaf187|2838	WP_055969104.1	cds2545	OG0001182	K01546	kdpA; K+-transporting ATPase ATPase A chain [EC:3.6.3.12]
Leaf187|2839	WP_055969107.1	cds2548	OG0000181	K00432	gpx; glutathione peroxidase [EC:1.11.1.9]
Leaf187|2840	WP_055969110.1	cds2550	OG0001778	K00865	glxK; glycerate 2-kinase [EC:2.7.1.165]
Leaf187|2841	WP_055969113.1	cds2551	OG0003158	K21285	tagB; teichoic acid glycerol-phosphate primase [EC:2.7.8.44]
Leaf187|2842	WP_055969115.1	cds2554	OG0004113	K00035	gal; D-galactose 1-dehydrogenase [EC:1.1.1.48]
Leaf187|2843	WP_055969118.1	cds2559	OG0000211	K02805	wecE; dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]
Leaf187|2844	WP_055969121.1	cds2560			
Leaf187|2845	WP_055969124.1	cds2561	OG0000204	K03606	wcaJ; putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase
Leaf187|2846	WP_055969127.1	cds2562	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Leaf187|2847	WP_055969129.1	cds2564	OG0001346	K01912	paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
Leaf187|2848	WP_055969131.1	cds2565	OG0000144	K01784	galE; UDP-glucose 4-epimerase [EC:5.1.3.2]
Leaf187|2849	WP_055969134.1	cds2566			
Leaf187|2850	WP_055969136.1	cds2567			
Leaf187|2851	WP_055969138.1	cds2570	OG0002230	K16213	cbe; cellobiose epimerase [EC:5.1.3.11]
Leaf187|2852	WP_055969141.1	cds2572	OG0002821	K01955	carB; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]
Leaf187|2853	WP_055969143.1	cds2573	OG0007471		
Leaf187|2854	WP_055969146.1	cds2577			
Leaf187|2855	WP_055969151.1	cds2584	OG0000239	K06867	uncharacterized protein
Leaf187|2856	WP_055969154.1	cds2586	OG0003202	K01104	E3.1.3.48; protein-tyrosine phosphatase [EC:3.1.3.48]
Leaf187|2857	WP_055969156.1	cds2587			
Leaf187|2858	WP_055969159.1	cds2589			
Leaf187|2859	WP_055969162.1	cds2591			
Leaf187|2860	WP_055969165.1	cds2592			
Leaf187|2861	WP_055969168.1	cds2595	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf187|2862	WP_055969171.1	cds2597	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Leaf187|2863	WP_055969174.1	cds2598	OG0000064	K09471	puuB; gamma-glutamylputrescine oxidase [EC:1.4.3.-]
Leaf187|2864	WP_055969177.1	cds2600	OG0001406	K02012	afuA; iron(III) transport system substrate-binding protein
Leaf187|2865	WP_055969180.1	cds2601			
Leaf187|2866	WP_055969183.1	cds2602	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf187|2867	WP_055969186.1	cds2603	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf187|2868	WP_055969189.1	cds2606	OG0004243	K01470	E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10]
Leaf187|2869	WP_055969192.1	cds2607	OG0004197		
Leaf187|2870	WP_055969194.1	cds2608			
Leaf187|2871	WP_055969197.1	cds2609			
Leaf187|2872	WP_055969202.1	cds2613	OG0002558		
Leaf187|2873	WP_055969205.1	cds2614			
Leaf187|2874	WP_055969208.1	cds2615			
Leaf187|2875	WP_055969211.1	cds2616			
Leaf187|2876	WP_055969214.1	cds2618	OG0002109	K03733	xerC; integrase/recombinase XerC
Leaf187|2877	WP_055969216.1	cds2619	OG0001604		
Leaf187|2878	WP_055969220.1	cds2621			
Leaf187|2879	WP_055969223.1	cds2622			
Leaf187|2880	WP_055969226.1	cds2623			
Leaf187|2881	WP_055969229.1	cds2624			
Leaf187|2882	WP_055969232.1	cds2625			
Leaf187|2883	WP_055969235.1	cds2626			
Leaf187|2884	WP_055969238.1	cds2627			
Leaf187|2885	WP_055969241.1	cds2628	OG0003217		
Leaf187|2886	WP_055969244.1	cds2629			
Leaf187|2887	WP_055969247.1	cds2630			
Leaf187|2888	WP_055969250.1	cds2631			
Leaf187|2889	WP_055969252.1	cds2632			
Leaf187|2890	WP_055969255.1	cds2633	OG0007472		
Leaf187|2891	WP_055969257.1	cds2634			
Leaf187|2892	WP_055969261.1	cds2635	OG0000364	K00012	UGDH; UDPglucose 6-dehydrogenase [EC:1.1.1.22]
Leaf187|2893	WP_055969265.1	cds2638			
Leaf187|2894	WP_055969268.1	cds2643	OG0004765		
Leaf187|2895	WP_055969270.1	cds2644	OG0003977		
Leaf187|2896	WP_055969273.1	cds2647	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf187|2897	WP_055969275.1	cds2648	OG0000127	K00020	mmsB; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
Leaf187|2898	WP_055969278.1	cds2650	OG0001748	K02391	flgF; flagellar basal-body rod protein FlgF
Leaf187|2899	WP_055969284.1	cds2663	OG0000855	K02108	ATPF0A; F-type H+-transporting ATPase subunit a
Leaf187|2900	WP_055969285.1	cds2664	OG0007473	K02116	atpI; ATP synthase protein I
Leaf187|2901	WP_055969288.1	cds2666	OG0001065	K01791	wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]
Leaf187|2902	WP_055969291.1	cds2668			
Leaf187|2903	WP_055969295.1	cds2669	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf187|2904	WP_055969298.1	cds2670	OG0003619	K02004	ABC.CD.P; putative ABC transport system permease protein
Leaf187|2905	WP_055969302.1	cds2671	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf187|2906	WP_055969305.1	cds2672	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf187|2907	WP_055969307.1	cds2682			
Leaf187|2908	WP_055969310.1	cds2684			
Leaf187|2909	WP_055969313.1	cds2685	OG0000057	K03710	GntR family transcriptional regulator
Leaf187|2910	WP_055969315.1	cds2686	OG0003527	K02809	PTS-Scr-EIIB; PTS system, sucrose-specific IIB component [EC:2.7.1.211]
Leaf187|2911	WP_055969318.1	cds2687	OG0000301	K05343	treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]
Leaf187|2912	WP_055969320.1	cds2688	OG0001414	K03310	TC.AGCS; alanine or glycine:cation symporter, AGCS family
Leaf187|2913	WP_055969322.1	cds2694	OG0000617	K11752	ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]
Leaf187|2914	WP_055969326.1	cds2695	OG0004140	K12941	abgB; aminobenzoyl-glutamate utilization protein B
Leaf187|2915	WP_055969329.1	cds2698	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf187|2916	WP_055969332.1	cds2700			
Leaf187|2917	WP_055969335.1	cds2702	OG0000056	K19302	bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]
Leaf187|2918	WP_055969338.1	cds2704	OG0000839	K03628	rho; transcription termination factor Rho
Leaf187|2919	WP_055969341.1	cds2714	OG0000441	K05350	bglB; beta-glucosidase [EC:3.2.1.21]
Leaf187|2920	WP_055969344.1	cds2715	OG0003117	K02760	PTS-Cel-EIIB; PTS system, cellobiose-specific IIB component [EC:2.7.1.196 2.7.1.205]
Leaf187|2921	WP_055969347.1	cds2717	OG0000057	K03710	GntR family transcriptional regulator
Leaf187|2922	WP_055969349.1	cds2720	OG0004240		
Leaf187|2923	WP_055969352.1	cds2723	OG0000344	K09936	TC.BAT2; bacterial/archaeal transporter family-2 protein
Leaf187|2924	WP_055969354.1	cds2725	OG0003709		
Leaf187|2925	WP_055969357.1	cds2726	OG0001067	K03810	mviM; virulence factor
Leaf187|2926	WP_055969361.1	cds2728	OG0000150		
Leaf187|2927	WP_055969363.1	cds2729	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf187|2928	WP_055969367.1	cds2731			
Leaf187|2929	WP_055969370.1	cds2733	OG0002195	K09817	znuC; zinc transport system ATP-binding protein [EC:3.6.3.-]
Leaf187|2930	WP_055969373.1	cds2736	OG0005736		
Leaf187|2931	WP_055969375.1	cds2738	OG0000936		
Leaf187|2932	WP_055969378.1	cds2739	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf187|2933	WP_055969381.1	cds2741	OG0000359	K01002	mdoB; phosphoglycerol transferase [EC:2.7.8.20]
Leaf187|2934	WP_055969384.1	cds2742	OG0004760		
Leaf187|2935	WP_055969387.1	cds2743	OG0002336	K13527	mpa; proteasome-associated ATPase
Leaf187|2936	WP_055969391.1	cds2744	OG0000764	K04077	groEL; chaperonin GroEL
Leaf187|2937	WP_055969394.1	cds2749			
Leaf187|2938	WP_055969397.1	cds2752	OG0000114	K02013	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]
Leaf187|2939	WP_055969400.1	cds2753	OG0000527	K02016	ABC.FEV.S; iron complex transport system substrate-binding protein
Leaf187|2940	WP_055969403.1	cds2754	OG0000073	K02015	ABC.FEV.P; iron complex transport system permease protein
Leaf187|2941	WP_055969406.1	cds2757			
Leaf187|2942	WP_055969410.1	cds2758			
Leaf187|2943	WP_055969414.1	cds2759	OG0000096	K14645	serine protease [EC:3.4.21.-]
Leaf187|2944	WP_055969417.1	cds2768	OG0001596	K06205	mioC; MioC protein
Leaf187|2945	WP_055969420.1	cds2770			
Leaf187|2946	WP_055969424.1	cds2773	OG0000865	K14742	tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
Leaf187|2947	WP_055969429.1	cds982	OG0001508	K03547	sbcD; DNA repair protein SbcD/Mre11
Leaf187|2948	WP_055969432.1	cds1002	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf187|2949	WP_055969434.1	cds1022	OG0000161	K02234	cobW; cobalamin biosynthesis protein CobW
Leaf187|2950	WP_055969437.1	cds1045	OG0000391	K03827	yjaB; putative acetyltransferase [EC:2.3.1.-]
Leaf187|2951	WP_055969441.1	cds1055	OG0001897	K07106	murQ; N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]
Leaf187|2952	WP_055969444.1	cds1070	OG0007474	K02015	ABC.FEV.P; iron complex transport system permease protein
Leaf187|2953	WP_055969450.1	cds1087	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
Leaf187|2954	WP_055969453.1	cds1134			
Leaf187|2955	WP_055969457.1	cds1143			
Leaf187|2956	WP_055969459.1	cds1151			
Leaf187|2957	WP_055969462.1	cds1184			
Leaf187|2958	WP_055969464.1	cds1214	OG0000547	K00154	E1.2.1.68; coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]
Leaf187|2959	WP_055969471.1	cds1241	OG0007475	K01992	ABC-2.P; ABC-2 type transport system permease protein
Leaf187|2960	WP_055969474.1	cds1294	OG0000016	K07729	putative transcriptional regulator
Leaf187|2961	WP_055969476.1	cds1361	OG0000025	K19736	aefR; TetR/AcrR family transcriptional regulator, regulator of autoinduction and epiphytic fitness
Leaf187|2962	WP_055969481.1	cds1414	OG0000631	K02238	comEC; competence protein ComEC
Leaf187|2963	WP_055969493.1	cds1562			
Leaf187|2964	WP_055969499.1	cds1785	OG0001702	K00970	pcnB; poly(A) polymerase [EC:2.7.7.19]
Leaf187|2965	WP_055969502.1	cds1795	OG0004177		
Leaf187|2966	WP_055969504.1	cds1846	OG0007476	K03763	polC; DNA polymerase III subunit alpha, Gram-positive type [EC:2.7.7.7]
Leaf187|2967	WP_055969506.1	cds1968	OG0000739	K01929	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]
Leaf187|2968	WP_055969511.1	cds2276	OG0001590	K01610	E4.1.1.49; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]
Leaf187|2969	WP_055969515.1	cds2460	OG0001020	K02242	comFC; competence protein ComFC
Leaf187|2970	WP_055969521.1	cds2535	OG0001683		
Leaf187|2971	WP_055969523.1	cds2604	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf187|2972	WP_055969527.1	cds2639	OG0000096	K14645	serine protease [EC:3.4.21.-]
Leaf187|2973	WP_055969530.1	cds2699	OG0000913	K03928	yvaK; carboxylesterase [EC:3.1.1.1]
Leaf187|2974	WP_055969534.1	cds2777	OG0000336	K00375	GntR family transcriptional regulator / MocR family aminotransferase
Leaf187|2975	WP_055969536.1	cds2779	OG0004459	K08681	pdxT; 5'-phosphate synthase pdxT subunit [EC:4.3.3.6]
Leaf187|2976	WP_055969539.1	cds2780	OG0000513	K07258	dacC; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]
Leaf187|2977	WP_055969544.1	cds2791	OG0001120	K06959	tex; protein Tex
Leaf187|2978	WP_055969547.1	cds2798	OG0003119	K00997	acpS; holo-[acyl-carrier protein] synthase [EC:2.7.8.7]
Leaf187|2979	WP_055969550.1	cds2799	OG0000624		
Leaf187|2980	WP_055969553.1	cds2804	OG0004007	K00763	pncB; nicotinate phosphoribosyltransferase [EC:6.3.4.21]
Leaf187|2981	WP_055969556.1	cds2809	OG0000372	K09815	znuA; zinc transport system substrate-binding protein
Leaf187|2982	WP_055969558.1	cds2810	OG0007477		
Leaf187|2983	WP_055969563.1	cds2814	OG0001414	K03310	TC.AGCS; alanine or glycine:cation symporter, AGCS family
Leaf187|2984	WP_055969565.1	cds2815	OG0000197	K00362	nirB; nitrite reductase (NADH) large subunit [EC:1.7.1.15]
Leaf187|2985	WP_055969568.1	cds2819			
Leaf187|2986	WP_055969571.1	cds2824			
Leaf187|2987	WP_055969574.1	cds2828	OG0003363	K11210	fosB; metallothiol transferase [EC:2.5.1.-]
Leaf187|2988	WP_055969577.1	cds2829	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf187|2989	WP_055969580.1	cds2831	OG0005750		
Leaf187|2990	WP_055969583.1	cds2838	OG0000209	K07003	uncharacterized protein
Leaf187|2991	WP_055969588.1	cds2845	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
Leaf187|2992	WP_055969591.1	cds2851	OG0000408	K07214	fes; enterochelin esterase and related enzymes
Leaf187|2993	WP_055969596.1	cds2860			
Leaf187|2994	WP_055969599.1	cds2861			
Leaf187|2995	WP_055969601.1	cds2865	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf187|2996	WP_055969603.1	cds2870	OG0000999	K02557	motB; chemotaxis protein MotB
Leaf187|2997	WP_055969605.1	cds2884	OG0000078	K13694	mepS; murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]
Leaf187|2998	WP_055969608.1	cds2886	OG0000454		
Leaf187|2999	WP_055969611.1	cds2903	OG0000058	K00874	kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]
Leaf187|3000	WP_055969614.1	cds2913	OG0007478		
Leaf187|3001	WP_055969618.1	cds2914	OG0000989	K03734	apbE; FAD:protein FMN transferase [EC:2.7.1.180]
Leaf187|3002	WP_055969621.1	cds2923	OG0007479	K09607	ina; immune inhibitor A [EC:3.4.24.-]
Leaf187|3003	WP_055969624.1	cds2924	OG0000946	K07814	putative two-component system response regulator
Leaf187|3004	WP_055969626.1	cds2928	OG0002553	K19745	acuI; acrylyl-CoA reductase (NADPH) [EC:1.3.1.-]
Leaf187|3005	WP_055969630.1	cds2929			
Leaf187|3006	WP_055969633.1	cds2930			
Leaf187|3007	WP_055969635.1	cds2931	OG0001270	K01406	prtC; serralysin [EC:3.4.24.40]
Leaf187|3008	WP_055969638.1	cds2933	OG0003936		
Leaf187|3009	WP_055969640.1	cds2934	OG0000216		
Leaf187|3010	WP_055969643.1	cds2935	OG0003672		
Leaf187|3011	WP_055969656.1	cds2936	OG0000227	K06221	dkgA; 2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]
Leaf187|3012	WP_055969659.1	cds2937	OG0000044	K19265	gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]
Leaf187|3013	WP_055969662.1	cds2939	OG0002334	K19789	radD; DNA repair protein RadD
Leaf187|3014	WP_055969665.1	cds2941	OG0000643	K06969	rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]
Leaf187|3015	WP_055969668.1	cds2942	OG0000936		
Leaf187|3016	WP_055969672.1	cds2943	OG0002871	K01258	pepT; tripeptide aminopeptidase [EC:3.4.11.4]
Leaf187|3017	WP_055969673.1	cds2944			
Leaf187|3018	WP_055969681.1	cds2946			
Leaf187|3019	WP_055969684.1	cds2950	OG0000406		
Leaf187|3020	WP_055969687.1	cds2951	OG0003552	K07093	uncharacterized protein
Leaf187|3021	WP_055969690.1	cds2956			
Leaf187|3022	WP_055969693.1	cds2960	OG0000192	K10679	nfnB; nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34]
Leaf187|3023	WP_055969696.1	cds2962	OG0001983	K07137	uncharacterized protein
Leaf187|3024	WP_055969697.1	cds2963	OG0000051	K05592	deaD; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
Leaf187|3025	WP_055969700.1	cds2965			
Leaf187|3026	WP_055969703.1	cds2966	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf187|3027	WP_055969705.1	cds2969	OG0005004		
Leaf187|3028	WP_055969708.1	cds2970			
Leaf187|3029	WP_055969711.1	cds2972	OG0001046	K04079	HSP90A; molecular chaperone HtpG
Leaf187|3030	WP_055969714.1	cds2973			
Leaf187|3031	WP_055969717.1	cds2975	OG0000168	K01438	argE; acetylornithine deacetylase [EC:3.5.1.16]
Leaf187|3032	WP_055969720.1	cds2977	OG0004154		
Leaf187|3033	WP_055969723.1	cds2978	OG0004480	K08221	yitG; MFS transporter, ACDE family, multidrug resistance protein
Leaf187|3034	WP_055969726.1	cds2979	OG0000517	K04767	acuB; acetoin utilization protein AcuB
Leaf187|3035	WP_055969729.1	cds2983	OG0000501	K00077	panE; 2-dehydropantoate 2-reductase [EC:1.1.1.169]
Leaf187|3036	WP_055969732.1	cds2985	OG0000119	K00864	glpK; glycerol kinase [EC:2.7.1.30]
Leaf187|3037	WP_055969735.1	cds2986	OG0000349	K03299	TC.GNTP; gluconate:H+ symporter, GntP family
Leaf187|3038	WP_055969738.1	cds2989	OG0002156	K03387	ahpF; alkyl hydroperoxide reductase subunit F [EC:1.6.4.-]
Leaf187|3039	WP_055969741.1	cds2990			
Leaf187|3040	WP_055969748.1	cds2994	OG0001871	K06876	deoxyribodipyrimidine photolyase-related protein
