	WP_id	cds	OG	KO id	KO description
Leaf155|3395	WP_062599810.1	cds3460	OG0006912		
Leaf155|3396	WP_062599811.1	cds3461	OG0006913	K00978	rfbF; glucose-1-phosphate cytidylyltransferase [EC:2.7.7.33]
Leaf155|3397	WP_062599812.1	cds3463	OG0006852		
Leaf155|3398	WP_062599813.1	cds3464	OG0000251	K16692	etk-wzc; tyrosine-protein kinase Etk/Wzc [EC:2.7.10.-]
Leaf155|3399	WP_062599814.1	cds3467	OG0004593		
Leaf155|3400	WP_062599815.1	cds3468	OG0002426	K02377	TSTA3; GDP-L-fucose synthase [EC:1.1.1.271]
Leaf155|3401	WP_062599816.1	cds3469	OG0000595	K01711	gmd; GDPmannose 4,6-dehydratase [EC:4.2.1.47]
Leaf155|3402	WP_062599819.1	cds3473	OG0000018	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
Leaf155|3403	WP_062599821.1	cds3475	OG0000404	K00426	cydB; cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]
Leaf155|3404	WP_062599822.1	cds3478	OG0001754		
Leaf155|3405	WP_062599823.1	cds3479			
Leaf155|3406	WP_062599824.1	cds3484	OG0004141		
Leaf155|3407	WP_062599825.1	cds3486	OG0000265	K07058	membrane protein
Leaf155|3408	WP_062599827.1	cds3489	OG0005304		
Leaf155|3409	WP_062599828.1	cds3490	OG0000231	K03657	uvrD; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
Leaf155|3410	WP_062599829.1	cds3492	OG0001004	K06016	pydC; beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]
Leaf155|3411	WP_062599830.1	cds3494	OG0002063		
Leaf155|3412	WP_062599831.1	cds3495	OG0000087	K02433	gatA; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
Leaf155|3413	WP_062599832.1	cds3496	OG0000230	K00822	E2.6.1.18; beta-alanine--pyruvate transaminase [EC:2.6.1.18]
Leaf155|3414	WP_062599833.1	cds3498	OG0000037	K02034	ABC.PE.P1; peptide/nickel transport system permease protein
Leaf155|3415	WP_062599834.1	cds3500	OG0000018	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
Leaf155|3416	WP_062599837.1	cds3502	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf155|3417	WP_062599838.1	cds3504			
Leaf155|3418	WP_062599839.1	cds3506	OG0000580	K02001	proW; glycine betaine/proline transport system permease protein
Leaf155|3419	WP_062599840.1	cds3507	OG0000581	K02000	proV; glycine betaine/proline transport system ATP-binding protein [EC:3.6.3.32]
Leaf155|3420	WP_062599841.1	cds3508	OG0005419		
Leaf155|3421	WP_062599842.1	cds3509	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf155|3422	WP_062599843.1	cds3510	OG0003569		
Leaf155|3423	WP_062599844.1	cds3511	OG0002164	K21833	dgcA; dimethylglycine catabolism A
Leaf155|3424	WP_062599845.1	cds3513			
Leaf155|3425	WP_062599846.1	cds3514	OG0006914		
Leaf155|3426	WP_062599847.1	cds3515	OG0000019	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
Leaf155|3427	WP_062599848.1	cds3516	OG0000824		
Leaf155|3428	WP_062599849.1	cds3517			
Leaf155|3429	WP_062599850.1	cds3519	OG0000670	K06949	rsgA; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]
Leaf155|3430	WP_062599851.1	cds3521	OG0000006		
Leaf155|3431	WP_062599852.1	cds3523	OG0001157	K18298	mexE; membrane fusion protein, multidrug efflux system
Leaf155|3432	WP_062599853.1	cds3524	OG0000023	K18138	acrB; multidrug efflux pump
Leaf155|3433	WP_062599854.1	cds3526	OG0000046	K02025	ABC.MS.P; multiple sugar transport system permease protein
Leaf155|3434	WP_062599855.1	cds3528	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf155|3435	WP_062599856.1	cds3529	OG0000361	K01424	E3.5.1.1; L-asparaginase [EC:3.5.1.1]
Leaf155|3436	WP_062599858.1	cds3531	OG0000201	K22278	pdgA; peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]
Leaf155|3437	WP_062599859.1	cds3532	OG0003834		
Leaf155|3438	WP_062599860.1	cds3533	OG0000161	K02234	cobW; cobalamin biosynthesis protein CobW
Leaf155|3439	WP_062599861.1	cds3534	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf155|3440	WP_062599862.1	cds3535	OG0002088	K00853	araB; L-ribulokinase [EC:2.7.1.16]
Leaf155|3441	WP_062599863.1	cds3537	OG0000084	K10440	rbsC; ribose transport system permease protein
Leaf155|3442	WP_062599864.1	cds3538	OG0000045	K10441	rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]
Leaf155|3443	WP_062599865.1	cds3541	OG0000183	K00681	ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
Leaf155|3444	WP_062599866.1	cds3542	OG0003098	K06978	uncharacterized protein
Leaf155|3445	WP_062599867.1	cds3543	OG0000015	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
Leaf155|3446	WP_062599868.1	cds3546	OG0000018	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
Leaf155|3447	WP_062599869.1	cds3547			
Leaf155|3448	WP_062599870.1	cds3548	OG0006915		
Leaf155|3449	WP_062599871.1	cds3550			
Leaf155|3450	WP_062599872.1	cds3551	OG0000478	K02346	dinB; DNA polymerase IV [EC:2.7.7.7]
Leaf155|3451	WP_062599873.1	cds3552	OG0001581	K09954	uncharacterized protein
Leaf155|3452	WP_062599874.1	cds3553	OG0002550		
Leaf155|3453	WP_062599875.1	cds3555	OG0000018	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
Leaf155|3454	WP_062599876.1	cds3557	OG0000037	K02034	ABC.PE.P1; peptide/nickel transport system permease protein
Leaf155|3455	WP_062599877.1	cds3561	OG0002527		
Leaf155|3456	WP_062599878.1	cds3562			
Leaf155|3457	WP_062599879.1	cds3563	OG0000173	K14652	ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
Leaf155|3458	WP_062599881.1	cds3567	OG0000526		
Leaf155|3459	WP_062599882.1	cds3568	OG0000617	K11752	ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]
Leaf155|3460	WP_062599883.1	cds3570	OG0000015	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
Leaf155|3461	WP_062599884.1	cds3571	OG0005439	K00681	ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
Leaf155|3462	WP_062599885.1	cds3572	OG0000037	K02034	ABC.PE.P1; peptide/nickel transport system permease protein
Leaf155|3463	WP_062599886.1	cds3573	OG0000036	K02033	ABC.PE.P; peptide/nickel transport system permease protein
Leaf155|3464	WP_062599887.1	cds3574	OG0000018	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
Leaf155|3465	WP_062599888.1	cds3576	OG0000479	K01092	E3.1.3.25; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
Leaf155|3466	WP_062599889.1	cds3577	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf155|3467	WP_062599891.1	cds3581	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf155|3468	WP_062599892.1	cds3582	OG0000053	K13587	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]
Leaf155|3469	WP_062599893.1	cds3583			
Leaf155|3470	WP_062599894.1	cds3584	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf155|3471	WP_062599895.1	cds3585	OG0000161	K02234	cobW; cobalamin biosynthesis protein CobW
Leaf155|3472	WP_062599897.1	cds3587	OG0000219	K01451	hipO; hippurate hydrolase [EC:3.5.1.32]
Leaf155|3473	WP_062599898.1	cds3588			
Leaf155|3474	WP_062599899.1	cds3589			
Leaf155|3475	WP_062599900.1	cds3590			
Leaf155|3476	WP_062599901.1	cds3591			
Leaf155|3477	WP_062599902.1	cds3592			
Leaf155|3478	WP_062599903.1	cds3593	OG0004556		
Leaf155|3479	WP_062599904.1	cds3594			
Leaf155|3480	WP_062599905.1	cds3595	OG0005434		
Leaf155|3481	WP_062599906.1	cds3596			
Leaf155|3482	WP_062599907.1	cds3597			
Leaf155|3483	WP_062599908.1	cds3598			
Leaf155|3484	WP_062599909.1	cds3599			
Leaf155|3485	WP_062599910.1	cds3600			
Leaf155|3486	WP_062599911.1	cds3601			
Leaf155|3487	WP_062599912.1	cds3602			
Leaf155|3488	WP_062599913.1	cds3603			
Leaf155|3489	WP_062599914.1	cds3604			
Leaf155|3490	WP_062599915.1	cds3605			
Leaf155|3491	WP_062599916.1	cds3606			
Leaf155|3492	WP_062599917.1	cds3607			
Leaf155|3493	WP_062599918.1	cds3608			
Leaf155|3494	WP_062599919.1	cds3609			
Leaf155|3495	WP_062599920.1	cds3610			
Leaf155|3496	WP_062599921.1	cds3611			
Leaf155|3497	WP_062599922.1	cds3612			
Leaf155|3498	WP_062599923.1	cds3613			
Leaf155|3499	WP_062599924.1	cds3614			
Leaf155|3500	WP_062599925.1	cds3615			
Leaf155|3501	WP_062599926.1	cds3616			
Leaf155|3502	WP_062599927.1	cds3618	OG0004507		
Leaf155|3503	WP_062599928.1	cds3619			
Leaf155|3504	WP_062599929.1	cds3620			
Leaf155|3505	WP_062599930.1	cds3621			
Leaf155|3506	WP_062599931.1	cds3622			
Leaf155|3507	WP_062599932.1	cds3623			
Leaf155|3508	WP_062599933.1	cds3624			
Leaf155|3509	WP_062599934.1	cds3625			
Leaf155|3510	WP_062599935.1	cds3626			
Leaf155|3511	WP_062599936.1	cds3627			
Leaf155|3512	WP_062599937.1	cds3628			
Leaf155|3513	WP_062599938.1	cds3629			
Leaf155|3514	WP_062599939.1	cds3630			
Leaf155|3515	WP_062599940.1	cds3631			
Leaf155|3516	WP_062599941.1	cds3632			
Leaf155|3517	WP_062599942.1	cds3634	OG0000575	K13888	macA; membrane fusion protein, macrolide-specific efflux system
Leaf155|3518	WP_062599943.1	cds3635	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf155|3519	WP_062599944.1	cds3637	OG0003055		
Leaf155|3520	WP_062599945.1	cds3638			
Leaf155|3521	WP_062599946.1	cds3639	OG0000276	K13628	iscA; iron-sulfur cluster assembly protein
Leaf155|3522	WP_062599947.1	cds3640	OG0001125	K02612	paaD; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaD
Leaf155|3523	WP_062599948.1	cds3642	OG0002808	K09015	sufD; Fe-S cluster assembly protein SufD
Leaf155|3524	WP_062599949.1	cds3644			
Leaf155|3525	WP_062599950.1	cds3646	OG0000281	K04487	iscS; cysteine desulfurase [EC:2.8.1.7]
Leaf155|3526	WP_062599951.1	cds3648	OG0000033	K03790	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]
Leaf155|3527	WP_062599952.1	cds3649	OG0000711	K01866	YARS; tyrosyl-tRNA synthetase [EC:6.1.1.1]
Leaf155|3528	WP_062599953.1	cds3652			
Leaf155|3529	WP_062599954.1	cds3653	OG0002961		
Leaf155|3530	WP_062599955.1	cds3654	OG0001477		
Leaf155|3531	WP_062599956.1	cds3655	OG0000516	K01952	purL; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
Leaf155|3532	WP_062599957.1	cds3657			
Leaf155|3533	WP_062599958.1	cds3658			
Leaf155|3534	WP_062599959.1	cds3659	OG0000201	K22278	pdgA; peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]
Leaf155|3535	WP_062599960.1	cds3661	OG0000142	K07552	bcr; MFS transporter, DHA1 family, multidrug resistance protein
Leaf155|3536	WP_062599961.1	cds3662	OG0000479	K01092	E3.1.3.25; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
Leaf155|3537	WP_062599962.1	cds3663	OG0000479	K01092	E3.1.3.25; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
Leaf155|3538	WP_062599963.1	cds3665	OG0002366	K01425	glsA; glutaminase [EC:3.5.1.2]
Leaf155|3539	WP_062599964.1	cds3667	OG0000205	K01679	E4.2.1.2B; fumarate hydratase, class II [EC:4.2.1.2]
Leaf155|3540	WP_062599965.1	cds3669	OG0003256	K07006	uncharacterized protein
Leaf155|3541	WP_062599966.1	cds3670	OG0000185	K03455	TC.KEF; monovalent cation:H+ antiporter-2, CPA2 family
Leaf155|3542	WP_062599967.1	cds3671	OG0002720		
Leaf155|3543	WP_062599968.1	cds3672			
Leaf155|3544	WP_062599969.1	cds3673	OG0000773	K03639	moaA; GTP 3',8-cyclase [EC:4.1.99.22]
Leaf155|3545	WP_062599970.1	cds3674	OG0000405		
Leaf155|3546	WP_062599971.1	cds3675	OG0000142	K07552	bcr; MFS transporter, DHA1 family, multidrug resistance protein
Leaf155|3547	WP_062599972.1	cds3676	OG0001425	K03752	mobA; molybdenum cofactor guanylyltransferase [EC:2.7.7.77]
Leaf155|3548	WP_062599973.1	cds3677	OG0005440	K03753	mobB; molybdopterin-guanine dinucleotide biosynthesis adapter protein
Leaf155|3549	WP_062599974.1	cds3678	OG0000130	K06194	nlpD; lipoprotein NlpD
Leaf155|3550	WP_062599975.1	cds3679	OG0002264		
Leaf155|3551	WP_062599976.1	cds3681	OG0004649	K00124	fdoH; formate dehydrogenase iron-sulfur subunit
Leaf155|3552	WP_062599977.1	cds3682	OG0000538	K00372	nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]
Leaf155|3553	WP_062599978.1	cds3683	OG0001458	K02379	fdhD; FdhD protein
Leaf155|3554	WP_062599979.1	cds3684	OG0004650	K00126	fdsD; formate dehydrogenase subunit delta [EC:1.17.1.9]
Leaf155|3555	WP_062599980.1	cds3685	OG0001831	K08177	oxlT; MFS transporter, OFA family, oxalate/formate antiporter
Leaf155|3556	WP_062599981.1	cds3688	OG0000803	K01875	SARS; seryl-tRNA synthetase [EC:6.1.1.11]
Leaf155|3557	WP_062599982.1	cds3690	OG0000131	K03116	tatA; sec-independent protein translocase protein TatA
Leaf155|3558	WP_062599983.1	cds3692	OG0001325	K06024	scpB; segregation and condensation protein B
Leaf155|3559	WP_062599984.1	cds3694	OG0000594	K01207	nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]
Leaf155|3560	WP_062599985.1	cds3695			
Leaf155|3561	WP_062599986.1	cds3697	OG0001043	K01129	dgt; dGTPase [EC:3.1.5.1]
Leaf155|3562	WP_062599987.1	cds3698	OG0000276	K13628	iscA; iron-sulfur cluster assembly protein
Leaf155|3563	WP_062599988.1	cds3700	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
Leaf155|3564	WP_062599989.1	cds3701	OG0006916	K07126	uncharacterized protein
Leaf155|3565	WP_062599990.1	cds3702			
Leaf155|3566	WP_062599991.1	cds3703	OG0004065	K06076	fadL; long-chain fatty acid transport protein
Leaf155|3567	WP_062599992.1	cds3704	OG0000663	K01873	VARS; valyl-tRNA synthetase [EC:6.1.1.9]
Leaf155|3568	WP_062599993.1	cds3705			
Leaf155|3569	WP_062599994.1	cds3706	OG0000593	K03564	BCP; peroxiredoxin Q/BCP [EC:1.11.1.15]
Leaf155|3570	WP_062599995.1	cds3707	OG0004582		
Leaf155|3571	WP_062599996.1	cds3708	OG0000130	K06194	nlpD; lipoprotein NlpD
Leaf155|3572	WP_062599997.1	cds3709	OG0000051	K05592	deaD; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
Leaf155|3573	WP_062599998.1	cds3710	OG0000406		
Leaf155|3574	WP_062600000.1	cds3712	OG0000820	K01783	rpe; ribulose-phosphate 3-epimerase [EC:5.1.3.1]
Leaf155|3575	WP_062600001.1	cds3714	OG0001228	K07002	uncharacterized protein
Leaf155|3576	WP_062600002.1	cds3715			
Leaf155|3577	WP_062600003.1	cds3719			
Leaf155|3578	WP_062600004.1	cds3721	OG0001676	K13639	soxR; MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR
Leaf155|3579	WP_062600005.1	cds3722	OG0000123	K02226	cobC; alpha-ribazole phosphatase [EC:3.1.3.73]
Leaf155|3580	WP_062600006.1	cds3723	OG0000437	K00525	E1.17.4.1A; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]
Leaf155|3581	WP_062600007.1	cds3724	OG0002449	K07459	ybjD; putative ATP-dependent endonuclease of the OLD family
Leaf155|3582	WP_062600008.1	cds3725			
Leaf155|3583	WP_062600009.1	cds3727	OG0000015	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
Leaf155|3584	WP_062600010.1	cds3728	OG0000037	K02034	ABC.PE.P1; peptide/nickel transport system permease protein
Leaf155|3585	WP_062600011.1	cds3732	OG0000607	K00111	glpA; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
Leaf155|3586	WP_062600012.1	cds3734	OG0002912	K17325	glpT; glycerol transport system ATP-binding protein
Leaf155|3587	WP_062600013.1	cds3739	OG0002809		
Leaf155|3588	WP_062600014.1	cds3740	OG0000581	K02000	proV; glycine betaine/proline transport system ATP-binding protein [EC:3.6.3.32]
Leaf155|3589	WP_062600015.1	cds3743	OG0000715	K01624	FBA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
Leaf155|3590	WP_062600016.1	cds3745	OG0000191	K06158	ABCF3; ATP-binding cassette, subfamily F, member 3
Leaf155|3591	WP_062600017.1	cds3748			
Leaf155|3592	WP_062600018.1	cds3750	OG0002355		
Leaf155|3593	WP_062600019.1	cds3751	OG0002354	K02004	ABC.CD.P; putative ABC transport system permease protein
Leaf155|3594	WP_062600020.1	cds3752	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf155|3595	WP_062600021.1	cds3753	OG0006917		
Leaf155|3596	WP_062600022.1	cds3754			
Leaf155|3597	WP_062600023.1	cds3758	OG0005441		
Leaf155|3598	WP_062600024.1	cds3759	OG0000044	K19265	gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]
Leaf155|3599	WP_062600025.1	cds3760	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf155|3600	WP_062600026.1	cds3761	OG0000006		
Leaf155|3601	WP_062600027.1	cds3762	OG0000460	K01525	apaH; bis(5'-nucleosyl)-tetraphosphatase (symmetrical) [EC:3.6.1.41]
Leaf155|3602	WP_062600028.1	cds3764	OG0000115	K10439	rbsB; ribose transport system substrate-binding protein
Leaf155|3603	WP_062600029.1	cds3765	OG0000045	K10441	rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]
Leaf155|3604	WP_062600030.1	cds3766	OG0004473	K02057	ABC.SS.P; simple sugar transport system permease protein
Leaf155|3605	WP_062600031.1	cds3768	OG0001332	K19776	dgoR; GntR family transcriptional regulator, galactonate operon transcriptional repressor
Leaf155|3606	WP_062600032.1	cds3769	OG0000225	K02337	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
Leaf155|3607	WP_062600033.1	cds3770	OG0001640	K14161	imuB; protein ImuB
Leaf155|3608	WP_062600034.1	cds3771	OG0001639	K14160	imuA; protein ImuA
Leaf155|3609	WP_062600035.1	cds3772	OG0005355		
Leaf155|3610	WP_062600036.1	cds3777	OG0001365	K10001	gltI; glutamate/aspartate transport system substrate-binding protein
Leaf155|3611	WP_062600037.1	cds3779	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf155|3612	WP_062600038.1	cds3780	OG0004623	K00297	metF; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
Leaf155|3613	WP_062600039.1	cds3781	OG0000220	K00884	NAGK; N-acetylglucosamine kinase [EC:2.7.1.59]
Leaf155|3614	WP_062600040.1	cds3782	OG0001714	K01443	nagA; N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]
Leaf155|3615	WP_062600041.1	cds3783	OG0003526	K00820	glmS; glucosamine---fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]
Leaf155|3616	WP_062600042.1	cds3785	OG0003616		
Leaf155|3617	WP_062600043.1	cds3786	OG0000046	K02025	ABC.MS.P; multiple sugar transport system permease protein
Leaf155|3618	WP_062600044.1	cds3790	OG0004142		
Leaf155|3619	WP_062600045.1	cds3793	OG0000232	K19337	hexR; RpiR family transcriptional regulator, carbohydrate utilization regulator
Leaf155|3620	WP_062600046.1	cds3794	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf155|3621	WP_062600047.1	cds3795	OG0001350	K12373	HEXA_B; hexosaminidase [EC:3.2.1.52]
Leaf155|3622	WP_062600048.1	cds3796	OG0004142		
Leaf155|3623	WP_062600049.1	cds3797	OG0004131	K03291	MFS.SET; MFS transporter, SET family, sugar efflux transporter
Leaf155|3624	WP_062600050.1	cds3798	OG0001894	K06201	cutC; copper homeostasis protein
Leaf155|3625	WP_062600051.1	cds3799	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf155|3626	WP_062600052.1	cds3800	OG0001302	K03797	E3.4.21.102; carboxyl-terminal processing protease [EC:3.4.21.102]
Leaf155|3627	WP_062600053.1	cds3802	OG0000558	K03469	rnhA; ribonuclease HI [EC:3.1.26.4]
Leaf155|3628	WP_062600054.1	cds3804			
Leaf155|3629	WP_062600055.1	cds3805	OG0001957		
Leaf155|3630	WP_062600056.1	cds3806	OG0004651	K00720	UGCG; ceramide glucosyltransferase [EC:2.4.1.80]
Leaf155|3631	WP_062600058.1	cds3809	OG0001892	K03931	ygjK; putative isomerase
Leaf155|3632	WP_062600059.1	cds3810	OG0000201	K22278	pdgA; peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]
Leaf155|3633	WP_062600060.1	cds3811	OG0005155		
Leaf155|3634	WP_062600061.1	cds3812	OG0000251	K16692	etk-wzc; tyrosine-protein kinase Etk/Wzc [EC:2.7.10.-]
Leaf155|3635	WP_062600063.1	cds3814			
Leaf155|3636	WP_062600064.1	cds3815	OG0006918		
Leaf155|3637	WP_062600065.1	cds3816	OG0000032	K11936	pgaC; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
Leaf155|3638	WP_062600066.1	cds3818	OG0004256		
Leaf155|3639	WP_062600067.1	cds3819	OG0001871	K06876	deoxyribodipyrimidine photolyase-related protein
Leaf155|3640	WP_062600069.1	cds3823	OG0000490		
Leaf155|3641	WP_062600070.1	cds3824	OG0002540		
Leaf155|3642	WP_062600071.1	cds3825	OG0000345	K04564	SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]
Leaf155|3643	WP_062600072.1	cds3826	OG0000018	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
Leaf155|3644	WP_062600073.1	cds3831	OG0000399	K00568	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]
Leaf155|3645	WP_062600074.1	cds3832	OG0003197	K02016	ABC.FEV.S; iron complex transport system substrate-binding protein
Leaf155|3646	WP_062600075.1	cds3833	OG0003197	K02016	ABC.FEV.S; iron complex transport system substrate-binding protein
Leaf155|3647	WP_062600076.1	cds3834	OG0000073	K02015	ABC.FEV.P; iron complex transport system permease protein
Leaf155|3648	WP_062600077.1	cds3835	OG0000114	K02013	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]
Leaf155|3649	WP_062600078.1	cds3836	OG0002672	K01738	cysK; cysteine synthase [EC:2.5.1.47]
Leaf155|3650	WP_062600080.1	cds3842	OG0000376	K16291	erfK; L,D-transpeptidase ErfK/SrfK
Leaf155|3651	WP_062600081.1	cds3844	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf155|3652	WP_062600082.1	cds3845	OG0001443	K03652	MPG; DNA-3-methyladenine glycosylase [EC:3.2.2.21]
Leaf155|3653	WP_062600083.1	cds3847	OG0001219	K10026	queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]
Leaf155|3654	WP_062600084.1	cds3848	OG0001118	K01737	queD; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]
Leaf155|3655	WP_062600085.1	cds3849	OG0001450	K06920	queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]
Leaf155|3656	WP_062600086.1	cds3851	OG0000043	K07165	fecR; transmembrane sensor
Leaf155|3657	WP_062600087.1	cds3853	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
Leaf155|3658	WP_062600088.1	cds3854	OG0002519		
Leaf155|3659	WP_062600089.1	cds3856	OG0002083		
Leaf155|3660	WP_062600090.1	cds3862			
Leaf155|3661	WP_062600091.1	cds3864	OG0000357	K03407	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
Leaf155|3662	WP_062600092.1	cds3865	OG0000628	K03408	cheW; purine-binding chemotaxis protein CheW
Leaf155|3663	WP_062600093.1	cds3867	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
Leaf155|3664	WP_062600094.1	cds3868	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
Leaf155|3665	WP_062600095.1	cds3873	OG0000235	K00971	manC; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
Leaf155|3666	WP_062600096.1	cds3874	OG0000508	K00117	gcd; quinoprotein glucose dehydrogenase [EC:1.1.5.2]
Leaf155|3667	WP_062600097.1	cds3875	OG0000668	K00029	E1.1.1.40; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
Leaf155|3668	WP_062600099.1	cds3877	OG0000136	K00285	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]
Leaf155|3669	WP_062600100.1	cds3878	OG0006919	K10439	rbsB; ribose transport system substrate-binding protein
Leaf155|3670	WP_062600101.1	cds3880	OG0000045	K10441	rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]
Leaf155|3671	WP_062600102.1	cds3884	OG0000032	K11936	pgaC; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
Leaf155|3672	WP_062600103.1	cds3885	OG0006920	K16563	exoV; succinoglycan biosynthesis protein ExoV
Leaf155|3673	WP_062600105.1	cds3889	OG0002330	K16559	exoK; endo-1,3-1,4-beta-glycanase ExoK [EC:3.2.1.-]
Leaf155|3674	WP_062600106.1	cds3891	OG0000032	K11936	pgaC; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
Leaf155|3675	WP_062600107.1	cds3892	OG0004466	K16556	exoM; succinoglycan biosynthesis protein ExoM [EC:2.4.-.-]
Leaf155|3676	WP_062600108.1	cds3893	OG0000032	K11936	pgaC; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
Leaf155|3677	WP_062600109.1	cds3894	OG0000251	K16692	etk-wzc; tyrosine-protein kinase Etk/Wzc [EC:2.7.10.-]
Leaf155|3678	WP_062600110.1	cds3896	OG0000053	K13587	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]
Leaf155|3679	WP_062600111.1	cds3897	OG0002041		
