	avr_Col	avr_Kb	avr_FC	avr_DEG	OG	KO.id	KO.description
PSPTO_4828	6.59035163871983	6.1439037718763	0.44644786684353	nonDEG	OG0000678	K00969	nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]
PSPTO_4829	7.87840192073252	7.47376045970119	0.404641461031329	nonDEG	OG0000760	K00147	proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
PSPTO_4830	6.95913441207573	6.71056673328001	0.24856767879572	nonDEG	OG0001443	K03652	MPG; DNA-3-methyladenine glycosylase [EC:3.2.2.21]
PSPTO_4831	6.08357559935085	6.97773134469908	-0.894155745348231	nonDEG	OG0000056	K19302	bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]
PSPTO_4832	4.87744384310271	5.2791472191117	-0.401703376008991	nonDEG	OG0002734		
PSPTO_4833	3.90813917212788	4.75780548250163	-0.84966631037375	nonDEG	OG0003866		
PSPTO_4834	1.99055006181519	4.56018963420561	-2.56963957239042	down	OG0002241		
PSPTO_4836	4.68751358180587	6.47654472911482	-1.78903114730895	down	OG0003487		
PSPTO_4837	5.24285477816397	7.29251540476699	-2.04966062660302	down	OG0003482		
PSPTO_4838	2.46430729794488	4.92843895346213	-2.46413165551725	down			
PSPTO_4839	7.77901774920742	7.68404620078142	0.0949715484259999	nonDEG	OG0003046		
PSPTO_4840	5.14847160489229	5.66615038393798	-0.51767877904569	nonDEG	OG0001258	K01823	idi; isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]
PSPTO_4841	7.63345283685244	8.21522985181296	-0.581777014960521	nonDEG	OG0002239	K03113	EIF1; translation initiation factor 1
PSPTO_4842	9.19152996138128	8.72165124430302	0.469878717078259	nonDEG	OG0001845	K01585	speA; arginine decarboxylase [EC:4.1.1.19]
PSPTO_4843	7.20807846292624	6.91430917272329	0.29376929020295	nonDEG	OG0000097	K01066	aes; acetyl esterase [EC:3.1.1.-]
PSPTO_4844	3.88341515146326	4.94915958673348	-1.06574443527022	nonDEG	OG0002482	K03327	TC.MATE; multidrug resistance protein, MATE family
PSPTO_4845	7.95071457777948	9.02140313444442	-1.07068855666494	down	OG0001796	K06894	uncharacterized protein
PSPTO_4846	3.30565923086113	4.17529875716427	-0.86963952630314	nonDEG	OG0003483		
PSPTO_4847	5.25223364145718	6.59806998230004	-1.34583634084286	down	OG0001797	K05367	pbpC; penicillin-binding protein 1C [EC:2.4.1.129]
PSPTO_4848	7.16105597424174	8.31425834036712	-1.15320236612538	down	OG0003867		
PSPTO_4849	4.54836936672647	5.40805172438665	-0.85968235766018	nonDEG	OG0002484	K02651	flp; pilus assembly protein Flp/PilA
PSPTO_4850	3.99630652437649	5.28628831213241	-1.28998178775592	down	OG0002483	K02279	cpaB; pilus assembly protein CpaB
PSPTO_4851	4.41267772394955	6.47753226797695	-2.0648545440274	down	OG0002242	K02280	cpaC; pilus assembly protein CpaC
PSPTO_4852	3.02062937687928	4.62194108455057	-1.60131170767129	down	OG0003049	K02282	cpaE; pilus assembly protein CpaE
PSPTO_4853	3.49616969479705	4.32324851208655	-0.827078817289499	nonDEG	OG0000512	K02283	cpaF; pilus assembly protein CpaF
PSPTO_4855	1.76317098089936	3.2406381859071	-1.47746720500774	down	OG0001699	K12511	tadC; tight adherence protein C
PSPTO_4856	4.3069565864221	5.77019648150144	-1.46323989507934	down	OG0003488		
PSPTO_4857	4.24826541251163	6.31836249055679	-2.07009707804516	down	OG0003048		
PSPTO_4858	6.60681971263072	7.40662993780535	-0.79981022517463	nonDEG	OG0000409	K04084	dsbD; thiol:disulfide interchange protein DsbD [EC:1.8.1.8]
PSPTO_4859	8.0706673088733	7.84648566262716	0.224181646246141	nonDEG	OG0000387	K03786	aroQ; 3-dehydroquinate dehydratase II [EC:4.2.1.10]
PSPTO_4860	8.00497067224451	6.73104636735732	1.27392430488719	up	OG0000415	K02160	accB; acetyl-CoA carboxylase biotin carboxyl carrier protein
PSPTO_4861	8.83682070580199	7.0404336437037	1.79638706209829	up	OG0000102	K01961	accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
PSPTO_4862	8.97219172069608	8.60402129559466	0.36817042510142	nonDEG	OG0001209	K02687	prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-]
PSPTO_4863	6.65964434167127	7.43095531907031	-0.77131097739904	nonDEG	OG0002238		
PSPTO_4864	8.54191521191512	8.45189560571548	0.0900196061996397	nonDEG	OG0000331	K05540	dusB; tRNA-dihydrouridine synthase B [EC:1.-.-.-]
PSPTO_4865	5.24880497636781	4.56724225733219	0.681562719035621	nonDEG	OG0001844	K03557	fis; Fis family transcriptional regulator, factor for inversion stimulation protein
PSPTO_4866	10.5236594712482	8.75662877651903	1.76703069472917	up	OG0000935	K00602	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]
PSPTO_4867	7.43707119748734	6.24039970032785	1.19667149715949	up	OG0000934	K01945	purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]
PSPTO_4868	9.61366981582597	10.1670756800945	-0.55340586426853	nonDEG	OG0000076	K07678	barA; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
PSPTO_4869	3.80814131292742	5.60506955997336	-1.79692824704594	nonDEG	OG0000933	K05595	marC; multiple antibiotic resistance protein
PSPTO_4871	0.7091050542937	1.66015902745327	-0.95105397315957	nonDEG	OG0004534		
PSPTO_4872	2.21139545733016	2.70279118363504	-0.49139572630488	nonDEG	OG0006466		
PSPTO_4873	3.88328881688079	2.98471340816306	0.89857540871773	nonDEG	OG0002733		
PSPTO_4874	6.95054198342777	6.99968276352073	-0.0491407800929604	nonDEG	OG0002481	K13541	cbiGH-cobJ; cobalt-precorrin 5A hydrolase / precorrin-3B C17-methyltransferase [EC:3.7.1.12 2.1.1.131]
PSPTO_4875	5.7364940843175	5.1392600515422	0.5972340327753	nonDEG	OG0002480	K03394	cobI-cbiL; precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]
PSPTO_4876	6.19168317144913	5.1171801897918	1.07450298165733	up	OG0002479	K06042	cobH-cbiC; precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]
PSPTO_4877	7.50347036770125	7.24250464219329	0.26096572550796	nonDEG	OG0002732	K02229	cobG; precorrin-3B synthase [EC:1.14.13.83]
PSPTO_4878	4.87657901963552	5.30228823085511	-0.42570921121959	nonDEG	OG0002478	K00595	cobL; precorrin-6Y C5,15-methyltransferase (decarboxylating) [EC:2.1.1.132]
PSPTO_4879	4.54253895752367	4.60953892214916	-0.0669999646254906	nonDEG	OG0002783	K02188	cbiD; cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195]
PSPTO_4880	4.98995732004194	5.49518670035403	-0.50522938031209	nonDEG	OG0002477	K05895	cobK-cbiJ; precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]
PSPTO_4881	4.07077972427301	4.65284479460383	-0.582065070330819	nonDEG	OG0000806	K09796	pccA; periplasmic copper chaperone A
PSPTO_4882	5.80483531925119	6.50738945970101	-0.70255414044982	nonDEG	OG0002237		
PSPTO_4883	8.20877984082131	6.61647622160681	1.5923036192145	up	OG0000932		
PSPTO_4884	5.52221621506326	6.21635458506254	-0.69413836999928	nonDEG	OG0005799		
PSPTO_4885	5.11956684721143	4.04234007036256	1.07722677684887	nonDEG	OG0001843	K11959	urtA; urea transport system substrate-binding protein
PSPTO_4886	2.76878323885571	3.31136243648079	-0.54257919762508	nonDEG	OG0001842	K11960	urtB; urea transport system permease protein
PSPTO_4887	3.038336441566	2.874067548768	0.164268892798	nonDEG	OG0001316	K11961	urtC; urea transport system permease protein
PSPTO_4888	2.64943556412261	0.742639489942261	1.90679607418035	nonDEG	OG0002729	K11962	urtD; urea transport system ATP-binding protein
PSPTO_4889	2.92797126004489	4.24720316320076	-1.31923190315587	down	OG0000065	K06861	lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]
PSPTO_4890	4.56477757636291	5.25881371004247	-0.69403613367956	nonDEG	OG0002035	K03190	ureD; urease accessory protein
PSPTO_4891	4.05426230310376	5.08298872467861	-1.02872642157485	nonDEG	OG0002236	K01430	ureA; urease subunit gamma [EC:3.5.1.5]
PSPTO_4892	4.46678964903572	3.83699374090448	0.62979590813124	nonDEG	OG0000354	K03823	pat; phosphinothricin acetyltransferase [EC:2.3.1.183]
PSPTO_4893	4.96793955635057	4.9598776676435	0.00806188870707025	nonDEG	OG0002728		
PSPTO_4894	3.28186921243251	3.80305433723286	-0.52118512480035	nonDEG	OG0002235	K01429	ureB; urease subunit beta [EC:3.5.1.5]
PSPTO_4895	7.94331694847925	7.2691876530591	0.67412929542015	nonDEG	OG0002234	K01428	ureC; urease subunit alpha [EC:3.5.1.5]
PSPTO_4896	7.64018526151679	8.68527055863028	-1.04508529711349	down	OG0000159	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
PSPTO_4897	5.80836561189743	6.28632354698395	-0.47795793508652	nonDEG	OG0000672	K05516	cbpA; curved DNA-binding protein
PSPTO_4898	8.64682163947625	6.96507183152247	1.68174980795378	up	OG0002034	K04046	yegD; hypothetical chaperone protein
PSPTO_4899	5.1980157010119	5.49956737011223	-0.30155166910033	nonDEG	OG0002233		
PSPTO_4900	1.58440590721523	3.5470651913738	-1.96265928415857	down	OG0002727		
PSPTO_4901	4.42144356865708	5.09807801957691	-0.67663445091983	nonDEG	OG0001315		
PSPTO_4902	3.2252387322777	4.17183186359067	-0.94659313131297	nonDEG			
PSPTO_4903	6.54816594041676	8.84017734084981	-2.29201140043305	down	OG0004052	K04064	osmE; osmotically inducible lipoprotein OsmE
PSPTO_4905	3.34155534680209	4.23546902113411	-0.89391367433202	nonDEG			
PSPTO_4906	8.77263444915059	7.66392509290241	1.10870935624818	up	OG0002033	K03594	bfr; bacterioferritin [EC:1.16.3.1]
PSPTO_4907	7.19663750157476	7.3159914927783	-0.11935399120354	nonDEG	OG0002032	K07290	yhjG; AsmA family protein
PSPTO_4908	8.10874488291774	8.51833340935609	-0.40958852643835	nonDEG	OG0002031	K22105	fabR; TetR/AcrR family transcriptional regulator, fatty acid biosynthesis regulator
PSPTO_4909	3.4457676140541	1.99168252465952	1.45408508939458	nonDEG	OG0002231	K03187	ureE; urease accessory protein
PSPTO_4910	4.85393128687779	5.15473164103907	-0.30080035416128	nonDEG	OG0002030	K03188	ureF; urease accessory protein
PSPTO_4911	4.29293921576009	3.70029073365633	0.59264848210376	nonDEG	OG0002029	K03189	ureG; urease accessory protein
PSPTO_4912	3.30954251700394	2.95791535950712	0.35162715749682	nonDEG	OG0003045	K03192	ureJ; urease accessory protein
PSPTO_4913	8.73487800368049	8.71793545180122	0.0169425518792714	nonDEG	OG0002230	K16213	cbe; cellobiose epimerase [EC:5.1.3.11]
PSPTO_4914	7.52554893702534	7.76365377846152	-0.23810484143618	nonDEG	OG0000323	K05886	sdh; serine 3-dehydrogenase (NADP+) [EC:1.1.1.276]
PSPTO_4915	2.38870804219167	5.59293062314862	-3.20422258095695	down	OG0000065	K06861	lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]
PSPTO_4916	3.0175855890143	4.1842168271508	-1.1666312381365	down	OG0000207	K01995	livG; branched-chain amino acid transport system ATP-binding protein
PSPTO_4917	2.69741832976028	5.25644110758217	-2.55902277782189	down	OG0000652	K01998	livM; branched-chain amino acid transport system permease protein
PSPTO_4918	3.47158093887029	4.99138651947313	-1.51980558060284	down	OG0000592	K01997	livH; branched-chain amino acid transport system permease protein
PSPTO_4919	3.89442879453835	5.02299878657943	-1.12856999204108	down	OG0000214	K01999	livK; branched-chain amino acid transport system substrate-binding protein
PSPTO_4920	5.81060161707145	5.96803747062346	-0.15743585355201	nonDEG	OG0000024	K03566	gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator
PSPTO_4921	8.21452525656157	7.71386209554963	0.50066316101194	nonDEG	OG0001196	K00763	pncB; nicotinate phosphoribosyltransferase [EC:6.3.4.21]
PSPTO_4922	6.64453783468356	5.94139722098572	0.70314061369784	nonDEG	OG0000510	K01916	nadE; NAD+ synthase [EC:6.3.1.5]
PSPTO_4923	8.01271779026774	8.43889085580997	-0.42617306554223	nonDEG	OG0001841		
PSPTO_4924	3.37761670965745	3.84862504462722	-0.47100833496977	nonDEG	OG0000385		
PSPTO_4925	7.05433553080563	6.15447319354149	0.89986233726414	nonDEG	OG0003044		
PSPTO_4926	7.70524135698128	7.12397365702998	0.5812676999513	nonDEG	OG0002476		
PSPTO_4927	4.3172621947891	5.46564478888403	-1.14838259409493	nonDEG	OG0002929		
PSPTO_4928	9.69693220394522	8.27893257396901	1.41799962997621	up	OG0003043		
PSPTO_4929	7.77211570811586	7.28600427489094	0.486111433224919	nonDEG	OG0000931	K02314	dnaB; replicative DNA helicase [EC:3.6.4.12]
PSPTO_4930	10.612988320282	8.4773209888221	2.1356673314599	up	OG0001076	K02939	RP-L9; large subunit ribosomal protein L9
PSPTO_4931	9.67308474648017	6.89367090388356	2.77941384259661	up	OG0003481		
PSPTO_4932	8.26050121551863	6.00201554411939	2.25848567139924	up	OG0000930	K02963	RP-S18; small subunit ribosomal protein S18
PSPTO_4933	11.48988374179	10.5519480258342	0.937935715955801	nonDEG	OG0000752	K02990	RP-S6; small subunit ribosomal protein S6
PSPTO_4934	6.18257333814564	5.77401262502786	0.40856071311778	nonDEG	OG0000302	K03218	rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
PSPTO_4935	10.2259068965313	9.05497783304873	1.17092906348257	up	OG0000751	K12573	rnr; ribonuclease R [EC:3.1.-.-]
PSPTO_4936	4.40471774785676	5.70713833560302	-1.30242058774626	down	OG0003480	K03406	mcp; methyl-accepting chemotaxis protein
PSPTO_4937	8.13936095142203	7.95728010939812	0.182080842023911	nonDEG	OG0000929	K01939	purA; adenylosuccinate synthase [EC:6.3.4.4]
PSPTO_4938	7.66761389333176	7.23548892545116	0.4321249678806	nonDEG	OG0002229	K02502	hisZ; ATP phosphoribosyltransferase regulatory subunit
PSPTO_4939	7.17913704259823	6.86173372645699	0.31740331614124	nonDEG	OG0002028	K04087	hflC; membrane protease subunit HflC [EC:3.4.-.-]
PSPTO_4940	8.54275584010146	7.46188726893576	1.0808685711657	up	OG0002027	K04088	hflK; membrane protease subunit HflK [EC:3.4.-.-]
PSPTO_4941	10.0277371566596	10.1279028301284	-0.100165673468801	nonDEG	OG0000928	K03665	hflX; GTPase
PSPTO_4942	10.3860843373963	10.8107124007202	-0.424628063323901	nonDEG	OG0001697	K03666	hfq; host factor-I protein
PSPTO_4943	8.28470863879722	7.71822263579185	0.56648600300537	nonDEG	OG0000927	K00791	miaA; tRNA dimethylallyltransferase [EC:2.5.1.75]
PSPTO_4944	8.64563845215948	8.6329275323946	0.0127109197648796	nonDEG	OG0001208	K03572	mutL; DNA mismatch repair protein MutL
PSPTO_4945	8.17987241200456	8.40185677936398	-0.22198436735942	nonDEG	OG0000318	K01448	amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
PSPTO_4946	3.22827562131796	3.00355853323289	0.22471708808507	nonDEG	OG0000926	K06925	tsaE; tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
PSPTO_4947	5.68496808848893	5.34136973666957	0.34359835181936	nonDEG	OG0000560	K17758	nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]
PSPTO_4948	5.00486520829515	5.75368099064985	-0.748815782354701	nonDEG	OG0001207	K18979	queG; epoxyqueuosine reductase [EC:1.17.99.6]
PSPTO_4949	6.03362029377264	6.05330955022887	-0.0196892564562301	nonDEG	OG0000671		
PSPTO_4950	7.7677760320885	8.19736194907064	-0.429585916982139	nonDEG	OG0001696	K13288	orn; oligoribonuclease [EC:3.1.-.-]
PSPTO_4951	6.93199358196949	6.42476557565133	0.50722800631816	nonDEG	OG0000670	K06949	rsgA; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]
PSPTO_4952	5.28591264641277	6.72301032416604	-1.43709767775327	down	OG0001840	K02557	motB; chemotaxis protein MotB
PSPTO_4953	6.66892036536367	7.59951275522127	-0.9305923898576	nonDEG	OG0001839	K02556	motA; chemotaxis protein MotA
PSPTO_4954	7.12820004222559	7.20763149840884	-0.0794314561832499	nonDEG	OG0003479		
PSPTO_4955	8.60521228159923	7.90323624524825	0.701976036350979	nonDEG	OG0001695	K01613	psd; phosphatidylserine decarboxylase [EC:4.1.1.65]
PSPTO_4956	9.21763065447174	9.28522403864565	-0.0675933841739091	nonDEG	OG0004391		
PSPTO_4957	6.78492662141591	6.32789006182076	0.45703655959515	nonDEG	OG0001576	K01079	serB; phosphoserine phosphatase [EC:3.1.3.3]
PSPTO_4958	8.16260675157035	9.04805271524811	-0.885445963677761	nonDEG	OG0003478		
PSPTO_4959	7.6340570105708	9.18010365657688	-1.54604664600608	down	OG0003477	K09857	uncharacterized protein
PSPTO_4960	7.27602993857912	6.98936692793483	0.28666301064429	nonDEG	OG0001694	K02621	parC; topoisomerase IV subunit A [EC:5.99.1.-]
PSPTO_4961	4.82119857374508	5.51115394183353	-0.68995536808845	nonDEG	OG0003094	K06985	aspartyl protease family protein
PSPTO_4962	6.04626641534743	6.1557907367939	-0.10952432144647	nonDEG	OG0003476		
PSPTO_4963	7.93261362275312	7.14210529866354	0.79050832408958	nonDEG	OG0000213	K02470	gyrB; DNA gyrase subunit B [EC:5.99.1.3]
PSPTO_4964	8.51814612590664	7.05560195739103	1.46254416851561	up	OG0002228	K07000	uncharacterized protein
PSPTO_4965	5.0914532722586	5.19894818750146	-0.10749491524286	nonDEG	OG0000632	K03651	cpdA; 3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]
PSPTO_4966	4.51434408866168	4.64990549296808	-0.1355614043064	nonDEG			
PSPTO_4969	4.96063913537482	6.23308368181287	-1.27244454643805	down			
PSPTO_4970	5.68639585788066	7.25155136045078	-1.56515550257012	down	OG0002524		
PSPTO_4971	3.22381461808553	4.31685999337097	-1.09304537528544	nonDEG	OG0000179	K07481	transposase
PSPTO_4972	6.11105509021856	5.7542336804089	0.35682140980966	nonDEG	OG0002475	K09920	uncharacterized protein
PSPTO_4973	6.68641934565826	7.23557207352558	-0.54915272786732	nonDEG	OG0000310	K01515	nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13]
PSPTO_4974	8.04080660435395	8.66472104960188	-0.62391444524793	nonDEG	OG0002474		
PSPTO_4975	6.10370436733905	5.83497635155332	0.26872801578573	nonDEG	OG0002726		
PSPTO_4976	9.0291507216411	7.74606568680344	1.28308503483766	up	OG0001575	K03147	thiC; phosphomethylpyrimidine synthase [EC:4.1.99.17]
PSPTO_4977	8.91505305650441	8.65656103371921	0.2584920227852	nonDEG	OG0000314	K12340	tolC; outer membrane protein
PSPTO_4978	6.80780389251957	6.8133076883906	-0.00550379587102956	nonDEG	OG0001439	K02527	kdtA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]
PSPTO_4979	5.51246416814302	4.9787463480835	0.53371782005952	nonDEG	OG0000165	K11741	sugE; quaternary ammonium compound-resistance protein SugE
PSPTO_4980	8.46572128407165	8.06032275607159	0.40539852800006	nonDEG	OG0003475		
PSPTO_4981	6.74919716627378	6.60161377054696	0.14758339572682	nonDEG	OG0002725		
PSPTO_4982	6.48069714361878	6.54360651351035	-0.0629093698915701	nonDEG	OG0003474		
PSPTO_4983	7.76882785990611	7.00149569283454	0.76733216707157	nonDEG	OG0001206	K03272	gmhC; D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]
PSPTO_4984	7.36501024223202	8.69174851512163	-1.32673827288961	down	OG0000021	K06147	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
PSPTO_4985	6.75565264758446	5.97073560856453	0.78491703901993	nonDEG	OG0003472		
PSPTO_4986	6.58489253862573	5.88102068808641	0.703871850539319	nonDEG	OG0003473		
PSPTO_4987	6.16226933776819	5.99660573640731	0.16566360136088	nonDEG	OG0003864		
PSPTO_4988	8.45497309926768	8.01301416226345	0.441958937004229	nonDEG	OG0003863		
PSPTO_4989	8.00863433088198	7.75624384269237	0.252390488189611	nonDEG	OG0003471		
PSPTO_4990	5.68899554723832	5.97489510660127	-0.28589955936295	nonDEG	OG0003470		
PSPTO_4991	6.36016628585022	5.62115192103521	0.73901436481501	nonDEG	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
PSPTO_4992	9.82536621406016	8.61051677477479	1.21484943928537	up	OG0003042	K00612	E2.1.3.-; carbamoyltransferase [EC:2.1.3.-]
PSPTO_4993	3.33041079321406	3.51776533954998	-0.18735454633592	nonDEG	OG0002060		
PSPTO_4994	2.15720011848118	2.53730132239092	-0.38010120390974	nonDEG	OG0000138		
PSPTO_4996	4.98420378777123	6.13038762524914	-1.14618383747791	nonDEG	OG0002060		
PSPTO_4997	6.3622967312853	6.5858191735071	-0.223522442221801	nonDEG	OG0002724		
PSPTO_4998	5.96477819519312	5.72067038950916	0.24410780568396	nonDEG	OG0003469		
PSPTO_4999	7.47381912351483	7.23081617346288	0.24300295005195	nonDEG	OG0003468		
PSPTO_5000	7.0758286359213	6.60887516209023	0.46695347383107	nonDEG	OG0003467	K02848	waaP; heptose I phosphotransferase [EC:2.7.1.-]
PSPTO_5001	6.4804093508966	5.19833204603105	1.28207730486555	up	OG0002723	K02844	waaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]
PSPTO_5002	6.44765199866564	5.83271982387667	0.61493217478897	nonDEG	OG0002226	K02841	waaC; heptosyltransferase I [EC:2.4.-.-]
PSPTO_5003	7.07185931459234	6.04744594915647	1.02441336543587	up	OG0001075	K02843	waaF; heptosyltransferase II [EC:2.4.-.-]
PSPTO_5004	7.78826504738041	8.13741434734719	-0.349149299966781	nonDEG	OG0001573	K00982	glnE; [glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]
PSPTO_5005	12.2151388570742	11.5058400148587	0.7092988422155	nonDEG	OG0001146	K00163	aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
PSPTO_5006	10.1203823781722	8.67123060372406	1.44915177444814	up	OG0000088	K00658	DLST; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
PSPTO_5007	8.94351958109363	7.52854716008466	1.41497242100897	up	OG0000051	K05592	deaD; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
PSPTO_5008	7.47054622760783	8.08804294156624	-0.61749671395841	nonDEG	OG0001160		
PSPTO_5009	6.97744454267349	7.73291985052331	-0.75547530784982	nonDEG	OG0000714		
PSPTO_5010	3.2827279086862	3.98276443470898	-0.70003652602278	nonDEG	OG0003314	K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein
PSPTO_5011	7.60329951286967	8.00126735565296	-0.39796784278329	nonDEG	OG0000195	K02348	elaA; ElaA protein
PSPTO_5012	5.12676501443046	5.29254409236983	-0.16577907793937	nonDEG	OG0003315		
PSPTO_5013	6.94288143033606	7.22248616203706	-0.279604731701	nonDEG	OG0000825	K07043	uncharacterized protein
PSPTO_5014	5.77363700082431	5.84681402577974	-0.07317702495543	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
PSPTO_5015	9.35892949657086	8.44272712830339	0.91620236826747	nonDEG	OG0003316		
PSPTO_5016	8.67077129988491	9.49082518611527	-0.82005388623036	nonDEG	OG0000122	K14393	actP; cation/acetate symporter
PSPTO_5017	10.1279947296639	10.9580122798239	-0.830017550159999	nonDEG	OG0000669	K13821	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]
PSPTO_5018	3.85881012125693	5.11422851394908	-1.25541839269215	nonDEG	OG0000577	K07497	putative transposase
PSPTO_5019	2.97624852119395	3.43159607765221	-0.45534755645826	nonDEG			
PSPTO_5020	5.51193691722131	6.18998162399712	-0.67804470677581	nonDEG	OG0003041	K00248	ACADS; butyryl-CoA dehydrogenase [EC:1.3.8.1]
PSPTO_5021	4.47488879129459	5.32963749030104	-0.85474869900645	nonDEG	OG0002060		
PSPTO_5022	4.86344117621243	5.80531879906857	-0.94187762285614	nonDEG	OG0004386		
PSPTO_5023	6.68042094783887	7.48975138254151	-0.809330434702639	nonDEG	OG0001837	K11105	cvrA; cell volume regulation protein A
PSPTO_5024	10.1520693698138	10.2323884997158	-0.0803191299019996	nonDEG	OG0003039	K05802	mscK; potassium-dependent mechanosensitive channel
PSPTO_5025	3.0996062823395	4.79713556390757	-1.69752928156807	down	OG0006116		
PSPTO_5027	4.74628523297859	5.5828444599743	-0.836559226995711	nonDEG	OG0000028	K11475	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
PSPTO_5028	6.20136366260999	6.56753517381003	-0.36617151120004	nonDEG	OG0001438	K08997	ydiU; uncharacterized protein
PSPTO_5029	2.46836650609206	4.08983974324642	-1.62147323715436	down	OG0002642	K06598	chpC; chemosensory pili system protein ChpC
PSPTO_5030	7.93658997586065	8.65673147489336	-0.720141499032711	nonDEG	OG0000357	K03407	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
PSPTO_5031	7.25313887010326	7.92598405037245	-0.672845180269189	nonDEG	OG0002393	K02660	pilJ; twitching motility protein PilJ
PSPTO_5032	3.47578076742043	3.55501198034499	-0.0792312129245598	nonDEG	OG0002394	K02659	pilI; twitching motility protein PilI
PSPTO_5033	3.7187138162005	4.0521274164345	-0.333413600234	nonDEG	OG0000086	K03413	cheY; two-component system, chemotaxis family, chemotaxis protein CheY
PSPTO_5034	9.27716671593286	9.87936144436777	-0.60219472843491	nonDEG	OG0000086	K03413	cheY; two-component system, chemotaxis family, chemotaxis protein CheY
PSPTO_5035	7.45395915637663	7.66035502059719	-0.20639586422056	nonDEG	OG0001654	K01920	gshB; glutathione synthase [EC:6.3.2.3]
PSPTO_5036	7.69362619766696	7.04585993139714	0.64776626626982	nonDEG	OG0002395	K03832	tonB; periplasmic protein TonB
PSPTO_5037	8.01184966230296	8.52433480644839	-0.51248514414543	nonDEG	OG0001405	K07735	algH; putative transcriptional regulator
PSPTO_5038	7.3330990126105	7.91371351398839	-0.58061450137789	nonDEG	OG0000830	K07447	ruvX; putative holliday junction resolvase [EC:3.1.-.-]
PSPTO_5039	7.36093009914256	6.91777644086084	0.443153658281719	nonDEG	OG0001278	K02825	pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]
PSPTO_5040	8.15995579305138	7.64414653257459	0.515809260476789	nonDEG	OG0000716	K00609	pyrB; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
PSPTO_5041	6.89799749429982	7.30152368126798	-0.40352618696816	nonDEG	OG0000258	K01465	URA4; dihydroorotase [EC:3.5.2.3]
PSPTO_5043	7.41304587455501	8.09381255099993	-0.68076667644492	nonDEG	OG0003317		
PSPTO_5044	7.54074655136095	6.48276410833458	1.05798244302637	up	OG0000078	K13694	mepS; murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]
