Cluster	Random example of a gene member (IMG gene ID locus_tag product [organism])	Phylogenetic Diversity	Total # Genes	# PA Genes	# NPA Genes	# RA genes	# Soil Genes	Is PA? (Hyperg Gene Copy Number)	Is PA? (Hyperg Gene Presence Absence)	Is PA? (PhyloGLM Gene Copy Number)	Is PA? (PhyloGLM Gene Presence Absence)	Is PA? (Scoary)	Is NPA? (Hyperg Gene Copy Number)	Is NPA? (Hyperg Gene Presence Absence)	Is NPA? (PhyloGLM Gene Copy Number)	Is NPA? (PhyloGLM Gene Presence Absence)	Is NPA? (Scoary)	Is RA? (Hyperg Gene Copy Number)	Is RA? (Hyperg Gene Presence Absence)	Is RA? (PhyloGLM Gene Copy Number)	Is RA? (PhyloGLM Gene Presence Absence)	Is RA? (Scoary)	Is soil? (Hyperg Gene Copy Number)	Is soil? (Hyperg Gene Presence Absence)	Is soil? (PhyloGLM Gene Copy Number)	Is soil? (PhyloGLM Gene Presence Absence)	Is soil? (Scoary)
KO:K13571	2521701364 H290DRAFT_04324 proteasome accessory factor A [Nocardia sp. 348MFTsu5.1]	0.09948	1181	58	1059	36	64	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K13572	2595525000 FF89DRAFT_02602 proteasome accessory factor B [Mycobacterium sp. UNC267MFSha1.1M11]	0.09896	604	32	538	21	34	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K13573	2579844747 BR68DRAFT_01911 proteasome accessory factor C [Mycobacterium sp. UNC280MFTsu5.1]	0.09948	593	29	532	18	32	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K13622	2626289933 Ga0076489_111496 S-adenosylmethionine-diacylglycerol 3-amino-3-carboxypropyl transferase [Nocardia farcinica IFM 10152 (re-annotation)]	0.16978	7	0	7	0	0	N	N	Untested	Untested	N	N	N	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K13633	"2521593884 G361DRAFT_2802 transcriptional regulator, AraC family with amidase-like domain [Nocardia sp. BMG111209]"	0.1108	23	5	18	2	0	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K13639	"2521702186 H290DRAFT_05146 MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR [Nocardia sp. 348MFTsu5.1]"	0.21912	190	34	112	21	44	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13640	"2643544163 Ga0101996_100975 MerR family transcriptional regulator, heat shock protein HspR [Rhodococcus erythropolis 339MFSha3.1]"	0.09976	586	29	525	18	32	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K13641	"2566996312 G418_25261 transcriptional regulator, IclR family [Rhodococcus qingshengii BKS 20-40]"	0.25239	116	26	39	17	51	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13653	2595301974 FG18DRAFT_02414 AraC family transcriptional regulator [Rhodococcus sp. 164Chir2E]	0.14425	20	10	7	5	3	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13668	"2639088555 Ga0073248_101652 phosphatidylinositol alpha-1,6-mannosyltransferase [Mycobacterium sp. 283MFTsu]"	0.0985	593	29	532	18	32	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K13669	"2548698730 NONO_c64710 alpha-1,2-mannosyltransferase [Nocardia nova SH22a (NONO)]"	0.09373	591	27	530	18	34	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13670	2575252225 AO22_01556 putative glycosyltransferase [Mycobacterium tuberculosis M1481]	0.0143	391	0	391	0	0	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K13671	"2521707402 H289DRAFT_04986 alpha-1,2-mannosyltransferase [Mycobacterium sp. 360MFTsu5.1]"	0.09948	798	56	681	30	61	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K13686	2563418720 BR31DRAFT_02647 galactan 5-O-arabinofuranosyltransferase [Rhodococcus sp. UNC363MFTsu5.1]	0.09892	591	29	530	18	32	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K13687	2644517361 Ga0102136_111202 arabinofuranosyltransferase [Nocardia sp. Root136]	0.09948	599	29	537	18	33	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K13693	2566997351 G418_30479 glucosyl-3-phosphoglycerate synthase [Rhodococcus qingshengii BKS 20-40]	0.09948	609	39	537	21	33	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K13727	2565393290 Draft08977 phenolic acid decarboxylase [Nocardia jiangxiensis NBRC 101359]	0.19831	43	7	33	1	3	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K13745	"2644514567 Ga0102136_102196 L-2,4-diaminobutyrate decarboxylase [Nocardia sp. Root136]"	0.0576	61	2	58	1	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K13766	2644489499 Ga0102131_10785 methylglutaconyl-CoA hydratase [Mycobacterium sp. Root135]	0.26336	10	1	5	1	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K13767	2588627062 BN939_02290 enoyl-CoA hydratase [Mycobacterium marinum E11]	0.07444	6	0	6	0	0	N	N	Untested	Untested	N	N	N	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K13771	"2639088826 Ga0073248_102210 Rrf2 family transcriptional regulator, nitric oxide-sensitive transcriptional repressor [Mycobacterium sp. 283MFTsu]"	0.21714	127	21	75	15	31	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13775	2644635315 Ga0102231_1072 citronellol/citronellal dehydrogenase [Mycobacterium sp. Root265]	0.01705	465	14	441	8	10	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13787	"2598243255 Ga0053404_03572 geranylgeranyl diphosphate synthase, type I [Rhodococcus erythropolis R138]"	0.09948	1540	49	1442	24	49	N	N	Untested	Untested	Untested	Y	N	Untested	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K13788	2563418956 BR31DRAFT_02885 phosphate acetyltransferase [Rhodococcus sp. UNC363MFTsu5.1]	0.09983	586	29	525	18	32	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K13789	"2644635751 Ga0102231_109159 geranylgeranyl diphosphate synthase, type II [Mycobacterium sp. Root265]"	0.15115	39	4	26	3	9	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13796	2598239935 Ga0053404_00241 tricarballylate dehydrogenase [Rhodococcus erythropolis R138]	0.24595	13	6	5	1	2	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K13821	2521703082 H289DRAFT_00654 L-proline dehydrogenase [Mycobacterium sp. 360MFTsu5.1]	0.1695	17	7	7	6	3	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13875	2643540020 Ga0101996_1001377 dihydroxy-acid dehydratase/L-arabonate dehydrase [Rhodococcus erythropolis 339MFSha3.1]	0.18184	11	4	5	2	2	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K13919	2644635773 Ga0102231_109181 propanediol dehydratase medium subunit [Mycobacterium sp. Root265]	0.09673	13	6	3	6	4	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13920	2642654721 Ga0073242_0136 propanediol dehydratase small subunit [Mycobacterium sp. 88MF]	0.1129	52	14	20	14	18	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13924	"2612185181 Ga0060260_10263 two-component system, chemotaxis family, CheB/CheR fusion protein [Rhodococcus fascians A22b]"	0.16396	59	7	46	4	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13930	2595525154 FF89DRAFT_02756 triphosphoribosyl-dephospho-CoA synthase [Mycobacterium sp. UNC267MFSha1.1M11]	0.11409	6	2	1	2	3	Y	Y	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K13950	2645690107 Ga0102449_115143 para-aminobenzoate synthetase [Rhodococcus sp. Leaf233]	0.17147	80	19	36	8	25	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13953	"2521595218 G361DRAFT_4136 alcohol dehydrogenase, propanol-preferring [Nocardia sp. BMG111209]"	0.07999	735	70	590	43	75	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K13963	2521701094 H290DRAFT_04053 serpin B [Nocardia sp. 348MFTsu5.1]	0.0109	12	1	11	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K13979	2645700530 Ga0102452_10699 uncharacterized zinc-type alcohol dehydrogenase-like protein [Rhodococcus sp. Leaf278]	0.09861	609	45	526	24	38	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13993	2521704078 H289DRAFT_01653 HSP20 family protein [Mycobacterium sp. 360MFTsu5.1]	0.18433	343	44	243	28	56	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13995	2521699146 H290DRAFT_02102 Nicotinamidase-related amidase [Nocardia sp. 348MFTsu5.1]	0.19939	10	3	6	2	1	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K14048	2520486321 G416DRAFT_04864 urease subunit gamma/beta [Rhodococcus sp. 29MFTsu3.1]	0.23124	34	9	18	5	7	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14052	2644489520 Ga0102131_107106 putrescine importer [Mycobacterium sp. Root135]	0.11279	8	2	4	2	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K14059	2563054401 MCOL_V222648 integrase [Mycobacterium colombiense CECT 3035]	0.16306	13	0	9	0	4	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K14136	2643543630 Ga0101996_1007307 decaprenyl-phosphate phosphoribosyltransferase [Rhodococcus erythropolis 339MFSha3.1]	0.09948	595	31	531	20	33	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K14155	2598239912 Ga0053404_00218 Aminotransferase class I and II [Rhodococcus erythropolis R138]	0.01705	838	3	824	1	11	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14161	2545973224 D892DRAFT_3262 protein ImuB [Nocardia sp. BMG51109]	0.09945	586	28	525	18	33	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K14162	2645699544 Ga0102452_10297 error-prone DNA polymerase [Rhodococcus sp. Leaf278]	0.10031	591	29	530	18	32	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K14166	2579846934 BR68DRAFT_04098 copper transport protein [Mycobacterium sp. UNC280MFTsu5.1]	0.25611	32	8	15	7	9	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14189	2565391696 Draft07383 uncharacterized oxidoreductase [Nocardia jiangxiensis NBRC 101359]	0.03471	36	2	32	1	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K14211	2575284946 T593_01046 membrane protein [Mycobacterium tuberculosis TRUG0070]	0.011	48	0	48	0	0	N	N	Untested	Untested	N	N	N	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K14215	"2639090964 Ga0073248_106353 trans,polycis-decaprenyl diphosphate synthase [Mycobacterium sp. 283MFTsu]"	0.02097	520	9	495	9	16	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14257	2548697368 NONO_c51090 FADH2 O2-dependent halogenase [Nocardia nova SH22a (NONO)]	0.01184	56	1	55	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K14260	2643591806 Ga0102004_1002390 alanine-synthesizing transaminase [Mycobacterium sp. 501AMF]	0.09892	620	39	545	21	36	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N
KO:K14267	2639092171 Ga0073248_11174 N-succinyldiaminopimelate aminotransferase [Mycobacterium sp. 283MFTsu]	0.09948	595	29	533	18	33	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K14333	"2595526009 FF89DRAFT_03615 2,3-dihydroxybenzoate decarboxylase [Mycobacterium sp. UNC267MFSha1.1M11]"	0.17435	76	9	53	7	14	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14335	"2595526636 FF89DRAFT_04242 alpha-1,6-mannosyltransferase [Mycobacterium sp. UNC267MFSha1.1M11]"	0.10458	298	21	251	11	26	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14337	"2645700110 Ga0102452_104118 alpha-1,6-mannosyltransferase [Rhodococcus sp. Leaf278]"	0.09892	589	28	529	17	32	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K14338	2644487020 Ga0102131_104132 cytochrome P450 / NADPH-cytochrome P450 reductase [Mycobacterium sp. Root135]	0.1339	33	11	15	11	7	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14339	"2642657086 Ga0073242_2513 alpha-1,6-mannosyltransferase [Mycobacterium sp. 88MF]"	0.09948	592	29	531	18	32	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K14340	2645702054 Ga0102452_11515 mannosyltransferase [Rhodococcus sp. Leaf278]	0.01815	514	4	485	3	25	N	N	Untested	N	N	Y	Y	Untested	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14347	"2521699230 H290DRAFT_02186 solute carrier family 10 (sodium/bile acid cotransporter), member 7 [Nocardia sp. 348MFTsu5.1]"	0.22198	127	23	80	12	24	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14393	2644490957 Ga0102131_109437 cation/acetate symporter [Mycobacterium sp. Root135]	0.23619	137	29	52	20	56	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14415	2612187929 Ga0060260_1415 tRNA-splicing ligase RtcB [Rhodococcus fascians A22b]	0.01815	480	17	443	7	20	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14439	2644485675 Ga0102131_101382 hypothetical protein [Mycobacterium sp. Root135]	0.21447	7	3	4	2	0	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K14445	"2639995189 Ga0073251_5003 solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5 [Mycobacterium sp. 365MFTsu]"	0.25134	29	3	7	2	19	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14470	2645695443 Ga0102451_10314 2-methylfumaryl-CoA isomerase [Rhodococcus sp. Leaf258]	0.17464	139	22	82	13	35	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14475	2521591131 G361DRAFT_0049 inhibitor of cysteine peptidase [Nocardia sp. BMG111209]	0.17882	64	4	56	0	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K14519	2565387243 Draft02922 NADP-dependent aldehyde dehydrogenase [Nocardia jiangxiensis NBRC 101359]	0.24962	96	21	31	12	44	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14520	2548694924 NONO_c26620 4-hydroxyacetophenone monooxygenase [Nocardia nova SH22a (NONO)]	0.17041	165	33	94	18	38	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14534	2520485487 G416DRAFT_04027 Aromatic ring hydroxylase [Rhodococcus sp. 29MFTsu3.1]	0.30304	6	1	3	1	2	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K14623	2645697277 Ga0102451_114490 DNA-damage-inducible protein D [Rhodococcus sp. Leaf258]	0.1626	24	1	20	0	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K14626	2552092320 NoneDRAFT_06642 actinorhodin biosynthesis protein ActVIA [Nocardia exalbida NBRC 100660]	0.29102	13	0	13	0	0	N	N	Untested	Untested	N	N	N	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K14627	2642657629 Ga0073242_3057 dehydratase [Mycobacterium sp. 88MF]	0.28173	18	9	8	7	1	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14631	"2521591705 G361DRAFT_0623 NADH-FMN oxidoreductase RutF, flavin reductase (DIM6/NTAB) family [Nocardia sp. BMG111209]"	0.20694	6	2	1	0	3	Y	Y	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K14652	"2595525389 FF89DRAFT_02991 3,4-dihydroxy-2-butanone 4-phosphate synthase /GTP cyclohydrolase II [Mycobacterium sp. UNC267MFSha1.1M11]"	0.09948	1115	53	971	23	91	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K14672	2565387610 Draft03291 putative polyketide hydroxylase [Nocardia jiangxiensis NBRC 101359]	0.11663	6	1	5	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K14698	"2520481535 G416DRAFT_00071 ATP-binding cassette, subfamily B [Rhodococcus sp. 29MFTsu3.1]"	0.01987	509	10	491	7	8	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14699	"2643593279 Ga0102004_1003614 ATP-binding cassette, subfamily B, IrtB [Mycobacterium sp. 501AMF]"	0.01877	497	4	486	4	7	N	N	Untested	N	N	Y	Y	Untested	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14727	2644635330 Ga0102231_10717 3-oxoadipate enol-lactonase / 4-carboxymuconolactone decarboxylase [Mycobacterium sp. Root265]	0.23103	87	16	48	10	23	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14728	2644636995 Ga0102231_122106 phthiodiolone/phenolphthiodiolone dimycocerosates ketoreductase [Mycobacterium sp. Root265]	0.01815	530	7	498	6	25	N	N	Untested	N	N	Y	Y	Untested	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14730	2520481826 G416DRAFT_00363 (+)-trans-carveol dehydrogenase [Rhodococcus sp. 29MFTsu3.1]	0.2295	16	5	2	2	9	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14733	"2639090071 Ga0073248_104388 limonene 1,2-monooxygenase [Mycobacterium sp. 283MFTsu]"	0.07751	611	30	546	23	35	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14743	2639092895 Ga0073248_11535 membrane-anchored mycosin MYCP [Mycobacterium sp. 283MFTsu]	0.09703	2547	60	2417	41	70	N	N	Untested	Untested	N	Y	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K14750	2563408535 BR07DRAFT_01683 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin subunit [Rhodococcus sp. UNC23MFCrub1.1]	0.14636	20	3	6	1	11	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14761	2639091912 Ga0073248_11059 ribosome-associated protein [Mycobacterium sp. 283MFTsu]	0.23309	107	27	48	17	32	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14941	2521708772 H292DRAFT_00511 2-phospho-L-lactate guanylyltransferase [Rhodococcus sp. 114MFTsu3.1]	0.09962	592	30	524	18	38	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K14949	2645694830 Ga0102451_101432 serine/threonine-protein kinase PknG [Rhodococcus sp. Leaf258]	0.09892	654	43	563	23	48	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K14952	2612190360 Ga0060260_16791 UDP-MurNAc hydroxylase [Rhodococcus fascians A22b]	0.09948	594	29	533	18	32	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K14953	2643595760 Ga0102004_1005900 ipoprotein LpqH [Mycobacterium sp. 501AMF]	0.06951	821	34	741	30	46	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14954	2644486057 Ga0102131_101764 lipoprotein LprG [Mycobacterium sp. Root135]	0.02145	529	9	500	9	20	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14955	2575858419 AL23_01317 lipoprotein LprA [Mycobacterium tuberculosis TKK_03_0042]	0.01485	408	0	405	0	3	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K14956	2643593512 Ga0102004_1003847 early secretory antigenic target ESAT-6 [Mycobacterium sp. 501AMF]	0.01712	470	12	441	10	17	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K14977	2644633965 Ga0102231_101454 (S)-ureidoglycine aminohydrolase [Mycobacterium sp. Root265]	0.12715	26	5	7	5	14	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K15016	2521700747 H290DRAFT_03705 enoyl-CoA hydratase [Nocardia sp. 348MFTsu5.1]	0.24007	8	2	4	1	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K15034	2548696033 NONO_c37740 ribosome-associated protein [Nocardia nova SH22a (NONO)]	0.19159	17	4	3	2	10	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K15054	649743079 REQ_43160 fmn-dependent alpha-hydroxyacid dehydrogenase [Rhodococcus equi 103S]	0.2381	9	0	5	0	4	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K15067	2563417469 BR31DRAFT_01391 2-aminomuconate deaminase [Rhodococcus sp. UNC363MFTsu5.1]	0.09488	18	6	10	4	2	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K15228	2645692218 Ga0102450_12174 methylamine dehydrogenase light chain [Rhodococcus sp. Leaf247]	0.13633	23	6	11	3	6	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K15256	2643596316 Ga0102004_1007124 hypothetical protein [Mycobacterium sp. 501AMF]	0.10937	13	8	2	8	3	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K15268	2612186901 Ga0060260_119296 O-acetylserine/cysteine efflux transporter [Rhodococcus fascians A22b]	0.22029	99	18	68	9	13	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K15269	2548692396 NONO_c01330 probable blue pigment (indigoidine) exporter [Nocardia nova SH22a (NONO)]	0.16407	37	3	29	1	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K15320	2642659719 Ga0073242_5149 6-methylsalicylic acid synthase [Mycobacterium sp. 88MF]	0.12083	34	4	18	4	12	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K15342	2545976978 D892DRAFT_7016 CRISPR-associated endonuclease Cas1 [Nocardia sp. BMG51109]	0.01375	305	2	303	0	0	N	N	Untested	N	N	Y	Y	Untested	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K15358	2643590191 Ga0102004_1001342 enamidase [Mycobacterium sp. 501AMF]	0.25708	13	4	7	3	2	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K15371	2563409181 BR07DRAFT_02333 glutamate dehydrogenase [Rhodococcus sp. UNC23MFCrub1.1]	0.10038	781	59	632	38	90	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K15372	2645701906 Ga0102452_11325 taurine---2-oxoglutarate transaminase [Rhodococcus sp. Leaf278]	0.17286	158	27	99	18	32	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K15468	2645695579 Ga0102451_10514 Cytochrome P450 [Rhodococcus sp. Leaf258]	0.16559	16	2	13	1	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K15509	2563411135 BR07DRAFT_04290 sulfopropanediol 3-dehydrogenase [Rhodococcus sp. UNC23MFCrub1.1]	0.23808	36	6	12	4	18	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K15510	"2565390781 Draft06467 Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases [Nocardia jiangxiensis NBRC 101359]"	0.09412	573	26	500	14	47	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K15515	2507118986 Mycsm_01864 sulfoacetaldehyde dehydrogenase [Mycobacterium smegmatis JS623]	0.23151	10	0	4	0	6	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	N	N	N	N	N	N	N	N
KO:K15520	2563407573 BR07DRAFT_00719 mycothiol synthase [Rhodococcus sp. UNC23MFCrub1.1]	0.09896	598	32	529	18	37	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K15521	2521712200 H292DRAFT_03945 D-inositol-3-phosphate glycosyltransferase [Rhodococcus sp. 114MFTsu3.1]	0.09948	590	29	529	18	32	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
