Cluster	Random example of a gene member (IMG gene ID locus_tag product [organism])	Phylogenetic Diversity	Total # Genes	# PA Genes	# NPA Genes	# RA genes	# Soil Genes	Is PA? (Hyperg Gene Copy Number)	Is PA? (Hyperg Gene Presence Absence)	Is PA? (PhyloGLM Gene Copy Number)	Is PA? (PhyloGLM Gene Presence Absence)	Is PA? (Scoary)	Is NPA? (Hyperg Gene Copy Number)	Is NPA? (Hyperg Gene Presence Absence)	Is NPA? (PhyloGLM Gene Copy Number)	Is NPA? (PhyloGLM Gene Presence Absence)	Is NPA? (Scoary)	Is RA? (Hyperg Gene Copy Number)	Is RA? (Hyperg Gene Presence Absence)	Is RA? (PhyloGLM Gene Copy Number)	Is RA? (PhyloGLM Gene Presence Absence)	Is RA? (Scoary)	Is soil? (Hyperg Gene Copy Number)	Is soil? (Hyperg Gene Presence Absence)	Is soil? (PhyloGLM Gene Copy Number)	Is soil? (PhyloGLM Gene Presence Absence)	Is soil? (Scoary)
KO:K08963	2565784883 B398_11580 methylthioribose-1-phosphate isomerase [Xylella fastidiosa 32]	0.21716	144	110	23	26	11	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K08964	2643894239 Ga0102180_11509 methylthioribulose-1-phosphate dehydratase [Rhodanobacter sp. Root627]	0.21716	145	111	23	26	11	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K08967	2586006009 D934_05815 acireductone dioxygenase apoprotein [Xylella fastidiosa sandyi Ann-1]	0.21716	145	111	23	26	11	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K08973	2551315155 A1E1DRAFT_00246 putative membrane protein [Xanthomonas axonopodis pv. manihotis IBSBF 2672]	0.22021	152	110	31	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K08978	2616736792 Ga0066753_1348 transporter family protein [Lysobacter sp. CF310]	0.30687	28	16	7	13	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K08981	2551321777 A1AUDRAFT_02695 putative membrane protein [Xanthomonas axonopodis pv. manihotis UA226]	0.14119	103	83	15	15	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K08983	2643879250 Ga0102176_1011321 putative membrane protein [Lysobacter sp. Root604]	0.1203	15	12	1	10	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K08984	2600651679 Ga0039977_02822 putative membrane protein [Xanthomonas citri pv. mangiferaeindicae LMG 941]	0.17921	90	70	17	20	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K08987	2595557289 FG31DRAFT_1107 putative membrane protein [Luteibacter sp. UNC138MFCol5.1]	0.15668	114	91	17	24	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K08989	2551321659 A1AUDRAFT_02577 putative membrane protein [Xanthomonas axonopodis pv. manihotis UA226]	0.0261	74	69	2	10	3	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K08994	2519721692 MOU_03414 putative membrane protein [Xanthomonas axonopodis pv. malvacearum GSPB1386]	0.12367	104	89	10	17	5	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K08995	2555122505 XCCCN15DRAFT_02408 putative membrane protein [Xanthomonas campestris pv. campestris CN15]	0.15354	88	76	5	20	7	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K08998	"2639405588 Ga0097773_107316 hypothetical protein [Xanthomonas axonopodis pv. vasculorum NCPPB 900 (re-annotation, Oct 2015)]"	0.18558	108	84	17	16	7	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09001	2609550687 Ga0066746_1365 anhydro-N-acetylmuramic acid kinase [Dyella sp. OK004]	0.22021	148	111	26	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09003	2598094045 Ga0035120_01235 hypothetical protein [Xanthomonas alfalfae alfalfae CFBP 3836]	0.01335	53	49	1	2	3	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K09005	2644699908 Ga0102244_116261 hypothetical protein [Lysobacter sp. Root983]	0.21299	144	111	24	27	9	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09007	2565783521 B398_04600 GTP cyclohydrolase I [Xylella fastidiosa 32]	0.21921	129	106	15	25	8	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09013	2551378509 A1GGDRAFT_03414 Iron-regulated ABC transporter ATPase subunit SufC [Xanthomonas axonopodis pv. manihotis UG23]	0.22021	147	110	26	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09014	2519722487 MOU_07510 Iron-regulated ABC transporter membrane component SufB [Xanthomonas axonopodis pv. malvacearum GSPB1386]	0.22021	147	110	26	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09015	2547612797 W7KDRAFT_01877 Fe-S cluster assembly protein SufD [Pseudomonas geniculata N1]	0.21923	147	111	25	26	11	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09019	2626420664 Ga0076606_11579 3-hydroxypropanoate dehydrogenase [Xanthomonas campestris pv. vesicatoria 85-10 (re-annotation)]	0.20356	125	94	21	25	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09022	"2616739202 Ga0066753_3762 Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family [Lysobacter sp. CF310]"	0.32428	8	5	2	5	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09065	642639275 PXO_00353 N-acetylornithine carbamoyltransferase (EC 2.1.3.9) [Xanthomonas oryzae pv. oryzae PXO99A]	0.21716	144	110	23	26	11	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09117	2639837533 Ga0073249_2342 hypothetical protein [Luteibacter sp. 329MFSha]	0.22026	146	109	26	26	11	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09125	2551119402 A1EEDRAFT_02186 hypothetical protein [Xanthomonas axonopodis pv. manihotis IBSBF 2820]	0.14479	182	150	24	17	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09136	2578459636 DX03_16640 ribosomal protein S12 methylthiotransferase accessory factor [Stenotrophomonas rhizophila DSM 14405]	0.21207	11	10	1	7	0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09144	2580818044 X783DRAFT_02065 hypothetical protein [Xanthomonas arboricola 3004]	0.41301	7	7	0	2	0	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K09158	2511522891 XACM_0671 hypothetical protein [Xanthomonas axonopodis pv. citrumelo F1]	0.22021	147	110	26	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09159	2599209808 Ga0038555_02487 antitoxin CptB [Xanthomonas axonopodis pv. glycines CFBP 2526]	0.22021	147	110	26	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09164	2578457702 DX03_06795 hypothetical protein [Stenotrophomonas rhizophila DSM 14405]	0.21716	212	173	24	29	15	N	Y	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K09165	2609551486 Ga0066746_2164 hypothetical protein [Dyella sp. OK004]	0.26025	61	33	19	22	9	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09167	2587421258 EX88DRAFT_02266 hypothetical protein [Lysobacter antibioticus 13-6]	0.14036	101	81	15	14	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09181	2538832357 UU7_02062 acetyltransferase [Rhodanobacter spathiphylli B39]	0.14845	118	84	25	17	9	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09190	2595452443 FG09DRAFT_3098 hypothetical protein [Luteibacter sp. UNCMF331Sha3.1]	0.35998	8	3	3	3	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K09252	2563182995 XALC_1245 feruloyl esterase [Xanthomonas albilineans GPE PC73]	0.00824	41	40	1	0	0	Y	Y	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K09384	2644934202 Ga0102301_10139 hypothetical protein [Stenotrophomonas sp. Leaf70]	0.3724	6	5	1	2	0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K09456	2644935902 Ga0102301_105405 putative acyl-CoA dehydrogenase [Stenotrophomonas sp. Leaf70]	0.20994	45	24	16	15	5	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09458	2549903420 KWIDRAFT_03541 3-oxoacyl-[acyl-carrier-protein] synthase II [Xanthomonas vasicola pv. vasculorum NCPPB 206]	0.22021	190	137	39	44	14	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K09471	2549902766 KWIDRAFT_02887 gamma-glutamylputrescine oxidase [Xanthomonas vasicola pv. vasculorum NCPPB 206]	0.194	131	100	21	28	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09472	2615926119 Ga0066770_0039 gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase [Pseudoxanthomonas sp. CF125]	0.15864	26	12	12	5	2	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09474	2551404420 A1CCDRAFT_02969 acid phosphatase (class A) [Xanthomonas axonopodis pv. manihotis UA686]	0.07827	90	72	11	6	7	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09483	2640078001 Ga0073243_1404 3-dehydroshikimate dehydratase [Stenotrophomonas sp. 92MFCol6.1]	0.0655	6	4	1	1	1	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K09690	"2551321162 A1AUDRAFT_02076 ABC-type polysaccharide/polyol phosphate export systems, permease component [Xanthomonas axonopodis pv. manihotis UA226]"	0.2151	153	116	24	30	13	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09691	2644937494 Ga0102301_109217 lipopolysaccharide transport system ATP-binding protein [Stenotrophomonas sp. Leaf70]	0.2151	149	112	24	26	13	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09696	2595449179 FG06DRAFT_3516 sodium transport system permease protein [Luteibacter sp. UNCMF366Tsu5.1]	0.21716	144	110	23	26	11	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09697	2600579324 Ga0037364_03960 sodium transport system ATP-binding protein [Xanthomonas hortorum pv. carotae M081]	0.21716	144	110	23	26	11	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09701	2643915326 Ga0102184_12108 hypothetical protein [Pseudoxanthomonas sp. Root65]	0.14154	102	82	16	16	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09702	2551079258 A1E9DRAFT_00642 hypothetical protein [Xanthomonas axonopodis pv. manihotis IBSBF 2816]	0.01192	51	51	0	0	0	Y	Y	Untested	Untested	N	N	N	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K09704	2625772845 Ga0076603_133159 hypothetical protein [Xanthomonas axonopodis pv. citri 306 (re-annotation)]	0.16115	89	84	1	10	4	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09705	2600578050 Ga0037364_02682 hypothetical protein [Xanthomonas hortorum pv. carotae M081]	0.02436	69	64	1	5	4	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09707	2643913555 Ga0102184_11454 hypothetical protein [Pseudoxanthomonas sp. Root65]	0.2077	7	3	2	3	2	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K09710	2554276397 XMLX18DRAFT_01563 ribosome-associated protein [Xanthomonas citri pv. malvacearum X18]	0.2192	146	110	26	26	10	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	N	N	N	N	N	N	N	N
KO:K09712	2616383323 Ga0066752_10875 hypothetical protein [Lysobacter sp. YR284]	0.38566	6	5	0	3	1	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K09747	2599213110 Ga0035122_01252 hypothetical protein [Xanthomonas axonopodis pv. glycines CFBP 7119]	0.22021	147	110	26	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09748	2595451899 FG09DRAFT_2554 ribosome maturation factor RimP [Luteibacter sp. UNCMF331Sha3.1]	0.22021	147	110	26	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09760	2552828065 XCSCFBP4642DRAFT_00221 DNA recombination protein RmuC [Xanthomonas cassavae CFBP 4642]	0.21716	146	112	23	26	11	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09761	2595447965 FG06DRAFT_2300 16S rRNA (uracil1498-N3)-methyltransferase [Luteibacter sp. UNCMF366Tsu5.1]	0.22021	147	110	26	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09765	2551467022 A35IDRAFT_03173 hypothetical protein [Xanthomonas axonopodis pv. manihotis CFBP1851]	0.1352	86	75	10	4	1	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K09767	2625599830 Ga0076604_113773 hypothetical protein [Xanthomonas campestris pv. campestris 8004 (re-annotation)]	0.21022	127	96	20	26	11	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09768	2625597909 Ga0076604_111848 hypothetical protein [Xanthomonas campestris pv. campestris 8004 (re-annotation)]	0.23353	65	42	17	21	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09771	2598095789 Ga0035120_02982 small multidrug resistance family-3 protein [Xanthomonas alfalfae alfalfae CFBP 3836]	0.12102	89	74	12	9	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09773	2581991600 XAR_1777 hypothetical protein [Xanthomonas axonopodis pv. glycines 8ra]	0.21716	145	110	24	26	11	N	Y	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09774	2644661640 Ga0102236_112482 lipopolysaccharide export system protein LptA [Lysobacter sp. Root916]	0.21941	147	110	26	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	N	N	N	N	N	N	N	N
KO:K09779	2551041912 A1EKDRAFT_02444 hypothetical protein [Xanthomonas axonopodis pv. manihotis IBSBF 285]	0.0192	61	56	2	0	3	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K09780	2521443301 G370DRAFT_2088 hypothetical protein [Stenotrophomonas maltophilia ATCC 19867]	0.2185	130	97	22	26	11	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09781	2551464447 A35IDRAFT_00596 hypothetical protein [Xanthomonas axonopodis pv. manihotis CFBP1851]	0.12026	90	70	15	5	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09788	2612194572 Ga0056831_111689 2-methylaconitate cis-trans isomerase [Xanthomonas arboricola pv. Celebensis NCPPB 1630]	0.17758	134	101	23	18	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09790	2645457777 Ga0102374_10968 hypothetical protein [Xanthomonas sp. Leaf148]	0.14931	127	91	30	19	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09792	"2525557194 G467DRAFT_01564 hypothetical protein [Arenimonas oryziterrae DSM 21050, YC6267]"	0.26919	23	6	11	4	6	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09793	2551085266 A1EMDRAFT_02391 hypothetical protein [Xanthomonas axonopodis pv. manihotis IBSBF 289]	0.2183	130	96	23	26	11	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09796	2639837058 Ga0073249_1867 hypothetical protein [Luteibacter sp. 329MFSha]	0.21796	142	107	24	32	11	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K09799	2551119740 A1EEDRAFT_02524 hypothetical protein [Xanthomonas axonopodis pv. manihotis IBSBF 2820]	0.0247	71	71	0	0	0	Y	Y	Untested	Untested	N	N	N	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K09800	2551039778 A1EKDRAFT_00309 autotransporter secretion inner membrane protein TamB [Xanthomonas axonopodis pv. manihotis IBSBF 285]	0.21535	143	110	23	26	10	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09801	2643879128 Ga0102176_1011199 hypothetical protein [Lysobacter sp. Root604]	0.21899	145	110	24	26	11	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09803	2625780185 Ga0076609_121157 hypothetical protein [Xylella fastidiosa Temecula1 (re-annotation)]	0.20484	31	28	0	3	3	Y	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K09805	2510350032 XFFB7_00022080 hypothetical protein [Xylella fastidiosa Fb7]	0.01444	14	14	0	0	0	N	N	Untested	Untested	N	N	N	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K09806	2565399036 B375_08890 hypothetical protein [Xylella fastidiosa 6c]	0.2192	146	110	25	26	11	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09807	2644662813 Ga0102236_115212 hypothetical protein [Lysobacter sp. Root916]	0.16357	195	163	23	34	9	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09808	2562310806 XCAW_01740 lipoprotein-releasing system permease protein [Xanthomonas citri citri Aw]	0.21923	152	110	29	26	13	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K09810	2551040822 A1EKDRAFT_01354 lipoprotein-releasing system ATP-binding protein [Xanthomonas axonopodis pv. manihotis IBSBF 285]	0.22021	152	110	29	26	13	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K09811	2551399493 A1GSDRAFT_02265 cell division protein FtsX [Xanthomonas axonopodis pv. manihotis UG44]	0.21716	145	110	24	26	11	N	Y	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09812	642637797 PXO_03715 cell division ATP-binding protein FtsE [Xanthomonas oryzae pv. oryzae PXO99A]	0.21716	146	110	25	26	11	N	Y	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09822	2514096456 XOC_2678 hypothetical protein [Xanthomonas oryzae pv. oryzicola BLS256]	0.01171	47	46	1	0	0	Y	Y	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K09823	"2595449390 FG09DRAFT_0044 Fur family transcriptional regulator, zinc uptake regulator [Luteibacter sp. UNCMF331Sha3.1]"	0.21716	145	111	23	26	11	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09824	2595448993 FG06DRAFT_3330 hypothetical protein [Luteibacter sp. UNCMF366Tsu5.1]	0.14277	19	17	0	17	2	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K09857	2595447906 FG06DRAFT_2241 hypothetical protein [Luteibacter sp. UNCMF366Tsu5.1]	0.13414	27	15	7	12	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09858	2645046219 Ga0102365_122164 SEC-C motif-containing protein [Xanthomonas sp. Leaf131]	0.21476	128	97	22	26	9	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09880	2600650937 Ga0039977_02080 acireductone synthase [Xanthomonas citri pv. mangiferaeindicae LMG 941]	0.21716	145	111	23	26	11	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09888	2643896456 Ga0102180_13125 cell division protein ZapA [Rhodanobacter sp. Root627]	0.2192	146	110	25	26	11	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09889	2643893825 Ga0102180_1194 ribosome-associated protein [Rhodanobacter sp. Root627]	0.21801	143	108	25	25	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09892	2599210838 Ga0038555_03518 cell division protein ZapB [Xanthomonas axonopodis pv. glycines CFBP 2526]	0.21619	141	110	21	26	10	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K09895	2514097438 XOC_3663 hypothetical protein [Xanthomonas oryzae pv. oryzicola BLS256]	0.21935	146	110	25	26	11	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09902	2551324356 A1EADRAFT_00977 hypothetical protein [Xanthomonas axonopodis pv. manihotis IBSBF 2818]	0.21675	130	97	23	26	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09903	2644528762 Ga0102139_105318 uridylate kinase [Lysobacter sp. Root494]	0.22021	147	110	26	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09912	2643894120 Ga0102180_11390 hypothetical protein [Rhodanobacter sp. Root627]	0.19035	134	101	23	19	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09914	2595559500 FG31DRAFT_3321 putative lipoprotein [Luteibacter sp. UNC138MFCol5.1]	0.13414	27	15	7	12	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09915	2551081799 A1E9DRAFT_03188 hypothetical protein [Xanthomonas axonopodis pv. manihotis IBSBF 2816]	0.13328	97	83	10	15	4	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09919	2599209701 Ga0038555_02380 hypothetical protein [Xanthomonas axonopodis pv. glycines CFBP 2526]	0.21716	147	113	23	28	11	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K09920	2585979770 P303_02170 hypothetical protein [Xylella fastidiosa MUL0034]	0.21716	144	110	23	26	11	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09921	2547611483 W7KDRAFT_00558 hypothetical protein [Pseudomonas geniculata N1]	0.21716	144	110	23	26	11	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K09922	2645457995 Ga0102374_109288 hypothetical protein [Xanthomonas sp. Leaf148]	0.17902	104	88	10	13	6	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09924	2551325250 A1EADRAFT_01872 hypothetical protein [Xanthomonas axonopodis pv. manihotis IBSBF 2818]	0.18195	128	101	19	24	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09925	2547610982 W7KDRAFT_00055 hypothetical protein [Pseudomonas geniculata N1]	0.0307	14	9	4	5	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09926	2643914650 Ga0102184_111553 hypothetical protein [Pseudoxanthomonas sp. Root65]	0.23158	17	4	8	3	5	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09927	2520563074 H037DRAFT_03829 hypothetical protein [Luteibacter sp. 22Crub2.1]	0.3398	53	33	14	24	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09929	2584211770 BW38_01593 hypothetical protein [Stenotrophomonas sp. RIT309]	0.2028	60	35	20	22	5	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09930	2584211471 BW38_01294 hypothetical protein [Stenotrophomonas sp. RIT309]	0.24318	97	59	32	38	6	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09931	2644476895 Ga0102129_11944 hypothetical protein [Rhodanobacter sp. Root480]	0.04328	9	3	6	2	0	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K09933	2643938339 Ga0102189_10974 hypothetical protein [Lysobacter sp. Root667]	0.21291	133	98	24	27	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K09935	2616381763 Ga0066752_102299 hypothetical protein [Lysobacter sp. YR284]	0.23386	11	9	1	4	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K09936	2596855713 IP90DRAFT_00251 transporter family-2 protein [Luteimonas cucumeris CGMCC 1.10821]	0.20571	9	7	1	4	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K09937	2625780909 Ga0076609_121881 hypothetical protein [Xylella fastidiosa Temecula1 (re-annotation)]	0.22014	110	81	21	19	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
