Cluster	Random example of a gene member (IMG gene ID locus_tag product [organism])	Phylogenetic Diversity	Total # Genes	# PA Genes	# NPA Genes	# RA genes	# Soil Genes	Is PA? (Hyperg Gene Copy Number)	Is PA? (Hyperg Gene Presence Absence)	Is PA? (PhyloGLM Gene Copy Number)	Is PA? (PhyloGLM Gene Presence Absence)	Is PA? (Scoary)	Is NPA? (Hyperg Gene Copy Number)	Is NPA? (Hyperg Gene Presence Absence)	Is NPA? (PhyloGLM Gene Copy Number)	Is NPA? (PhyloGLM Gene Presence Absence)	Is NPA? (Scoary)	Is RA? (Hyperg Gene Copy Number)	Is RA? (Hyperg Gene Presence Absence)	Is RA? (PhyloGLM Gene Copy Number)	Is RA? (PhyloGLM Gene Presence Absence)	Is RA? (Scoary)	Is soil? (Hyperg Gene Copy Number)	Is soil? (Hyperg Gene Presence Absence)	Is soil? (PhyloGLM Gene Copy Number)	Is soil? (PhyloGLM Gene Presence Absence)	Is soil? (Scoary)
KO:K16212	2639842155 Ga0073245_102339 4-O-beta-D-mannosyl-D-glucose phosphorylase [Paenibacillus sp. 181MFCol5.1]	0.16484	49	15	16	6	18	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16213	2611769343 Ga0054570_108332 mannobiose 2-epimerase [Paenibacillus polymyxa CICC 10580]	0.16104	55	16	21	8	18	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16216	2644739074 Ga0102251_101978 benzil reductase ((S)-benzoin forming) [Bacillus sp. Root920]	0.28585	369	71	149	36	149	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16235	2615986478 Ga0066722_10617 hypothetical protein [Bacillus sp. OK634]	0.27833	258	64	91	19	103	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16236	2644718286 Ga0102247_1012922 histidine permease [Bacillus sp. Root147]	0.21668	114	38	34	16	42	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16238	"2522446191 H543DRAFT_03775 ethanolamine:proton symporter, EAT family (TC 2.A.3.5.1) [Bacillus flexus 27Col1.1E]"	0.27748	29	11	6	9	12	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16247	"2522444922 H543DRAFT_02493 LuxR family transcriptional regulator, glucitol operon activator [Bacillus flexus 27Col1.1E]"	0.03612	78	30	25	8	23	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16248	2644722737 Ga0102248_10366 probable glucitol transport protein GutA [Bacillus sp. Root239]	0.2345	103	40	29	16	34	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16263	2611767312 Ga0054570_101293 amino acid efflux transporter [Paenibacillus polymyxa CICC 10580]	0.28802	208	37	96	17	75	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16264	2612267340 Ga0055124_109667 cobalt-zinc-cadmium efflux system protein [Bacillus subtilis E1]	0.28994	474	92	189	56	193	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16267	2569333168 PBF_21403 Zinc transporter ZupT [Bacillus firmus DS1]	0.29306	6	0	6	0	0	N	N	Untested	Untested	N	N	N	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K16301	2514219929 MY9_3921 deferrochelatase/peroxidase EfeB [Bacillus sp. JS]	0.33813	131	45	40	18	46	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16306	"2645708895 Ga0102455_101443 fructose-bisphosphate aldolase, class I/fructose-bisphosphate aldolase / 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase [Bacillus sp. Leaf406]"	0.32114	7	1	2	0	4	N	N	N	N	Untested	N	N	N	N	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K16321	2563402101 BP97DRAFT_02062 D-fructuronate permease (TC 2.A.8.1.3) [Paenibacillus sp. UNC451MF]	0.23599	17	1	5	1	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16323	2644710988 Ga0102246_1012573 purine nucleoside transport protein [Bacillus sp. Root131]	0.24511	289	48	114	24	127	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N
KO:K16328	2645708696 Ga0102455_101242 pseudouridine kinase [Bacillus sp. Leaf406]	0.46333	42	13	16	9	13	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16329	2529262806 M028DRAFT_00864 pseudouridine-5'-phosphate glycosidase [Bacillus sp. UNC438CL73TsuS30]	0.43869	34	8	19	5	7	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16331	2643507109 Ga0101990_10004372 sulfate permease [Bacillus sp. 215MF]	0.23305	167	44	69	14	54	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16509	2606189442 Ga0004748_3503 regulatory protein spx [Bacillus sp. YF23]	0.27352	693	131	301	69	261	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16511	2606186687 Ga0004748_0744 adapter protein MecA 1/2 [Bacillus sp. YF23]	0.29319	811	163	332	89	316	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K16555	2606191353 Ga0004748_5414 succinoglycan biosynthesis protein ExoO [Bacillus sp. YF23]	0.00825	13	1	5	0	7	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K16593	2569569143 N786_05395 pimelate synthase BioI [Bacillus amyloliquefaciens UASWS BA1]	0.07287	82	23	31	4	28	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16651	2645709086 Ga0102455_101634 L-threonine kinase [Bacillus sp. Leaf406]	0.31315	26	6	6	3	14	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16654	2639856006 Ga0073255_101532 spore-specific protein [Bacillus sp. CL115]	0.01728	152	19	50	16	83	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16694	2540722716 MUS_3903 teichuronic acid exporter [Bacillus amyloliquefaciens Y2]	0.08291	99	30	38	7	31	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16695	"2595310945 FF96DRAFT_01054 polysaccharide transporter, PST family [Paenibacillus sp. UNC499MF]"	0.28946	14	6	5	4	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16697	2529265906 M028DRAFT_03994 teichuronic acid biosynthesis glycosyltransferase TuaC [Bacillus sp. UNC438CL73TsuS30]	0.08258	97	30	37	7	30	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16698	2645665210 Ga0102445_101553 teichuronic acid biosynthesis glycosyltransferase TuaG [Bacillus sp. Leaf49]	0.27357	176	37	81	11	58	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16699	2585974990 Q433_19455 teichuronic acid biosynthesis glycosyltransferase TuaH [Bacillus subtilis subtilis OH 131.1 (contamination screened)]	0.08467	106	32	43	8	31	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16703	2524187531 H583DRAFT_01679 colanic acid/amylovoran biosynthesis glycosyltransferase [Paenibacillus pinihumi DSM 23905]	0.59192	6	1	3	0	2	N	N	N	N	Untested	N	N	N	N	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K16704	"2543322317 D068_40020 dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase [Bacillus atrophaeus UCMB-5137]"	0.03227	18	8	4	2	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16705	2585974993 Q433_19470 teichuronic acid biosynthesis protein TuaE [Bacillus subtilis subtilis OH 131.1 (contamination screened)]	0.08507	109	30	44	7	35	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16706	2585974992 Q433_19465 teichuronic acid biosynthesis protein TuaF [Bacillus subtilis subtilis OH 131.1 (contamination screened)]	0.08291	99	30	38	7	31	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16710	2578336255 PSAB_08530 colanic acid/amylovoran biosynthesis protein [Paenibacillus sabinae T27]	0.47222	14	2	7	0	5	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K16785	2611770541 Ga0054570_109693 energy-coupling factor transport system permease protein [Paenibacillus polymyxa CICC 10580]	0.29222	1142	220	483	124	439	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16786	2574355955 BR62DRAFT_03867 energy-coupling factor transport system ATP-binding protein [Bacillus sp. UNC69MF]	0.2902	469	91	205	51	173	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16787	2588565948 PPSQR21_009450 energy-coupling factor transport system ATP-binding protein [Paenibacillus polymyxa SQR-21]	0.29324	1228	252	511	143	465	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	N	N	N	N	Untested	N
KO:K16789	2555467975 M960DRAFT_00760 thiamine transporter [Bacillus safensis VK]	0.26731	344	64	143	33	137	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16838	2599826364 Ga0002164_01611 hypothetical protein [Bacillus endophyticus DSM 13796]	0.41461	68	19	27	11	22	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16841	2587739860 EW81DRAFT_02627 allantoin racemase [Paenibacillus chondroitinus OK414]	0.3994	9	2	3	2	4	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N
KO:K16843	2578338359 PSAB_19150 (S)-sulfolactate dehydrogenase [Paenibacillus sabinae T27]	0.59085	6	2	4	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K16845	2635777772 Ga0081116_15115 (2R)-sulfolactate sulfo-lyase subunit alpha [Bacillus marisflavi LK26]	0.57523	7	3	3	1	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K16846	2644426417 Ga0102120_145785 (2R)-sulfolactate sulfo-lyase subunit beta [Paenibacillus sp. Root444D2]	0.57523	7	3	3	1	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K16849	2587737477 EW81DRAFT_00232 altronate dehydratase small subunit [Paenibacillus chondroitinus OK414]	0.49874	44	15	14	13	15	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16850	2524187173 H583DRAFT_01318 altronate dehydratase large subunit [Paenibacillus pinihumi DSM 23905]	0.49874	49	16	17	14	16	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16868	2639150010 Ga0073261_104516 tellurite methyltransferase [Paenibacillus sp. CL141A]	0.26372	18	4	8	2	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16869	2563403545 BP97DRAFT_03522 octanoyl-[GcvH]:protein N-octanoyltransferase [Paenibacillus sp. UNC451MF]	0.29211	450	95	185	53	170	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16881	2563443321 BP95DRAFT_03672 mannose-1-phosphate guanylyltransferase / phosphomannomutase [Paenibacillus sp. UNC217MF]	0.02701	253	43	96	34	114	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16898	2639842590 Ga0073245_103145 ATP-dependent helicase/nuclease subunit A [Paenibacillus sp. 181MFCol5.1]	0.29133	464	104	191	57	169	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16899	"2617057435 Ga0066762_3689 DNA helicase/exodeoxyribonuclease V, subunit B [Paenibacillus sp. OV031]"	0.29105	453	98	189	55	166	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K16901	2595087632 FG02DRAFT_00104 anthranilate 3-monooxygenase (FAD) / 4-hydroxyphenylacetate 3-monooxygenase [Bacillus sp. UNCCL81]	0.24778	48	10	18	9	20	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16902	2563427759 BR30DRAFT_01102 FMN reductase [Bacillus sp. UNC41MFS5]	0.35734	43	9	20	7	14	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16905	2578338790 PSAB_21235 fluoroquinolone transport system permease protein [Paenibacillus sabinae T27]	0.43805	21	2	13	0	6	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K16906	2578338791 PSAB_21240 fluoroquinolone transport system permease protein [Paenibacillus sabinae T27]	0.43881	22	2	13	0	7	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K16907	"2639423244 Ga0097769_10815 fluoroquinolone transport system ATP-binding protein [Bacillus licheniformis 12759 (re-annotation, Oct 2015)]"	0.43881	24	2	14	0	8	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K16916	2543322549 D068_42510 putative peptide transport system permease protein [Bacillus atrophaeus UCMB-5137]	0.03332	22	3	11	1	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16917	2543322550 D068_42520 putative peptide transport system ATP-binding protein [Bacillus atrophaeus UCMB-5137]	0.03332	22	3	11	1	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16918	2540760095 BAM5036_2673 acetoin utilization transport system permease protein [Bacillus amyloliquefaciens plantarum UCMB5036]	0.08615	113	31	49	6	33	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16919	2637096853 Ga0077517_11961 acetoin utilization transport system permease protein [Bacillus vanillea XY18]	0.08154	182	62	64	10	56	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16920	2540607925 C663_2889 acetoin utilization transport system ATP-binding protein [Bacillus subtilis XF-1]	0.08615	113	31	49	6	33	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16921	2644741571 Ga0102251_110158 acetoin utilization transport system ATP-binding protein [Bacillus sp. Root920]	0.08352	78	20	33	5	25	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16922	2639648784 Ga0073268_101575 putative peptide zinc metalloprotease protein [Bacillus sp. 71MF]	0.2862	50	6	26	3	18	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16923	2578337198 PSAB_13290 energy-coupling factor transport system substrate-specific component [Paenibacillus sabinae T27]	0.2732	15	2	7	0	6	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K16924	2540182558 BAME_32110 energy-coupling factor transport system substrate-specific component [Bacillus sp. M 2-6]	0.023	238	34	100	24	104	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16925	648168841 PPE_00912 Predicted membrane protein [Paenibacillus polymyxa E681]	0.42767	239	73	94	35	72	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16927	2518139327 C568DRAFT_02576 energy-coupling factor transport system substrate-specific component [Bacillus sp. 95MFCvi2.1]	0.02427	238	39	95	27	104	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16937	2556933293 X809_03975 thiosulfate dehydrogenase [quinone] large subunit [Paenibacillus polymyxa CR1 (Complete genome sequence)]	0.31238	612	106	268	76	238	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16956	2644726301 Ga0102248_133841 L-cystine transport system substrate-binding protein/L-cystine transport system substrate-binding protein [Bacillus sp. Root239]	0.03571	53	25	13	9	15	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16957	2644428243 Ga0102120_152196 L-cystine transport system substrate-binding protein [Paenibacillus sp. Root444D2]	0.30376	230	94	64	44	72	Y	Y	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N
KO:K16958	2540760437 BAM5036_2995 L-cystine ABC transporter membrane protein /L-cystathionine ABC transporter membrane protein [Bacillus amyloliquefaciens plantarum UCMB5036]	0.30376	182	71	55	33	56	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16959	2563403208 BP97DRAFT_03181 L-cystine transport system permease protein [Paenibacillus sp. UNC451MF]	0.30376	197	80	56	37	61	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16960	2529266903 M028DRAFT_05009 cystine transport system ATP-binding protein [Bacillus sp. UNC438CL73TsuS30]	0.28964	281	86	103	42	92	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16961	"649937401 BSn5_10780 amino acid ABC transporter substrate-binding protein, PAAT family (TC 3.A.1.3.-) [Bacillus subtilis BSn5]"	0.28628	142	35	53	10	54	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16962	"2581978326 P636DRAFT_03637 amino acid ABC transporter membrane protein, PAAT family [Bacillus subtilis PTS394]"	0.28596	143	36	54	10	53	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K16963	"2615987078 Ga0066722_10943 amino acid ABC transporter ATP-binding protein, PAAT family [Bacillus sp. OK634]"	0.28577	139	36	50	11	53	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17073	2640246396 Ga0005698_10494 putative lysine transport system substrate-binding protein [Bacillus sp. UNCCL13]	0.23451	11	4	7	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K17074	2645711929 Ga0102455_106458 putative lysine transport system permease protein [Bacillus sp. Leaf406]	0.26686	13	4	8	1	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K17076	2637640017 Ga0081111_11788 putative lysine transport system ATP-binding protein [Bacillus marisflavi LK19]	0.23451	11	4	7	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K17103	2640249605 Ga0073263_102493 CDP-diacylglycerol---serine O-phosphatidyltransferase [Bacillus sp. CL25]	0.29186	794	160	303	104	331	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17195	2540180502 BAME_11770 D-allulose-6-phosphate 3-epimerase [Bacillus sp. M 2-6]	0.0758	28	11	10	2	7	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17213	"2578336388 PSAB_09185 monosaccharide ABC transporter substrate-binding protein, CUT2 family [Paenibacillus sabinae T27]"	0.45054	15	5	3	4	7	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17214	2529263540 M028DRAFT_01604 ribose transport system permease protein [Bacillus sp. UNC438CL73TsuS30]	0.43942	14	4	4	4	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17215	2587737302 EW81DRAFT_00056 ribose transport system ATP-binding protein [Paenibacillus chondroitinus OK414]	0.41739	21	4	7	3	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17216	2615980442 Ga0066720_1046 cystathionine beta-synthase (acetylserine-dependent) [Bacillus sp. BC15]	0.27516	372	79	149	41	144	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17217	2579403223 AW26_0108125 cystathionine gamma-lyase / homocysteine desulfhydrase [Bacillus amyloliquefaciens EBL11]	0.27534	367	77	146	41	144	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17218	2639634941 Ga0073237_1021490 sulfide:quinone oxidoreductase [Bacillus sp. 5MFCol3.1]	0.02313	190	21	79	16	90	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17228	2644943690 Ga0102303_10711 FMNH2-dependent dimethyl sulfone monooxygenase [Paenibacillus sp. Leaf72]	0.27719	61	11	22	8	28	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17234	2556933279 X809_03905 L-arabinose-binding protein [Paenibacillus polymyxa CR1 (Complete genome sequence)]	0.35345	126	39	45	12	42	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17235	2585974282 Q433_15550 L-arabinose ABC transporter membrane protein [Bacillus subtilis subtilis OH 131.1 (contamination screened)]	0.35345	127	39	45	12	43	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17236	2569570024 N786_09825 L-arabinose ABC transporter membrane protein [Bacillus amyloliquefaciens UASWS BA1]	0.35345	126	39	45	12	42	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17241	"2637640238 Ga0081111_12164 alpha-1,4-digalacturonate transport system substrate-binding protein [Bacillus marisflavi LK19]"	0.29864	25	9	9	4	7	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17242	"2644946439 Ga0102303_132184 alpha-1,4-digalacturonate transport system permease protein [Paenibacillus sp. Leaf72]"	0.28703	26	12	8	5	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17243	"2637640235 Ga0081111_12161 alpha-1,4-digalacturonate transport system permease protein [Bacillus marisflavi LK19]"	0.28868	31	10	11	5	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17244	2639145942 Ga0073259_10910 putative chitobiose transport system substrate-binding protein [Paenibacillus sp. CL130]	0.22265	45	18	15	11	12	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17245	2595326053 FF98DRAFT_04867 putative chitobiose transport system permease protein [Paenibacillus sp. UNC496MF]	0.2234	47	19	16	12	12	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17246	2595326052 FF98DRAFT_04866 putative chitobiose transport system permease protein [Paenibacillus sp. UNC496MF]	0.22339	56	19	21	12	16	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17247	2569332856 PBF_19843 sulfoxide reductase heme-binding subunit YedZ [Bacillus firmus DS1]	0.36364	9	0	5	0	4	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K17315	2595319282 FG16DRAFT_04182 glucose/mannose transport system substrate-binding protein [Paenibacillus sp. UNCCL117]	0.39569	35	11	16	6	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17316	2639134085 Ga0073252_10452 glucose/mannose transport system permease protein [Paenibacillus sp. 453MF]	0.39153	34	10	16	6	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17317	"2555468473 M960DRAFT_01261 carbohydrate ABC transporter membrane protein 2, CUT1 family [Bacillus safensis VK]"	0.39153	34	10	16	6	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17318	2639138763 Ga0073256_10959 putative aldouronate transport system substrate-binding protein [Paenibacillus sp. CL123]	0.45073	3408	1096	1091	761	1221	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N
KO:K17319	2643739387 Ga0102146_123324 putative aldouronate transport system permease protein [Paenibacillus sp. Root52]	0.45073	3180	1026	1012	726	1142	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N
KO:K17320	644857176 Pjdr2_0202 binding-protein-dependent transport systems inner membrane component [Paenibacillus sp. JDR-2]	0.45073	3177	1027	1009	727	1141	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N
KO:K17363	2643602162 Ga0102006_100526 urocanate reductase [Paenibacillus sp. CL06Col]	0.11327	11	4	4	3	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17462	2512732255 PM3016_2747 putative AdoMet-dependent methyltransferase [Paenibacillus mucilaginosus 3016]	0.27928	388	81	152	44	155	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17463	2595312009 FF96DRAFT_02125 2-dehydro-3-deoxy-phosphogluconate aldolase [Paenibacillus sp. UNC499MF]	0.46745	9	2	5	2	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K17468	2563400085 BP97DRAFT_00038 D-glucosaminate-6-phosphate ammonia-lyase [Paenibacillus sp. UNC451MF]	0.1667	8	2	4	2	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K17472	"2595324408 FF98DRAFT_03218 transcriptional regulator, BadM/Rrf2 family [Paenibacillus sp. UNC496MF]"	0.29319	456	97	186	54	173	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K17474	2644703126 Ga0102245_10681 pulcherriminic acid synthase [Bacillus sp. Root11]	0.08899	40	7	18	4	15	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17485	"2639427074 Ga0097769_116758 cyclo(L-leucyl-L-leucyl) synthase [Bacillus licheniformis 12759 (re-annotation, Oct 2015)]"	0.08901	44	7	21	4	16	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17624	2644425829 Ga0102120_145197 endo-alpha-N-acetylgalactosaminidase [Paenibacillus sp. Root444D2]	0.29603	34	7	17	3	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17675	2637637977 Ga0081111_106226 ATP-dependent RNA helicase SUPV3L1/SUV3 [Bacillus marisflavi LK19]	0.23471	41	13	17	9	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K17686	2563440818 BP95DRAFT_01147 Cu+-exporting ATPase [Paenibacillus sp. UNC217MF]	0.29338	559	118	235	65	206	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K17713	2595323223 FF98DRAFT_02026 outer membrane protein assembly factor BamB [Paenibacillus sp. UNC496MF]	0.22385	8	3	3	1	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K17716	2645666747 Ga0102445_120100 UDP-glucose 4-epimerase [Bacillus sp. Leaf49]	0.29373	38	8	15	6	15	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
