Cluster	Random example of a gene member (IMG gene ID locus_tag product [organism])	Phylogenetic Diversity	Total # Genes	# PA Genes	# NPA Genes	# RA genes	# Soil Genes	Is PA? (Hyperg Gene Copy Number)	Is PA? (Hyperg Gene Presence Absence)	Is PA? (PhyloGLM Gene Copy Number)	Is PA? (PhyloGLM Gene Presence Absence)	Is PA? (Scoary)	Is NPA? (Hyperg Gene Copy Number)	Is NPA? (Hyperg Gene Presence Absence)	Is NPA? (PhyloGLM Gene Copy Number)	Is NPA? (PhyloGLM Gene Presence Absence)	Is NPA? (Scoary)	Is RA? (Hyperg Gene Copy Number)	Is RA? (Hyperg Gene Presence Absence)	Is RA? (PhyloGLM Gene Copy Number)	Is RA? (PhyloGLM Gene Presence Absence)	Is RA? (Scoary)	Is soil? (Hyperg Gene Copy Number)	Is soil? (Hyperg Gene Presence Absence)	Is soil? (PhyloGLM Gene Copy Number)	Is soil? (PhyloGLM Gene Presence Absence)	Is soil? (Scoary)
KO:K10979	2524005814 H562DRAFT_1552 DNA end-binding protein Ku [Chryseobacterium palustre DSM 21579]	0.71848	167	50	68	14	49	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11031	2643692520 Ga0102053_1001510 thiol-activated cytolysin [Chryseobacterium sp. 312AMFChir4.1]	0.45244	65	8	56	3	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K11065	"2644371121 Ga0102111_10920 thiol peroxidase, atypical 2-Cys peroxiredoxin [Flavobacterium sp. Root420]"	0.45727	315	54	243	15	18	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11066	2588215966 EW77DRAFT_3656 N-acetylmuramoyl-L-alanine amidase [Chryseobacterium sp. YR485]	0.18762	69	24	44	4	1	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K11068	2585145623 EW65DRAFT_04690 hemolysin III [Chryseobacterium sp. CF365]	0.54599	224	29	180	3	15	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11076	2619225494 Ga0060263_107716 putrescine transport system ATP-binding protein [Saprospiraceae bacterium KD52]	0.50066	10	0	7	0	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K11085	"2588219094 EW79DRAFT_2060 ATP-binding cassette, subfamily B, MsbA [Chryseobacterium sp. YR480]"	0.65358	645	57	500	18	88	N	N	N	N	N	Y	N	Y	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K11102	2525252511 G563DRAFT_01025 proton glutamate symport protein [Runella zeae DSM 19591]	0.68139	64	5	30	1	29	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11103	2585144351 EW65DRAFT_03414 aerobic C4-dicarboxylate transport protein [Chryseobacterium sp. CF365]	0.73547	186	69	74	20	43	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11105	"646326564 RB2501_13614 potassium/proton antiporter, CPA1 family (TC 2.A.36) [Robiginitalea biformata HTCC2501]"	0.41997	87	0	80	0	7	N	N	N	N	N	Y	Y	N	N	Y	N	N	N	N	N	N	N	N	N	N
KO:K11175	2644966220 Ga0102308_101131 phosphoribosylglycinamide formyltransferase-1 [Flavobacterium sp. Leaf82]	0.64655	428	59	308	18	61	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11177	2644870492 Ga0102286_107221 xanthine dehydrogenase YagR molybdenum-binding subunit [Pedobacter sp. Leaf41]	0.73323	187	56	82	11	49	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11178	2645543971 Ga0102402_1011764 xanthine dehydrogenase YagS FAD-binding subunit [Dyadobacter sp. Leaf189]	0.73323	174	51	79	10	44	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11179	2632475702 Ga0072362_1111 tRNA 2-thiouridine synthesizing protein E [Polaribacter sp. Hel1_33_49]	0.39342	14	0	12	0	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K11189	2609915758 Ga0066745_102315 phosphocarrier protein [Dyadobacter sp. SG02]	0.71792	8	4	2	3	2	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K11210	"649777489 Riean_0383 glyoxalase/bleomycin resistance protein/dioxygenase [Riemerella anatipestifer A350/72, DSM 15868]"	0.00643	9	0	9	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K11216	2609642917 Ga0066764_12668 autoinducer 2 (AI-2) kinase [Pedobacter sp. OK626]	0.70648	24	4	7	2	13	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11275	2524006266 H562DRAFT_2005 RPS31; 30S ribosomal protein S31 [Chryseobacterium palustre DSM 21579]	0.66234	19	6	10	0	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K11294	"2623206371 Ga0070239_108133 RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain) [Pedobacter soli DSM 18609]"	0.7397	9	5	4	0	0	N	Y	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K11381	2599480462 Ga0058989_03872 2-oxoisovalerate dehydrogenase E1 component [Mucilaginibacter sp. NFR10]	0.61584	438	52	313	17	73	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11391	2512712074 SGRA_4031 23S rRNA (guanine1835-N2)-methyltransferase [Saprospira grandis Lewin]	0.84268	10	0	10	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K11443	"2645552930 Ga0102404_101258 two-component system, cell cycle response regulator DivK [Pedobacter sp. Leaf194]"	0.6016	54	19	25	7	10	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11477	2609832535 Ga0070134_10776 glc operon protein GlcG [Flavobacterium sp. OV086]	0.77929	16	4	7	3	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11527	2623206544 Ga0070239_109117 Response regulator receiver domain-containing protein [Pedobacter soli DSM 18609]	0.60356	14	3	11	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K11537	"2609638882 Ga0066764_103416 MFS transporter, NHS family, xanthosine permease [Pedobacter sp. OK626]"	0.66129	183	48	106	15	29	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11645	2609602920 Ga0066741_11275 fructose-bisphosphate aldolase (EC 4.1.2.13) [Chitinophaga sp. CF418]	0.75434	94	3	66	1	25	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11707	2623397294 Ga0066800_3357 manganese/zinc/iron transport system substrate-binding protein [Aquimarina amphilecti DSM 25232]	0.36678	87	0	83	0	4	N	N	N	N	N	Y	Y	N	N	Y	N	N	N	N	Untested	N	N	N	N	Untested
KO:K11708	2581799060 M667DRAFT_02359 manganese/zinc/iron transport system permease protein [Cellulophaga baltica NN016038]	0.36678	87	0	83	0	4	N	N	N	N	N	Y	Y	N	N	Y	N	N	N	N	Untested	N	N	N	N	Untested
KO:K11709	2595136957 JM84DRAFT_0257 manganese/zinc/iron transport system permease protein [Dokdonia sp. Hel_I_63]	0.36939	87	0	83	0	4	N	N	N	N	N	Y	Y	N	N	Y	N	N	N	N	Untested	N	N	N	N	Untested
KO:K11710	2631127477 Ga0075137_4412 manganese/zinc/iron transport system ATP- binding protein [Aquimarina sp. Mar_2010_214]	0.37099	90	0	84	0	6	N	N	N	N	N	Y	Y	N	N	Y	N	N	N	N	N	N	N	N	N	N
KO:K11717	2609601312 Ga0066741_107124 L-selenocysteine selenide-lyase (L-alanine-forming) [Chitinophaga sp. CF418]	0.60052	412	59	295	22	58	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11720	2623252349 Ga0070589_12122 lipopolysaccharide export system permease protein [Pedobacter suwonensis DSM 18130]	0.65409	412	56	296	17	60	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K11733	"2623214684 Ga0070599_102100 lysine:proton symporter, AAT family [Myroides profundi DSM 19823]"	0.0039	11	0	11	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K11734	2587680819 EW72DRAFT_04034 aromatic amino acid transport protein AroP [Chryseobacterium sp. OV705]	0.67551	63	19	35	7	9	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11741	2644968619 Ga0102308_1189 quaternary ammonium compound-resistance protein SugE [Flavobacterium sp. Leaf82]	0.67626	339	65	212	19	62	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11745	"644931238 Dfer_3407 Kef-type potassium/proton antiporter, CPA2 family (TC 2.A.37.1) [Dyadobacter fermentans NS114, DSM 18053]"	0.73249	10	4	2	1	4	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K11747	"2645560062 Ga0102406_101162 monovalent cation:H+ antiporter-2, CPA2 family/glutathione-regulated potassium-efflux system ancillary protein KefC [Flavobacterium sp. Leaf359]"	0.61081	63	5	45	2	13	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11748	2585163549 EW67DRAFT_03577 glutathione-regulated potassium-efflux system ancillary protein KefG [Chryseobacterium sp. CF299]	0.61984	127	29	78	5	20	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11749	"644964237 Cpin_2050 site-2 protease. Metallo peptidase. MEROPS family M50B [Chitinophaga pinensis UQM 2034, DSM 2588]"	0.65409	410	56	294	17	60	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K11752	2645115999 Ga0102423_11294 diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [Chryseobacterium sp. Leaf405]	0.65409	409	56	293	17	60	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K11753	2645608127 Ga0102417_1111601 riboflavin kinase / FMN adenylyltransferase [Chryseobacterium sp. Leaf394]	0.6477	406	56	292	17	58	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11754	2644967089 Ga0102308_103129 dihydrofolate synthase / folylpolyglutamate synthase [Flavobacterium sp. Leaf82]	0.65409	414	56	297	17	61	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K11755	2588223916 EW75DRAFT_2222 phosphoribosyl-ATP pyrophosphatase /phosphoribosyl-AMP cyclohydrolase [Chryseobacterium sp. YR459]	0.66962	376	54	263	17	59	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11782	2609601043 Ga0066741_106213 chorismate dehydratase [Chitinophaga sp. CF418]	0.6504	79	15	31	5	33	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11783	2623421357 Ga0070240_101249 futalosine hydrolase [Pedobacter rhizosphaerae DSM 18610]	0.6504	78	15	30	5	33	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11784	"644962853 Cpin_0701 de-hypoxanthine futalosine cyclase [Chitinophaga pinensis UQM 2034, DSM 2588]"	0.6504	78	15	30	5	33	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11785	"2623421356 Ga0070240_101248 1,4-dihydroxy-6-naphthoate synthase [Pedobacter rhizosphaerae DSM 18610]"	0.6504	78	15	30	5	33	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11811	2587748556 EW70DRAFT_03201 arsenical resistance protein ArsH [Chryseobacterium sp. OV715]	0.6781	65	14	39	2	12	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11903	2645553243 Ga0102404_101571 type VI secretion system secreted protein Hcp [Pedobacter sp. Leaf194]	0.64405	7	3	4	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K11904	2645115312 Ga0102423_10293 type VI secretion system secreted protein VgrG [Chryseobacterium sp. Leaf405]	0.62584	23	7	16	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K11921	"2609830718 Ga0070134_101222 LysR family transcriptional regulator, cyn operon transcriptional activator [Flavobacterium sp. OV086]"	0.68983	70	24	30	13	16	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11927	2587750316 EW66DRAFT_00114 ATP-dependent RNA helicase RhlE [Chryseobacterium sp. CF356]	0.66528	1037	186	679	50	172	N	N	Y	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K11928	2616585243 Ga0070008_109103 sodium/proline symporter [Myroides marinus DSM 23048]	0.37705	24	0	24	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K11934	2623260957 Ga0070232_12541 outer membrane protein X [Salegentibacter agarivorans DSM 23515]	0.83213	14	0	12	0	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K11939	2609587088 Ga0066759_101935 inner membrane transporter RhtA [Mucilaginibacter sp. OK098]	0.66933	90	32	47	9	11	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11941	2637365175 Ga0077670_102588 Acyltransferase family protein [Kordia jejudonensis SSK3-3]	0.74862	8	0	5	0	3	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K11942	2644871774 Ga0102286_110239 methylmalonyl-CoA mutase [Pedobacter sp. Leaf41]	0.62816	349	50	246	14	53	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11953	2616191663 Ga0070133_1940 nitrate/nitrite transport system ATP-binding protein [Flavobacterium sp. FV08]	0.74521	18	4	10	3	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11959	"2609915557 Ga0066745_102114 amino acid/amide ABC transporter substrate-binding protein, HAAT family [Dyadobacter sp. SG02]"	0.6621	12	1	3	1	8	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N
KO:K11960	"2609915558 Ga0066745_102115 amino acid/amide ABC transporter membrane protein 1, HAAT family [Dyadobacter sp. SG02]"	0.69058	9	1	2	1	6	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N
KO:K11961	"2609915559 Ga0066745_102116 amino acid/amide ABC transporter membrane protein 2, HAAT family [Dyadobacter sp. SG02]"	0.69058	9	1	2	1	6	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N
KO:K11962	2609915560 Ga0066745_102117 urea transport system ATP-binding protein [Dyadobacter sp. SG02]	0.69058	9	1	2	1	6	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N
KO:K11963	2609915561 Ga0066745_102118 urea ABC transporter ATP-binding protein [Dyadobacter sp. SG02]	0.69058	9	1	2	1	6	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N
KO:K11991	"644932051 Dfer_4204 CMP/dCMP deaminase zinc-binding [Dyadobacter fermentans NS114, DSM 18053]"	0.65409	429	63	299	19	67	N	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K11996	2623405931 Ga0070228_101866 adenylyltransferase and sulfurtransferase [Spirosoma endophyticum DSM 26130]	0.67743	451	82	289	32	80	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12251	2645507135 Ga0102387_15123 N-carbamoylputrescine amidase [Pedobacter sp. Leaf176]	0.72119	178	39	89	14	50	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12255	2585423828 EJ57DRAFT_3420 guanidinobutyrase [Hymenobacter daecheongensis DSM 21074]	0.1102	10	0	7	0	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12257	2645608042 Ga0102417_1111516 SecD/SecF fusion protein [Chryseobacterium sp. Leaf394]	0.65236	416	56	298	17	62	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K12262	2645529953 Ga0102393_1051 cytochrome b561 [Chryseobacterium sp. Leaf180]	0.5939	6	3	3	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12267	2623206767 Ga0070239_1112 peptide-methionine (R)-S-oxide reductase [Pedobacter soli DSM 18609]	0.6608	187	59	102	24	26	Y	Y	N	N	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N
KO:K12308	2581415086 U859DRAFT_04325 beta-galactosidase [Sphingobacterium sp. H1ai]	0.7031	238	80	113	42	45	Y	Y	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N
KO:K12339	2616193579 Ga0070133_3860 cysteine synthase B [Flavobacterium sp. FV08]	0.69641	250	27	175	13	48	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12340	2525254185 G563DRAFT_02701 outer membrane protein [Runella zeae DSM 19591]	0.65727	633	91	442	29	100	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12373	2588225125 EW75DRAFT_3433 hexosaminidase [Chryseobacterium sp. YR459]	0.68666	879	159	510	71	210	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12410	2616191244 Ga0070133_1521 NAD-dependent deacetylase [Flavobacterium sp. FV08]	0.64978	427	67	299	20	61	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12452	2522549669 H144DRAFT_2069 CDP-6-deoxy-D-xylo-4-hexulose-3-dehydrase [Dyadobacter beijingensis DSM 21582]	0.68315	30	4	15	1	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12454	2525252815 G563DRAFT_01329 CDP-paratose 2-epimerase [Runella zeae DSM 19591]	0.48229	76	14	39	2	23	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12500	2623248150 Ga0070589_101373 thioesterase-3 [Pedobacter suwonensis DSM 18130]	0.24255	36	13	11	4	12	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12508	2528305519 K339DRAFT_03945 trans-feruloyl-CoA synthase [Runella limosa DSM 17973]	0.77812	10	0	8	0	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12524	2644685443 Ga0102241_112774 bifunctional aspartokinase / homoserine dehydrogenase 1 [Flavobacterium sp. Root935]	0.64341	530	90	369	35	71	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12567	"644928143 Dfer_0264 Fibronectin type III domain protein [Dyadobacter fermentans NS114, DSM 18053]"	0.29688	22	7	8	1	7	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12573	2525252347 G563DRAFT_00861 RNAse R (EC 3.1.-.-) [Runella zeae DSM 19591]	0.65183	407	56	292	17	59	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12585	2523250294 HMPREF9711_01658 ribonuclease R [Myroides odoratimimus CCUG 3837]	0.35511	162	0	157	0	5	N	N	N	N	N	Y	Y	Y	Y	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12658	2623407431 Ga0070228_103466 proline racemase [Spirosoma endophyticum DSM 26130]	0.6808	186	32	131	9	23	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12941	2623408409 Ga0070228_105334 aminobenzoyl-glutamate utilization protein B [Spirosoma endophyticum DSM 26130]	0.79342	142	13	103	3	26	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12942	2523251453 HMPREF9711_02789 aminobenzoyl-glutamate transport protein [Myroides odoratimimus CCUG 3837]	0.60804	16	0	14	0	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12957	"644964392 Cpin_2208 Alcohol dehydrogenase zinc-binding domain protein [Chitinophaga pinensis UQM 2034, DSM 2588]"	0.73948	29	1	21	0	7	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12972	2587721970 Q45DRAFT_0689 glyoxylate/hydroxypyruvate reductase A [Cellulophaga sp. Hel_I_12]	0.40648	55	0	52	0	3	N	N	N	N	N	Y	Y	N	N	Y	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12984	2609591166 Ga0066759_10877 hypothetical protein [Mucilaginibacter sp. OK098]	0.68176	9	2	5	2	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12988	2643693666 Ga0102053_1003196 Glycosyl transferase family 2 [Chryseobacterium sp. 312AMFChir4.1]	0.73152	13	4	5	1	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12989	2625943257 Ga0076714_111580 mannosyltransferase [Polaribacter sp. MED152 (re-annotation)]	0.11463	7	0	7	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12990	2587751459 EW66DRAFT_01261 rhamnosyltransferase [Chryseobacterium sp. CF356]	0.84393	22	4	12	1	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12991	2644762091 Ga0102256_109222 rhamnosyltransferase [Chryseobacterium sp. Leaf201]	0.53369	6	2	4	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12992	2623204263 Ga0070239_10310 rhamnosyltransferase [Pedobacter soli DSM 18609]	0.67463	12	2	7	0	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12995	2581414637 U859DRAFT_03876 rhamnosyl/mannosyltransferase [Sphingobacterium sp. H1ai]	0.59639	25	1	21	0	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12997	2587867535 EW71DRAFT_2610 rhamnosyltransferase [Chryseobacterium sp. YR005]	0.65445	11	3	7	1	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K13001	2599478743 Ga0058989_02150 mannosyltransferase [Mucilaginibacter sp. NFR10]	0.67353	20	9	6	4	5	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13002	2616191727 Ga0070133_2004 glycosyltransferase [Flavobacterium sp. FV08]	0.68251	56	13	32	5	11	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13010	2581414036 U859DRAFT_03275 perosamine synthetase [Sphingobacterium sp. H1ai]	0.70421	17	1	8	0	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13016	"2639242276 Ga0097828_100970 UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [Microscilla marina ATCC 23134 (re-annotation, Oct 2015)]"	0.40725	47	0	42	0	5	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K13017	2548888540 GCKDRAFT_00093 UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase [Mesoflavibacter zeaxanthinifaciens S86]	0.29561	11	0	11	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K13018	"2588214532 EW77DRAFT_2220 UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase [Chryseobacterium sp. YR485]"	0.77571	94	10	62	1	22	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13019	"644966908 Cpin_4757 UDP-N-acetylglucosamine 2-epimerase [Chitinophaga pinensis UQM 2034, DSM 2588]"	0.7009	19	1	14	0	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K13038	2644969556 Ga0102308_132468 phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase [Flavobacterium sp. Leaf82]	0.65156	430	58	306	18	66	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K13043	2644685254 Ga0102241_112585 N-succinyl-L-ornithine transcarbamylase [Flavobacterium sp. Root935]	0.68172	336	52	226	17	58	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13049	2588448016 EW68DRAFT_4577 carboxypeptidase PM20D1 [Chryseobacterium sp. OV279]	0.63157	67	19	38	4	10	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13051	"644963756 Cpin_1576 peptidase T2 asparaginase 2 [Chitinophaga pinensis UQM 2034, DSM 2588]"	0.70804	251	19	183	4	49	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13058	2611969079 Ga0062134_103122 mannosylfructose-phosphate synthase [Jejuia pallidilutea JCM19302]	0.10813	9	0	9	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K13059	"2609831938 Ga0070134_104306 Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist [Flavobacterium sp. OV086]"	0.0948	9	1	8	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K13238	"2523973739 H526DRAFT_01434 3,2-trans-enoyl-CoA isomerase [Aquimarina latercula DSM 2041]"	0.29808	8	0	8	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K13281	2623405732 Ga0070228_101667 UV-damage endonuclease [Spirosoma endophyticum DSM 26130]	0.43398	27	1	15	0	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K13282	2645554833 Ga0102404_10950 cyanophycinase [Pedobacter sp. Leaf194]	0.70313	271	65	149	13	57	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
