Cluster	Random example of a gene member (IMG gene ID locus_tag product [organism])	Phylogenetic Diversity	Total # Genes	# PA Genes	# NPA Genes	# RA genes	# Soil Genes	Is PA? (Hyperg Gene Copy Number)	Is PA? (Hyperg Gene Presence Absence)	Is PA? (PhyloGLM Gene Copy Number)	Is PA? (PhyloGLM Gene Presence Absence)	Is PA? (Scoary)	Is NPA? (Hyperg Gene Copy Number)	Is NPA? (Hyperg Gene Presence Absence)	Is NPA? (PhyloGLM Gene Copy Number)	Is NPA? (PhyloGLM Gene Presence Absence)	Is NPA? (Scoary)	Is RA? (Hyperg Gene Copy Number)	Is RA? (Hyperg Gene Presence Absence)	Is RA? (PhyloGLM Gene Copy Number)	Is RA? (PhyloGLM Gene Presence Absence)	Is RA? (Scoary)	Is soil? (Hyperg Gene Copy Number)	Is soil? (Hyperg Gene Presence Absence)	Is soil? (PhyloGLM Gene Copy Number)	Is soil? (PhyloGLM Gene Presence Absence)	Is soil? (Scoary)
KO:K11936	2583272937 BAC01SDRAFT_04757 biofilm PGA synthesis N-glycosyltransferase PgaC [Burkholderia acidipaludis NBRC 101816]	0.42635	146	72	54	42	20	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11937	2644978553 Ga0102310_112248 biofilm PGA synthesis protein PgaD [Acidovorax sp. Leaf84]	0.41923	18	7	7	3	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11939	2562608742 RCFBP_10658 inner membrane transporter RhtA [Ralstonia solanacearum CFBP2957]	0.43373	201	93	78	46	30	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11941	2644980879 Ga0102310_127317 hypothetical protein/glucans biosynthesis protein C [Acidovorax sp. Leaf84]	0.18673	7	5	1	1	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K11942	2609828267 Ga0066765_11070 methylmalonyl-CoA mutase [Polaromonas sp. OV174]	0.36981	142	80	45	48	17	Y	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K11959	"2611290847 Ga0055043_106055 amino acid/amide ABC transporter substrate-binding protein, HAAT family [Ralstonia solanacearum NCPPB909]"	0.42912	475	231	173	130	71	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11960	2645003681 Ga0102329_112500 urea transport system permease protein [Pseudorhodoferax sp. Leaf267]	0.42912	475	230	174	130	71	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11961	2643555110 Ga0101998_104495 urea transport system permease protein [Variovorax sp. 350MFTsu5.1]	0.42912	466	226	168	126	72	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11962	2600820379 Ga0056713_00363 urea transport system ATP-binding protein [Burkholderia heleia NBRC 101817]	0.42912	481	232	173	128	76	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11963	"2580606665 BBA01SDRAFT_02364 amino acid/amide ABC transporter ATP-binding protein 2, HAAT family [Burkholderia bannensis NBRC 103871]"	0.42957	476	231	173	128	72	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11991	2600756941 Ga0056708_00188 tRNA(adenine34) deaminase [Burkholderia gladioli NBRC 13700]	0.44475	432	162	206	86	64	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11996	2598966358 Ga0059251_00805 adenylyltransferase and sulfurtransferase [Ralstonia solanacearum NCPPB 282]	0.42551	30	8	11	0	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	N	N	N
KO:K12055	2518906280 BUPH_04967 chromosome partitioning related protein ParA [Burkholderia phenoliruptrix BR3459]	0.47667	80	17	44	6	19	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N
KO:K12056	2644243008 Ga0102088_10177 conjugal transfer mating pair stabilization protein TraG [Rhizobacter sp. Root1221]	0.40725	40	10	20	4	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12057	643876876 bglu_3p0200 hypothetical protein [Burkholderia glumae BGR1]	0.49543	44	10	22	4	12	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12058	2644253676 Ga0102089_131519 conjugal transfer mating pair stabilization protein TraN [Massilia sp. Root351]	0.51307	38	9	19	3	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12059	650775573 bgla_2p0240 hypothetical protein [Burkholderia gladioli BSR3]	0.41624	36	9	18	4	9	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12060	2645400093 Ga0102355_10646 conjugal transfer pilus assembly protein TraU [Duganella sp. Leaf126]	0.50328	46	10	24	4	12	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12061	2645400092 Ga0102355_10645 conjugal transfer pilus assembly protein TraW [Duganella sp. Leaf126]	0.41475	43	10	21	4	12	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12062	643882541 bglu_4p0320 Type IV secretory pathway protease TraF-like protein [Burkholderia glumae BGR1]	0.49543	44	10	22	4	12	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12063	2644253670 Ga0102089_131513 conjugal transfer ATP-binding protein TraC [Massilia sp. Root351]	0.50755	45	10	23	4	12	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12064	2609595918 Ga0066750_10978 conjugal transfer pilus assembly protein TraV [Janthinobacterium sp. OK676]	0.41506	40	10	19	4	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12065	2645001913 Ga0102329_1011207 conjugal transfer pilus assembly protein TraB [Pseudorhodoferax sp. Leaf267]	0.50197	46	10	24	4	12	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12066	650775583 bgla_2p0340 hypothetical protein [Burkholderia gladioli BSR3]	0.41188	41	10	19	4	12	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12067	2645001911 Ga0102329_1011205 conjugal transfer pilus assembly protein TraE [Pseudorhodoferax sp. Leaf267]	0.48384	41	9	21	4	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12068	650775585 bgla_2p0360 TraL [Burkholderia gladioli BSR3]	0.41506	40	10	20	4	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12069	643882552 bglu_4p0430 hypothetical protein [Burkholderia glumae BGR1]	0.53601	16	4	8	0	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12070	2510249782 Bur5005DRAFT_3708 conjugal transfer pilus assembly protein TraI [Burkholderia sprentiae WSM5005]	0.34067	60	27	22	17	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12071	2644245344 Ga0102088_11354 conjugal transfer pilus assembly protein TraD [Rhizobacter sp. Root1221]	0.39959	86	38	33	23	15	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12072	650775724 bgla_3p0710 sex pilus assembly protein TraH [Burkholderia gladioli BSR3]	0.49543	44	10	22	4	12	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12078	2579484547 AZ27_4885 type IV secretion system protein PtlA [Bordetella bronchiseptica D756]	0.005	18	0	18	0	0	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12079	2625252323 Ga0076373_1195 type IV secretion system protein PtlB [Bordetella parapertussis 12822 (re-annotation)]	0.00473	17	0	17	0	0	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12080	651192962 BPTD_3733 putative secretion system protein [Bordetella pertussis CS]	0.00473	17	0	17	0	0	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12081	2553152035 BN113DRAFT_04799 type IV secretion system protein PtlE [Bordetella bronchiseptica 1289]	0.00528	20	0	20	0	0	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12082	2579198724 V483_3895 type IV secretion system protein PtlG [Bordetella pertussis CHLA-11]	0.00473	17	0	17	0	0	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12083	2579484539 AZ27_4893 type IV secretion system protein PtlH [Bordetella bronchiseptica D756]	0.00473	17	0	17	0	0	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12084	2625257392 Ga0076374_11583 type IV secretion system protein PtlD [Bordetella pertussis Tohama I (re-annotation)]	0.00473	17	0	17	0	0	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12085	2579492480 AZ23_4931 type IV secretion system protein PtlF [Bordetella bronchiseptica E010]	0.00473	17	0	17	0	0	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12140	2563064567 PMI06_008940 hydrogenase-4 component E [Burkholderia sp. BT03]	0.0928	90	19	54	10	17	N	N	N	N	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12141	"2553407208 G118DRAFT_04802 Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit [Burkholderia kururiensis M130]"	0.0928	92	20	55	11	17	N	N	N	N	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12203	2643990875 Ga0102199_10663 defect in organelle trafficking protein DotB [Acidovorax sp. Root70]	0.45659	12	1	6	1	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12204	2643990876 Ga0102199_10664 defect in organelle trafficking protein DotC [Acidovorax sp. Root70]	0.45659	12	1	6	1	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12205	2643990877 Ga0102199_10665 defect in organelle trafficking protein DotD [Acidovorax sp. Root70]	0.44996	9	1	4	1	4	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12206	2643990889 Ga0102199_10677 intracellular multiplication protein IcmB [Acidovorax sp. Root70]	0.45659	11	1	6	1	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12209	2643990882 Ga0102199_10670 intracellular multiplication protein IcmE [Acidovorax sp. Root70]	0.44996	9	1	4	1	4	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12213	2643990881 Ga0102199_10669 intracellular multiplication protein IcmK [Acidovorax sp. Root70]	0.44221	10	1	5	1	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12214	2643990880 Ga0102199_10668 intracellular multiplication protein IcmL [Acidovorax sp. Root70]	0.44996	8	1	3	1	4	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12217	2643990890 Ga0102199_10678 intracellular multiplication protein IcmO [Acidovorax sp. Root70]	0.45659	11	1	6	1	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12218	2643990870 Ga0102199_10658 intracellular multiplication protein IcmP [Acidovorax sp. Root70]	0.48855	8	1	4	1	3	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12234	2510246158 Bur5005DRAFT_0079 coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase [Burkholderia sprentiae WSM5005]	0.11773	8	3	4	2	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12238	"2509517537 BurcepDRAFT_4079 pyochelin biosynthesis protein PchD [Burkholderia cepacia UCB 717, ATCC 25416]"	0.0107	52	3	42	1	7	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12239	2616370501 Ga0008009_102195 Acyl carrier protein [Burkholderia vietnamiensis WPB]	0.01432	61	6	47	2	8	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12240	2598127914 Ga0047404_01628 pyochelin synthetase [Ralstonia solanacearum Rs-09-161]	0.04235	63	10	45	1	8	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12241	2611610848 Ga0055059_102215 pyochelin biosynthetic protein PchG [Burkholderia cenocepacia 869T2]	0.01209	52	3	41	1	8	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12242	641652375 Bcenmc03_5286 Thioesterase [Burkholderia cenocepacia MC0-3]	0.01414	55	3	44	1	8	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12243	"2579497557 BW39_01650 AraC family transcriptional regulator, transcriptional activator of the genes for pyochelin and ferripyochelin receptors [Delftia sp. RIT313]"	0.05514	77	5	55	1	17	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	Y	Y	N	N	N
KO:K12251	2644060965 Ga0102212_11926 N-carbamoylputrescine amidase [Acidovorax sp. Root217]	0.07164	85	19	54	10	12	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12252	2522928564 H960DRAFT_04272 arginine:pyruvate transaminase [Burkholderia sp. URHA0054]	0.06937	42	23	5	14	14	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12254	2644470438 Ga0102128_102177 gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase/4-guanidinobutyraldehyde dehydrogenase / NAD-dependent aldehyde dehydrogenase [Massilia sp. Root133]	0.16609	34	14	14	10	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12255	2519460446 MYA_3162 agmatinase [Burkholderia sp. KJ006]	0.10405	204	78	91	44	35	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12256	2644245307 Ga0102088_11317 putrescine aminotransferase [Rhizobacter sp. Root1221]	0.35647	269	75	149	40	45	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12262	2510251202 Bur5005DRAFT_5130 cytochrome b561 [Burkholderia sprentiae WSM5005]	0.44359	1060	495	377	255	188	Y	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12266	2521558496 GWL_19650 anaerobic nitric oxide reductase transcription regulator [Herbaspirillum sp. GW103]	0.48235	144	66	44	41	34	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12267	2556062235 KUM_1123 peptide methionine sulfoxide reductase msrA/msrB [Taylorella asinigenitalis 14/45]	0.33737	13	0	13	0	0	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12276	2645400740 Ga0102355_112477 MSHA biogenesis protein MshE [Duganella sp. Leaf126]	0.37211	50	24	19	19	7	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12278	2643745123 Ga0102147_127107 MSHA biogenesis protein MshG [Pelomonas sp. Root1444]	0.18958	45	23	16	19	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12279	2644354716 Ga0102108_10176 MSHA biogenesis protein MshI [Massilia sp. Root418]	0.18958	46	24	16	20	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12280	2645400749 Ga0102355_112486 MSHA biogenesis protein MshJ [Duganella sp. Leaf126]	0.16891	41	19	16	15	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12281	2609773832 Ga0066744_105180 MSHA biogenesis protein MshK [Duganella sp. OV458]	0.14187	24	10	11	7	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12282	2644473592 Ga0102128_131224 MSHA biogenesis protein MshL [Massilia sp. Root133]	0.18958	45	23	16	19	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12283	2645400753 Ga0102355_112490 MSHA biogenesis protein MshM [Duganella sp. Leaf126]	0.13013	34	14	14	10	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12284	2643799075 Ga0102159_110158 MSHA biogenesis protein MshN [Massilia sp. Root1485]	0.12446	32	14	12	10	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12285	2643792251 Ga0102157_148145 MSHA biogenesis protein MshO [Duganella sp. Root1480D1]	0.18958	46	23	17	19	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12286	2609773828 Ga0066744_105176 MSHA biogenesis protein MshP [Duganella sp. OV458]	0.20587	39	20	14	16	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12287	2644909888 Ga0102294_131278 MSHA biogenesis protein MshQ [Duganella sp. Leaf61]	0.1813	33	15	14	11	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12308	2643791678 Ga0102157_145272 beta-galactosidase [Duganella sp. Root1480D1]	0.34043	218	140	51	81	27	Y	Y	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N
KO:K12339	2509131457 BurW2232DRAFT_00051670 cysteine synthase [Burkholderia sp. WSM2232]	0.44254	435	162	204	88	69	N	Y	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K12340	2579497082 BW39_01174 outer membrane protein [Delftia sp. RIT313]	0.44708	601	216	289	121	96	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12368	2514049260 A3A7DRAFT_03179 dipeptide transport system substrate-binding protein [Burkholderia sp. UYPR1.413]	0.21316	465	175	194	95	96	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12369	651047201 CFU_2690 dipeptide transport system permease [Collimonas fungivorans Ter331]	0.22255	209	84	89	53	36	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12370	646767562 BC1002_2968 binding-protein-dependent transport systems inner membrane component [Burkholderia sp. CCGE1002]	0.21316	215	85	93	54	37	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12371	2513228897 PMI12_02534 dipeptide transport system ATP-binding protein [Variovorax sp. CF313]	0.30931	211	84	90	53	37	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12372	2643537903 Ga0101995_1014147 peptide/nickel transport system ATP-binding protein/dipeptide transport system ATP-binding protein [Variovorax paradoxus 295MFChir4.1]	0.21441	214	90	87	58	37	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12373	2585290621 EX20DRAFT_00814 hexosaminidase [Burkholderia sp. WP42]	0.04944	107	25	67	12	15	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12405	"2609806215 Ga0070537_12158 NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family [Collimonas sp. OK242]"	0.01418	7	7	0	4	0	Y	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12410	651229155 RSPO_c02138 nad-dependent deacetylase; sirtuin family [Ralstonia solanacearum Po82]	0.49449	167	84	56	49	27	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12436	643876802 bglu_2p0600 StiF protein [Burkholderia glumae BGR1]	0.4884	11	5	6	4	0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12437	2555778653 BBK_5923 Acyl carrier protein [Burkholderia pseudomallei NCTC 13179]	0.00495	31	0	31	0	0	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12448	2600794556 Ga0056710_05193 NAD dependent epimerase/dehydratase family protein [Burkholderia mimosarum NBRC 106338]	0.03187	19	4	10	3	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12452	650733372 Acav_0931 DegT/DnrJ/EryC1/StrS aminotransferase [Acidovorax avenae avenae ATCC 19860]	0.34251	86	25	46	12	15	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12454	649886277 Varpa_3055 naD-dependent epimerase/dehydratase [Variovorax paradoxus EPS]	0.3352	7	3	1	2	3	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12503	2611614368 Ga0055059_117102 short-chain Z-isoprenyl diphosphate synthase [Burkholderia cenocepacia 869T2]	0.0067	9	2	7	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12506	"2644258426 Ga0102090_116375 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase/2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [Pelomonas sp. Root1237]"	0.36114	69	23	43	16	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12507	2644030880 Ga0102206_156249 acyl-CoA synthetase [Noviherbaspirillum sp. Root189]	0.42314	31	14	12	4	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12508	2645110679 Ga0102421_114169 feruloyl-CoA synthase [Ramlibacter sp. Leaf400]	0.36802	436	175	183	94	78	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12510	2609805682 Ga0070537_11659 tight adherence protein B [Collimonas sp. OK242]	0.41295	573	205	279	113	89	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12511	2609810009 Ga0070536_11539 tight adherence protein C [Collimonas sp. OK412]	0.41189	647	217	325	116	105	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12536	"2644399049 Ga0102116_112824 ATP-binding cassette, subfamily C, exporter for protease/lipase [Variovorax sp. Root434]"	0.49439	73	35	25	27	13	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12537	646769986 BC1002_5488 membrane fusion protein HasE [Burkholderia sp. CCGE1002]	0.48274	50	24	19	18	7	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12538	"2513956173 A3AADRAFT_04012 outer membrane protein, protease secretion system [Cupriavidus taiwanensis STM6018]"	0.47402	46	19	21	14	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12541	"2517018253 B014DRAFT_00035 ATP-binding cassette, subfamily C, LapB [Burkholderia sp. WSM4176]"	0.45115	259	104	123	64	32	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12542	"2587758467 EX17DRAFT_04448 membrane fusion protein, adhesin transport system [Methylibium sp. CF059]"	0.4523	250	100	121	61	29	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12543	"2587728197 EX26DRAFT_03353 outer membrane protein, adhesin transport system [Methylibium sp. YR605]"	0.45435	165	69	75	35	21	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12567	2588290969 EX25DRAFT_01203 Fibronectin type III domain-containing protein [Rhizobacter sp. OV335]	0.01577	7	7	0	7	0	Y	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K12573	642423061 BgramDRAFT_2201 RNAse R (EC 3.1.-.-) [Burkholderia graminis C4D1M]	0.45087	440	161	214	86	65	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K12658	2515680366 B020DRAFT_01454 4-hydroxyproline epimerase [Burkholderia sp. JPY251]	0.35838	218	102	75	63	41	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12661	2517026560 B014DRAFT_08357 L-rhamnonate dehydratase [Burkholderia sp. WSM4176]	0.1071	76	41	19	21	16	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12678	2616210665 Ga0070130_104471 outer membrane autotransporter barrel domain-containing protein [Cupriavidus sp. OV096]	0.42801	41	5	25	4	11	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12681	2610093920 Ga0054969_115112 pertactin [Bordetella bronchiseptica KM22]	0.00448	21	0	21	0	0	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12682	2579376735 AZ18_3470 outer membrane autotransporter barrel domain-containing protein [Bordetella bronchiseptica D993]	0.00448	39	0	39	0	0	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12683	2579196636 V483_0655 serum resistance protein [Bordetella pertussis CHLA-11]	0.00448	24	0	24	0	0	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12685	2609760639 Ga0070142_106404 subtilase-type serine protease [Variovorax sp. OK605]	0.34142	99	14	70	5	15	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12686	2644218141 Ga0102082_1011016 outer membrane lipase/esterase [Pelomonas sp. Root1217]	0.46399	20	14	4	9	2	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12688	2534959917 F783_13669 autotransporter serine protease [Bordetella holmesii F627]	0.04496	30	0	30	0	0	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12940	650088754 HMPREF9464_01914 hypothetical protein [Sutterella wadsworthensis 3_1_45B]	0.34249	23	0	23	0	0	N	N	Untested	Untested	N	Y	N	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12941	2580609183 BBA01SDRAFT_04885 aminobenzoyl-glutamate utilization protein B [Burkholderia bannensis NBRC 103871]	0.52418	54	10	31	5	13	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
