Cluster	Random example of a gene member (IMG gene ID locus_tag product [organism])	Phylogenetic Diversity	Total # Genes	# PA Genes	# NPA Genes	# RA genes	# Soil Genes	Is PA? (Hyperg Gene Copy Number)	Is PA? (Hyperg Gene Presence Absence)	Is PA? (PhyloGLM Gene Copy Number)	Is PA? (PhyloGLM Gene Presence Absence)	Is PA? (Scoary)	Is NPA? (Hyperg Gene Copy Number)	Is NPA? (Hyperg Gene Presence Absence)	Is NPA? (PhyloGLM Gene Copy Number)	Is NPA? (PhyloGLM Gene Presence Absence)	Is NPA? (Scoary)	Is RA? (Hyperg Gene Copy Number)	Is RA? (Hyperg Gene Presence Absence)	Is RA? (PhyloGLM Gene Copy Number)	Is RA? (PhyloGLM Gene Presence Absence)	Is RA? (Scoary)	Is soil? (Hyperg Gene Copy Number)	Is soil? (Hyperg Gene Presence Absence)	Is soil? (PhyloGLM Gene Copy Number)	Is soil? (PhyloGLM Gene Presence Absence)	Is soil? (Scoary)
KO:K10228	2644459630 Ga0102126_110212 sorbitol/mannitol transport system permease protein [Streptomyces sp. Root1319]	0.5095	178	48	78	35	52	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10229	2609922139 Ga0070136_1001405 sorbitol/mannitol transport system permease protein [Streptomyces sp. CF124]	0.51662	184	52	81	36	51	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10232	2644113808 Ga0102222_13379 alpha-glucoside transport system substrate-binding protein [Agromyces sp. Root81]	0.56879	363	139	130	76	94	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10233	"650731225 MTES_2487 carbohydrate ABC transporter membrane protein 1, CUT1 family (TC 3.A.1.1.-) [Microbacterium testaceum StLB037]"	0.57008	303	120	106	64	77	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10234	2645464692 Ga0102376_13224 alpha-glucoside transport system permease protein [Microbacterium sp. Leaf151]	0.56919	311	121	111	64	79	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10240	2641426951 Ga0082240_129628 cellobiose transport system substrate-binding protein [Actinobacteria bacterium OK074]	0.57985	374	158	126	102	90	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10241	2644134275 Ga0102067_101140 cellobiose transport system permease protein [Phycicoccus sp. Root101]	0.58115	378	164	121	106	93	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10242	2644263292 Ga0102091_105218 cellobiose transport system permease protein [Streptomyces sp. Root369]	0.58071	371	160	122	104	89	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10254	2519947266 G010DRAFT_2978 oleate hydratase [Microbacterium sp. 292MF]	0.58448	24	12	9	8	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10385	2644628187 Ga0102230_113292 hypothetical protein [Streptomyces sp. Root264]	0.08235	11	4	4	4	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10439	2644321685 Ga0102101_10914 ribose transport system substrate-binding protein [Nocardioides sp. Root1257]	0.58669	890	384	289	218	217	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10440	"2522506422 H283DRAFT0835 monosaccharide ABC transporter membrane protein, CUT2 family (TC 3.A.1.2.-) [Terracoccus sp. 273MFTsu3.1]"	0.58701	1127	458	418	249	251	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10441	2616901404 Ga0007934_1005155 ribose transport system ATP-binding protein [Streptomyces atratus OK807]	0.58638	844	352	302	213	190	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10531	2643762580 Ga0102151_11455 L-ornithine N5-oxygenase [Streptomyces sp. Root55]	0.13912	104	23	53	15	28	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10533	"2602863760 Ga0036050_108376 limonene-1,2-epoxide hydrolase [Streptomyces sp. R1-NS-10]"	0.22412	21	4	11	3	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10536	2643732697 Ga0102145_11702 agmatine deiminase [Microbacterium sp. Root1433D1]	0.59144	314	126	102	78	86	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10537	2645459635 Ga0102375_11147 L-arabinose transport system substrate-binding protein [Agreia sp. Leaf335]	0.5649	13	7	1	2	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10539	2644111102 Ga0102222_11613 simple sugar transport system ATP-binding protein/ribose transport system ATP-binding protein/rhamnose transport system ATP-binding protein [Agromyces sp. Root81]	0.5911	26	15	3	7	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10543	2644430835 Ga0102121_106145 D-xylose transport system substrate-binding protein [Streptomyces sp. Root1304]	0.5388	380	153	122	118	105	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10544	2616902393 Ga0007934_1008149 D-xylose transport system permease protein [Streptomyces atratus OK807]	0.53718	301	117	103	87	81	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10545	2609908124 Ga0066758_2501 D-xylose transport system ATP-binding protein [Microbacterium sp. CF046]	0.54602	308	121	102	86	85	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10546	2643696920 Ga0102054_1001301 putative multiple sugar transport system substrate-binding protein [Microbacterium sp. CL22]	0.58894	393	214	113	111	66	Y	N	N	N	N	N	N	N	N	N	Y	N	Y	N	N	N	N	N	N	N
KO:K10547	2587864653 EW62DRAFT_3116 putative multiple sugar transport system permease protein [Herbiconiux sp. YR403]	0.58903	380	205	111	103	64	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10548	2643699981 Ga0102054_1003745 putative multiple sugar transport system ATP-binding protein [Microbacterium sp. CL22]	0.58873	383	209	111	103	63	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N
KO:K10552	2645720325 Ga0102223_111206 fructose transport system substrate-binding protein [Aeromicrobium sp. Root236]	0.57244	105	60	20	35	25	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10553	2563397646 K393DRAFT_05649 fructose transport system permease protein [Streptomyces sp. 140Col2.1E]	0.57465	102	60	17	35	25	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10554	2635644050 Ga0082242_13618 fructose transport system ATP-binding protein [Actinobacteria bacterium OV320]	0.57729	111	64	19	36	28	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10559	2644117146 Ga0102224_110607 rhamnose transport system substrate-binding protein [Nocardioides sp. Root240]	0.59396	173	78	57	46	38	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10560	"2521767788 H293DRAFT_01291 monosaccharide ABC transporter membrane protein, CUT2 family [Streptomyces canus 299MFChir4.1]"	0.5952	159	78	46	46	35	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10561	2645496066 Ga0102384_14142 rhamnose transport system permease protein [Plantibacter sp. Leaf171]	0.59409	160	78	47	46	35	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10562	"2517824021 C566DRAFT_02087 monosaccharide ABC transporter ATP-binding protein, CUT2 family [Arthrobacter sp. 131MFCol6.1]"	0.59556	225	106	76	59	43	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10563	2609838639 Ga0066717_1158 DNA-(apurinic or apyrimidinic site) lyase [Arthrobacter sp. OK909]	0.58876	883	381	307	205	195	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K10622	2643887224 Ga0102178_112249 L-fuculose-phosphate aldolase [Microbacterium sp. Root61]	0.60082	6	3	0	3	3	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N
KO:K10673	"2644410162 Ga0102117_124159 streptomycin 3""-kinase [Streptomyces sp. Root1295]"	0.16679	25	1	21	1	3	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K10674	2521681169 H294DRAFT_05564 ectoine hydroxylase [Streptomyces sp. 303MFCol5.2]	0.15259	146	36	71	32	39	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10676	"2643630161 Ga0102011_100021437 2,4-dichlorophenol 6-monooxygenase [Microbacterium azadirachtae CL89]"	0.56695	83	47	16	35	20	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10677	2609839280 Ga0066717_12234 inulin fructotransferase (DFA-I-forming) [Arthrobacter sp. OK909]	0.20862	46	27	5	13	14	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10679	2639100281 Ga0000386_11717 nitroreductase / dihydropteridine reductase [Streptomyces sp. 136MFCol5.1]	0.57625	8	4	2	3	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K10680	2635640373 Ga0082242_128295 hypothetical protein [Actinobacteria bacterium OV320]	0.16906	229	57	84	53	88	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10701	2645064164 Ga0102394_10922 acetophenone carboxylase [Microbacterium sp. Leaf351]	0.0011	8	8	0	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K10709	2644383836 Ga0102113_112283 protein FrlC [Leifsonia sp. Root1293]	0.54648	11	7	4	4	0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K10710	2520618972 G385DRAFT_02269 fructoselysine 6-kinase [Arthrobacter sp. 31Cvi3.1E]	0.56632	18	7	7	2	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10713	"2556773803 O159_21150 5,6,7,8-tetrahydromethanopterin hydro-lyase [Leifsonia xyli cynodontis DSM 46306]"	0.54617	16	5	7	3	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10716	2628161968 Ga0074715_2559 voltage-gated potassium channel [Propionicimonas paludicola DSM 15597]	0.58239	498	193	180	136	125	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10747	2608981740 Ga0066385_3040 DNA ligase-1 [Microbacterium sp. RU370.1]	0.55377	241	87	82	62	72	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10764	2522441430 H542DRAFT_03337 O-succinylhomoserine sulfhydrylase [Arthrobacter nicotinovorans 26Cvi1.1E]	0.23176	79	30	22	17	27	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10773	2645051806 Ga0102367_1078 endonuclease-3 [Arthrobacter sp. Leaf137]	0.54195	286	85	117	57	84	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	Y	Y	Y	N
KO:K10774	2616343382 Ga0070140_1001295 histidine ammonia-lyase [Streptomyces sp. YR375]	0.16242	10	1	8	1	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K10775	2525357782 B084DRAFT_04092 histidine ammonia-lyase (EC 4.3.1.3) [Streptomyces sp. PgraA7]	0.15287	6	0	2	0	4	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K10778	649718509 HMPREF0733_10963 ADA regulatory protein [Rothia dentocariosa ATCC 17931]	0.05092	7	0	7	0	0	N	N	N	N	N	Y	Y	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K10780	2522567812 H284DRAFT_2449 enoyl-[acyl-carrier protein] reductase III [Cryocola sp. 340MFSha3.1]	0.6223	29	16	6	12	7	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10804	2644198779 Ga0102078_12185 acetyl esterase/acyl-CoA thioesterase-1 [Yonghaparkia sp. Root332]	0.59926	94	59	11	38	24	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10805	2585309251 EW60DRAFT_06669 acyl-CoA thioesterase-2 [Streptomyces mirabilis OV308]	0.58857	592	233	203	139	156	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K10817	2644385878 Ga0102114_10418 Surfactin synthase thioesterase subunit [Streptomyces sp. Root431]	0.14856	13	1	7	1	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10819	2644630736 Ga0102230_135173 Signal transduction histidine kinase [Streptomyces sp. Root264]	0.538	6	4	1	4	1	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K10823	2643887082 Ga0102178_112107 peptide/nickel transport system ATP-binding protein/oligopeptide transport system ATP-binding protein [Microbacterium sp. Root61]	0.54112	444	137	181	96	126	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10831	2616003160 Ga0070141_101103 hypothetical protein [Streptomyces sp. CF386]	0.15385	34	12	19	10	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10843	2645447925 Ga0102372_10342 DNA excision repair protein ERCC-3 [Arthrobacter sp. Leaf145]	0.58934	357	149	124	85	84	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10848	2644229317 Ga0102084_10561 fanconi anemia group M protein [Nocardioides sp. Root122]	0.21324	6	2	0	2	4	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N
KO:K10857	2585322001 EW58DRAFT_10301 exodeoxyribonuclease X [Streptomyces mirabilis YR139]	0.16228	10	3	3	3	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10896	2583212425 BR36DRAFT_3285 ERCC4-type nuclease [Nocardioides sp. UNC345MFTsu5.1]	0.22322	7	2	0	2	5	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N
KO:K10907	2644429796 Ga0102121_102212 aminotransferase [Streptomyces sp. Root1304]	0.53868	16	4	4	1	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10914	2522509185 H283DRAFT3602 Cyclic nucleotide-binding domain-containing protein [Terracoccus sp. 273MFTsu3.1]	0.35543	9	3	1	3	5	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N
KO:K10947	"2643886698 Ga0102178_111723 PadR family transcriptional regulator, regulatory protein PadR [Microbacterium sp. Root61]"	0.58246	312	131	114	63	67	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10974	2643623580 Ga0102010_1001494 cytosine permease [Arthrobacter sp. CL63Tsu]	0.58513	79	35	33	19	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K10979	2644097030 Ga0102219_13780 DNA end-binding protein Ku [Leifsonia sp. Root227]	0.58749	448	180	146	110	122	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11050	2640269068 Ga0073241_1780 multidrug/hemolysin transport system ATP-binding protein [Microbacterium sp. 77MFTsu3.1]	0.31282	16	12	2	5	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11051	2558675766 M031DRAFT_1476 multidrug/hemolysin transport system permease protein [Microbacterium sp. UNC423CL45Tsu]	0.31282	16	12	2	5	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11065	"2644035273 Ga0102207_11192 thiol peroxidase, atypical 2-Cys peroxiredoxin [Nocardioides sp. Root190]"	0.54358	58	17	23	10	18	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11068	2644457781 Ga0102125_1290 hemolysin III [Aeromicrobium sp. Root472D3]	0.58756	443	193	143	109	107	N	Y	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K11069	2616903742 Ga0007934_101515 spermidine/putrescine transport system substrate-binding protein [Streptomyces atratus OK807]	0.56327	357	138	132	97	87	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11070	2645491799 Ga0102383_13258 spermidine/putrescine transport system permease protein/putrescine transport system permease protein [Leifsonia sp. Leaf336]	0.56418	277	117	94	79	66	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11071	2645298397 Ga0102325_107351 spermidine/putrescine transport system permease protein [Leifsonia sp. Leaf264]	0.56594	311	139	106	94	66	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11072	2645720126 Ga0102223_111007 spermidine/putrescine transport system ATP-binding protein [Aeromicrobium sp. Root236]	0.56874	283	118	98	79	67	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11074	2616009966 Ga0070141_116169 spermidine/putrescine transport system permease protein [Streptomyces sp. CF386]	0.32259	32	17	11	13	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11076	2644113130 Ga0102222_121627 spermidine/putrescine transport system ATP-binding protein/putrescine transport system ATP-binding protein [Agromyces sp. Root81]	0.47874	9	5	1	4	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11079	2609820142 Ga0066713_11386 putative spermidine/putrescine transport system permease protein [Arthrobacter sp. OV407]	0.17116	10	5	2	4	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11080	2585313951 EW58DRAFT_02235 putative spermidine/putrescine transport system ATP-binding protein [Streptomyces mirabilis YR139]	0.06722	10	5	0	4	5	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N
KO:K11081	2602855542 Ga0036050_100644 2-aminoethylphosphonate transport system substrate-binding protein [Streptomyces sp. R1-NS-10]	0.13488	50	12	19	9	19	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11082	2616000241 Ga0070138_109174 2-aminoethylphosphonate transport system permease protein [Streptomyces sp. OK210]	0.13523	49	12	19	9	18	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11083	2644385601 Ga0102114_101616 2-aminoethylphosphonate transport system permease protein [Streptomyces sp. Root431]	0.13488	50	12	19	9	19	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11084	2644385602 Ga0102114_101617 2-aminoethylphosphonate transport system ATP-binding protein [Streptomyces sp. Root431]	0.13569	53	12	20	9	21	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11085	"2645145746 Ga0102440_14147 ATP-binding cassette, subfamily B/ATP-binding cassette, subfamily B, MsbA [Marmoricola sp. Leaf446]"	0.561	19	8	3	3	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11103	2644778445 Ga0102261_101157 aerobic C4-dicarboxylate transport protein [Microbacterium sp. Leaf203]	0.58339	475	222	137	129	116	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11105	2616004430 Ga0070141_102562 cell volume regulation protein A [Streptomyces sp. CF386]	0.44077	219	62	79	49	78	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	Y	N
KO:K11159	2641423010 Ga0082240_118896 Retinal pigment epithelial membrane protein [Actinobacteria bacterium OK074]	0.17766	102	41	29	31	32	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11175	2644779676 Ga0102261_1221135 phosphoribosylglycinamide formyltransferase-1 [Microbacterium sp. Leaf203]	0.58859	395	165	143	90	87	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N
KO:K11177	2644264971 Ga0102091_112318 xanthine dehydrogenase YagR molybdenum-binding subunit [Streptomyces sp. Root369]	0.17212	281	76	119	61	86	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N
KO:K11178	2580424873 Z951_31455 xanthine dehydrogenase YagS FAD-binding subunit [Streptomyces sp. PRh5]	0.17277	274	73	118	59	83	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N
KO:K11179	2522507289 H283DRAFT1703 tRNA 2-thiouridine synthesizing protein E [Terracoccus sp. 273MFTsu3.1]	0.51855	23	9	5	9	9	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11183	"2645065081 Ga0102394_12147 PTS hybrid protein/phosphotransferase system, enzyme I, PtsI/phosphocarrier protein FPr [Microbacterium sp. Leaf351]"	0.54264	29	12	9	3	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11189	2609768147 Ga0066718_102414 phosphocarrier protein [Arthrobacter sp. OV118]	0.59382	495	240	162	127	93	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11212	2616905027 Ga0007934_102382 LPPG:FO 2-phospho-L-lactate transferase [Streptomyces atratus OK807]	0.53817	248	89	88	59	71	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11250	2643764616 Ga0102151_13749 leucine efflux protein [Streptomyces sp. Root55]	0.14852	128	34	60	30	34	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11263	"2645184682 Ga0102317_109113 acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [Curtobacterium sp. Leaf261]"	0.58876	840	342	304	194	194	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K11275	2645064409 Ga0102394_11169 protein TonB [Microbacterium sp. Leaf351]	0.46253	8	4	2	0	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K11358	2645030230 Ga0102342_110929 aspartate aminotransferase [Microbacterium sp. Leaf288]	0.53866	30	9	7	4	14	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11381	2585318044 EW58DRAFT_06340 2-oxoisovalerate dehydrogenase E1 component [Streptomyces mirabilis YR139]	0.58857	48	24	13	20	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11410	2644436574 Ga0102122_1011187 short/branched chain acyl-CoA dehydrogenase [Streptomyces sp. Root1310]	0.14278	73	24	33	20	16	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11434	2644387753 Ga0102114_10939 protein arginine N-methyltransferase 1 [Streptomyces sp. Root431]	0.13495	8	1	2	1	5	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N
KO:K11443	"2522507988 H283DRAFT2402 two-component system, cell cycle response regulator DivK [Terracoccus sp. 273MFTsu3.1]"	0.5114	18	6	2	4	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11472	2645143756 Ga0102440_11509 glycolate oxidase FAD binding subunit [Marmoricola sp. Leaf446]	0.48068	20	6	8	2	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11473	2645409246 Ga0102357_111249 glycolate oxidase iron-sulfur subunit [Nocardioides sp. Leaf307]	0.47949	23	6	11	2	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11476	"2580427508 Z951_45295 transcriptional regulator, GntR family [Streptomyces sp. PRh5]"	0.55846	10	6	1	3	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11533	2645143885 Ga0102440_11638 fatty acid synthase [Marmoricola sp. Leaf446]	0.14875	10	8	1	4	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K11601	2555230855 M596DRAFT_02256 manganese transport system substrate-binding protein [Arthrobacter sp. PAO19]	0.37796	63	11	40	3	12	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11602	2645502962 Ga0102386_127144 manganese transport system permease protein [Arthrobacter sp. Leaf337]	0.37796	62	11	39	3	12	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11603	2643751821 Ga0102149_101184 manganese transport system ATP-binding protein [Microbacterium sp. Root53]	0.37993	68	11	43	3	14	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11608	2644535635 Ga0102140_114163 3-oxoacyl-[acyl-carrier-protein] synthase-3/beta-ketoacyl ACP synthase [Nocardioides sp. Root140]	0.18295	13	5	1	5	7	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11618	2644610148 Ga0102227_109329 Response regulator receiver domain-containing protein [Terrabacter sp. Root85]	0.5176	6	1	4	1	1	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K11645	"2616006084 Ga0070141_105241 fructose-bisphosphate aldolase, class I [Streptomyces sp. CF386]"	0.53833	13	6	3	3	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11693	2631832359 Ga0072995_101111 peptidoglycan pentaglycine glycine transferase (the first glycine) [Knoellia flava TL1]	0.06154	6	0	3	0	3	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K11717	2643783809 Ga0102156_11404 cysteine desulfurase / selenocysteine lyase [Microbacterium sp. Root553]	0.58898	432	170	154	95	108	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11731	2643759630 Ga0102151_101582 citronellyl-CoA dehydrogenase [Streptomyces sp. Root55]	0.15708	19	3	6	3	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11733	"2563143340 C884_02139 lysine:proton symporter, AAT family [Kocuria palustris TAGA27]"	0.34159	37	6	25	1	6	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11735	"2585318580 EW58DRAFT_06877 gamma-aminobutyrate:proton symporter, AAT family (TC 2.A.3.1.5) [Streptomyces mirabilis YR139]"	0.53328	246	91	81	62	74	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11737	"2616366323 Ga0066714_10284 D-serine/D-alanine/glycine:proton symporter, AAT family (TC 2.A.3.1.7) [Arthrobacter sp. YR096]"	0.36764	123	49	50	22	24	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
