Cluster	Random example of a gene member (IMG gene ID locus_tag product [organism])	Phylogenetic Diversity	Total # Genes	# PA Genes	# NPA Genes	# RA genes	# Soil Genes	Is PA? (Hyperg Gene Copy Number)	Is PA? (Hyperg Gene Presence Absence)	Is PA? (PhyloGLM Gene Copy Number)	Is PA? (PhyloGLM Gene Presence Absence)	Is PA? (Scoary)	Is NPA? (Hyperg Gene Copy Number)	Is NPA? (Hyperg Gene Presence Absence)	Is NPA? (PhyloGLM Gene Copy Number)	Is NPA? (PhyloGLM Gene Presence Absence)	Is NPA? (Scoary)	Is RA? (Hyperg Gene Copy Number)	Is RA? (Hyperg Gene Presence Absence)	Is RA? (PhyloGLM Gene Copy Number)	Is RA? (PhyloGLM Gene Presence Absence)	Is RA? (Scoary)	Is soil? (Hyperg Gene Copy Number)	Is soil? (Hyperg Gene Presence Absence)	Is soil? (PhyloGLM Gene Copy Number)	Is soil? (PhyloGLM Gene Presence Absence)	Is soil? (Scoary)
KO:K11733	2609822007 Ga0007974_1011148 lysine-specific permease [Pseudomonas sp. Snoq117.2]	0.0567	87	18	59	5	10	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11734	2511272372 PMI21_03256 aromatic amino acid transport protein AroP [Pseudomonas sp. GM18]	0.11577	541	246	225	95	70	N	Y	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested	N
KO:K11735	2609645884 Ga0066767_106306 GABA permease [Pseudomonas sp. OK266]	0.10703	623	319	214	148	90	N	Y	N	Y	N	N	N	N	N	N	N	Y	N	Untested	N	N	N	N	Untested	N
KO:K11737	"2521889752 F587DRAFT_00214 D-serine/D-alanine/glycine:proton symporter, AAT family (TC 2.A.3.1.7) [Pseudomonas sp. LAMO17WK12:I1]"	0.10196	164	80	54	51	30	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11738	2521371659 F637DRAFT_05072 L-asparagine permease [Pseudomonas sp. LAMO17WK12:I8]	0.10368	24	19	3	13	2	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11739	2518985797 F476DRAFT_04215 adsorption protein A [Pseudomonas sp. URIL14HWK12:I5]	0.10087	51	19	22	14	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11740	2505492585 PgyUnB647_0093.00000300 adsorption protein B [Pseudomonas syringae PgyUnB647 (Psy14)]	0.08411	128	85	31	24	12	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11741	2521786997 H160DRAFT_00040 quaternary ammonium compound-resistance protein SugE [Pseudomonas sp. LAMO17WK12:I9]	0.13082	514	187	261	104	66	N	N	N	N	N	Y	Y	N	N	N	N	N	N	Untested	N	N	N	N	Untested	N
KO:K11742	2535007231 PAE2_3348 spermidine export protein MdtI [Pseudomonas aeruginosa E2]	0.00935	62	5	48	0	9	N	N	N	N	N	Y	Y	N	N	N	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N
KO:K11743	2574417202 DQ20_04650 spermidine export protein MdtJ [Pseudomonas aeruginosa PUPa3]	0.0083	71	6	56	0	9	N	N	N	N	N	Y	Y	N	N	N	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N
KO:K11745	"2505522174 PmaES4326_0058.00000130 Kef-type potassium/proton antiporter, CPA2 family [Pseudomonas syringae PmaES4326 (Psy34)]"	0.10502	46	25	17	9	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11746	"650779524 PSEBR_a3522 Kef-type potassium/proton antiporter accessory protein, CPA2 family (TC 2.A.37.1) [Pseudomonas brassicacearum brassicacearum NFM421]"	0.05693	27	21	4	9	2	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11747	"2505538157 PmaKN91_0034.00001170 Kef-type potassium/proton antiporter, CPA2 family [Pseudomonas syringae PmaKN91 (Psy41)]"	0.10978	330	161	133	59	36	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11749	2505602388 PavISPaVe013_0017.00000600 regulator of sigma E protease [Pseudomonas syringae PavISPaVe013 (Psy117)]	0.12382	352	170	138	61	44	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K11752	2507106289 Psv4352_00040900 diaminohydroxyphosphoribosylaminopyrimidine deaminase [Pseudomonas syringae Psv4352]	0.12382	363	174	144	63	45	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K11753	2527243547 H032DRAFT_05913 FMN adenylyltransferase (EC 2.7.7.2)/riboflavin kinase (EC 2.7.1.26) [Pseudomonas sp. URIL14HWK12:I7]	0.12382	349	169	137	61	43	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K11754	2505536284 PmaKN91_0017.00000280 dihydrofolate synthase / folylpolyglutamate synthase [Pseudomonas syringae PmaKN91 (Psy41)]	0.12382	351	169	138	61	44	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K11811	2508862172 Psyimg_00015480 arsenical resistance protein ArsH [Pseudomonas syringae pv. syringae B728a (B728A gold standard)]	0.1335	314	108	153	50	53	N	N	N	N	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11890	2586034158 PS417_27915 type VI secretion system protein ImpM [Pseudomonas simiae WCS417]	0.1169	219	110	89	28	20	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11891	650781796 PSEBR_a5552 hypothetical protein [Pseudomonas brassicacearum brassicacearum NFM421]	0.11926	777	364	331	111	82	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11892	2511307403 PMI27_02393 type VI secretion system protein ImpK [Pseudomonas sp. GM41(2012)]	0.1196	708	314	312	116	82	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11893	2580306805 BW43_04260 type VI secretion system protein ImpJ [Pseudomonas sp. RIT357]	0.11945	648	290	289	96	69	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11894	2523569119 D882DRAFT_00252 FHA domain protein [Pseudomonas sp. URMO17WK12:I12]	0.12924	235	95	117	44	23	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11895	2505611912 PavISPaVe037_0035.00001290 type VI secretion system protein ImpH [Pseudomonas syringae PavISPaVe037 (Psy119)]	0.1195	649	292	289	98	68	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11896	2511926402 PAM18_0090 type VI secretion system protein ImpG [Pseudomonas aeruginosa M18]	0.11911	658	291	295	98	72	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11897	2510287530 PsbVI21DRAFT_00020280 type VI secretion system protein ImpF [Pseudomonas brassicacearum 51MFCVI2.1]	0.11575	226	111	91	28	24	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11898	2511926400 PAM18_0088 type VI secretion system protein ImpE [Pseudomonas aeruginosa M18]	0.00768	67	7	54	3	6	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11900	2554816059 PGPR2DRAFT_03727 type VI secretion system protein ImpC [Pseudomonas aeruginosa PGPR2]	0.11873	642	286	288	95	68	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11901	2511252615 PMI18_00199 type VI secretion system protein ImpB [Pseudomonas sp. GM102]	0.11862	667	299	298	98	70	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11902	2571439334 V476DRAFT_04474 type VI secretion system protein ImpA [Pseudomonas syringae KCTC 12500]	0.11425	339	156	148	48	35	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11903	2587682794 EX27DRAFT_01256 type VI secretion system secreted protein Hcp [Pseudomonas putida PD1]	0.12075	1111	589	424	131	98	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11904	2511279883 PMI22_04975 type VI secretion system secreted protein VgrG [Pseudomonas sp. GM21]	0.12139	2266	1068	949	404	249	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11905	2645419649 Ga0102359_121610 type VI secretion system protein [Pseudomonas sp. Leaf127]	0.1234	304	133	138	49	33	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11906	2523813615 H038DRAFT_3406 type VI secretion system protein VasD [Pseudomonas sp. URMO17WK12:I3]	0.1202	513	244	216	77	53	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11907	2505482562 PgyBR1_0003.00000200 type VI secretion system protein VasG [Pseudomonas syringae PgyBR1 (Psy13)]	0.12103	594	265	270	81	59	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11909	2521756626 H158DRAFT_01727 type VI secretion system protein VasI [Pseudomonas sp. LAMO17WK12:I11]	0.0684	57	22	26	11	9	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11910	"2507092248 PacA10853_00014950 type VI secretion-associated protein, VC_A0119 family [Pseudomonas syringae PacA10853]"	0.12295	311	140	138	52	33	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11911	2644882022 Ga0102289_12111 Outer membrane protein OmpA [Pseudomonas sp. Leaf48]	0.09849	24	8	10	4	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11912	2580303023 BW43_00477 serine/threonine-protein kinase PpkA [Pseudomonas sp. RIT357]	0.13175	184	78	89	23	17	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11913	2643484221 Ga0101986_1004156 type VI secretion system protein [Pseudomonas sp. 113MF]	0.14213	160	63	81	23	16	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11914	2563949934 PssB301D_00509 sigma-54 dependent transcriptional regulator [Pseudomonas syringae pv. syringae B301D-R]	0.13263	227	107	102	35	18	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11915	2646558805 Ga0081030_11925 serine/threonine protein phosphatase Stp1 [Pseudomonas syringae pv. persicae NCPPB 2254]	0.1397	343	140	169	58	34	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11916	2556983510 N519DRAFT_02935 serine/threonine-protein kinase Stk1 [Pseudomonas umsongensis UNC430CL58Col]	0.10988	165	75	76	35	14	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11917	2545595893 F635DRAFT_04769 sigma-54 specific transcriptional regulator [Pseudomonas sp. URIL14HWK12:I8]	0.11705	96	22	64	13	10	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11918	2521873566 F571DRAFT_05158 type VI secretion system protein [Pseudomonas sp. 35MFCvi1.1]	0.13746	108	38	57	18	13	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11919	2510289567 PsbVI21DRAFT_00040670 type VI secretion system lysozyme-related protein [Pseudomonas brassicacearum 51MFCVI2.1]	0.13755	105	38	54	18	13	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11921	"2565249757 Draft03082 LysR family transcriptional regulator, cyn operon transcriptional activator [Pseudomonas syringae pv. tabaci 6605]"	0.08581	260	114	127	35	19	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11924	"2510309186 PsoK12DRAFT_00001890 iron (metal) dependent repressor, DtxR family [Pseudomonas oleovorans MOIL14HWK12]"	0.00502	8	3	3	2	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K11927	2550626572 OQMDRAFT_00605 ATP-dependent RNA helicase RhlE [Pseudomonas sp. R81]	0.12405	354	170	141	61	43	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K11928	2644619669 Ga0102229_101345 sodium/proline symporter [Pseudomonas sp. Root9]	0.12228	369	170	148	59	51	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11930	2644971901 Ga0102309_101848 protein TorT [Pseudomonas sp. Leaf83]	0.11339	12	1	6	0	5	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K11931	2586028824 PS417_00745 biofilm PGA synthesis lipoprotein PgaB [Pseudomonas simiae WCS417]	0.05309	99	62	29	29	8	N	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K11935	2511293684 PMI25_00546 poly acetylglucosamine porin [Pseudomonas sp. GM30]	0.05309	100	62	30	29	8	N	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K11936	2527286152 Pchs_01345 biofilm PGA synthesis N-glycosyltransferase PgaC [Pseudomonas chlororaphis HT66]	0.05335	100	62	29	29	9	N	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K11937	2511822141 PSF113_0164 biofilm PGA synthesis protein PgaD [Pseudomonas fluorescens F113]	0.05335	98	62	28	29	8	Y	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K11939	2505604483 PavISPaVe013_0026.00000010 inner membrane transporter RhtA [Pseudomonas syringae PavISPaVe013 (Psy117)]	0.11142	337	167	129	58	41	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11959	"2505603170 PavISPaVe013_0024.00001080 amino acid/amide ABC transporter substrate-binding protein, HAAT family [Pseudomonas syringae PavISPaVe013 (Psy117)]"	0.12256	434	221	165	65	48	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested	N
KO:K11960	"2507093207 PacA10853_00024550 amino acid/amide ABC transporter membrane protein 1, HAAT family [Pseudomonas syringae PacA10853]"	0.12256	432	220	164	65	48	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested	N
KO:K11961	"2586885187 K659DRAFT_03152 amino acid/amide ABC transporter membrane protein 2, HAAT family [Pseudomonas corrugata CFBP 5454]"	0.12311	434	221	165	65	48	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested	N
KO:K11962	2597854543 Ga0036900_05228 urea transport system ATP-binding protein [Pseudomonas fluorescens Q2-87]	0.12311	436	223	165	65	48	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested	N
KO:K11963	"2612254439 Ga0057439_1112131 amino acid/amide ABC transporter ATP-binding protein 2, HAAT family [Pseudomonas syringae Alf3]"	0.12311	438	224	166	65	48	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested	N
KO:K11991	2574415045 DQ20_02490 tRNA-adenosine deaminase [Pseudomonas aeruginosa PUPa3]	0.0077	44	5	34	3	5	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K11996	2522896597 F638DRAFT_4624 adenylyltransferase and sulfurtransferase [Pseudomonas sp. LAIL14HWK12:I2]	0.12382	436	193	192	67	51	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K12055	2511255472 PMI18_03061 chromosome partitioning related protein ParA [Pseudomonas sp. GM102]	0.13945	241	80	140	15	21	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12056	2609825535 Ga0007974_11662 conjugal transfer mating pair stabilization protein TraG [Pseudomonas sp. Snoq117.2]	0.17708	13	1	10	0	2	N	N	N	N	N	Y	Y	N	N	Y	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K12057	2609825537 Ga0007974_11664 conjugal transfer pilus assembly protein TraF [Pseudomonas sp. Snoq117.2]	0.19253	15	1	12	0	2	N	N	N	N	N	Y	Y	N	N	Y	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K12058	2609825308 Ga0007974_11411 conjugal transfer mating pair stabilization protein TraN [Pseudomonas sp. Snoq117.2]	0.17699	14	1	10	0	3	N	N	N	N	N	Y	Y	N	N	Y	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K12060	2609825309 Ga0007974_11412 conjugal transfer pilus assembly protein TraU [Pseudomonas sp. Snoq117.2]	0.17555	12	1	9	0	2	N	N	N	N	N	Y	Y	N	N	Y	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K12061	2609825311 Ga0007974_11414 conjugal transfer pilus assembly protein TraW [Pseudomonas sp. Snoq117.2]	0.17555	12	1	9	0	2	N	N	N	N	N	Y	Y	N	N	Y	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K12062	2609825312 Ga0007974_11415 conjugal transfer pilin signal peptidase TrbI [Pseudomonas sp. Snoq117.2]	0.17699	10	1	7	0	2	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K12063	2609825314 Ga0007974_11417 conjugal transfer ATP-binding protein TraC [Pseudomonas sp. Snoq117.2]	0.17555	12	1	9	0	2	N	N	N	N	N	Y	Y	N	N	Y	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K12064	2609825318 Ga0007974_11421 conjugal transfer pilus assembly protein TraV [Pseudomonas sp. Snoq117.2]	0.17854	10	1	7	0	2	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K12065	2609825319 Ga0007974_11422 conjugal transfer pilus assembly protein TraB [Pseudomonas sp. Snoq117.2]	0.17342	13	1	9	0	3	N	N	N	N	N	Y	Y	N	N	Y	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K12066	2609825320 Ga0007974_11423 conjugal transfer pilus assembly protein TraK [Pseudomonas sp. Snoq117.2]	0.17342	13	1	9	0	3	N	N	N	N	N	Y	Y	N	N	Y	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K12067	2609825321 Ga0007974_11424 conjugal transfer pilus assembly protein TraE [Pseudomonas sp. Snoq117.2]	0.17342	13	1	9	0	3	N	N	N	N	N	Y	Y	N	N	Y	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K12068	2609825322 Ga0007974_11425 conjugal transfer pilus assembly protein TraL [Pseudomonas sp. Snoq117.2]	0.17555	12	1	8	0	3	N	N	N	N	N	N	Y	N	N	Y	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K12069	2609825317 Ga0007974_11420 conjugal transfer pilus assembly protein TraA [Pseudomonas sp. Snoq117.2]	0.17555	12	1	9	0	2	N	N	N	N	N	Y	Y	N	N	Y	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K12071	2609825326 Ga0007974_11429 conjugal transfer pilus assembly protein TraD [Pseudomonas sp. Snoq117.2]	0.20995	10	1	7	0	2	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K12072	2609825536 Ga0007974_11663 conjugative transfer pilus assembly protein TraH [Pseudomonas sp. Snoq117.2]	0.17717	14	1	11	0	2	N	N	N	N	N	Y	Y	N	N	Y	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K12203	2644901903 Ga0102293_111892 defect in organelle trafficking protein DotB [Pseudomonas sp. Leaf58]	0.10543	40	32	5	8	3	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12204	2524682681 D902DRAFT_00117 defect in organelle trafficking protein DotC [Pseudomonas sp. LAIL14HWK12:I12]	0.10478	38	31	4	8	3	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12205	2505541280 PmeN6801_0123.00000020 defect in organelle trafficking protein DotD [Pseudomonas syringae PmeN6801 (Psy44)]	0.10156	30	25	3	8	2	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12206	2508796547 Pmp_00047430 intracellular multiplication protein IcmB [Pseudomonas syringae pv. morsprunorum M302280PT (Morsprunorum)]	0.10168	37	32	3	8	2	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12207	2523538881 D903DRAFT_00774 intracellular multiplication protein IcmC [Pseudomonas sp. LAIL14HWK12:I9]	0.0089	15	10	3	8	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12209	2505541417 PmeN6801_0162.00000010 hypothetical protein [Pseudomonas syringae PmeN6801 (Psy44)]	0.10156	36	31	3	8	2	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12211	2646343032 Ga0100679_103618 intracellular multiplication protein IcmG [Pseudomonas coronafaciens pv. porri LMG 28496]	0.01353	15	14	1	0	0	Y	Y	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12212	2524682687 D902DRAFT_00123 intracellular multiplication protein IcmJ [Pseudomonas sp. LAIL14HWK12:I12]	0.00925	17	12	3	8	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12213	2523741217 H619DRAFT_02845 intracellular multiplication protein IcmK [Pseudomonas parafulva DSM 17004]	0.10156	34	29	3	8	2	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12214	2534176570 PsgB076_27255 intracellular multiplication protein IcmL [Pseudomonas syringae pv. glycinea B076]	0.10156	35	30	3	8	2	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12217	2508769386 Pae_00051810 hypothetical protein [Pseudomonas syringae pv. aesculi 0893_23 (Aesculi)]	0.10156	40	35	3	8	2	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12218	2646343021 Ga0100679_10367 intracellular multiplication protein IcmP [Pseudomonas coronafaciens pv. porri LMG 28496]	0.10156	42	37	3	8	2	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12222	2508871784 PSPTOimg_00058670 intracellular multiplication protein IcmT [Pseudomonas syringae pv. tomato DC3000 (DC3000 gold standard)]	0.01356	17	16	1	0	0	Y	Y	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12227	2508796557 Pmp_00047530 TraL protein [Pseudomonas syringae pv. morsprunorum M302280PT (Morsprunorum)]	0.01316	17	17	0	0	0	Y	Y	Untested	Untested	N	N	N	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12228	2505488939 PgyUnB647_0221.00000010 hypothetical protein [Pseudomonas syringae PgyUnB647 (Psy14)]	0.01269	32	32	0	0	0	Y	Y	Untested	Untested	N	N	N	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K12238	2511927033 PAM18_0709 pyochelin biosynthesis protein PchD [Pseudomonas aeruginosa M18]	0.0072	65	7	51	1	7	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12239	2511927035 PAM18_0711 dihydroaeruginoic acid synthetase [Pseudomonas aeruginosa M18]	0.0072	86	7	71	1	8	N	N	Untested	N	N	Y	Y	Untested	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12240	2535004533 PAE2_0683 pyochelin synthetase [Pseudomonas aeruginosa E2]	0.00935	111	16	86	3	9	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12241	2574415189 DQ20_02635 pyochelin biosynthetic protein PchG [Pseudomonas aeruginosa PUPa3]	0.0066	58	4	47	0	7	N	N	N	N	N	Y	Y	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K12242	2625565727 Ga0076511_113574 pyochelin biosynthetic protein PchC [Pseudomonas protegens Pf-5 (re-annotation)]	0.00971	81	12	61	2	8	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12243	"2535004531 PAE2_0681 transcriptional regulator, AraC family [Pseudomonas aeruginosa E2]"	0.00767	68	7	53	1	8	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12251	2563172926 N032DRAFT_02162 N-carbamoylputrescine amidase [Pseudomonas syringae pv. pisi H5E3]	0.13395	295	124	139	46	32	N	N	N	N	N	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N
KO:K12252	2597852771 Ga0036900_03454 arginine:pyruvate transaminase [Pseudomonas fluorescens Q2-87]	0.11575	272	120	118	67	34	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12253	2511334461 PMI31_04838 5-guanidino-2-oxopentanoate decarboxylase [Pseudomonas sp. GM55]	0.12132	100	35	48	19	17	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12254	2597851743 Ga0036900_02424 4-guanidinobutyraldehyde dehydrogenase / NAD-dependent aldehyde dehydrogenase [Pseudomonas fluorescens Q2-87]	0.12295	461	237	166	105	58	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K12255	2586027059 PD374_19690 agmatinase [Pseudomonas sp. WCS374]	0.12212	266	115	114	59	37	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K12256	2505488029 PgyUnB647_0104.00000180 putrescine aminotransferase [Pseudomonas syringae PgyUnB647 (Psy14)]	0.12341	395	184	155	69	56	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K12262	2523693694 H618DRAFT_03946 cytochrome b561 [Pseudomonas cremoricolorata DSM 17059]	0.12382	970	469	367	218	134	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K12264	650778027 PSEBR_a2106 Anaerobic nitric oxide reductase flavorubredoxin [Pseudomonas brassicacearum brassicacearum NFM421]	0.05536	6	4	0	1	2	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12265	650778026 PSEBR_a2105 nitric oxide reductase FlRd-NAD(+) reductase [Pseudomonas brassicacearum brassicacearum NFM421]	0.05536	6	4	0	1	2	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K12266	2511338682 PMI32_02987 anaerobic nitric oxide reductase transcription regulator [Pseudomonas sp. GM60]	0.12586	395	191	148	79	56	N	N	N	N	N	N	Y	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
