	WP_id	cds	OG	KO id	KO description
Root935|3138	WP_057118253.1	cds3292	OG0001825	K00428	E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]
Root935|3139	WP_057118254.1	cds3293	OG0007081		
Root935|3140	WP_057118255.1	cds3294	OG0004716		
Root935|3141	WP_057118256.1	cds3295	OG0002730	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
Root935|3142	WP_057118257.1	cds3296			
Root935|3143	WP_057118258.1	cds3297	OG0004716		
Root935|3144	WP_057118259.1	cds3298			
Root935|3145	WP_057118260.1	cds3301	OG0000094	K18954	pobR; AraC family transcriptional regulator, transcriptional activator of pobA
Root935|3146	WP_057118261.1	cds3302			
Root935|3147	WP_057118262.1	cds3303	OG0000105	K08083	algR; two-component system, LytTR family, response regulator AlgR
Root935|3148	WP_057118263.1	cds3304	OG0000166	K08082	algZ; two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3]
Root935|3149	WP_057118264.1	cds3305	OG0000180	K00648	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
Root935|3150	WP_057118265.1	cds3306			
Root935|3151	WP_057118266.1	cds3308	OG0004635		
Root935|3152	WP_057118267.1	cds3309			
Root935|3153	WP_057118268.1	cds3310			
Root935|3154	WP_057118269.1	cds3311	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Root935|3155	WP_057118270.1	cds3312	OG0001259	K08482	kaiC; circadian clock protein KaiC
Root935|3156	WP_057118271.1	cds3313	OG0007196	K08481	kaiB; circadian clock protein KaiB
Root935|3157	WP_057118272.1	cds3314			
Root935|3158	WP_057118273.1	cds3315	OG0000382		
Root935|3159	WP_057118274.1	cds3316	OG0000622		
Root935|3160	WP_057118275.1	cds3317	OG0000035		
Root935|3161	WP_057118276.1	cds3318	OG0001700	K07300	chaA; Ca2+:H+ antiporter
Root935|3162	WP_057118277.1	cds3320	OG0000236	K00036	G6PD; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]
Root935|3163	WP_057118278.1	cds3321	OG0001447	K01057	PGLS; 6-phosphogluconolactonase [EC:3.1.1.31]
Root935|3164	WP_057118279.1	cds3322			
Root935|3165	WP_057118280.1	cds3323	OG0001026		
Root935|3166	WP_057118281.1	cds3324	OG0004773		
Root935|3167	WP_057118282.1	cds3325	OG0001245		
Root935|3168	WP_057118283.1	cds3326	OG0001245		
Root935|3169	WP_057118284.1	cds3327	OG0001245		
Root935|3170	WP_057118285.1	cds3328	OG0001245		
Root935|3171	WP_057118286.1	cds3329	OG0007042		
Root935|3172	WP_057118287.1	cds3330			
Root935|3173	WP_057118288.1	cds3331	OG0001157	K18298	mexE; membrane fusion protein, multidrug efflux system
Root935|3174	WP_057118289.1	cds3332	OG0000023	K18138	acrB; multidrug efflux pump
Root935|3175	WP_057118290.1	cds3334	OG0001617		
Root935|3176	WP_057118291.1	cds3335	OG0000165	K11741	sugE; quaternary ammonium compound-resistance protein SugE
Root935|3177	WP_057118292.1	cds3336	OG0000195	K02348	elaA; ElaA protein
Root935|3178	WP_057118293.1	cds3337	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
Root935|3179	WP_057118294.1	cds3338	OG0000140	K22441	paiA; diamine N-acetyltransferase [EC:2.3.1.57]
Root935|3180	WP_057118295.1	cds3339	OG0001007		
Root935|3181	WP_057118296.1	cds3341	OG0001454	K07215	pigA; heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58]
Root935|3182	WP_057118297.1	cds3342	OG0000032	K11936	pgaC; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
Root935|3183	WP_057118298.1	cds3343			
Root935|3184	WP_057118299.1	cds3344			
Root935|3185	WP_057118300.1	cds3345	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Root935|3186	WP_057118301.1	cds3346	OG0000076	K07678	barA; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
Root935|3187	WP_057118302.1	cds3347	OG0001794	K00547	mmuM; homocysteine S-methyltransferase [EC:2.1.1.10]
Root935|3188	WP_057118303.1	cds3348	OG0000877	K00329	E7.1.1.2; NADH dehydrogenase [EC:7.1.1.2]
Root935|3189	WP_057118304.1	cds3349			
Root935|3190	WP_057118305.1	cds3350	OG0000048	K03892	arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor
Root935|3191	WP_057118306.1	cds3351	OG0004680		
Root935|3192	WP_057118307.1	cds3352	OG0000568	K03741	arsC2; arsenate reductase (thioredoxin) [EC:1.20.4.4]
Root935|3193	WP_057118308.1	cds3353			
Root935|3194	WP_057118309.1	cds3354	OG0000392	K00459	ncd2; nitronate monooxygenase [EC:1.13.12.16]
Root935|3195	WP_057118310.1	cds3355			
Root935|3196	WP_057118311.1	cds3356	OG0000140	K22441	paiA; diamine N-acetyltransferase [EC:2.3.1.57]
Root935|3197	WP_057118312.1	cds3357	OG0004605		
Root935|3198	WP_057118313.1	cds3359	OG0000192	K10679	nfnB; nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34]
Root935|3199	WP_057118314.1	cds3360	OG0004588		
Root935|3200	WP_057118315.1	cds3361			
Root935|3201	WP_057118316.1	cds3362			
Root935|3202	WP_057118317.1	cds3363	OG0007080		
Root935|3203	WP_057118318.1	cds3364	OG0000351	K00480	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]
Root935|3204	WP_057118319.1	cds3366	OG0000873	K02372	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]
Root935|3205	WP_057118320.1	cds3367	OG0000105	K08083	algR; two-component system, LytTR family, response regulator AlgR
Root935|3206	WP_057118321.1	cds3368	OG0000166	K08082	algZ; two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3]
Root935|3207	WP_057118322.1	cds3369			
Root935|3208	WP_057118323.1	cds3370	OG0000320	K15977	putative oxidoreductase
Root935|3209	WP_057118324.1	cds3371	OG0000936		
Root935|3210	WP_057118325.1	cds3372	OG0000391	K03827	yjaB; putative acetyltransferase [EC:2.3.1.-]
Root935|3211	WP_057118326.1	cds3373	OG0004290	K15977	putative oxidoreductase
Root935|3212	WP_057118327.1	cds3374	OG0001528	K07090	uncharacterized protein
Root935|3213	WP_057118328.1	cds3375	OG0005645		
Root935|3214	WP_057118329.1	cds3377	OG0000091	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
Root935|3215	WP_057118330.1	cds3378	OG0001507	K00626	E2.3.1.9; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
Root935|3216	WP_057118331.1	cds3379	OG0003211	K01183	E3.2.1.14; chitinase [EC:3.2.1.14]
Root935|3217	WP_057118332.1	cds3380	OG0000215	K00278	nadB; L-aspartate oxidase [EC:1.4.3.16]
Root935|3218	WP_057118333.1	cds3381	OG0000657	K00240	sdhB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]
Root935|3219	WP_057118334.1	cds3382	OG0000944	K00215	dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]
Root935|3220	WP_057118335.1	cds3383	OG0001878		
Root935|3221	WP_057118336.1	cds3384	OG0005768		
Root935|3222	WP_057118337.1	cds3385	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Root935|3223	WP_057118338.1	cds3386	OG0000091	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
Root935|3224	WP_057118339.1	cds3387	OG0006675	K01992	ABC-2.P; ABC-2 type transport system permease protein
Root935|3225	WP_057118340.1	cds3388	OG0005344	K01992	ABC-2.P; ABC-2 type transport system permease protein
Root935|3226	WP_057118341.1	cds3389	OG0000039	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
Root935|3227	WP_057118342.1	cds3390	OG0000043	K07165	fecR; transmembrane sensor
Root935|3228	WP_057118343.1	cds3391	OG0000068	K21573	susC; TonB-dependent starch-binding outer membrane protein SusC
Root935|3229	WP_057118344.1	cds3392			
Root935|3230	WP_057118345.1	cds3393			
Root935|3231	WP_057118346.1	cds3395	OG0000085	K01533	copB; Cu2+-exporting ATPase [EC:3.6.3.4]
Root935|3232	WP_057118347.1	cds3396	OG0000598	K15727	czcB; membrane fusion protein, cobalt-zinc-cadmium efflux system
Root935|3233	WP_057118348.1	cds3398	OG0000396	K15726	czcA; cobalt-zinc-cadmium resistance protein CzcA
Root935|3234	WP_057118349.1	cds3400	OG0007701		
Root935|3235	WP_057118350.1	cds3401			
Root935|3236	WP_057118351.1	cds3402	OG0000358	K03412	cheB; two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
Root935|3237	WP_057118352.1	cds3403	OG0000312	K00575	cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]
Root935|3238	WP_057118353.1	cds3404	OG0000086	K03413	cheY; two-component system, chemotaxis family, chemotaxis protein CheY
Root935|3239	WP_057118354.1	cds3405	OG0000421	K03407	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
Root935|3240	WP_057118355.1	cds3406	OG0000382		
Root935|3241	WP_057118356.1	cds3407	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Root935|3242	WP_057118357.1	cds3408	OG0007612	K15383	MtN3 and saliva related transmembrane protein
Root935|3243	WP_057118358.1	cds3409	OG0000022	K13653	AraC family transcriptional regulator
Root935|3244	WP_057118359.1	cds3410	OG0003201		
Root935|3245	WP_057118360.1	cds3411	OG0000382		
Root935|3246	WP_057118361.1	cds3412	OG0000622		
Root935|3247	WP_057118362.1	cds3413	OG0001470		
Root935|3248	WP_057118363.1	cds3414	OG0000334		
Root935|3249	WP_057118364.1	cds3415	OG0004178	K05522	nei; endonuclease VIII [EC:3.2.2.- 4.2.99.18]
Root935|3250	WP_057118365.1	cds3416	OG0001876		
Root935|3251	WP_057118366.1	cds3417			
Root935|3252	WP_057118367.1	cds3418			
Root935|3253	WP_057118368.1	cds3420	OG0001511	K03168	topA; DNA topoisomerase I [EC:5.99.1.2]
Root935|3254	WP_057118369.1	cds3421	OG0005103		
Root935|3255	WP_057118370.1	cds3422			
Root935|3256	WP_057118371.1	cds3423	OG0001038	K08995	putative membrane protein
Root935|3257	WP_057118372.1	cds3424	OG0000269	K13979	yahK; uncharacterized zinc-type alcohol dehydrogenase-like protein [EC:1.-.-.-]
Root935|3258	WP_057118373.1	cds3425	OG0000988		
Root935|3259	WP_057118374.1	cds3426	OG0000988		
Root935|3260	WP_057118375.1	cds3427	OG0000094	K18954	pobR; AraC family transcriptional regulator, transcriptional activator of pobA
Root935|3261	WP_057118376.1	cds3428	OG0002096	K01190	lacZ; beta-galactosidase [EC:3.2.1.23]
Root935|3262	WP_057118377.1	cds3429			
Root935|3263	WP_057118378.1	cds3430	OG0005544		
Root935|3264	WP_057118379.1	cds3431	OG0007022		
Root935|3265	WP_057118380.1	cds3432			
Root935|3266	WP_057118381.1	cds3433	OG0001122		
Root935|3267	WP_057118382.1	cds3434	OG0000110	K02199	ccmG; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE
Root935|3268	WP_057118383.1	cds3435	OG0000048	K03892	arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor
Root935|3269	WP_057118384.1	cds3436	OG0000129	K10680	nemA; N-ethylmaleimide reductase [EC:1.-.-.-]
Root935|3270	WP_057118385.1	cds3437	OG0000104	K16568	exoZ; exopolysaccharide production protein ExoZ
Root935|3271	WP_057118386.1	cds3438	OG0002307	K09702	uncharacterized protein
Root935|3272	WP_057118387.1	cds3439	OG0000146	K05349	bglX; beta-glucosidase [EC:3.2.1.21]
Root935|3273	WP_057118388.1	cds3440			
Root935|3274	WP_057118389.1	cds3441	OG0005132	K00232	E1.3.3.6; acyl-CoA oxidase [EC:1.3.3.6]
Root935|3275	WP_057118390.1	cds3443	OG0000079	K05825	LYSN; 2-aminoadipate transaminase [EC:2.6.1.-]
Root935|3276	WP_057118391.1	cds3444	OG0000637	K08994	yneE; ion channel-forming bestrophin family protein
Root935|3277	WP_057118392.1	cds3445			
Root935|3278	WP_057118393.1	cds3446	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Root935|3279	WP_057118394.1	cds3447	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Root935|3280	WP_057118395.1	cds3448			
Root935|3281	WP_057118396.1	cds3449	OG0004705		
Root935|3282	WP_057118397.1	cds3450			
Root935|3283	WP_057118398.1	cds3451	OG0000205	K01679	E4.2.1.2B; fumarate hydratase, class II [EC:4.2.1.2]
Root935|3284	WP_057118399.1	cds3452	OG0000529	K18555	qnr; fluoroquinolone resistance protein
Root935|3285	WP_057118400.1	cds3453	OG0000140	K22441	paiA; diamine N-acetyltransferase [EC:2.3.1.57]
Root935|3286	WP_057118401.1	cds3454	OG0005745	K00364	E1.7.1.7; GMP reductase [EC:1.7.1.7]
Root935|3287	WP_057118402.1	cds3455	OG0001771	K06169	miaE; tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]
Root935|3288	WP_057118403.1	cds3456	OG0000237	K00600	glyA; glycine hydroxymethyltransferase [EC:2.1.2.1]
Root935|3289	WP_057118404.1	cds3457	OG0002448	K01555	FAH; fumarylacetoacetase [EC:3.7.1.2]
Root935|3290	WP_057118405.1	cds3458	OG0001589	K10536	aguA; agmatine deiminase [EC:3.5.3.12]
Root935|3291	WP_057118406.1	cds3459	OG0005640		
Root935|3292	WP_057118407.1	cds3460	OG0000072	K03286	TC.OOP; OmpA-OmpF porin, OOP family
Root935|3293	WP_057118408.1	cds3461	OG0000095	K13566	NIT2; omega-amidase [EC:3.5.1.3]
Root935|3294	WP_057118409.1	cds3462			
Root935|3295	WP_057118410.1	cds3463			
Root935|3296	WP_057118411.1	cds3464			
Root935|3297	WP_057118412.1	cds3465	OG0001298	K09781	uncharacterized protein
Root935|3298	WP_057118413.1	cds3466	OG0000118	K03695	clpB; ATP-dependent Clp protease ATP-binding subunit ClpB
Root935|3299	WP_057118414.1	cds3467	OG0004181		
Root935|3300	WP_057118415.1	cds3468			
Root935|3301	WP_057118416.1	cds3469			
Root935|3302	WP_057118417.1	cds3470	OG0002755	K01728	pel; pectate lyase [EC:4.2.2.2]
Root935|3303	WP_057118418.1	cds3471	OG0000585	K01755	argH; argininosuccinate lyase [EC:4.3.2.1]
Root935|3304	WP_057118419.1	cds3472	OG0000168	K01438	argE; acetylornithine deacetylase [EC:3.5.1.16]
Root935|3305	WP_057118420.1	cds3473	OG0000844	K00930	argB; acetylglutamate kinase [EC:2.7.2.8]
Root935|3306	WP_057118421.1	cds3474	OG0000664	K00611	OTC; ornithine carbamoyltransferase [EC:2.1.3.3]
Root935|3307	WP_057118422.1	cds3475	OG0000982	K00931	proB; glutamate 5-kinase [EC:2.7.2.11]
Root935|3308	WP_057118423.1	cds3476	OG0000760	K00147	proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
Root935|3309	WP_057118424.1	cds3477	OG0000162	K00821	argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]
Root935|3310	WP_057118425.1	cds3478	OG0000712	K00145	argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]
Root935|3311	WP_057118426.1	cds3479	OG0001060	K01940	argG; argininosuccinate synthase [EC:6.3.4.5]
Root935|3312	WP_057118427.1	cds3480	OG0005587		
Root935|3313	WP_057118428.1	cds3481	OG0002854		
Root935|3314	WP_057118429.1	cds3482	OG0004697		
Root935|3315	WP_057118430.1	cds3483	OG0000033	K03790	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]
Root935|3316	WP_057118431.1	cds3485	OG0002208		
Root935|3317	WP_057118432.1	cds3486	OG0004162		
Root935|3318	WP_057118433.1	cds3488	OG0006999		
Root935|3319	WP_057118434.1	cds3489	OG0000521	K04095	fic; cell filamentation protein
Root935|3320	WP_057118435.1	cds3490	OG0001035	K00573	E2.1.1.77; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
Root935|3321	WP_057118436.1	cds3491	OG0000083	K00010	iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
Root935|3322	WP_057118437.1	cds3492	OG0000099	K00074	paaH; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
Root935|3323	WP_057118438.1	cds3493			
Root935|3324	WP_057118439.1	cds3494	OG0000831	K06997	yggS; PLP dependent protein
Root935|3325	WP_057118440.1	cds3495	OG0000172	K02342	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
Root935|3326	WP_057118441.1	cds3496	OG0001044	K10716	kch; voltage-gated potassium channel
Root935|3327	WP_057118442.1	cds3497	OG0000927	K00791	miaA; tRNA dimethylallyltransferase [EC:2.5.1.75]
Root935|3328	WP_057118443.1	cds3498			
Root935|3329	WP_057118444.1	cds3499			
Root935|3330	WP_057118445.1	cds3500	OG0005222	K02839	prfH; peptide chain release factor
Root935|3331	WP_057118446.1	cds3501	OG0001905	K14415	RTCB; tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]
Root935|3332	WP_057118447.1	cds3502	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Root935|3333	WP_057118448.1	cds3503	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Root935|3334	WP_057118449.1	cds3504	OG0000896	K00859	coaE; dephospho-CoA kinase [EC:2.7.1.24]
Root935|3335	WP_057118450.1	cds3505	OG0000032	K11936	pgaC; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
Root935|3336	WP_057118451.1	cds3506	OG0002991	K00209	fabV; enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]
Root935|3337	WP_057118452.1	cds3507			
Root935|3338	WP_057118453.1	cds3508	OG0000945	K03631	recN; DNA repair protein RecN (Recombination protein N)
Root935|3339	WP_057118454.1	cds3510	OG0000843	K13038	coaBC; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]
Root935|3340	WP_057118455.1	cds3512	OG0001427	K05807	bamD; outer membrane protein assembly factor BamD
Root935|3341	WP_057118456.1	cds3513	OG0000164	K01714	dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
Root935|3342	WP_057118457.1	cds3514			
Root935|3343	WP_057118458.1	cds3515	OG0000566	K01119	cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]
Root935|3344	WP_057118459.1	cds3516	OG0000566	K01119	cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]
Root935|3345	WP_057118460.1	cds3517			
Root935|3346	WP_057118461.1	cds3518	OG0000692	K01972	E6.5.1.2; DNA ligase (NAD+) [EC:6.5.1.2]
Root935|3347	WP_057118462.1	cds3519	OG0002105		
Root935|3348	WP_057118463.1	cds3520	OG0002108		
Root935|3349	WP_057118464.1	cds3521	OG0001618		
Root935|3350	WP_057118465.1	cds3522			
Root935|3351	WP_057118466.1	cds3523	OG0001076	K02939	RP-L9; large subunit ribosomal protein L9
Root935|3352	WP_057118467.1	cds3526	OG0000105	K08083	algR; two-component system, LytTR family, response regulator AlgR
Root935|3353	WP_057118468.1	cds3527	OG0000922	K04066	priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]
Root935|3354	WP_057118469.1	cds3528	OG0002133	K17837	bla2; metallo-beta-lactamase class B [EC:3.5.2.6]
Root935|3355	WP_057118470.1	cds3529	OG0001909		
Root935|3356	WP_057118471.1	cds3530	OG0000265	K07058	membrane protein
Root935|3357	WP_057118472.1	cds3531	OG0000898	K00767	nadC; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]
Root935|3358	WP_057118473.1	cds3532	OG0002500		
Root935|3359	WP_057118474.1	cds3533	OG0000290	K06911	uncharacterized protein
Root935|3360	WP_057118475.1	cds3534	OG0001994	K07397	yhfA; putative redox protein
Root935|3361	WP_057118476.1	cds3535	OG0000500	K06975	uncharacterized protein
Root935|3362	WP_057118477.1	cds3536	OG0001317	K21053	ade; adenine deaminase [EC:3.5.4.2]
Root935|3363	WP_057118478.1	cds3537	OG0001216	K00783	rlmH; 23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]
Root935|3364	WP_057118479.1	cds3538			
Root935|3365	WP_057118480.1	cds3539	OG0000754	K00796	folP; dihydropteroate synthase [EC:2.5.1.15]
Root935|3366	WP_057118481.1	cds3540	OG0005515		
Root935|3367	WP_057118482.1	cds3541	OG0005496		
Root935|3368	WP_057118483.1	cds3542			
Root935|3369	WP_057118484.1	cds3543	OG0001936		
Root935|3370	WP_057118485.1	cds3544	OG0000943	K01803	TPI; triosephosphate isomerase (TIM) [EC:5.3.1.1]
Root935|3371	WP_057118486.1	cds3545	OG0001209	K02687	prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-]
Root935|3372	WP_057118487.1	cds3546	OG0001263	K06891	clpS; ATP-dependent Clp protease adaptor protein ClpS
Root935|3373	WP_057118488.1	cds3547	OG0000722		
Root935|3374	WP_057118489.1	cds3548	OG0002699		
Root935|3375	WP_057118490.1	cds3549			
Root935|3376	WP_057118491.1	cds3550			
Root935|3377	WP_057118492.1	cds3551	OG0000875	K01627	kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]
Root935|3378	WP_057118493.1	cds3552	OG0005492		
Root935|3379	WP_057118494.1	cds3553	OG0005372		
Root935|3380	WP_057118495.1	cds3554	OG0007533		
Root935|3381	WP_057118496.1	cds3555			
Root935|3382	WP_057118497.1	cds3556	OG0002564		
Root935|3383	WP_057118498.1	cds3557	OG0005611		
Root935|3384	WP_057118499.1	cds3558	OG0002330	K16559	exoK; endo-1,3-1,4-beta-glycanase ExoK [EC:3.2.1.-]
Root935|3385	WP_057118500.1	cds3559	OG0000146	K05349	bglX; beta-glucosidase [EC:3.2.1.21]
Root935|3386	WP_057118501.1	cds3560	OG0001738	K03932	lpqC; polyhydroxybutyrate depolymerase
Root935|3387	WP_057118502.1	cds3561	OG0003190		
Root935|3388	WP_057118503.1	cds3562	OG0003729	K21572	susD; starch-binding outer membrane protein, SusD/RagB family
Root935|3389	WP_057118504.1	cds3563	OG0000068	K21573	susC; TonB-dependent starch-binding outer membrane protein SusC
Root935|3390	WP_057118505.1	cds3564	OG0001920		
Root935|3391	WP_057118506.1	cds3565	OG0002090	K00925	ackA; acetate kinase [EC:2.7.2.1]
Root935|3392	WP_057118507.1	cds3566	OG0001554	K13788	pta; phosphate acetyltransferase [EC:2.3.1.8]
Root935|3393	WP_057118508.1	cds3567	OG0000386	K03284	corA; magnesium transporter
Root935|3394	WP_057118509.1	cds3568			
Root935|3395	WP_057118510.1	cds3569	OG0004738		
Root935|3396	WP_057118511.1	cds3571	OG0000837	K07240	chrA; chromate transporter
Root935|3397	WP_057118512.1	cds3572	OG0000105	K08083	algR; two-component system, LytTR family, response regulator AlgR
Root935|3398	WP_057118513.1	cds3573	OG0000166	K08082	algZ; two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3]
Root935|3399	WP_057118514.1	cds3575			
Root935|3400	WP_057118515.1	cds3576	OG0002096	K01190	lacZ; beta-galactosidase [EC:3.2.1.23]
Root935|3401	WP_057118517.1	cds3578			
Root935|3402	WP_057118518.1	cds3579	OG0004468		
Root935|3403	WP_057118519.1	cds3580	OG0000122	K14393	actP; cation/acetate symporter
Root935|3404	WP_057118520.1	cds3581	OG0001919	K21572	susD; starch-binding outer membrane protein, SusD/RagB family
Root935|3405	WP_057118522.1	cds3583	OG0000013	K02529	lacI; LacI family transcriptional regulator
Root935|3406	WP_057118524.1	cds3585	OG0002330	K16559	exoK; endo-1,3-1,4-beta-glycanase ExoK [EC:3.2.1.-]
Root935|3407	WP_057118525.1	cds3586	OG0001139	K07127	uraH; 5-hydroxyisourate hydrolase [EC:3.5.2.17]
Root935|3408	WP_057118526.1	cds3587	OG0004738		
Root935|3409	WP_057118527.1	cds3588	OG0007568		
Root935|3410	WP_057118528.1	cds3589			
Root935|3411	WP_057118530.1	cds3593	OG0001871	K06876	deoxyribodipyrimidine photolyase-related protein
Root935|3412	WP_057118531.1	cds3594	OG0003717	K01669	phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
Root935|3413	WP_057118532.1	cds3596			
Root935|3414	WP_057118534.1	cds3599	OG0000348	K04043	dnaK; molecular chaperone DnaK
Root935|3415	WP_057118535.1	cds3600	OG0000590	K03316	TC.CPA1; monovalent cation:H+ antiporter, CPA1 family
Root935|3416	WP_057118536.1	cds3601			
Root935|3417	WP_057118537.1	cds3602	OG0000522		
Root935|3418	WP_057118538.1	cds3603	OG0005417		
Root935|3419	WP_057118539.1	cds3604	OG0000480	K07107	ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
Root935|3420	WP_057118540.1	cds3605	OG0000103	K22044	ybiO; moderate conductance mechanosensitive channel
Root935|3421	WP_057118541.1	cds3606	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
Root935|3422	WP_057118542.1	cds3607	OG0005624		
Root935|3423	WP_057118543.1	cds3609	OG0000370	K01011	TST; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
Root935|3424	WP_057118544.1	cds3610	OG0002807	K02013	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]
Root935|3425	WP_057118545.1	cds3611			
Root935|3426	WP_057118546.1	cds3612	OG0000600	K06180	rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
Root935|3427	WP_057118547.1	cds3613	OG0005543		
Root935|3428	WP_057118548.1	cds3614	OG0000504	K01921	ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]
Root935|3429	WP_057118549.1	cds3615	OG0000609		
Root935|3430	WP_057118550.1	cds3616	OG0000835	K00954	E2.7.7.3A; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
Root935|3431	WP_057118551.1	cds3617	OG0001245		
Root935|3432	WP_057118552.1	cds3618	OG0001339	K06193	phnA; protein PhnA
Root935|3433	WP_057118553.1	cds3619	OG0007636		
Root935|3434	WP_057118554.1	cds3620	OG0005623		
Root935|3435	WP_057118555.1	cds3622			
Root935|3436	WP_057118556.1	cds3623	OG0000406		
Root935|3437	WP_057118557.1	cds3624	OG0000724	K00762	pyrE; orotate phosphoribosyltransferase [EC:2.4.2.10]
Root935|3438	WP_057118558.1	cds3625	OG0005533		
Root935|3439	WP_057118559.1	cds3626	OG0000967	K03524	birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]
Root935|3440	WP_057118560.1	cds3628	OG0000561	K03798	ftsH; cell division protease FtsH [EC:3.4.24.-]
Root935|3441	WP_057118561.1	cds3629	OG0002282	K00782	lldG; L-lactate dehydrogenase complex protein LldG
