	WP_id	cds	OG	KO id	KO description
Leaf404|2580	WP_056033753.1	cds2745	OG0000566	K01119	cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]
Leaf404|2581	WP_056033756.1	cds2746	OG0007600		
Leaf404|2582	WP_056033760.1	cds2747	OG0003113	K03584	recO; DNA repair protein RecO (recombination protein O)
Leaf404|2583	WP_056033764.1	cds2748	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf404|2584	WP_056033767.1	cds2749	OG0001850	K00657	speG; diamine N-acetyltransferase [EC:2.3.1.57]
Leaf404|2585	WP_056033770.1	cds2750	OG0002301	K09164	uncharacterized protein
Leaf404|2586	WP_056033771.1	cds2751			
Leaf404|2587	WP_056033775.1	cds2752	OG0000499	K00116	mqo; malate dehydrogenase (quinone) [EC:1.1.5.4]
Leaf404|2588	WP_056033779.1	cds2753	OG0000888	K00057	gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]
Leaf404|2589	WP_056033782.1	cds2754	OG0000130	K06194	nlpD; lipoprotein NlpD
Leaf404|2590	WP_056033786.1	cds2755	OG0001179	K07118	uncharacterized protein
Leaf404|2591	WP_056033789.1	cds2756	OG0001912	K19587	oqxR; Rrf2 family transcriptional regulator, repressor of oqxAB
Leaf404|2592	WP_056033792.1	cds2758	OG0003398		
Leaf404|2593	WP_056033795.1	cds2759	OG0007035		
Leaf404|2594	WP_056033798.1	cds2760	OG0000991	K05794	terC; tellurite resistance protein TerC
Leaf404|2595	WP_056033802.1	cds2761	OG0000440	K05791	terZ; tellurium resistance protein TerZ
Leaf404|2596	WP_056033804.1	cds2762	OG0007601		
Leaf404|2597	WP_056033807.1	cds2764	OG0000440	K05791	terZ; tellurium resistance protein TerZ
Leaf404|2598	WP_056033811.1	cds2765	OG0007602		
Leaf404|2599	WP_056033813.1	cds2766	OG0007603	K07025	putative hydrolase of the HAD superfamily
Leaf404|2600	WP_056033816.1	cds2767	OG0000619	K03321	TC.SULP; sulfate permease, SulP family
Leaf404|2601	WP_056033819.1	cds2769	OG0007057	K09776	uncharacterized protein
Leaf404|2602	WP_056033824.1	cds2770			
Leaf404|2603	WP_056033827.1	cds2772			
Leaf404|2604	WP_056033830.1	cds2773			
Leaf404|2605	WP_056033833.1	cds2774			
Leaf404|2606	WP_056033836.1	cds2775			
Leaf404|2607	WP_056033839.1	cds2776	OG0004520	K03924	moxR; MoxR-like ATPase [EC:3.6.3.-]
Leaf404|2608	WP_056033840.1	cds2778	OG0000165	K11741	sugE; quaternary ammonium compound-resistance protein SugE
Leaf404|2609	WP_056033843.1	cds2779	OG0004470		
Leaf404|2610	WP_056033847.1	cds2780	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf404|2611	WP_056033851.1	cds2781	OG0000035		
Leaf404|2612	WP_056033854.1	cds2782			
Leaf404|2613	WP_056033857.1	cds2783			
Leaf404|2614	WP_056033860.1	cds2784			
Leaf404|2615	WP_056033863.1	cds2785			
Leaf404|2616	WP_056033866.1	cds2786			
Leaf404|2617	WP_056033868.1	cds2787			
Leaf404|2618	WP_056033873.1	cds2788			
Leaf404|2619	WP_056033876.1	cds2789			
Leaf404|2620	WP_056033881.1	cds2790	OG0002874	K00757	udp; uridine phosphorylase [EC:2.4.2.3]
Leaf404|2621	WP_056033883.1	cds2791			
Leaf404|2622	WP_056033887.1	cds2792	OG0001719	K01805	xylA; xylose isomerase [EC:5.3.1.5]
Leaf404|2623	WP_056033890.1	cds2794	OG0000013	K02529	lacI; LacI family transcriptional regulator
Leaf404|2624	WP_056033893.1	cds2795	OG0000384		
Leaf404|2625	WP_056033896.1	cds2796	OG0003169		
Leaf404|2626	WP_056033899.1	cds2797			
Leaf404|2627	WP_056033903.1	cds2798			
Leaf404|2628	WP_056033907.1	cds2799	OG0002574		
Leaf404|2629	WP_056033910.1	cds2800	OG0000921	K06207	typA; GTP-binding protein
Leaf404|2630	WP_056033913.1	cds2801	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
Leaf404|2631	WP_056033918.1	cds2802	OG0002268	K03923	mdaB; modulator of drug activity B
Leaf404|2632	WP_056033920.1	cds2803	OG0000633	K05520	pfpI; protease I [EC:3.5.1.124]
Leaf404|2633	WP_056033924.1	cds2804	OG0003733	K01153	hsdR; type I restriction enzyme, R subunit [EC:3.1.21.3]
Leaf404|2634	WP_056033927.1	cds2805			
Leaf404|2635	WP_056033929.1	cds2807	OG0002436	K03427	hsdM; type I restriction enzyme M protein [EC:2.1.1.72]
Leaf404|2636	WP_056033932.1	cds2808	OG0004151		
Leaf404|2637	WP_056033935.1	cds2809			
Leaf404|2638	WP_056033937.1	cds2810	OG0001310		
Leaf404|2639	WP_056033940.1	cds2811	OG0004290	K15977	putative oxidoreductase
Leaf404|2640	WP_056033942.1	cds2813	OG0002545	K08987	putative membrane protein
Leaf404|2641	WP_056033944.1	cds2814	OG0000824		
Leaf404|2642	WP_056033946.1	cds2815	OG0000019	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
Leaf404|2643	WP_056033950.1	cds2817	OG0005531		
Leaf404|2644	WP_056033953.1	cds2818	OG0004688		
Leaf404|2645	WP_056033956.1	cds2819	OG0001117	K03169	topB; DNA topoisomerase III [EC:5.99.1.2]
Leaf404|2646	WP_056033959.1	cds2820			
Leaf404|2647	WP_056033965.1	cds2353	OG0002391	K07182	CBS domain-containing protein
Leaf404|2648	WP_056033968.1	cds2366	OG0001613		
Leaf404|2649	WP_056033974.1	cds2370	OG0001613		
Leaf404|2650	WP_056033981.1	cds2377	OG0001353	K01198	xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]
Leaf404|2651	WP_056033988.1	cds2420	OG0004693		
Leaf404|2652	WP_056033991.1	cds2428			
Leaf404|2653	WP_056033993.1	cds2491	OG0000329		
Leaf404|2654	WP_056033999.1	cds2525			
Leaf404|2655	WP_056034002.1	cds2527	OG0000755	K03687	GRPE; molecular chaperone GrpE
Leaf404|2656	WP_056034004.1	cds2553	OG0002853		
Leaf404|2657	WP_056034009.1	cds2563	OG0000019	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
Leaf404|2658	WP_056034012.1	cds2577	OG0004088		
Leaf404|2659	WP_056034018.1	cds2609	OG0005766		
Leaf404|2660	WP_056034026.1	cds2612	OG0005496		
Leaf404|2661	WP_056034032.1	cds2624	OG0005363		
Leaf404|2662	WP_056034040.1	cds2694	OG0001405	K07735	algH; putative transcriptional regulator
Leaf404|2663	WP_056034042.1	cds2695	OG0000318	K01448	amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
Leaf404|2664	WP_056034045.1	cds2732			
Leaf404|2665	WP_056034051.1	cds2768			
Leaf404|2666	WP_056034054.1	cds2777			
Leaf404|2667	WP_056034062.1	cds2821	OG0000781		
Leaf404|2668	WP_056034066.1	cds2822			
Leaf404|2669	WP_056034068.1	cds2823			
Leaf404|2670	WP_056034072.1	cds2824	OG0007065		
Leaf404|2671	WP_056034076.1	cds2825	OG0000629	K01953	asnB; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
Leaf404|2672	WP_056034081.1	cds2826	OG0000095	K13566	NIT2; omega-amidase [EC:3.5.1.3]
Leaf404|2673	WP_056034084.1	cds2828	OG0001589	K10536	aguA; agmatine deiminase [EC:3.5.3.12]
Leaf404|2674	WP_056034088.1	cds2829			
Leaf404|2675	WP_056034091.1	cds2830	OG0000450		
Leaf404|2676	WP_056034094.1	cds2831	OG0000500	K06975	uncharacterized protein
Leaf404|2677	WP_056034097.1	cds2833	OG0000434	K19784	chrR; chromate reductase, NAD(P)H dehydrogenase (quinone)
Leaf404|2678	WP_056034100.1	cds2834	OG0001994	K07397	yhfA; putative redox protein
Leaf404|2679	WP_056034101.1	cds2836	OG0005545		
Leaf404|2680	WP_056034104.1	cds2837			
Leaf404|2681	WP_056034107.1	cds2838	OG0001390	K00615	E2.2.1.1; transketolase [EC:2.2.1.1]
Leaf404|2682	WP_056034111.1	cds2839	OG0001265	K00615	E2.2.1.1; transketolase [EC:2.2.1.1]
Leaf404|2683	WP_056034112.1	cds2840	OG0001909		
Leaf404|2684	WP_056034115.1	cds2841	OG0000359	K01002	mdoB; phosphoglycerol transferase [EC:2.7.8.20]
Leaf404|2685	WP_056034118.1	cds2842	OG0000937	K17103	CHO1; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]
Leaf404|2686	WP_056034120.1	cds2843	OG0000172	K02342	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
Leaf404|2687	WP_056034123.1	cds2844	OG0005287		
Leaf404|2688	WP_056034127.1	cds2845	OG0000111	K16165	nagK; fumarylpyruvate hydrolase [EC:3.7.1.20]
Leaf404|2689	WP_056034131.1	cds2846	OG0000149	K06149	uspA; universal stress protein A
Leaf404|2690	WP_056034133.1	cds2847			
Leaf404|2691	WP_056034136.1	cds2848			
Leaf404|2692	WP_056034139.1	cds2849	OG0005512		
Leaf404|2693	WP_056034142.1	cds2851			
Leaf404|2694	WP_056034143.1	cds2852			
Leaf404|2695	WP_056034146.1	cds2853			
Leaf404|2696	WP_056034150.1	cds2855			
Leaf404|2697	WP_056034153.1	cds2856	OG0001005	K03545	tig; trigger factor
Leaf404|2698	WP_056034156.1	cds2857			
Leaf404|2699	WP_056034161.1	cds2859			
Leaf404|2700	WP_056034165.1	cds2860	OG0005768		
Leaf404|2701	WP_056034170.1	cds2861			
Leaf404|2702	WP_056034173.1	cds2862	OG0000191	K06158	ABCF3; ATP-binding cassette, subfamily F, member 3
Leaf404|2703	WP_056034176.1	cds2863	OG0000009	K07687	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
Leaf404|2704	WP_056034180.1	cds2864	OG0000067	K07674	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]
Leaf404|2705	WP_056034183.1	cds2865			
Leaf404|2706	WP_056034187.1	cds2866			
Leaf404|2707	WP_056034190.1	cds2867			
Leaf404|2708	WP_056034193.1	cds2868	OG0000284	K06188	aqpZ; aquaporin Z
Leaf404|2709	WP_056034197.1	cds2869			
Leaf404|2710	WP_056034200.1	cds2870	OG0004685		
Leaf404|2711	WP_056034203.1	cds2871	OG0001502	K03269	lpxH; UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]
Leaf404|2712	WP_056034206.1	cds2872	OG0001118	K01737	queD; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]
Leaf404|2713	WP_056034209.1	cds2873	OG0002597	K07107	ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
Leaf404|2714	WP_056034211.1	cds2874	OG0001020	K02242	comFC; competence protein ComFC
Leaf404|2715	WP_056034215.1	cds2876	OG0000977	K03977	engA; GTPase
Leaf404|2716	WP_056034218.1	cds2877	OG0002569	K01265	map; methionyl aminopeptidase [EC:3.4.11.18]
Leaf404|2717	WP_056034221.1	cds2878			
Leaf404|2718	WP_056034225.1	cds2879	OG0001865	K03782	katG; catalase-peroxidase [EC:1.11.1.21]
Leaf404|2719	WP_056034229.1	cds2880			
Leaf404|2720	WP_056034232.1	cds2881	OG0001733		
Leaf404|2721	WP_056034236.1	cds2882	OG0005526		
Leaf404|2722	WP_056034239.1	cds2883	OG0000602	K00790	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
Leaf404|2723	WP_056034242.1	cds2884	OG0000498	K00286	proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
Leaf404|2724	WP_056034244.1	cds2885	OG0003986		
Leaf404|2725	WP_056034246.1	cds2886	OG0001705	K03820	lnt; apolipoprotein N-acyltransferase [EC:2.3.1.269]
Leaf404|2726	WP_056034248.1	cds2887			
Leaf404|2727	WP_056034253.1	cds2888	OG0000096	K14645	serine protease [EC:3.4.21.-]
Leaf404|2728	WP_056034255.1	cds2889			
Leaf404|2729	WP_056034260.1	cds2894	OG0000833	K03110	ftsY; fused signal recognition particle receptor
Leaf404|2730	WP_056034265.1	cds2895	OG0000648		
Leaf404|2731	WP_056034269.1	cds2896	OG0001232	K04773	sppA; protease IV [EC:3.4.21.-]
Leaf404|2732	WP_056034272.1	cds2897	OG0000394	K00950	folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]
Leaf404|2733	WP_056034275.1	cds2898			
Leaf404|2734	WP_056034277.1	cds2899	OG0000072	K03286	TC.OOP; OmpA-OmpF porin, OOP family
Leaf404|2735	WP_056034280.1	cds2900	OG0000285	K03654	recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]
Leaf404|2736	WP_056034283.1	cds2901	OG0000859	K00604	MTFMT; methionyl-tRNA formyltransferase [EC:2.1.2.9]
Leaf404|2737	WP_056034286.1	cds2902	OG0000173	K14652	ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
Leaf404|2738	WP_056034288.1	cds2903	OG0000343		
Leaf404|2739	WP_056034291.1	cds2904	OG0006857		
Leaf404|2740	WP_056034295.1	cds2905			
Leaf404|2741	WP_056034298.1	cds2906	OG0000698	K01736	aroC; chorismate synthase [EC:4.2.3.5]
Leaf404|2742	WP_056034303.1	cds2907	OG0004701		
Leaf404|2743	WP_056034306.1	cds2908	OG0000110	K02199	ccmG; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE
Leaf404|2744	WP_056034310.1	cds2909	OG0001301		
Leaf404|2745	WP_056034313.1	cds2910			
Leaf404|2746	WP_056034316.1	cds2911	OG0000724	K00762	pyrE; orotate phosphoribosyltransferase [EC:2.4.2.10]
Leaf404|2747	WP_056034322.1	cds2913	OG0004121	K07004	uncharacterized protein
Leaf404|2748	WP_056034325.1	cds2914	OG0007604		
Leaf404|2749	WP_056034328.1	cds2915	OG0000331	K05540	dusB; tRNA-dihydrouridine synthase B [EC:1.-.-.-]
Leaf404|2750	WP_056034331.1	cds2916			
Leaf404|2751	WP_056034334.1	cds2917	OG0000103	K22044	ybiO; moderate conductance mechanosensitive channel
Leaf404|2752	WP_056034338.1	cds2918	OG0001408		
Leaf404|2753	WP_056034342.1	cds2919			
Leaf404|2754	WP_056034344.1	cds2920			
Leaf404|2755	WP_056034347.1	cds2921	OG0000091	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
Leaf404|2756	WP_056034350.1	cds2922	OG0001067	K03810	mviM; virulence factor
Leaf404|2757	WP_056034352.1	cds2923	OG0000193	K15738	uup; ABC transport system ATP-binding/permease protein
Leaf404|2758	WP_056034356.1	cds2924	OG0007605		
Leaf404|2759	WP_056034360.1	cds2925	OG0003838		
Leaf404|2760	WP_056034364.1	cds2926	OG0001895	K07273	acm; lysozyme
Leaf404|2761	WP_056034367.1	cds2927	OG0000401	K03885	ndh; NADH dehydrogenase [EC:1.6.99.3]
Leaf404|2762	WP_056034369.1	cds2928	OG0000972	K00554	trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
Leaf404|2763	WP_056034371.1	cds2929	OG0000566	K01119	cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]
Leaf404|2764	WP_056034374.1	cds2930	OG0000027	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
Leaf404|2765	WP_056034377.1	cds2931	OG0002086	K01619	deoC; deoxyribose-phosphate aldolase [EC:4.1.2.4]
Leaf404|2766	WP_056034381.1	cds2932	OG0001045	K01903	sucC; succinyl-CoA synthetase beta subunit [EC:6.2.1.5]
Leaf404|2767	WP_056034385.1	cds2933	OG0001347		
Leaf404|2768	WP_056034388.1	cds2934	OG0004576		
Leaf404|2769	WP_056034391.1	cds2935	OG0000315	K12542	lapC; membrane fusion protein, adhesin transport system
Leaf404|2770	WP_056034392.1	cds2936	OG0004577		
Leaf404|2771	WP_056034395.1	cds2937	OG0001656		
Leaf404|2772	WP_056034398.1	cds2938			
Leaf404|2773	WP_056034399.1	cds2939	OG0005118	K00054	mvaA; hydroxymethylglutaryl-CoA reductase [EC:1.1.1.88]
Leaf404|2774	WP_056034402.1	cds2940	OG0001943		
Leaf404|2775	WP_056034404.1	cds2941	OG0007606		
Leaf404|2776	WP_056034408.1	cds2942	OG0001367	K21929	udg; uracil-DNA glycosylase [EC:3.2.2.27]
Leaf404|2777	WP_056034410.1	cds2943	OG0001608	K00850	pfkA; 6-phosphofructokinase 1 [EC:2.7.1.11]
Leaf404|2778	WP_056034413.1	cds2944	OG0000292	K00134	GAPDH; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
Leaf404|2779	WP_056034416.1	cds2945	OG0000009	K07687	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
Leaf404|2780	WP_056034419.1	cds2946	OG0006508		
Leaf404|2781	WP_056034424.1	cds2947	OG0000742	K03553	recA; recombination protein RecA
Leaf404|2782	WP_056034427.1	cds2948	OG0001046	K04079	HSP90A; molecular chaperone HtpG
Leaf404|2783	WP_056034430.1	cds2949	OG0001331	K07443	ybaZ; methylated-DNA-protein-cysteine methyltransferase related protein
Leaf404|2784	WP_056034433.1	cds2950	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf404|2785	WP_056034436.1	cds2951	OG0000104	K16568	exoZ; exopolysaccharide production protein ExoZ
Leaf404|2786	WP_056034438.1	cds2952	OG0005594	K00809	DHPS; deoxyhypusine synthase [EC:2.5.1.46]
Leaf404|2787	WP_056034441.1	cds2953			
Leaf404|2788	WP_056034444.1	cds2954	OG0001324	K15034	yaeJ; ribosome-associated protein
Leaf404|2789	WP_056034446.1	cds2955	OG0000030	K01897	ACSL; long-chain acyl-CoA synthetase [EC:6.2.1.3]
Leaf404|2790	WP_056034449.1	cds2957			
Leaf404|2791	WP_056034452.1	cds2958			
Leaf404|2792	WP_056034456.1	cds2959	OG0003701		
Leaf404|2793	WP_056034460.1	cds2960			
Leaf404|2794	WP_056034463.1	cds2961			
Leaf404|2795	WP_056034466.1	cds2962			
Leaf404|2796	WP_056034472.1	cds2964			
Leaf404|2797	WP_056034475.1	cds2965	OG0002843	K17733	cwlK; peptidoglycan LD-endopeptidase CwlK [EC:3.4.-.-]
Leaf404|2798	WP_056034478.1	cds2966	OG0000444	K07001	NTE family protein
Leaf404|2799	WP_056034480.1	cds2967			
Leaf404|2800	WP_056034484.1	cds2969	OG0007607		
Leaf404|2801	WP_056034486.1	cds2970			
Leaf404|2802	WP_056034487.1	cds2971	OG0000267	K13573	pafC; proteasome accessory factor C
Leaf404|2803	WP_056034489.1	cds2972			
Leaf404|2804	WP_056034492.1	cds2974	OG0003730		
Leaf404|2805	WP_056034495.1	cds2975	OG0003725		
Leaf404|2806	WP_056034501.1	cds2976	OG0000265	K07058	membrane protein
Leaf404|2807	WP_056034506.1	cds2977	OG0000749	K01887	RARS; arginyl-tRNA synthetase [EC:6.1.1.19]
Leaf404|2808	WP_056034508.1	cds2978	OG0001476		
Leaf404|2809	WP_056034512.1	cds2979	OG0002868		
Leaf404|2810	WP_056034514.1	cds2980	OG0000874	K03470	rnhB; ribonuclease HII [EC:3.1.26.4]
Leaf404|2811	WP_056034517.1	cds2981	OG0000649	K03217	yidC; YidC/Oxa1 family membrane protein insertase
Leaf404|2812	WP_056034520.1	cds2982	OG0000728	K01937	pyrG; CTP synthase [EC:6.3.4.2]
Leaf404|2813	WP_056034522.1	cds2983			
Leaf404|2814	WP_056034525.1	cds2984	OG0000947	K04485	radA; DNA repair protein RadA/Sms
Leaf404|2815	WP_056034533.1	cds2986	OG0002414	K08682	acpH; acyl carrier protein phosphodiesterase [EC:3.1.4.14]
Leaf404|2816	WP_056034535.1	cds2988	OG0000384		
Leaf404|2817	WP_056034538.1	cds2989	OG0004761		
Leaf404|2818	WP_056034541.1	cds2990			
Leaf404|2819	WP_056034543.1	cds2991	OG0006851		
Leaf404|2820	WP_056034545.1	cds2992			
Leaf404|2821	WP_056034548.1	cds2993			
Leaf404|2822	WP_056034551.1	cds2994			
Leaf404|2823	WP_056034555.1	cds2995	OG0000764	K04077	groEL; chaperonin GroEL
Leaf404|2824	WP_056034558.1	cds2996	OG0002861		
Leaf404|2825	WP_056034561.1	cds2997	OG0001112	K04078	groES; chaperonin GroES
Leaf404|2826	WP_056034564.1	cds2998	OG0000269	K13979	yahK; uncharacterized zinc-type alcohol dehydrogenase-like protein [EC:1.-.-.-]
Leaf404|2827	WP_056034567.1	cds2999	OG0001903	K03929	pnbA; para-nitrobenzyl esterase [EC:3.1.1.-]
Leaf404|2828	WP_056034570.1	cds3000			
Leaf404|2829	WP_056034572.1	cds3001	OG0007002		
Leaf404|2830	WP_056034573.1	cds3003	OG0000478	K02346	dinB; DNA polymerase IV [EC:2.7.7.7]
Leaf404|2831	WP_056034577.1	cds3004			
Leaf404|2832	WP_056034583.1	cds3006	OG0007608		
Leaf404|2833	WP_056034586.1	cds3010	OG0000067	K07674	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]
Leaf404|2834	WP_056034589.1	cds3011	OG0001936		
Leaf404|2835	WP_056034591.1	cds3012	OG0001388	K00912	lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]
Leaf404|2836	WP_056034594.1	cds3013	OG0000700	K06173	truA; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]
Leaf404|2837	WP_056034596.1	cds3014			
Leaf404|2838	WP_056034599.1	cds3015	OG0000021	K06147	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
Leaf404|2839	WP_056034602.1	cds3016			
Leaf404|2840	WP_056034605.1	cds3017	OG0005477		
Leaf404|2841	WP_056034607.1	cds3018			
Leaf404|2842	WP_056034610.1	cds3019	OG0003789		
Leaf404|2843	WP_056034613.1	cds3020	OG0005478		
Leaf404|2844	WP_056034616.1	cds3021	OG0000035		
Leaf404|2845	WP_056034619.1	cds3022	OG0000268	K19267	qorB; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
Leaf404|2846	WP_056034622.1	cds3023	OG0001893	K19670	phnA; phosphonoacetate hydrolase [EC:3.11.1.2]
Leaf404|2847	WP_056034626.1	cds3024			
Leaf404|2848	WP_056034629.1	cds3025	OG0000020	K07506	AraC family transcriptional regulator
Leaf404|2849	WP_056034632.1	cds3026	OG0004773		
Leaf404|2850	WP_056034634.1	cds3027	OG0000239	K06867	uncharacterized protein
Leaf404|2851	WP_056034639.1	cds3028	OG0003728		
Leaf404|2852	WP_056034643.1	cds3030	OG0004703		
Leaf404|2853	WP_056034646.1	cds3031	OG0000077	K01420	fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein
Leaf404|2854	WP_056034649.1	cds3032	OG0004695		
Leaf404|2855	WP_056034652.1	cds3033	OG0000963	K03046	rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
Leaf404|2856	WP_056034655.1	cds3034	OG0000964	K03043	rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
Leaf404|2857	WP_056034658.1	cds3035			
Leaf404|2858	WP_056034661.1	cds3036			
Leaf404|2859	WP_056034663.1	cds3037			
Leaf404|2860	WP_056034665.1	cds3038	OG0004035	K16922	yydH; putative peptide zinc metalloprotease protein
Leaf404|2861	WP_056034667.1	cds3039			
Leaf404|2862	WP_056034670.1	cds3040	OG0000993		
Leaf404|2863	WP_056034676.1	cds3042			
Leaf404|2864	WP_056034679.1	cds3043			
Leaf404|2865	WP_056034682.1	cds3044			
Leaf404|2866	WP_056034685.1	cds3045	OG0000267	K13573	pafC; proteasome accessory factor C
Leaf404|2867	WP_056034689.1	cds3046	OG0000701	K01150	endA; deoxyribonuclease I [EC:3.1.21.1]
Leaf404|2868	WP_056034691.1	cds3047			
Leaf404|2869	WP_056034694.1	cds3048	OG0000993		
Leaf404|2870	WP_056034698.1	cds3049			
Leaf404|2871	WP_056034701.1	cds3050	OG0001106	K02935	RP-L7; large subunit ribosomal protein L7/L12
Leaf404|2872	WP_056034704.1	cds3051	OG0001107	K02864	RP-L10; large subunit ribosomal protein L10
Leaf404|2873	WP_056034707.1	cds3052	OG0000965	K02863	RP-L1; large subunit ribosomal protein L1
Leaf404|2874	WP_056034709.1	cds3054	OG0005590		
Leaf404|2875	WP_056034711.1	cds3056			
Leaf404|2876	WP_056034714.1	cds3057	OG0000966	K02601	nusG; transcriptional antiterminator NusG
Leaf404|2877	WP_056034716.1	cds3058	OG0005561	K03073	secE; preprotein translocase subunit SecE
Leaf404|2878	WP_056034719.1	cds3060			
Leaf404|2879	WP_056034723.1	cds3061	OG0006914		
Leaf404|2880	WP_056034728.1	cds2832	OG0000290	K06911	uncharacterized protein
Leaf404|2881	WP_056034730.1	cds2835	OG0000500	K06975	uncharacterized protein
Leaf404|2882	WP_056034733.1	cds2850	OG0003272	K07263	pqqL; zinc protease [EC:3.4.24.-]
Leaf404|2883	WP_056034736.1	cds2875	OG0000903	K00761	upp; uracil phosphoribosyltransferase [EC:2.4.2.9]
Leaf404|2884	WP_056034737.1	cds2987			
Leaf404|2885	WP_056034741.1	cds3002	OG0002869	K01176	AMY; alpha-amylase [EC:3.2.1.1]
Leaf404|2886	WP_056034749.1	cds3029	OG0004704		
Leaf404|2887	WP_056034752.1	cds3055	OG0005590		
Leaf404|2888	WP_056034755.1	cds3063	OG0004677		
Leaf404|2889	WP_056034758.1	cds3064	OG0004676	K03405	chlI; magnesium chelatase subunit I [EC:6.6.1.1]
Leaf404|2890	WP_056034761.1	cds3065	OG0003986		
Leaf404|2891	WP_056034764.1	cds3066			
Leaf404|2892	WP_056034767.1	cds3067	OG0000446	K01969	E6.4.1.4B; 3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4]
Leaf404|2893	WP_056034770.1	cds3068	OG0001358		
Leaf404|2894	WP_056034773.1	cds3069	OG0007609		
Leaf404|2895	WP_056034776.1	cds3070	OG0007610		
Leaf404|2896	WP_056034780.1	cds3071	OG0000981	K03703	uvrC; excinuclease ABC subunit C
Leaf404|2897	WP_056034783.1	cds3072	OG0007611		
Leaf404|2898	WP_056034786.1	cds3073	OG0000435	K01745	hutH; histidine ammonia-lyase [EC:4.3.1.3]
Leaf404|2899	WP_056034789.1	cds3074	OG0005605		
Leaf404|2900	WP_056034793.1	cds3075	OG0001423	K15777	DOPA; 4,5-DOPA dioxygenase extradiol [EC:1.13.11.-]
Leaf404|2901	WP_056034795.1	cds3076	OG0000311		
Leaf404|2902	WP_056034800.1	cds3077	OG0000042	K03704	cspA; cold shock protein (beta-ribbon, CspA family)
Leaf404|2903	WP_056034803.1	cds3078	OG0001615	K01278	DPP4; dipeptidyl-peptidase 4 [EC:3.4.14.5]
Leaf404|2904	WP_056034806.1	cds3079	OG0001607		
Leaf404|2905	WP_056034809.1	cds3080	OG0001266	K03546	sbcC; DNA repair protein SbcC/Rad50
Leaf404|2906	WP_056034812.1	cds3081	OG0001508	K03547	sbcD; DNA repair protein SbcD/Mre11
Leaf404|2907	WP_056034814.1	cds3082	OG0002208		
Leaf404|2908	WP_056034821.1	cds3084	OG0001292	K09858	SEC-C motif domain protein
Leaf404|2909	WP_056034824.1	cds3085			
Leaf404|2910	WP_056034829.1	cds3087	OG0000374	K01414	prlC; oligopeptidase A [EC:3.4.24.70]
Leaf404|2911	WP_056034832.1	cds3088			
