	WP_id	cds	OG	KO id	KO description
Leaf177|5341	WP_056366659.1	cds6006	OG0000189		
Leaf177|5342	WP_056366662.1	cds6007			
Leaf177|5343	WP_056366665.1	cds6010	OG0002381		
Leaf177|5344	WP_056366669.1	cds6012	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
Leaf177|5345	WP_056366672.1	cds6013	OG0002839	K01114	plc; phospholipase C [EC:3.1.4.3]
Leaf177|5346	WP_056366675.1	cds6014	OG0005401		
Leaf177|5347	WP_056366678.1	cds6015			
Leaf177|5348	WP_056366680.1	cds6016	OG0003156	K18829	mvpT; antitoxin VapB
Leaf177|5349	WP_056366683.1	cds6017	OG0002526	K18828	mvpA; tRNA(fMet)-specific endonuclease VapC [EC:3.1.-.-]
Leaf177|5350	WP_056366685.1	cds6018	OG0000033	K03790	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]
Leaf177|5351	WP_056366688.1	cds6019			
Leaf177|5352	WP_056366691.1	cds6021	OG0004326		
Leaf177|5353	WP_056366697.1	cds6023			
Leaf177|5354	WP_056366700.1	cds6025	OG0000146	K05349	bglX; beta-glucosidase [EC:3.2.1.21]
Leaf177|5355	WP_056366706.1	cds6027	OG0000540	K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein
Leaf177|5356	WP_056366709.1	cds6028	OG0000104	K16568	exoZ; exopolysaccharide production protein ExoZ
Leaf177|5357	WP_056366712.1	cds6029	OG0000022	K13653	AraC family transcriptional regulator
Leaf177|5358	WP_056366717.1	cds6031	OG0001958		
Leaf177|5359	WP_056366725.1	cds6033	OG0000268	K19267	qorB; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
Leaf177|5360	WP_056366729.1	cds6034			
Leaf177|5361	WP_056366732.1	cds6035	OG0000136	K00285	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]
Leaf177|5362	WP_056366735.1	cds6036	OG0000123	K02226	cobC; alpha-ribazole phosphatase [EC:3.1.3.73]
Leaf177|5363	WP_056366738.1	cds6037	OG0006933		
Leaf177|5364	WP_056366741.1	cds6038	OG0001907	K00303	soxB; sarcosine oxidase, subunit beta [EC:1.5.3.1]
Leaf177|5365	WP_056366743.1	cds6039	OG0000026	K02029	ABC.PA.P; polar amino acid transport system permease protein
Leaf177|5366	WP_056366746.1	cds6040	OG0000062	K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein
Leaf177|5367	WP_056366751.1	cds6041	OG0000064	K09471	puuB; gamma-glutamylputrescine oxidase [EC:1.4.3.-]
Leaf177|5368	WP_056366754.1	cds6042	OG0000642		
Leaf177|5369	WP_056366757.1	cds6043	OG0002206		
Leaf177|5370	WP_056366759.1	cds6044			
Leaf177|5371	WP_056366762.1	cds6046	OG0005401		
Leaf177|5372	WP_056366766.1	cds6047	OG0002355		
Leaf177|5373	WP_056366768.1	cds6048	OG0002354	K02004	ABC.CD.P; putative ABC transport system permease protein
Leaf177|5374	WP_056366772.1	cds6051	OG0003163		
Leaf177|5375	WP_056366775.1	cds6052	OG0000054	K02624	pcaR; IclR family transcriptional regulator, pca regulon regulatory protein
Leaf177|5376	WP_056366778.1	cds6053	OG0000450		
Leaf177|5377	WP_056366781.1	cds6055	OG0002383		
Leaf177|5378	WP_056366784.1	cds6056	OG0001885		
Leaf177|5379	WP_056366787.1	cds6059	OG0000586	K03817	rimL; ribosomal-protein-serine acetyltransferase [EC:2.3.1.-]
Leaf177|5380	WP_056366791.1	cds6060	OG0005672		
Leaf177|5381	WP_056366794.1	cds6061	OG0000006		
Leaf177|5382	WP_056366797.1	cds6062	OG0000097	K01066	aes; acetyl esterase [EC:3.1.1.-]
Leaf177|5383	WP_056366800.1	cds6063	OG0001157	K18298	mexE; membrane fusion protein, multidrug efflux system
Leaf177|5384	WP_056366803.1	cds6064	OG0000023	K18138	acrB; multidrug efflux pump
Leaf177|5385	WP_056366806.1	cds6066	OG0000573	K07404	pgl; 6-phosphogluconolactonase [EC:3.1.1.31]
Leaf177|5386	WP_056366808.1	cds6067	OG0003418		
Leaf177|5387	WP_056366811.1	cds6068	OG0000038	K03446	emrB; MFS transporter, DHA2 family, multidrug resistance protein
Leaf177|5388	WP_056366814.1	cds6070	OG0000230	K00822	E2.6.1.18; beta-alanine--pyruvate transaminase [EC:2.6.1.18]
Leaf177|5389	WP_056366816.1	cds6072	OG0000053	K13587	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]
Leaf177|5390	WP_056366819.1	cds6073			
Leaf177|5391	WP_056366822.1	cds6074	OG0001986		
Leaf177|5392	WP_056366825.1	cds6075	OG0000283		
Leaf177|5393	WP_056366828.1	cds6076			
Leaf177|5394	WP_056366831.1	cds6078	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf177|5395	WP_056366834.1	cds6079	OG0005698	K02051	ABC.SN.S; NitT/TauT family transport system substrate-binding protein
Leaf177|5396	WP_056366838.1	cds6080	OG0002097		
Leaf177|5397	WP_056366841.1	cds6081			
Leaf177|5398	WP_056366844.1	cds6082	OG0003663		
Leaf177|5399	WP_056366847.1	cds6083	OG0000253	K01118	acpD; FMN-dependent NADH-azoreductase [EC:1.7.1.17]
Leaf177|5400	WP_056366850.1	cds6084	OG0000336	K00375	GntR family transcriptional regulator / MocR family aminotransferase
Leaf177|5401	WP_056366853.1	cds6085	OG0001310		
Leaf177|5402	WP_056366856.1	cds6086	OG0002688		
Leaf177|5403	WP_056366859.1	cds6087	OG0002434		
Leaf177|5404	WP_056366863.1	cds6088	OG0000152	K01126	E3.1.4.46; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
Leaf177|5405	WP_056366865.1	cds6089	OG0001936		
Leaf177|5406	WP_056366868.1	cds6090			
Leaf177|5407	WP_056366871.1	cds6091			
Leaf177|5408	WP_056366876.1	cds6093	OG0001200	K07507	mgtC; putative Mg2+ transporter-C (MgtC) family protein
Leaf177|5409	WP_056366879.1	cds6094			
Leaf177|5410	WP_056366884.1	cds6096	OG0000119	K00864	glpK; glycerol kinase [EC:2.7.1.30]
Leaf177|5411	WP_056366887.1	cds6097	OG0000779	K03281	TC.CIC; chloride channel protein, CIC family
Leaf177|5412	WP_056366892.1	cds6098	OG0005391		
Leaf177|5413	WP_056366895.1	cds6099	OG0003912		
Leaf177|5414	WP_056366898.1	cds6100	OG0007188		
Leaf177|5415	WP_056366901.1	cds6101	OG0000082	K11103	dctA; aerobic C4-dicarboxylate transport protein
Leaf177|5416	WP_056366903.1	cds6102	OG0002799	K18334	fucD; L-fuconate dehydratase [EC:4.2.1.68]
Leaf177|5417	WP_056366906.1	cds6103	OG0001294	K01857	pcaB; 3-carboxy-cis,cis-muconate cycloisomerase [EC:5.5.1.2]
Leaf177|5418	WP_056366909.1	cds6105	OG0000815		
Leaf177|5419	WP_056366911.1	cds6107	OG0002499	K06991	uncharacterized protein
Leaf177|5420	WP_056366916.1	cds6110	OG0000058	K00874	kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]
Leaf177|5421	WP_056366918.1	cds6111	OG0000084	K10440	rbsC; ribose transport system permease protein
Leaf177|5422	WP_056366920.1	cds6112	OG0000045	K10441	rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]
Leaf177|5423	WP_056366922.1	cds5820	OG0000455	K11896	impG; type VI secretion system protein ImpG
Leaf177|5424	WP_056366924.1	cds5821	OG0000488	K11895	impH; type VI secretion system protein ImpH
Leaf177|5425	WP_056366925.1	cds5826	OG0003857		
Leaf177|5426	WP_056366927.1	cds5827	OG0000311		
Leaf177|5427	WP_056366933.1	cds5858	OG0000006		
Leaf177|5428	WP_056366935.1	cds5869	OG0004804		
Leaf177|5429	WP_056366937.1	cds5900	OG0000022	K13653	AraC family transcriptional regulator
Leaf177|5430	WP_056366940.1	cds5908			
Leaf177|5431	WP_056366941.1	cds5914	OG0002498	K13875	araC; L-arabonate dehydrase [EC:4.2.1.25]
Leaf177|5432	WP_056366943.1	cds5916	OG0000080		
Leaf177|5433	WP_056366947.1	cds5937	OG0000022	K13653	AraC family transcriptional regulator
Leaf177|5434	WP_056366949.1	cds5943			
Leaf177|5435	WP_056366950.1	cds5954	OG0000013	K02529	lacI; LacI family transcriptional regulator
Leaf177|5436	WP_056366954.1	cds5968			
Leaf177|5437	WP_056366956.1	cds5970	OG0000525	K16137	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
Leaf177|5438	WP_056366958.1	cds5977	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf177|5439	WP_056366963.1	cds6008	OG0000128	K03294	TC.APA; basic amino acid/polyamine antiporter, APA family
Leaf177|5440	WP_056366965.1	cds6009	OG0000095	K13566	NIT2; omega-amidase [EC:3.5.1.3]
Leaf177|5441	WP_056366966.1	cds6011	OG0006562	K01821	praC; 4-oxalocrotonate tautomerase [EC:5.3.2.6]
Leaf177|5442	WP_056366968.1	cds6020	OG0000006		
Leaf177|5443	WP_056366970.1	cds6024	OG0001052	K02837	prfC; peptide chain release factor 3
Leaf177|5444	WP_056366971.1	cds6049	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf177|5445	WP_056366973.1	cds6050	OG0004449		
Leaf177|5446	WP_056366975.1	cds6054	OG0004635		
Leaf177|5447	WP_056366977.1	cds6057	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Leaf177|5448	WP_056366979.1	cds6058			
Leaf177|5449	WP_056366980.1	cds6065	OG0000059	K18139	oprM; outer membrane protein, multidrug efflux system
Leaf177|5450	WP_056366981.1	cds6069	OG0000008	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
Leaf177|5451	WP_056366982.1	cds6071			
Leaf177|5452	WP_056366985.1	cds6104			
Leaf177|5453	WP_062000319.1	cds1370	OG0002441	K09862	uncharacterized protein
Leaf177|5454	WP_069638391.1	cds5420	OG0001540		
Leaf177|5455	WP_069638401.1	cds4423	OG0002891		
Leaf177|5456	WP_075358549.1	cds3902			
Leaf177|5457	WP_075359824.1	cds5074	OG0001001	K02520	infC; translation initiation factor IF-3
Leaf177|5458	WP_075360448.1	cds588			
Leaf177|5459	WP_075360510.1	cds445			
Leaf177|5460	WP_075360549.1	cds509	OG0001540		
Leaf177|5461	WP_075360550.1	cds510	OG0001540		
Leaf177|5462	WP_075643233.1	cds2721	OG0001680	K02806	PTS-Ntr-EIIA; PTS system, nitrogen regulatory IIA component [EC:2.7.1.-]
Leaf177|5463	WP_082508163.1	cds12	OG0000283		
Leaf177|5464	WP_082508164.1	cds13	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
Leaf177|5465	WP_082508165.1	cds18	OG0001798	K03273	gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]
Leaf177|5466	WP_082508166.1	cds20	OG0001664	K01878	glyQ; glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]
Leaf177|5467	WP_082508167.1	cds51	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf177|5468	WP_082508168.1	cds59	OG0000298	K02655	pilE; type IV pilus assembly protein PilE
Leaf177|5469	WP_082508169.1	cds64	OG0001789	K07019	uncharacterized protein
Leaf177|5470	WP_082508170.1	cds94	OG0000059	K18139	oprM; outer membrane protein, multidrug efflux system
Leaf177|5471	WP_082508171.1	cds115	OG0001821	K00451	HGD; homogentisate 1,2-dioxygenase [EC:1.13.11.5]
Leaf177|5472	WP_082508172.1	cds187	OG0000097	K01066	aes; acetyl esterase [EC:3.1.1.-]
Leaf177|5473	WP_082508173.1	cds203	OG0000565	K07154	hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]
Leaf177|5474	WP_082508174.1	cds211	OG0002774	K08738	CYC; cytochrome c
Leaf177|5475	WP_082508175.1	cds213	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
Leaf177|5476	WP_082508176.1	cds240	OG0001736	K04565	SOD1; superoxide dismutase, Cu-Zn family [EC:1.15.1.1]
Leaf177|5477	WP_082508177.1	cds252	OG0002171	K02498	hemY; HemY protein
Leaf177|5478	WP_082508178.1	cds311			
Leaf177|5479	WP_082508179.1	cds321	OG0006091		
Leaf177|5480	WP_082508180.1	cds324	OG0001357	K02495	hemN; oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]
Leaf177|5481	WP_082508181.1	cds368	OG0001956		
Leaf177|5482	WP_082508182.1	cds387	OG0001038	K08995	putative membrane protein
Leaf177|5483	WP_082508183.1	cds392	OG0000948		
Leaf177|5484	WP_082508184.1	cds418	OG0005421		
Leaf177|5485	WP_082508185.1	cds423	OG0002405	K03181	ubiC; chorismate--pyruvate lyase [EC:4.1.3.40]
Leaf177|5486	WP_082508186.1	cds447	OG0001248	K16074	zntB; zinc transporter
Leaf177|5487	WP_082508187.1	cds475	OG0000678	K00969	nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]
Leaf177|5488	WP_082508188.1	cds493	OG0000103	K22044	ybiO; moderate conductance mechanosensitive channel
Leaf177|5489	WP_082508189.1	cds495	OG0000027	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
Leaf177|5490	WP_082508190.1	cds506	OG0000187		
Leaf177|5491	WP_082508191.1	cds520	OG0002021		
Leaf177|5492	WP_082508192.1	cds524	OG0002104	K21449	ata; trimeric autotransporter adhesin
Leaf177|5493	WP_082508193.1	cds542	OG0000141	K00382	DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
Leaf177|5494	WP_082508194.1	cds547			
Leaf177|5495	WP_082508195.1	cds564	OG0005424	K07334	higB-1; toxin HigB-1
Leaf177|5496	WP_082508196.1	cds594	OG0000282		
Leaf177|5497	WP_082508197.1	cds623	OG0001502	K03269	lpxH; UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]
Leaf177|5498	WP_082508198.1	cds626	OG0000217	K02656	pilF; type IV pilus assembly protein PilF
Leaf177|5499	WP_082508199.1	cds635			
Leaf177|5500	WP_082508200.1	cds680	OG0002456	K06182	rluF; 23S rRNA pseudouridine2604 synthase [EC:5.4.99.21]
Leaf177|5501	WP_082508201.1	cds723	OG0000036	K02033	ABC.PE.P; peptide/nickel transport system permease protein
Leaf177|5502	WP_082508202.1	cds33	OG0000016	K07729	putative transcriptional regulator
Leaf177|5503	WP_082508203.1	cds80	OG0001356	K07259	dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]
Leaf177|5504	WP_082508204.1	cds109	OG0000100	K19270	yfbT; sugar-phosphatase [EC:3.1.3.23]
Leaf177|5505	WP_082508205.1	cds117			
Leaf177|5506	WP_082508206.1	cds166	OG0000435	K01745	hutH; histidine ammonia-lyase [EC:4.3.1.3]
Leaf177|5507	WP_082508207.1	cds191	OG0002548		
Leaf177|5508	WP_082508208.1	cds222	OG0001621	K00768	E2.4.2.21; nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]
Leaf177|5509	WP_082508209.1	cds235	OG0001760	K07278	tamA; translocation and assembly module TamA
Leaf177|5510	WP_082508210.1	cds376			
Leaf177|5511	WP_082508211.1	cds380	OG0000265	K07058	membrane protein
Leaf177|5512	WP_082508212.1	cds383			
Leaf177|5513	WP_082508213.1	cds399	OG0000336	K00375	GntR family transcriptional regulator / MocR family aminotransferase
Leaf177|5514	WP_082508214.1	cds446	OG0000573	K07404	pgl; 6-phosphogluconolactonase [EC:3.1.1.31]
Leaf177|5515	WP_082508215.1	cds448	OG0000389	K03466	ftsK; DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family
Leaf177|5516	WP_082508216.1	cds454	OG0000051	K05592	deaD; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
Leaf177|5517	WP_082508217.1	cds492			
Leaf177|5518	WP_082508218.1	cds522	OG0001483	K03578	hrpA; ATP-dependent helicase HrpA [EC:3.6.4.13]
Leaf177|5519	WP_082508219.1	cds592			
Leaf177|5520	WP_082508220.1	cds646	OG0000444	K07001	NTE family protein
Leaf177|5521	WP_082508221.1	cds656	OG0000865	K14742	tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
Leaf177|5522	WP_082508222.1	cds730	OG0000028	K11475	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
Leaf177|5523	WP_082508223.1	cds771			
Leaf177|5524	WP_082508224.1	cds772	OG0001810	K05539	dusA; tRNA-dihydrouridine synthase A [EC:1.-.-.-]
Leaf177|5525	WP_082508225.1	cds777	OG0000733	K01992	ABC-2.P; ABC-2 type transport system permease protein
Leaf177|5526	WP_082508226.1	cds820	OG0003174	K01058	pldA; phospholipase A1/A2 [EC:3.1.1.32 3.1.1.4]
Leaf177|5527	WP_082508227.1	cds822	OG0000160	K11073	potF; putrescine transport system substrate-binding protein
Leaf177|5528	WP_082508228.1	cds857			
Leaf177|5529	WP_082508229.1	cds863	OG0000017	K03762	proP; MFS transporter, MHS family, proline/betaine transporter
Leaf177|5530	WP_082508230.1	cds866	OG0001185	K10804	tesA; acyl-CoA thioesterase I [EC:3.1.2.- 3.1.1.5]
Leaf177|5531	WP_082508231.1	cds940	OG0004325		
Leaf177|5532	WP_082508232.1	cds1039	OG0003032		
Leaf177|5533	WP_082508233.1	cds1049	OG0000459	K18303	mexK; multidrug efflux pump
Leaf177|5534	WP_082508234.1	cds1066	OG0000382		
Leaf177|5535	WP_082508235.1	cds1081	OG0000331	K05540	dusB; tRNA-dihydrouridine synthase B [EC:1.-.-.-]
Leaf177|5536	WP_082508236.1	cds1085	OG0000748	K03821	phbC; polyhydroxyalkanoate synthase subunit PhaC [EC:2.3.1.-]
Leaf177|5537	WP_082508237.1	cds764	OG0001512		
Leaf177|5538	WP_082508238.1	cds823	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf177|5539	WP_082508239.1	cds925	OG0000028	K11475	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
Leaf177|5540	WP_082508240.1	cds935	OG0002072		
Leaf177|5541	WP_082508241.1	cds1017	OG0005379		
Leaf177|5542	WP_082508242.1	cds1048	OG0000177	K18302	mexJ; membrane fusion protein, multidrug efflux system
Leaf177|5543	WP_082508243.1	cds1068			
Leaf177|5544	WP_082508244.1	cds1086	OG0001189	K05810	yfiH; polyphenol oxidase [EC:1.10.3.-]
Leaf177|5545	WP_082508245.1	cds1091			
Leaf177|5546	WP_082508246.1	cds1116	OG0001375	K00343	nuoN; NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]
Leaf177|5547	WP_082508247.1	cds1168	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf177|5548	WP_082508248.1	cds1175	OG0000184	K01895	ACSS; acetyl-CoA synthetase [EC:6.2.1.1]
Leaf177|5549	WP_082508249.1	cds1190	OG0002707	K03336	iolD; 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [EC:3.7.1.22]
Leaf177|5550	WP_082508250.1	cds1193	OG0002703	K00860	cysC; adenylylsulfate kinase [EC:2.7.1.25]
Leaf177|5551	WP_082508251.1	cds1213	OG0000130	K06194	nlpD; lipoprotein NlpD
Leaf177|5552	WP_082508252.1	cds1254	OG0000981	K03703	uvrC; excinuclease ABC subunit C
Leaf177|5553	WP_082508253.1	cds1263	OG0000911	K03595	era; GTPase
Leaf177|5554	WP_082508254.1	cds1278	OG0001864	K03621	plsX; phosphate acyltransferase [EC:2.3.1.274]
Leaf177|5555	WP_082508255.1	cds1307	OG0000231	K03657	uvrD; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
Leaf177|5556	WP_082508256.1	cds1313	OG0001164	K06132	clsC; cardiolipin synthase C [EC:2.7.8.-]
Leaf177|5557	WP_082508257.1	cds1318	OG0003584		
Leaf177|5558	WP_082508258.1	cds1321	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
Leaf177|5559	WP_082508259.1	cds1325	OG0001297	K03638	moaB; molybdopterin adenylyltransferase [EC:2.7.7.75]
Leaf177|5560	WP_082508260.1	cds1106	OG0000123	K02226	cobC; alpha-ribazole phosphatase [EC:3.1.3.73]
Leaf177|5561	WP_082508261.1	cds1154	OG0001062	K00901	dgkA; diacylglycerol kinase (ATP) [EC:2.7.1.107]
Leaf177|5562	WP_082508262.1	cds1173	OG0007189		
Leaf177|5563	WP_082508263.1	cds1207	OG0001365	K10001	gltI; glutamate/aspartate transport system substrate-binding protein
Leaf177|5564	WP_082508264.1	cds1331	OG0001223		
Leaf177|5565	WP_082508265.1	cds1349	OG0001056	K03438	mraW; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
Leaf177|5566	WP_082508266.1	cds1377	OG0004073		
Leaf177|5567	WP_082508267.1	cds1398			
Leaf177|5568	WP_082508268.1	cds1400			
Leaf177|5569	WP_082508269.1	cds1413			
Leaf177|5570	WP_082508270.1	cds1443			
Leaf177|5571	WP_082508271.1	cds1456	OG0000052	K05799	pdhR; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex
Leaf177|5572	WP_082508272.1	cds1499	OG0000334		
Leaf177|5573	WP_082508273.1	cds1510	OG0000148	K03733	xerC; integrase/recombinase XerC
Leaf177|5574	WP_082508274.1	cds1544	OG0002526	K18828	mvpA; tRNA(fMet)-specific endonuclease VapC [EC:3.1.-.-]
Leaf177|5575	WP_082508275.1	cds1563	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Leaf177|5576	WP_082508276.1	cds1564	OG0000665	K09690	ABC-2.LPSE.P; lipopolysaccharide transport system permease protein
Leaf177|5577	WP_082508277.1	cds1580	OG0000104	K16568	exoZ; exopolysaccharide production protein ExoZ
Leaf177|5578	WP_082508278.1	cds1598	OG0006269		
Leaf177|5579	WP_082508279.1	cds1602	OG0000006		
Leaf177|5580	WP_082508280.1	cds1375	OG0000075	K02454	gspE; general secretion pathway protein E
Leaf177|5581	WP_082508281.1	cds1382	OG0000032	K11936	pgaC; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
Leaf177|5582	WP_082508282.1	cds1383	OG0001728	K06910	uncharacterized protein
Leaf177|5583	WP_082508283.1	cds1431	OG0000054	K02624	pcaR; IclR family transcriptional regulator, pca regulon regulatory protein
Leaf177|5584	WP_082508284.1	cds1462	OG0000027	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
Leaf177|5585	WP_082508285.1	cds1531	OG0000053	K13587	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]
Leaf177|5586	WP_082508286.1	cds1533	OG0000450		
Leaf177|5587	WP_082508287.1	cds1571	OG0002016		
Leaf177|5588	WP_082508288.1	cds1607	OG0000679	K02358	tuf; elongation factor Tu
Leaf177|5589	WP_082508289.1	cds1620	OG0000679	K02358	tuf; elongation factor Tu
Leaf177|5590	WP_082508290.1	cds1621	OG0005699		
Leaf177|5591	WP_082508291.1	cds1651	OG0000409	K04084	dsbD; thiol:disulfide interchange protein DsbD [EC:1.8.1.8]
Leaf177|5592	WP_082508292.1	cds1666	OG0000414	K02666	pilQ; type IV pilus assembly protein PilQ
Leaf177|5593	WP_082508293.1	cds1686	OG0006649	K01674	cah; carbonic anhydrase [EC:4.2.1.1]
Leaf177|5594	WP_082508294.1	cds1692	OG0000615	K00788	thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
Leaf177|5595	WP_082508295.1	cds1698			
Leaf177|5596	WP_082508296.1	cds1730	OG0001815	K03808	pqiA; paraquat-inducible protein A
Leaf177|5597	WP_082508297.1	cds1757	OG0001158	K09001	anmK; anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]
Leaf177|5598	WP_082508298.1	cds1764	OG0002189		
Leaf177|5599	WP_082508299.1	cds1775	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf177|5600	WP_082508300.1	cds1793	OG0002023	K03690	ubiJ; ubiquinone biosynthesis protein UbiJ
Leaf177|5601	WP_082508301.1	cds1853	OG0005685		
Leaf177|5602	WP_082508302.1	cds1871			
Leaf177|5603	WP_082508303.1	cds1836			
Leaf177|5604	WP_082508304.1	cds1867	OG0002729	K11962	urtD; urea transport system ATP-binding protein
Leaf177|5605	WP_082508305.1	cds1913	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf177|5606	WP_082508306.1	cds1939	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
Leaf177|5607	WP_082508307.1	cds1952	OG0000022	K13653	AraC family transcriptional regulator
Leaf177|5608	WP_082508308.1	cds1973	OG0000226	K03701	uvrA; excinuclease ABC subunit A
Leaf177|5609	WP_082508309.1	cds1908	OG0000059	K18139	oprM; outer membrane protein, multidrug efflux system
Leaf177|5610	WP_082508310.1	cds1975	OG0002104	K21449	ata; trimeric autotransporter adhesin
Leaf177|5611	WP_082508311.1	cds1977	OG0000315	K12542	lapC; membrane fusion protein, adhesin transport system
Leaf177|5612	WP_082508312.1	cds1986	OG0003770		
Leaf177|5613	WP_082508313.1	cds2095	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf177|5614	WP_082508314.1	cds2073	OG0007190		
Leaf177|5615	WP_082508315.1	cds2106	OG0002112	K01872	AARS; alanyl-tRNA synthetase [EC:6.1.1.7]
Leaf177|5616	WP_082508316.1	cds2123	OG0001255	K02412	fliI; flagellum-specific ATP synthase [EC:3.6.3.50]
Leaf177|5617	WP_082508317.1	cds2136	OG0001254	K02395	flgJ; flagellar protein FlgJ
Leaf177|5618	WP_082508318.1	cds2191	OG0000254		
Leaf177|5619	WP_082508319.1	cds2193			
Leaf177|5620	WP_082508320.1	cds2214	OG0001513		
Leaf177|5621	WP_082508321.1	cds2216			
Leaf177|5622	WP_082508322.1	cds2220	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf177|5623	WP_082508323.1	cds2223	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
Leaf177|5624	WP_082508324.1	cds2269	OG0000061	K08369	ydjE; MFS transporter, putative metabolite:H+ symporter
Leaf177|5625	WP_082508325.1	cds2271	OG0004916	K00505	TYR; tyrosinase [EC:1.14.18.1]
Leaf177|5626	WP_082508326.1	cds2278	OG0001304	K03980	murJ; putative peptidoglycan lipid II flippase
Leaf177|5627	WP_082508327.1	cds2283			
Leaf177|5628	WP_082508328.1	cds2295	OG0000247	K13483	yagT; xanthine dehydrogenase YagT iron-sulfur-binding subunit
Leaf177|5629	WP_082508329.1	cds2302	OG0000022	K13653	AraC family transcriptional regulator
Leaf177|5630	WP_082508330.1	cds2338			
Leaf177|5631	WP_082508331.1	cds2345			
Leaf177|5632	WP_082508332.1	cds2355	OG0001517		
Leaf177|5633	WP_082508333.1	cds2356	OG0000006		
Leaf177|5634	WP_082508334.1	cds2370	OG0004666		
Leaf177|5635	WP_082508335.1	cds2375	OG0001124	K13924	cheBR; two-component system, chemotaxis family, CheB/CheR fusion protein [EC:2.1.1.80 3.1.1.61]
Leaf177|5636	WP_082508336.1	cds2378	OG0003089	K17752	rsbT; serine/threonine-protein kinase RsbT [EC:2.7.11.1]
