	WP_id	cds	OG	KO id	KO description
Leaf176|3153	WP_056096009.1	cds3379	OG0000463	K01586	lysA; diaminopimelate decarboxylase [EC:4.1.1.20]
Leaf176|3154	WP_056096011.1	cds3380	OG0000407	K00928	lysC; aspartate kinase [EC:2.7.2.4]
Leaf176|3155	WP_056096015.1	cds3381	OG0000817	K01835	pgm; phosphoglucomutase [EC:5.4.2.2]
Leaf176|3156	WP_056096018.1	cds3382	OG0004716		
Leaf176|3157	WP_056096021.1	cds3383	OG0007081		
Leaf176|3158	WP_056096025.1	cds3386			
Leaf176|3159	WP_056096027.1	cds3387	OG0000223	K07152	SCO1_2; protein SCO1/2
Leaf176|3160	WP_056096029.1	cds3388	OG0000650		
Leaf176|3161	WP_056096031.1	cds3389	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
Leaf176|3162	WP_056096034.1	cds3390	OG0000779	K03281	TC.CIC; chloride channel protein, CIC family
Leaf176|3163	WP_056096037.1	cds3391	OG0001361	K06177	rluA; tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]
Leaf176|3164	WP_056096039.1	cds3392	OG0007082		
Leaf176|3165	WP_056096042.1	cds3393	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf176|3166	WP_056096045.1	cds3394	OG0000110	K02199	ccmG; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE
Leaf176|3167	WP_056096048.1	cds3395	OG0001558	K02434	gatB; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
Leaf176|3168	WP_056096051.1	cds3396	OG0004176		
Leaf176|3169	WP_056096055.1	cds3397	OG0004176		
Leaf176|3170	WP_056096058.1	cds3398	OG0002699		
Leaf176|3171	WP_056096065.1	cds3400	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf176|3172	WP_056096067.1	cds3401			
Leaf176|3173	WP_056096070.1	cds3402	OG0000172	K02342	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
Leaf176|3174	WP_056096073.1	cds3403	OG0001898	K07032	uncharacterized protein
Leaf176|3175	WP_056096076.1	cds3404	OG0005626		
Leaf176|3176	WP_056096079.1	cds3405	OG0001653	K00833	bioA; adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]
Leaf176|3177	WP_056096082.1	cds3406	OG0000055	K03574	mutT; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
Leaf176|3178	WP_056096086.1	cds3409	OG0000104	K16568	exoZ; exopolysaccharide production protein ExoZ
Leaf176|3179	WP_056096089.1	cds3410	OG0002157	K06147	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
Leaf176|3180	WP_056096092.1	cds3411	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Leaf176|3181	WP_056096094.1	cds3412			
Leaf176|3182	WP_056096097.1	cds3413			
Leaf176|3183	WP_056096102.1	cds3416	OG0001227	K07568	queA; S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]
Leaf176|3184	WP_056096105.1	cds3417	OG0001419	K00991	ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]
Leaf176|3185	WP_056096108.1	cds3419	OG0001330	K00798	MMAB; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
Leaf176|3186	WP_056096113.1	cds3420	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf176|3187	WP_056096116.1	cds3421	OG0001559	K02435	gatC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]
Leaf176|3188	WP_056096119.1	cds3422	OG0000889	K00655	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
Leaf176|3189	WP_056096122.1	cds3423	OG0000736	K01867	WARS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]
Leaf176|3190	WP_056096126.1	cds3424	OG0002873	K15519	dck; deoxyadenosine/deoxycytidine kinase [EC:2.7.1.76 2.7.1.74]
Leaf176|3191	WP_056096129.1	cds3425			
Leaf176|3192	WP_056096132.1	cds3426	OG0000708	K00979	kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]
Leaf176|3193	WP_056096135.1	cds3427			
Leaf176|3194	WP_056096138.1	cds3428	OG0000728	K01937	pyrG; CTP synthase [EC:6.3.4.2]
Leaf176|3195	WP_056096140.1	cds3429	OG0000649	K03217	yidC; YidC/Oxa1 family membrane protein insertase
Leaf176|3196	WP_056096142.1	cds3430	OG0007083		
Leaf176|3197	WP_056096145.1	cds3431	OG0000053	K13587	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]
Leaf176|3198	WP_056096149.1	cds3433	OG0007084	K09003	uncharacterized protein
Leaf176|3199	WP_056096153.1	cds3435			
Leaf176|3200	WP_056096157.1	cds3436			
Leaf176|3201	WP_056096161.1	cds3437			
Leaf176|3202	WP_056096164.1	cds3438	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf176|3203	WP_056096169.1	cds3439	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf176|3204	WP_056096174.1	cds3440	OG0000063	K01467	ampC; beta-lactamase class C [EC:3.5.2.6]
Leaf176|3205	WP_056096177.1	cds3444	OG0005365		
Leaf176|3206	WP_056096181.1	cds3447			
Leaf176|3207	WP_056096185.1	cds3448	OG0003166		
Leaf176|3208	WP_056096188.1	cds3449	OG0001737		
Leaf176|3209	WP_056096193.1	cds3451	OG0001240	K07098	uncharacterized protein
Leaf176|3210	WP_056096197.1	cds3452			
Leaf176|3211	WP_056096200.1	cds3453	OG0003139		
Leaf176|3212	WP_056096203.1	cds3454	OG0001919	K21572	susD; starch-binding outer membrane protein, SusD/RagB family
Leaf176|3213	WP_056096207.1	cds3456			
Leaf176|3214	WP_056096210.1	cds3458			
Leaf176|3215	WP_056096213.1	cds3459	OG0000240		
Leaf176|3216	WP_056096216.1	cds3460	OG0001920		
Leaf176|3217	WP_056096219.1	cds3461			
Leaf176|3218	WP_056096222.1	cds3462	OG0000152	K01126	E3.1.4.46; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
Leaf176|3219	WP_056096225.1	cds3463	OG0003729	K21572	susD; starch-binding outer membrane protein, SusD/RagB family
Leaf176|3220	WP_056096227.1	cds3464	OG0000068	K21573	susC; TonB-dependent starch-binding outer membrane protein SusC
Leaf176|3221	WP_056096230.1	cds3466			
Leaf176|3222	WP_056096234.1	cds3467	OG0004161		
Leaf176|3223	WP_056096236.1	cds3468	OG0001893	K19670	phnA; phosphonoacetate hydrolase [EC:3.11.1.2]
Leaf176|3224	WP_056096240.1	cds3470	OG0001919	K21572	susD; starch-binding outer membrane protein, SusD/RagB family
Leaf176|3225	WP_056096243.1	cds3471	OG0000068	K21573	susC; TonB-dependent starch-binding outer membrane protein SusC
Leaf176|3226	WP_056096245.1	cds3472	OG0000546	K02167	betI; TetR/AcrR family transcriptional regulator, transcriptional repressor of bet genes
Leaf176|3227	WP_056096248.1	cds3473	OG0006915		
Leaf176|3228	WP_056096252.1	cds3474	OG0003060	K07451	mcrA; 5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]
Leaf176|3229	WP_056096255.1	cds3475			
Leaf176|3230	WP_056096258.1	cds3476			
Leaf176|3231	WP_056096261.1	cds3479	OG0000228	K00148	fdhA; glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46]
Leaf176|3232	WP_056096264.1	cds3480	OG0003120		
Leaf176|3233	WP_056096270.1	cds3482			
Leaf176|3234	WP_056096273.1	cds3483			
Leaf176|3235	WP_056096277.1	cds3484	OG0002015	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
Leaf176|3236	WP_056096280.1	cds3485			
Leaf176|3237	WP_056096283.1	cds3486	OG0000519		
Leaf176|3238	WP_056096286.1	cds3487			
Leaf176|3239	WP_056096289.1	cds3488	OG0001348	K10947	padR; PadR family transcriptional regulator, regulatory protein PadR
Leaf176|3240	WP_056096292.1	cds3489			
Leaf176|3241	WP_056096295.1	cds3490	OG0000063	K01467	ampC; beta-lactamase class C [EC:3.5.2.6]
Leaf176|3242	WP_056096297.1	cds3492			
Leaf176|3243	WP_056096300.1	cds3493	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf176|3244	WP_056096301.1	cds3494	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf176|3245	WP_056096304.1	cds3495			
Leaf176|3246	WP_056096308.1	cds3496	OG0001796	K06894	uncharacterized protein
Leaf176|3247	WP_056096311.1	cds3497	OG0004161		
Leaf176|3248	WP_056096314.1	cds3498	OG0001797	K05367	pbpC; penicillin-binding protein 1C [EC:2.4.1.129]
Leaf176|3249	WP_056096317.1	cds3499	OG0000985	K01872	AARS; alanyl-tRNA synthetase [EC:6.1.1.7]
Leaf176|3250	WP_056096320.1	cds3500	OG0001364		
Leaf176|3251	WP_056096323.1	cds3501	OG0001615	K01278	DPP4; dipeptidyl-peptidase 4 [EC:3.4.14.5]
Leaf176|3252	WP_056096326.1	cds3502			
Leaf176|3253	WP_056096330.1	cds3503			
Leaf176|3254	WP_056096338.1	cds3505	OG0000034	K01692	paaF; enoyl-CoA hydratase [EC:4.2.1.17]
Leaf176|3255	WP_056096342.1	cds3506	OG0007085		
Leaf176|3256	WP_056096345.1	cds3507	OG0001615	K01278	DPP4; dipeptidyl-peptidase 4 [EC:3.4.14.5]
Leaf176|3257	WP_056096348.1	cds3508	OG0002814		
Leaf176|3258	WP_056096351.1	cds3509	OG0005627		
Leaf176|3259	WP_056096354.1	cds3510	OG0001806	K07577	putative mRNA 3-end processing factor
Leaf176|3260	WP_056096357.1	cds3511	OG0001805	K10747	LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]
Leaf176|3261	WP_056096360.1	cds3512	OG0000876	K03724	lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]
Leaf176|3262	WP_056096363.1	cds3513	OG0001982	K06953	uncharacterized protein
Leaf176|3263	WP_056096367.1	cds3514	OG0000092	K03671	trxA; thioredoxin 1
Leaf176|3264	WP_056096372.1	cds3515			
Leaf176|3265	WP_056096375.1	cds3516	OG0000088	K00658	DLST; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
Leaf176|3266	WP_056096377.1	cds3517	OG0000347	K03743	pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]
Leaf176|3267	WP_056096380.1	cds3518	OG0005628		
Leaf176|3268	WP_056096382.1	cds3520	OG0000318	K01448	amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
Leaf176|3269	WP_056096385.1	cds3521	OG0001428	K02067	mlaD; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein
Leaf176|3270	WP_056096388.1	cds3522	OG0001473	K00784	rnz; ribonuclease Z [EC:3.1.26.11]
Leaf176|3271	WP_056096391.1	cds3523			
Leaf176|3272	WP_056096394.1	cds3524	OG0000730	K01923	purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
Leaf176|3273	WP_056096397.1	cds3525			
Leaf176|3274	WP_056096400.1	cds3526	OG0000759	K06217	phoH; phosphate starvation-inducible protein PhoH and related proteins
Leaf176|3275	WP_056096403.1	cds3527	OG0004717		
Leaf176|3276	WP_056096404.1	cds3530	OG0000880	K00831	serC; phosphoserine aminotransferase [EC:2.6.1.52]
Leaf176|3277	WP_056096407.1	cds3531	OG0005629		
Leaf176|3278	WP_056096410.1	cds3532	OG0000820	K01783	rpe; ribulose-phosphate 3-epimerase [EC:5.1.3.1]
Leaf176|3279	WP_056096414.1	cds3534	OG0001079	K02956	RP-S15; small subunit ribosomal protein S15
Leaf176|3280	WP_056096416.1	cds3535			
Leaf176|3281	WP_056096419.1	cds3536			
Leaf176|3282	WP_056096422.1	cds3537	OG0000480	K07107	ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
Leaf176|3283	WP_056096425.1	cds3538	OG0001066		
Leaf176|3284	WP_056096427.1	cds3539	OG0000910	K03596	lepA; GTP-binding protein LepA
Leaf176|3285	WP_056096431.1	cds3540	OG0000576	K01491	folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]
Leaf176|3286	WP_056096435.1	cds3541			
Leaf176|3287	WP_056096438.1	cds3542			
Leaf176|3288	WP_056096442.1	cds3543	OG0000443	K05710	hcaC; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component
Leaf176|3289	WP_056096446.1	cds3544	OG0001219	K10026	queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]
Leaf176|3290	WP_056096448.1	cds3545	OG0002105		
Leaf176|3291	WP_056096451.1	cds3546	OG0004483	K09166	uncharacterized protein
Leaf176|3292	WP_056096454.1	cds3547	OG0000875	K01627	kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]
Leaf176|3293	WP_056096457.1	cds3548	OG0000285	K03654	recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]
Leaf176|3294	WP_056096460.1	cds3549	OG0000601	K06041	kdsD; arabinose-5-phosphate isomerase [EC:5.3.1.13]
Leaf176|3295	WP_056096463.1	cds3550	OG0000235	K00971	manC; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
Leaf176|3296	WP_056096466.1	cds3551	OG0000302	K03218	rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
Leaf176|3297	WP_056096469.1	cds3553	OG0000837	K07240	chrA; chromate transporter
Leaf176|3298	WP_056096472.1	cds3554	OG0004177		
Leaf176|3299	WP_056096475.1	cds3555	OG0000994	K03521	fixA; electron transfer flavoprotein beta subunit
Leaf176|3300	WP_056096478.1	cds3556	OG0000690	K03522	fixB; electron transfer flavoprotein alpha subunit
Leaf176|3301	WP_056096481.1	cds3558	OG0002855	K11537	xapB; MFS transporter, NHS family, xanthosine permease
Leaf176|3302	WP_056096483.1	cds3559	OG0004125		
Leaf176|3303	WP_056096486.1	cds3560	OG0001187	K01647	CS; citrate synthase [EC:2.3.3.1]
Leaf176|3304	WP_056096490.1	cds3561	OG0002335		
Leaf176|3305	WP_056096493.1	cds3562	OG0003209		
Leaf176|3306	WP_056096496.1	cds3563	OG0003209		
Leaf176|3307	WP_056096499.1	cds3564			
Leaf176|3308	WP_056096502.1	cds3565			
Leaf176|3309	WP_056096504.1	cds3566			
Leaf176|3310	WP_056096511.1	cds3568	OG0002825		
Leaf176|3311	WP_056096513.1	cds3569	OG0000316	K16092	btuB; vitamin B12 transporter
Leaf176|3312	WP_056096516.1	cds3570	OG0005630		
Leaf176|3313	WP_056096518.1	cds3571	OG0003711		
Leaf176|3314	WP_056096525.1	cds3573	OG0000622		
Leaf176|3315	WP_056096528.1	cds3574	OG0000382		
Leaf176|3316	WP_056096531.1	cds3575	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf176|3317	WP_056096534.1	cds3576	OG0000103	K22044	ybiO; moderate conductance mechanosensitive channel
Leaf176|3318	WP_056096537.1	cds3577	OG0004718		
Leaf176|3319	WP_056096539.1	cds3578	OG0000097	K01066	aes; acetyl esterase [EC:3.1.1.-]
Leaf176|3320	WP_056096542.1	cds3579	OG0001014	K10979	ku; DNA end-binding protein Ku
Leaf176|3321	WP_056096545.1	cds3580	OG0003074	K20999	pslF; polysaccharide biosynthesis protein PslF
Leaf176|3322	WP_056096548.1	cds3581	OG0005631		
Leaf176|3323	WP_056096551.1	cds3582	OG0001801	K06374	spmB; spore maturation protein B
Leaf176|3324	WP_056096553.1	cds3583			
Leaf176|3325	WP_056096556.1	cds3584	OG0000249	K02614	paaI; acyl-CoA thioesterase [EC:3.1.2.-]
Leaf176|3326	WP_056096558.1	cds3586	OG0000529	K18555	qnr; fluoroquinolone resistance protein
Leaf176|3327	WP_056096561.1	cds3587			
Leaf176|3328	WP_056096565.1	cds3588			
Leaf176|3329	WP_056096568.1	cds3589			
Leaf176|3330	WP_056096572.1	cds3590	OG0001554	K13788	pta; phosphate acetyltransferase [EC:2.3.1.8]
Leaf176|3331	WP_056096574.1	cds3591	OG0002090	K00925	ackA; acetate kinase [EC:2.7.2.1]
Leaf176|3332	WP_056096577.1	cds3592	OG0000408	K07214	fes; enterochelin esterase and related enzymes
Leaf176|3333	WP_056096580.1	cds3593			
Leaf176|3334	WP_056096582.1	cds3594			
Leaf176|3335	WP_056096585.1	cds3595	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf176|3336	WP_056096588.1	cds3596	OG0000081	K02444	glpR; DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor
Leaf176|3337	WP_056096592.1	cds3597	OG0000607	K00111	glpA; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
Leaf176|3338	WP_056096595.1	cds3598	OG0000119	K00864	glpK; glycerol kinase [EC:2.7.1.30]
Leaf176|3339	WP_056096598.1	cds3599	OG0000284	K06188	aqpZ; aquaporin Z
Leaf176|3340	WP_056096600.1	cds3600	OG0003137	K05275	E1.1.1.65; pyridoxine 4-dehydrogenase [EC:1.1.1.65]
Leaf176|3341	WP_056096603.1	cds3601	OG0001038	K08995	putative membrane protein
Leaf176|3342	WP_056096605.1	cds3602	OG0000493	K01971	ligD; bifunctional non-homologous end joining protein LigD [EC:6.5.1.1]
Leaf176|3343	WP_056096608.1	cds3603			
Leaf176|3344	WP_056096611.1	cds3604	OG0003658	K01686	uxuA; mannonate dehydratase [EC:4.2.1.8]
Leaf176|3345	WP_056096614.1	cds3605	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf176|3346	WP_056096616.1	cds3606	OG0003990	K01201	GBA; glucosylceramidase [EC:3.2.1.45]
Leaf176|3347	WP_056096620.1	cds3607	OG0003211	K01183	E3.2.1.14; chitinase [EC:3.2.1.14]
Leaf176|3348	WP_056096625.1	cds3608	OG0005632		
Leaf176|3349	WP_056096628.1	cds3610	OG0007086	K01190	lacZ; beta-galactosidase [EC:3.2.1.23]
Leaf176|3350	WP_056096631.1	cds3611	OG0007087		
Leaf176|3351	WP_056096636.1	cds3614	OG0003138	K01181	E3.2.1.8; endo-1,4-beta-xylanase [EC:3.2.1.8]
Leaf176|3352	WP_056096639.1	cds3615	OG0005633	K01195	uidA; beta-glucuronidase [EC:3.2.1.31]
Leaf176|3353	WP_056096642.1	cds3616	OG0001919	K21572	susD; starch-binding outer membrane protein, SusD/RagB family
Leaf176|3354	WP_056096646.1	cds3617	OG0000068	K21573	susC; TonB-dependent starch-binding outer membrane protein SusC
Leaf176|3355	WP_056096651.1	cds3619	OG0000068	K21573	susC; TonB-dependent starch-binding outer membrane protein SusC
Leaf176|3356	WP_056096654.1	cds3620	OG0000013	K02529	lacI; LacI family transcriptional regulator
Leaf176|3357	WP_056096658.1	cds3621	OG0001178	K06167	phnP; phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]
Leaf176|3358	WP_056096661.1	cds3622			
Leaf176|3359	WP_056096665.1	cds3623	OG0000113	K02364	entF; enterobactin synthetase component F [EC:6.3.2.14]
Leaf176|3360	WP_056096668.1	cds3624	OG0000113	K02364	entF; enterobactin synthetase component F [EC:6.3.2.14]
Leaf176|3361	WP_056096672.1	cds3625	OG0001899	K06133	LYS5; 4'-phosphopantetheinyl transferase [EC:2.7.8.-]
Leaf176|3362	WP_056096676.1	cds3626	OG0002319		
Leaf176|3363	WP_056096679.1	cds3627			
Leaf176|3364	WP_056096681.1	cds3628	OG0000032	K11936	pgaC; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
Leaf176|3365	WP_056096684.1	cds3629	OG0001466		
Leaf176|3366	WP_056096690.1	cds3631	OG0003562		
Leaf176|3367	WP_056096694.1	cds3632	OG0000211	K02805	wecE; dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]
Leaf176|3368	WP_056096697.1	cds3633			
Leaf176|3369	WP_056096702.1	cds3635			
Leaf176|3370	WP_056096709.1	cds3638	OG0000458	K06151	E1.1.99.3A; gluconate 2-dehydrogenase alpha chain [EC:1.1.99.3]
Leaf176|3371	WP_056096712.1	cds3639			
Leaf176|3372	WP_056096715.1	cds3640	OG0004270		
Leaf176|3373	WP_056096717.1	cds3641			
Leaf176|3374	WP_056096719.1	cds3642			
Leaf176|3375	WP_056096723.1	cds3643	OG0000313	K20534	gtrB; polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]
Leaf176|3376	WP_056096725.1	cds3644			
Leaf176|3377	WP_056096726.1	cds3645			
Leaf176|3378	WP_056096729.1	cds3646	OG0002805		
Leaf176|3379	WP_056096732.1	cds3647	OG0000458	K06151	E1.1.99.3A; gluconate 2-dehydrogenase alpha chain [EC:1.1.99.3]
Leaf176|3380	WP_056096738.1	cds3649	OG0000814		
Leaf176|3381	WP_056096741.1	cds3650	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Leaf176|3382	WP_056096746.1	cds3651			
Leaf176|3383	WP_056096749.1	cds3652	OG0003615		
Leaf176|3384	WP_056096752.1	cds3653	OG0000032	K11936	pgaC; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
Leaf176|3385	WP_056096755.1	cds3654	OG0000121	K00661	maa; maltose O-acetyltransferase [EC:2.3.1.79]
Leaf176|3386	WP_056096758.1	cds3655			
Leaf176|3387	WP_056096761.1	cds3656			
Leaf176|3388	WP_056096766.1	cds3657			
Leaf176|3389	WP_056096769.1	cds3658	OG0005634	K07037	pgpH; cyclic-di-AMP phosphodiesterase PgpH [EC:3.1.4.-]
Leaf176|3390	WP_056096772.1	cds3659	OG0004580		
Leaf176|3391	WP_056096776.1	cds3660	OG0004453		
Leaf176|3392	WP_056096779.1	cds3662	OG0000031	K00626	E2.3.1.9; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
Leaf176|3393	WP_056096782.1	cds3663			
Leaf176|3394	WP_056096785.1	cds3665	OG0001130	K03305	TC.POT; proton-dependent oligopeptide transporter, POT family
Leaf176|3395	WP_056096789.1	cds3666	OG0000511	K00721	DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]
Leaf176|3396	WP_056096793.1	cds3667	OG0005140		
Leaf176|3397	WP_056096796.1	cds3668			
Leaf176|3398	WP_056096799.1	cds3669	OG0005635		
Leaf176|3399	WP_056096802.1	cds3670	OG0005635		
Leaf176|3400	WP_056096807.1	cds3671			
Leaf176|3401	WP_056096810.1	cds3672			
Leaf176|3402	WP_056096819.1	cds3674	OG0000577	K07497	putative transposase
Leaf176|3403	WP_056096822.1	cds3675	OG0000009	K07687	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
Leaf176|3404	WP_056096825.1	cds3676			
Leaf176|3405	WP_056096827.1	cds3677	OG0005636		
Leaf176|3406	WP_056096830.1	cds3678	OG0000070	K01758	CTH; cystathionine gamma-lyase [EC:4.4.1.1]
Leaf176|3407	WP_056096834.1	cds3679	OG0000970	K01881	PARS; prolyl-tRNA synthetase [EC:6.1.1.15]
Leaf176|3408	WP_056096839.1	cds3680			
Leaf176|3409	WP_056096842.1	cds3681	OG0000626	K06076	fadL; long-chain fatty acid transport protein
Leaf176|3410	WP_056096845.1	cds3682	OG0001531	K03182	ubiD; 4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]
Leaf176|3411	WP_056096848.1	cds3683	OG0000477	K04047	dps; starvation-inducible DNA-binding protein
Leaf176|3412	WP_056096851.1	cds3684	OG0000557	K08307	mltD; membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]
Leaf176|3413	WP_056096854.1	cds3686	OG0000094	K18954	pobR; AraC family transcriptional regulator, transcriptional activator of pobA
Leaf176|3414	WP_056096856.1	cds3687	OG0000150		
Leaf176|3415	WP_056096858.1	cds3688	OG0000150		
Leaf176|3416	WP_056096861.1	cds3689	OG0004719		
Leaf176|3417	WP_056096864.1	cds3690	OG0000110	K02199	ccmG; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE
Leaf176|3418	WP_056096868.1	cds3691	OG0000078	K13694	mepS; murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]
Leaf176|3419	WP_056096871.1	cds3692	OG0001195	K03555	mutS; DNA mismatch repair protein MutS
Leaf176|3420	WP_056096874.1	cds3693	OG0002450		
Leaf176|3421	WP_056096878.1	cds3695			
Leaf176|3422	WP_056096884.1	cds3696	OG0000123	K02226	cobC; alpha-ribazole phosphatase [EC:3.1.3.73]
Leaf176|3423	WP_056096891.1	cds3699	OG0000070	K01758	CTH; cystathionine gamma-lyase [EC:4.4.1.1]
Leaf176|3424	WP_056096894.1	cds3700			
Leaf176|3425	WP_056096897.1	cds3701	OG0002305		
Leaf176|3426	WP_056096900.1	cds3702	OG0002854		
Leaf176|3427	WP_056096903.1	cds3703	OG0000172	K02342	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
Leaf176|3428	WP_056096905.1	cds3704	OG0004720		
Leaf176|3429	WP_056096908.1	cds3705	OG0004124		
Leaf176|3430	WP_056096910.1	cds3706	OG0003646		
Leaf176|3431	WP_056096913.1	cds3707	OG0002917		
Leaf176|3432	WP_056096916.1	cds3708	OG0007088		
Leaf176|3433	WP_056096919.1	cds3709	OG0001117	K03169	topB; DNA topoisomerase III [EC:5.99.1.2]
Leaf176|3434	WP_056096922.1	cds3710	OG0002818		
Leaf176|3435	WP_056096925.1	cds3711	OG0005637		
Leaf176|3436	WP_056096928.1	cds3712	OG0005638		
Leaf176|3437	WP_056096931.1	cds3713			
Leaf176|3438	WP_056096934.1	cds3715	OG0007089		
Leaf176|3439	WP_056096938.1	cds3716	OG0003704		
Leaf176|3440	WP_056096943.1	cds3717	OG0004178	K05522	nei; endonuclease VIII [EC:3.2.2.- 4.2.99.18]
Leaf176|3441	WP_056096946.1	cds3718	OG0001258	K01823	idi; isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]
Leaf176|3442	WP_056096950.1	cds3719	OG0002310	K02291	crtB; 15-cis-phytoene synthase [EC:2.5.1.32]
Leaf176|3443	WP_056096953.1	cds3720	OG0001190	K22491	litR; MerR family transcriptional regulator, light-induced transcriptional regulator
Leaf176|3444	WP_056096957.1	cds3721	OG0000105	K08083	algR; two-component system, LytTR family, response regulator AlgR
Leaf176|3445	WP_056096960.1	cds3722	OG0002774	K08738	CYC; cytochrome c
Leaf176|3446	WP_056096964.1	cds3723	OG0005311		
Leaf176|3447	WP_056096967.1	cds3724	OG0004721		
Leaf176|3448	WP_056096970.1	cds3725	OG0002305		
Leaf176|3449	WP_056096973.1	cds3726			
Leaf176|3450	WP_056096977.1	cds3727	OG0005639		
Leaf176|3451	WP_056096980.1	cds3728	OG0004667		
Leaf176|3452	WP_056096983.1	cds3729	OG0001141	K06889	uncharacterized protein
Leaf176|3453	WP_056096986.1	cds3730			
Leaf176|3454	WP_056096989.1	cds3731	OG0003748	K09962	uncharacterized protein
Leaf176|3455	WP_056096994.1	cds3733	OG0001476		
