KO	category-1	category-2	category-3	category-4	N of genes
K08316	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsmD; 16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	1
K08368	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	yaaU; MFS transporter, putative metabolite transport protein	2
K08682	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	acpH; acyl carrier protein phosphodiesterase [EC:3.1.4.14]	1
K08715	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	IRPC; inward rectifier potassium channel	1
K08738	Environmental Information Processing	Two-component system	Two-component system	CYC; cytochrome c	1
K08738	Cellular Processes	Apoptosis	Apoptosis	CYC; cytochrome c	1
K08738	Cellular Processes	Apoptosis - fly	Apoptosis - fly	CYC; cytochrome c	1
K08738	Cellular Processes	Apoptosis - multiple species	Apoptosis - multiple species	CYC; cytochrome c	1
K08738	Cellular Processes	p53 signaling pathway	p53 signaling pathway	CYC; cytochrome c	1
K08738	Human Diseases	Pathways in cancer	Pathways in cancer	CYC; cytochrome c	1
K08738	Human Diseases	Colorectal cancer	Colorectal cancer	CYC; cytochrome c	1
K08738	Human Diseases	Small cell lung cancer	Small cell lung cancer	CYC; cytochrome c	1
K08738	Human Diseases	Alzheimer disease	Alzheimer disease	CYC; cytochrome c	1
K08738	Human Diseases	Amyotrophic lateral sclerosis (ALS)	Amyotrophic lateral sclerosis (ALS)	CYC; cytochrome c	1
K08738	Human Diseases	Huntington disease	Huntington disease	CYC; cytochrome c	1
K08738	Human Diseases	Parkinson disease	Parkinson disease	CYC; cytochrome c	1
K08738	Human Diseases	Viral myocarditis	Viral myocarditis	CYC; cytochrome c	1
K08738	Human Diseases	Non-alcoholic fatty liver disease (NAFLD)	Non-alcoholic fatty liver disease (NAFLD)	CYC; cytochrome c	1
K08738	Human Diseases	Legionellosis	Legionellosis	CYC; cytochrome c	1
K08738	Human Diseases	Tuberculosis	Tuberculosis	CYC; cytochrome c	1
K08738	Human Diseases	Epstein-Barr virus infection	Epstein-Barr virus infection	CYC; cytochrome c	1
K08738	Human Diseases	Hepatitis B	Hepatitis B	CYC; cytochrome c	1
K08738	Human Diseases	Hepatitis C	Hepatitis C	CYC; cytochrome c	1
K08738	Human Diseases	Herpes simplex infection	Herpes simplex infection	CYC; cytochrome c	1
K08738	Human Diseases	Human cytomegalovirus infection	Human cytomegalovirus infection	CYC; cytochrome c	1
K08738	Human Diseases	Human immunodeficiency virus 1 infection	Human immunodeficiency virus 1 infection	CYC; cytochrome c	1
K08738	Human Diseases	Influenza A	Influenza A	CYC; cytochrome c	1
K08738	Human Diseases	Kaposi sarcoma-associated herpesvirus infection	Kaposi sarcoma-associated herpesvirus infection	CYC; cytochrome c	1
K08738	Human Diseases	Toxoplasmosis	Toxoplasmosis	CYC; cytochrome c	1
K08738	Human Diseases	Platinum drug resistance	Platinum drug resistance	CYC; cytochrome c	1
K08964	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	mtnB; methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109]	1
K08968	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	msrC; L-methionine (R)-S-oxide reductase [EC:1.8.4.14]	1
K08972	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K08972; putative membrane protein	1
K08987	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K08987; putative membrane protein	1
K08988	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K08988; putative membrane protein	1
K08994	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	yneE, BEST; ion channel-forming bestrophin family protein	3
K08995	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K08995; putative membrane protein	1
K08997	Not Included in Pathway or Brite	Function unknown	Function unknown	ydiU; uncharacterized protein	1
K08999	Not Included in Pathway or Brite	Function unknown	Function unknown	K08999; uncharacterized protein	1
K09001	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	anmK; anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]	1
K09013	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	sufC; Fe-S cluster assembly ATP-binding protein	1
K09014	Not Included in Pathway or Brite	General function prediction only	General function prediction only	sufB; Fe-S cluster assembly protein SufB	1
K09015	Not Included in Pathway or Brite	General function prediction only	General function prediction only	sufD; Fe-S cluster assembly protein SufD	1
K09017	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	rutR; TetR/AcrR family transcriptional regulator	1
K09022	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ridA, tdcF, RIDA; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	1
K09117	Not Included in Pathway or Brite	Function unknown	Function unknown	K09117; uncharacterized protein	1
K09158	Not Included in Pathway or Brite	Function unknown	Function unknown	K09158; uncharacterized protein	1
K09164	Not Included in Pathway or Brite	Function unknown	Function unknown	K09164; uncharacterized protein	1
K09458	Metabolism	Fatty acid biosynthesis	Fatty acid biosynthesis	fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	2
K09458	Metabolism	Biotin metabolism	Biotin metabolism	fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	2
K09458	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	2
K09471	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	puuB, ordL; gamma-glutamylputrescine oxidase [EC:1.4.3.-]	1
K09516	Metabolism	Retinol metabolism	Retinol metabolism	RETSAT; all-trans-retinol 13,14-reductase [EC:1.3.99.23]	1
K09690	Environmental Information Processing	ABC transporters	ABC transporters	ABC-2.LPSE.P; lipopolysaccharide transport system permease protein	1
K09690	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC-2.LPSE.P; lipopolysaccharide transport system permease protein	1
K09691	Environmental Information Processing	ABC transporters	ABC transporters	ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein	2
K09691	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein	2
K09702	Not Included in Pathway or Brite	Function unknown	Function unknown	K09702; uncharacterized protein	1
K09704	Not Included in Pathway or Brite	Function unknown	Function unknown	K09704; uncharacterized protein	1
K09710	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	ybeB; ribosome-associated protein	1
K09748	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rimP; ribosome maturation factor RimP	1
K09760	Not Included in Pathway or Brite	Replication and repair	Replication and repair	rmuC; DNA recombination protein RmuC	1
K09761	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsmE; 16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	1
K09776	Not Included in Pathway or Brite	Function unknown	Function unknown	K09776; uncharacterized protein	1
K09780	Not Included in Pathway or Brite	Function unknown	Function unknown	K09780; uncharacterized protein	1
K09792	Not Included in Pathway or Brite	Function unknown	Function unknown	K09792; uncharacterized protein	1
K09793	Not Included in Pathway or Brite	Function unknown	Function unknown	K09793; uncharacterized protein	1
K09795	Not Included in Pathway or Brite	Function unknown	Function unknown	K09795; uncharacterized protein	1
K09807	Not Included in Pathway or Brite	Function unknown	Function unknown	K09807; uncharacterized protein	1
K09808	Environmental Information Processing	ABC transporters	ABC transporters	lolC_E; lipoprotein-releasing system permease protein	2
K09808	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lolC_E; lipoprotein-releasing system permease protein	2
K09811	Environmental Information Processing	ABC transporters	ABC transporters	ftsX; cell division transport system permease protein	1
K09811	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	ftsX; cell division transport system permease protein	1
K09811	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ftsX; cell division transport system permease protein	1
K09858	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K09858; SEC-C motif domain protein	1
K09861	Not Included in Pathway or Brite	Function unknown	Function unknown	K09861; uncharacterized protein	1
K09888	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	zapA; cell division protein ZapA	1
K09903	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	pyrH; uridylate kinase [EC:2.7.4.22]	1
K09954	Not Included in Pathway or Brite	Function unknown	Function unknown	K09954; uncharacterized protein	1
K09955	Not Included in Pathway or Brite	Function unknown	Function unknown	K09955; uncharacterized protein	1
K10026	Metabolism	Folate biosynthesis	Folate biosynthesis	queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]	1
K10026	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]	1
K10027	Metabolism	Carotenoid biosynthesis	Carotenoid biosynthesis	crtI; phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]	1
K10536	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	aguA; agmatine deiminase [EC:3.5.3.12]	1
K10679	Metabolism	Nitrotoluene degradation	Nitrotoluene degradation	nfnB, nfsB; nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34]	4
K10680	Metabolism	Nitrotoluene degradation	Nitrotoluene degradation	nemA; N-ethylmaleimide reductase [EC:1.-.-.-]	1
K10716	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	kch, trkA, mthK, pch; voltage-gated potassium channel	1
K10747	Genetic Information Processing	Base excision repair	Base excision repair	LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]	1
K10747	Genetic Information Processing	DNA replication	DNA replication	LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]	1
K10747	Genetic Information Processing	Mismatch repair	Mismatch repair	LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]	1
K10747	Genetic Information Processing	Nucleotide excision repair	Nucleotide excision repair	LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]	1
K10747	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]	1
K10747	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]	1
K10773	Genetic Information Processing	Base excision repair	Base excision repair	NTH; endonuclease III [EC:4.2.99.18]	1
K10773	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	NTH; endonuclease III [EC:4.2.99.18]	1
K10778	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	1
K10778	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	1
K10806	Metabolism	Biosynthesis of unsaturated fatty acids	Biosynthesis of unsaturated fatty acids	yciA; acyl-CoA thioesterase YciA [EC:3.1.2.-]	3
K10806	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	yciA; acyl-CoA thioesterase YciA [EC:3.1.2.-]	3
K10947	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	padR; PadR family transcriptional regulator, regulatory protein PadR	1
K10979	Genetic Information Processing	Non-homologous end-joining	Non-homologous end-joining	ku; DNA end-binding protein Ku	1
K10979	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	ku; DNA end-binding protein Ku	1
K11065	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	tpx; thiol peroxidase, atypical 2-Cys peroxiredoxin [EC:1.11.1.15]	1
K11103	Environmental Information Processing	Two-component system	Two-component system	dctA; aerobic C4-dicarboxylate transport protein	2
K11103	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	dctA; aerobic C4-dicarboxylate transport protein	2
K11175	Metabolism	Purine metabolism	Purine metabolism	purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	1
K11175	Metabolism	One carbon pool by folate	One carbon pool by folate	purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	1
K11177	Metabolism	Purine metabolism	Purine metabolism	yagR; xanthine dehydrogenase YagR molybdenum-binding subunit [EC:1.17.1.4]	1
K11178	Metabolism	Purine metabolism	Purine metabolism	yagS; xanthine dehydrogenase YagS FAD-binding subunit [EC:1.17.1.4]	1
K11537	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	xapB; MFS transporter, NHS family, xanthosine permease	1
K11717	Metabolism	Selenocompound metabolism	Selenocompound metabolism	sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	1
K11720	Environmental Information Processing	ABC transporters	ABC transporters	lptG; lipopolysaccharide export system permease protein	2
K11720	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lptG; lipopolysaccharide export system permease protein	2
K11741	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	sugE; quaternary ammonium compound-resistance protein SugE	2
K11749	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	rseP; regulator of sigma E protease [EC:3.4.24.-]	1
K11749	Cellular Processes	Quorum sensing	Quorum sensing	rseP; regulator of sigma E protease [EC:3.4.24.-]	1
K11749	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	rseP; regulator of sigma E protease [EC:3.4.24.-]	1
K11753	Metabolism	Riboflavin metabolism	Riboflavin metabolism	ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	1
K11754	Metabolism	Folate biosynthesis	Folate biosynthesis	folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	1
K11755	Metabolism	Histidine metabolism	Histidine metabolism	hisIE; phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]	1
K11901	Cellular Processes	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Pseudomonas aeruginosa	impB; type VI secretion system protein ImpB	1
K11901	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	impB; type VI secretion system protein ImpB	1
K11903	Environmental Information Processing	Bacterial secretion system	Bacterial secretion system	hcp; type VI secretion system secreted protein Hcp	1
K11903	Cellular Processes	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Pseudomonas aeruginosa	hcp; type VI secretion system secreted protein Hcp	1
K11903	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	hcp; type VI secretion system secreted protein Hcp	1
K11904	Environmental Information Processing	Bacterial secretion system	Bacterial secretion system	vgrG; type VI secretion system secreted protein VgrG	4
K11904	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	vgrG; type VI secretion system secreted protein VgrG	4
K11927	Genetic Information Processing	RNA degradation	RNA degradation	rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	1
K11927	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	1
K11936	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]	19
K11936	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]	19
K11936	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]	19
K11942	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	icmF; isobutyryl-CoA mutase [EC:5.4.99.13]	1
K11991	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]	2
K12132	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]	1
K12255	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	gbuA; guanidinobutyrase [EC:3.5.3.7]	1
K12297	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rlmL, rlmK; 23S rRNA (guanine2445-N2)-methyltransferase / 23S rRNA (guanine2069-N7)-methyltransferase [EC:2.1.1.173 2.1.1.264]	1
K12340	Environmental Information Processing	Bacterial secretion system	Bacterial secretion system	tolC; outer membrane protein	1
K12340	Environmental Information Processing	Two-component system	Two-component system	tolC; outer membrane protein	1
K12340	Organismal Systems	Plant-pathogen interaction	Plant-pathogen interaction	tolC; outer membrane protein	1
K12340	Human Diseases	Pertussis	Pertussis	tolC; outer membrane protein	1
K12340	Human Diseases	Cationic antimicrobial peptide (CAMP) resistance	Cationic antimicrobial peptide (CAMP) resistance	tolC; outer membrane protein	1
K12340	Human Diseases	beta-Lactam resistance	beta-Lactam resistance	tolC; outer membrane protein	1
K12340	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	tolC; outer membrane protein	1
K12340	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	tolC; outer membrane protein	1
K12340	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	tolC; outer membrane protein	1
K12373	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	HEXA_B; hexosaminidase [EC:3.2.1.52]	1
K12373	Metabolism	Glycosaminoglycan degradation	Glycosaminoglycan degradation	HEXA_B; hexosaminidase [EC:3.2.1.52]	1
K12373	Metabolism	Glycosphingolipid biosynthesis - ganglio series	Glycosphingolipid biosynthesis - ganglio series	HEXA_B; hexosaminidase [EC:3.2.1.52]	1
K12373	Metabolism	Glycosphingolipid biosynthesis - globo and isoglobo series	Glycosphingolipid biosynthesis - globo and isoglobo series	HEXA_B; hexosaminidase [EC:3.2.1.52]	1
K12373	Metabolism	Other glycan degradation	Other glycan degradation	HEXA_B; hexosaminidase [EC:3.2.1.52]	1
K12373	Metabolism	Various types of N-glycan biosynthesis	Various types of N-glycan biosynthesis	HEXA_B; hexosaminidase [EC:3.2.1.52]	1
K12373	Cellular Processes	Lysosome	Lysosome	HEXA_B; hexosaminidase [EC:3.2.1.52]	1
K12373	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	HEXA_B; hexosaminidase [EC:3.2.1.52]	1
K12410	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	npdA; NAD-dependent deacetylase [EC:3.5.1.-]	1
K12542	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	lapC; membrane fusion protein, adhesin transport system	1
K12542	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lapC; membrane fusion protein, adhesin transport system	1
K12543	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	lapE; outer membrane protein, adhesin transport system	1
K12543	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lapE; outer membrane protein, adhesin transport system	1
K12573	Genetic Information Processing	RNA degradation	RNA degradation	rnr, vacB; ribonuclease R [EC:3.1.-.-]	1
K12573	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	rnr, vacB; ribonuclease R [EC:3.1.-.-]	1
K12573	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	rnr, vacB; ribonuclease R [EC:3.1.-.-]	1
K12984	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]	1
K12984	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]	1
K12984	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]	1
K13007	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	wbpL; Fuc2NAc and GlcNAc transferase [EC:2.4.1.-]	1
K13007	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	wbpL; Fuc2NAc and GlcNAc transferase [EC:2.4.1.-]	1
K13038	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]	1
K13051	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	iaaA, ASRGL1; beta-aspartyl-peptidase (threonine type) [EC:3.4.19.5]	1
K13282	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	cphB; cyanophycinase [EC:3.4.15.6]	1
K13292	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	lgt, umpA; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	1
K13378	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	nuoCD; NADH-quinone oxidoreductase subunit C/D [EC:7.1.1.2]	1
K13408	Organismal Systems	Plant-pathogen interaction	Plant-pathogen interaction	raxA; membrane fusion protein	1
K13408	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	raxA; membrane fusion protein	1
K13408	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	raxA; membrane fusion protein	1
K13483	Metabolism	Purine metabolism	Purine metabolism	yagT; xanthine dehydrogenase YagT iron-sulfur-binding subunit	1
K13527	Genetic Information Processing	Proteasome	Proteasome	mpa; proteasome-associated ATPase	2
K13527	Brite Hierarchies	Proteasome [BR:ko03051]	Proteasome [BR:ko03051]	mpa; proteasome-associated ATPase	2
K13566	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	NIT2, yafV; omega-amidase [EC:3.5.1.3]	2
K13573	Brite Hierarchies	Proteasome [BR:ko03051]	Proteasome [BR:ko03051]	pafC; proteasome accessory factor C	3
K13587	Environmental Information Processing	Two-component system	Two-component system	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]	1
K13587	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]	1
K13587	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]	1
K13587	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]	1
K13623	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	btaB; S-adenosylmethionine-diacylgycerolhomoserine-N-methlytransferase	1
K13628	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	iscA; iron-sulfur cluster assembly protein	1
K13643	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor	1
K13653	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	K13653; AraC family transcriptional regulator	1
K13694	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	mepS, spr; murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]	3
K13694	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	mepS, spr; murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]	3
K13766	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	liuC; methylglutaconyl-CoA hydratase [EC:4.2.1.18]	1
K13821	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]	1
K13821	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]	1
K13821	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]	1
K13888	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	macA; membrane fusion protein, macrolide-specific efflux system	1
K13979	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	yahK; uncharacterized zinc-type alcohol dehydrogenase-like protein [EC:1.-.-.-]	2
K14054	Not Included in Pathway or Brite	Amino acid metabolism	Amino acid metabolism	mpaA; protein MpaA	1
K14155	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	patB, malY; cysteine-S-conjugate beta-lyase [EC:4.4.1.13]	1
K14155	Metabolism	Selenocompound metabolism	Selenocompound metabolism	patB, malY; cysteine-S-conjugate beta-lyase [EC:4.4.1.13]	1
K14155	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	patB, malY; cysteine-S-conjugate beta-lyase [EC:4.4.1.13]	1
K14260	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]	1
K14260	Metabolism	Arginine biosynthesis	Arginine biosynthesis	alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]	1
