KO	category-1	category-2	category-3	category-4	N of genes
K06861	Environmental Information Processing	ABC transporters	ABC transporters	lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]	2
K06861	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]	2
K06876	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K06876; deoxyribodipyrimidine photolyase-related protein	1
K06877	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K06877; DEAD/DEAH box helicase domain-containing protein	1
K06878	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K06878; tRNA-binding protein	1
K06879	Metabolism	Folate biosynthesis	Folate biosynthesis	queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]	1
K06879	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]	1
K06886	Not Included in Pathway or Brite	General function prediction only	General function prediction only	glbN; hemoglobin	2
K06889	Not Included in Pathway or Brite	Function unknown	Function unknown	K06889; uncharacterized protein	1
K06891	Not Included in Pathway or Brite	Protein processing	Protein processing	clpS; ATP-dependent Clp protease adaptor protein ClpS	1
K06894	Not Included in Pathway or Brite	Function unknown	Function unknown	K06894; uncharacterized protein	1
K06895	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lysE, argO; L-lysine exporter family protein LysE/ArgO	1
K06902	Cellular Processes	Autophagy - yeast	Autophagy - yeast	UMF1; MFS transporter, UMF1 family	1
K06902	Brite Hierarchies	Membrane trafficking [BR:ko04131]	Membrane trafficking [BR:ko04131]	UMF1; MFS transporter, UMF1 family	1
K06902	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	UMF1; MFS transporter, UMF1 family	1
K06907	Not Included in Pathway or Brite	Function unknown	Function unknown	K06907; uncharacterized protein	1
K06908	Not Included in Pathway or Brite	Function unknown	Function unknown	K06908; uncharacterized protein	1
K06911	Not Included in Pathway or Brite	Function unknown	Function unknown	K06911; uncharacterized protein	1
K06915	Not Included in Pathway or Brite	Function unknown	Function unknown	K06915; uncharacterized protein	3
K06916	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	zapE; cell division protein ZapE	1
K06918	Not Included in Pathway or Brite	Function unknown	Function unknown	K06918; uncharacterized protein	1
K06920	Metabolism	Folate biosynthesis	Folate biosynthesis	queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]	1
K06920	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]	1
K06923	Not Included in Pathway or Brite	Function unknown	Function unknown	K06923; uncharacterized protein	1
K06925	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	tsaE; tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	1
K06929	Not Included in Pathway or Brite	Function unknown	Function unknown	K06929; uncharacterized protein	1
K06938	Not Included in Pathway or Brite	Function unknown	Function unknown	K06938; uncharacterized protein	1
K06941	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]	1
K06942	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	ychF; ribosome-binding ATPase	1
K06949	Metabolism	Thiamine metabolism	Thiamine metabolism	rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	1
K06949	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	1
K06950	Not Included in Pathway or Brite	Function unknown	Function unknown	K06950; uncharacterized protein	1
K06953	Not Included in Pathway or Brite	Function unknown	Function unknown	K06953; uncharacterized protein	1
K06956	Not Included in Pathway or Brite	Function unknown	Function unknown	K06956; uncharacterized protein	1
K06959	Not Included in Pathway or Brite	Transcription	Transcription	tex; protein Tex	1
K06966	Metabolism	Purine metabolism	Purine metabolism	ppnN; pyrimidine/purine-5-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]	2
K06966	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	ppnN; pyrimidine/purine-5-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]	2
K06969	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	1
K06978	Not Included in Pathway or Brite	Function unknown	Function unknown	K06978; uncharacterized protein	1
K06980	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	ygfZ; tRNA-modifying protein YgfZ	1
K06985	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	K06985; aspartyl protease family protein	1
K06988	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	fno; 8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]	1
K06995	Not Included in Pathway or Brite	Function unknown	Function unknown	K06995; uncharacterized protein	2
K06997	Not Included in Pathway or Brite	Amino acid metabolism	Amino acid metabolism	yggS, PROSC; PLP dependent protein	1
K06998	Metabolism	Phenazine biosynthesis	Phenazine biosynthesis	phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]	1
K06998	Cellular Processes	Quorum sensing	Quorum sensing	phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]	1
K06999	Not Included in Pathway or Brite	Others	Others	K06999; phospholipase/carboxylesterase	2
K07001	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07001; NTE family protein	2
K07002	Not Included in Pathway or Brite	Function unknown	Function unknown	K07002; uncharacterized protein	1
K07004	Not Included in Pathway or Brite	Function unknown	Function unknown	K07004; uncharacterized protein	1
K07006	Not Included in Pathway or Brite	Function unknown	Function unknown	K07006; uncharacterized protein	1
K07010	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	K07010; putative glutamine amidotransferase	1
K07018	Not Included in Pathway or Brite	Function unknown	Function unknown	K07018; uncharacterized protein	1
K07025	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07025; putative hydrolase of the HAD superfamily	1
K07027	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	K07027; glycosyltransferase 2 family protein	1
K07029	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]	1
K07029	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]	1
K07032	Not Included in Pathway or Brite	Function unknown	Function unknown	K07032; uncharacterized protein	1
K07042	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	ybeY, yqfG; probable rRNA maturation factor	1
K07043	Not Included in Pathway or Brite	Function unknown	Function unknown	K07043; uncharacterized protein	1
K07046	Metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	K07046; L-fuconolactonase [EC:3.1.1.-]	2
K07054	Not Included in Pathway or Brite	Function unknown	Function unknown	K07054; uncharacterized protein	1
K07056	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsmI; 16S rRNA (cytidine1402-2-O)-methyltransferase [EC:2.1.1.198]	1
K07058	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07058; membrane protein	2
K07062	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	fitB; toxin FitB [EC:3.1.-.-]	1
K07068	Not Included in Pathway or Brite	Function unknown	Function unknown	K07068; uncharacterized protein	1
K07075	Not Included in Pathway or Brite	Function unknown	Function unknown	K07075; uncharacterized protein	1
K07082	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07082; UPF0755 protein	1
K07088	Not Included in Pathway or Brite	Function unknown	Function unknown	K07088; uncharacterized protein	2
K07090	Not Included in Pathway or Brite	Function unknown	Function unknown	K07090; uncharacterized protein	3
K07091	Environmental Information Processing	ABC transporters	ABC transporters	lptF; lipopolysaccharide export system permease protein	1
K07091	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lptF; lipopolysaccharide export system permease protein	1
K07093	Not Included in Pathway or Brite	Function unknown	Function unknown	K07093; uncharacterized protein	1
K07098	Not Included in Pathway or Brite	Function unknown	Function unknown	K07098; uncharacterized protein	2
K07104	Metabolism	Benzoate degradation	Benzoate degradation	catE; catechol 2,3-dioxygenase [EC:1.13.11.2]	1
K07104	Metabolism	Chlorocyclohexane and chlorobenzene degradation	Chlorocyclohexane and chlorobenzene degradation	catE; catechol 2,3-dioxygenase [EC:1.13.11.2]	1
K07104	Metabolism	Styrene degradation	Styrene degradation	catE; catechol 2,3-dioxygenase [EC:1.13.11.2]	1
K07104	Metabolism	Xylene degradation	Xylene degradation	catE; catechol 2,3-dioxygenase [EC:1.13.11.2]	1
K07106	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	murQ; N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]	1
K07107	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]	1
K07110	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	ramB; XRE family transcriptional regulator, fatty acid utilization regulator	1
K07112	Not Included in Pathway or Brite	Function unknown	Function unknown	K07112; uncharacterized protein	1
K07113	Not Included in Pathway or Brite	General function prediction only	General function prediction only	fxsA; UPF0716 protein FxsA	1
K07114	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	yfbK; Ca-activated chloride channel homolog	2
K07115	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rlmJ; 23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	1
K07119	Not Included in Pathway or Brite	Function unknown	Function unknown	K07119; uncharacterized protein	1
K07120	Not Included in Pathway or Brite	Function unknown	Function unknown	K07120; uncharacterized protein	1
K07126	Not Included in Pathway or Brite	Function unknown	Function unknown	K07126; uncharacterized protein	4
K07127	Metabolism	Purine metabolism	Purine metabolism	uraH, pucM, hiuH; 5-hydroxyisourate hydrolase [EC:3.5.2.17]	1
K07127	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	uraH, pucM, hiuH; 5-hydroxyisourate hydrolase [EC:3.5.2.17]	1
K07140	Not Included in Pathway or Brite	Function unknown	Function unknown	K07140; uncharacterized protein	1
K07146	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07146; UPF0176 protein	1
K07147	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	msrP; methionine sulfoxide reductase catalytic subunit [EC:1.8.-.-]	1
K07152	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	SCO1_2; protein SCO1/2	1
K07154	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	2
K07154	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	2
K07157	Not Included in Pathway or Brite	Function unknown	Function unknown	K07157; uncharacterized protein	1
K07160	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07160; UPF0271 protein	1
K07165	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	fecR; transmembrane sensor	1
K07167	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	chrR; putative transcriptional regulator	1
K07168	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	K07168; CBS domain-containing membrane protein	1
K07192	Organismal Systems	Insulin signaling pathway	Insulin signaling pathway	FLOT; flotillin	1
K07192	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	FLOT; flotillin	1
K07192	Brite Hierarchies	Membrane trafficking [BR:ko04131]	Membrane trafficking [BR:ko04131]	FLOT; flotillin	1
K07192	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	FLOT; flotillin	1
K07214	Not Included in Pathway or Brite	Others	Others	fes; enterochelin esterase and related enzymes	2
K07215	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	pigA, hemO; heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58]	1
K07222	Not Included in Pathway or Brite	Others	Others	K07222; putative flavoprotein involved in K+ transport	1
K07226	Not Included in Pathway or Brite	Others	Others	hugZ, hutZ; heme iron utilization protein	1
K07231	Not Included in Pathway or Brite	Others	Others	K07231; putative iron-regulated protein	1
K07240	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	chrA; chromate transporter	1
K07258	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	5
K07258	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	5
K07258	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	5
K07261	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	mepA; penicillin-insensitive murein DD-endopeptidase [EC:3.4.24.-]	1
K07261	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	mepA; penicillin-insensitive murein DD-endopeptidase [EC:3.4.24.-]	1
K07263	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	pqqL; zinc protease [EC:3.4.24.-]	1
K07270	Not Included in Pathway or Brite	Structural proteins	Structural proteins	K07270; glycosyl transferase, family 25	2
K07273	Not Included in Pathway or Brite	Structural proteins	Structural proteins	acm; lysozyme	2
K07275	Not Included in Pathway or Brite	Structural proteins	Structural proteins	ompW; outer membrane protein	1
K07277	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	SAM50, TOB55, bamA; outer membrane protein insertion porin family	1
K07277	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	SAM50, TOB55, bamA; outer membrane protein insertion porin family	1
K07278	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	tamA; translocation and assembly module TamA	1
K07290	Not Included in Pathway or Brite	Structural proteins	Structural proteins	yhjG; AsmA family protein	1
K07300	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	chaA, CAX; Ca2+:H+ antiporter	1
K07304	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	1
K07305	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	1
K07316	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	mod; adenine-specific DNA-methyltransferase [EC:2.1.1.72]	1
K07334	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	higB-1; toxin HigB-1	2
K07335	Not Included in Pathway or Brite	Cell motility	Cell motility	bmpA, bmpB, tmpC; basic membrane protein A and related proteins	1
K07338	Not Included in Pathway or Brite	Function unknown	Function unknown	K07338; uncharacterized protein	1
K07340	Not Included in Pathway or Brite	Structural proteins	Structural proteins	ybbJ; inner membrane protein	1
K07390	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	grxD, GLRX5; monothiol glutaredoxin	1
K07390	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	grxD, GLRX5; monothiol glutaredoxin	1
K07391	Not Included in Pathway or Brite	Protein processing	Protein processing	comM; magnesium chelatase family protein	1
K07393	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ECM4, yqjG; glutathionyl-hydroquinone reductase [EC:1.8.5.7]	1
K07397	Not Included in Pathway or Brite	Protein processing	Protein processing	yhfA; putative redox protein	1
K07400	Not Included in Pathway or Brite	Protein processing	Protein processing	nfuA; Fe/S biogenesis protein NfuA	1
K07401	Not Included in Pathway or Brite	Protein processing	Protein processing	K07401; selenoprotein W-related protein	1
K07402	Not Included in Pathway or Brite	Protein processing	Protein processing	xdhC; xanthine dehydrogenase accessory factor	4
K07406	Metabolism	Galactose metabolism	Galactose metabolism	melA; alpha-galactosidase [EC:3.2.1.22]	2
K07406	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	melA; alpha-galactosidase [EC:3.2.1.22]	2
K07406	Metabolism	Sphingolipid metabolism	Sphingolipid metabolism	melA; alpha-galactosidase [EC:3.2.1.22]	2
K07406	Metabolism	Glycosphingolipid biosynthesis - globo and isoglobo series	Glycosphingolipid biosynthesis - globo and isoglobo series	melA; alpha-galactosidase [EC:3.2.1.22]	2
K07447	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ruvX; putative holliday junction resolvase [EC:3.1.-.-]	1
K07451	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	mcrA; 5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	1
K07454	Not Included in Pathway or Brite	Replication and repair	Replication and repair	K07454; putative restriction endonuclease	1
K07459	Not Included in Pathway or Brite	Replication and repair	Replication and repair	ybjD; putative ATP-dependent endonuclease of the OLD family	3
K07460	Not Included in Pathway or Brite	Replication and repair	Replication and repair	yraN; putative endonuclease	1
K07462	Genetic Information Processing	Base excision repair	Base excision repair	recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	1
K07462	Genetic Information Processing	Homologous recombination	Homologous recombination	recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	1
K07462	Genetic Information Processing	Mismatch repair	Mismatch repair	recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	1
K07462	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	1
K07478	Not Included in Pathway or Brite	Replication and repair	Replication and repair	ycaJ; putative ATPase	1
K07506	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	K07506; AraC family transcriptional regulator	8
K07552	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein	3
K07566	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	tsaC, rimN, SUA5; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	1
K07566	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	tsaC, rimN, SUA5; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	1
K07568	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	queA; S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]	1
K07577	Not Included in Pathway or Brite	Translation	Translation	K07577; putative mRNA 3-end processing factor	1
K07636	Environmental Information Processing	Two-component system	Two-component system	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	8
K07636	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	8
K07636	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	8
K07637	Environmental Information Processing	Two-component system	Two-component system	phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ [EC:2.7.13.3]	1
K07637	Human Diseases	Cationic antimicrobial peptide (CAMP) resistance	Cationic antimicrobial peptide (CAMP) resistance	phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ [EC:2.7.13.3]	1
K07637	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ [EC:2.7.13.3]	1
K07637	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ [EC:2.7.13.3]	1
K07637	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ [EC:2.7.13.3]	1
K07638	Environmental Information Processing	Two-component system	Two-component system	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	1
K07638	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	1
K07638	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	1
K07638	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	1
K07646	Environmental Information Processing	Two-component system	Two-component system	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	1
K07646	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	1
K07646	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	1
K07657	Environmental Information Processing	Two-component system	Two-component system	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB	13
K07657	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB	13
K07667	Environmental Information Processing	Two-component system	Two-component system	kdpE; two-component system, OmpR family, KDP operon response regulator KdpE	1
K07667	Cellular Processes	Quorum sensing	Quorum sensing	kdpE; two-component system, OmpR family, KDP operon response regulator KdpE	1
K07667	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	kdpE; two-component system, OmpR family, KDP operon response regulator KdpE	1
K07674	Environmental Information Processing	Two-component system	Two-component system	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]	1
K07674	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]	1
K07674	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]	1
K07678	Environmental Information Processing	Two-component system	Two-component system	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	2
K07678	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	2
K07678	Cellular Processes	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Pseudomonas aeruginosa	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	2
K07678	Cellular Processes	Biofilm formation - Vibrio cholerae	Biofilm formation - Vibrio cholerae	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	2
K07678	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	2
K07678	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	2
K07687	Environmental Information Processing	Two-component system	Two-component system	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB	9
K07687	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB	9
K07687	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB	9
K07708	Environmental Information Processing	Two-component system	Two-component system	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]	1
K07708	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]	1
K07708	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]	1
K07729	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	K07729; putative transcriptional regulator	7
K07735	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	algH; putative transcriptional regulator	1
K07736	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	carD; CarD family transcriptional regulator	1
K07738	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	nrdR; transcriptional repressor NrdR	1
K07742	Not Included in Pathway or Brite	Function unknown	Function unknown	ylxR; uncharacterized protein	1
K07746	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	parD1_3_4; antitoxin ParD1/3/4	1
K07749	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	frc; formyl-CoA transferase [EC:2.8.3.16]	1
K07793	Environmental Information Processing	Two-component system	Two-component system	tctA; putative tricarboxylic transport membrane protein	3
K07793	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	tctA; putative tricarboxylic transport membrane protein	3
K07794	Environmental Information Processing	Two-component system	Two-component system	tctB; putative tricarboxylic transport membrane protein	1
K07794	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	tctB; putative tricarboxylic transport membrane protein	1
K07795	Environmental Information Processing	Two-component system	Two-component system	tctC; putative tricarboxylic transport membrane protein	2
