KO	category-1	category-2	category-3	category-4	N of genes
K05770	Organismal Systems	Cholesterol metabolism	Cholesterol metabolism	TSPO, BZRP; translocator protein	1
K05770	Human Diseases	Human T-cell leukemia virus 1 infection	Human T-cell leukemia virus 1 infection	TSPO, BZRP; translocator protein	1
K05770	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	TSPO, BZRP; translocator protein	1
K05786	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	rarD; chloramphenicol-sensitive protein RarD	1
K05791	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	terZ; tellurium resistance protein TerZ	4
K05794	Not Included in Pathway or Brite	Others	Others	terC; tellurite resistance protein TerC	1
K05799	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	pdhR; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex	9
K05808	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	yhbH; putative sigma-54 modulation protein	1
K05825	Metabolism	Lysine biosynthesis	Lysine biosynthesis	LYSN; 2-aminoadipate transaminase [EC:2.6.1.-]	1
K05834	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	rhtB; homoserine/homoserine lactone efflux protein	1
K05846	Environmental Information Processing	ABC transporters	ABC transporters	opuBD; osmoprotectant transport system permease protein	2
K05846	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	opuBD; osmoprotectant transport system permease protein	2
K05879	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	dhaL; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121]	1
K05886	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	sdh; serine 3-dehydrogenase (NADP+) [EC:1.1.1.276]	1
K05888	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	K05888; L-gulono-1,4-lactone dehydrogenase [EC:1.1.2.-]	2
K05896	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	scpA; segregation and condensation protein A	1
K05937	Not Included in Pathway or Brite	Function unknown	Function unknown	K05937; uncharacterized protein	1
K05979	Metabolism	Methane metabolism	Methane metabolism	comB; 2-phosphosulfolactate phosphatase [EC:3.1.3.71]	1
K05989	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ramA; alpha-L-rhamnosidase [EC:3.2.1.40]	3
K06016	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	pydC; beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]	1
K06024	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	scpB; segregation and condensation protein B	1
K06041	Metabolism	Lipopolysaccharide biosynthesis	Lipopolysaccharide biosynthesis	kdsD, kpsF; arabinose-5-phosphate isomerase [EC:5.3.1.13]	1
K06041	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	kdsD, kpsF; arabinose-5-phosphate isomerase [EC:5.3.1.13]	1
K06044	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	treY, glgY; (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase [EC:5.4.99.15]	1
K06048	Metabolism	Glutathione metabolism	Glutathione metabolism	gshA, ybdK; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]	1
K06075	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin	15
K06131	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	clsA_B; cardiolipin synthase A/B [EC:2.7.8.-]	1
K06133	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	LYS5, acpT; 4-phosphopantetheinyl transferase [EC:2.7.8.-]	1
K06147	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial	7
K06151	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	E1.1.99.3A; gluconate 2-dehydrogenase alpha chain [EC:1.1.99.3]	1
K06153	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]	1
K06153	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]	1
K06158	Brite Hierarchies	Translation factors [BR:ko03012]	Translation factors [BR:ko03012]	ABCF3; ATP-binding cassette, subfamily F, member 3	1
K06168	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]	1
K06173	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	1
K06178	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	1
K06180	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	1
K06187	Genetic Information Processing	Homologous recombination	Homologous recombination	recR; recombination protein RecR	1
K06187	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recR; recombination protein RecR	1
K06188	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	aqpZ; aquaporin Z	3
K06189	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	corC; magnesium and cobalt transporter	3
K06191	Not Included in Pathway or Brite	Protein processing	Protein processing	nrdH; glutaredoxin-like protein NrdH	1
K06194	Not Included in Pathway or Brite	Structural proteins	Structural proteins	nlpD; lipoprotein NlpD	1
K06196	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ccdA; cytochrome c-type biogenesis protein	1
K06199	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	crcB, FEX; fluoride exporter	2
K06200	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	cstA; carbon starvation protein	1
K06201	Not Included in Pathway or Brite	Others	Others	cutC; copper homeostasis protein	1
K06203	Not Included in Pathway or Brite	Amino acid metabolism	Amino acid metabolism	cysZ; CysZ protein	1
K06205	Not Included in Pathway or Brite	Energy metabolism	Energy metabolism	mioC; MioC protein	1
K06207	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	typA, bipA; GTP-binding protein	1
K06213	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	mgtE; magnesium transporter	1
K06215	Metabolism	Vitamin B6 metabolism	Vitamin B6 metabolism	pdxS, pdx1; pyridoxal 5-phosphate synthase pdxS subunit [EC:4.3.3.6]	1
K06217	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins	1
K06221	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	dkgA; 2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]	4
K06287	Not Included in Pathway or Brite	Cell growth	Cell growth	maf; septum formation protein	1
K06306	Not Included in Pathway or Brite	Cell growth	Cell growth	yaaH; spore germination protein	1
K06346	Not Included in Pathway or Brite	Cell growth	Cell growth	jag; spoIIIJ-associated protein	1
K06350	Not Included in Pathway or Brite	Cell growth	Cell growth	kipA; antagonist of KipI	1
K06351	Not Included in Pathway or Brite	Cell growth	Cell growth	kipI; inhibitor of KinA	1
K06442	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	tlyA; 23S rRNA (cytidine1920-2-O)/16S rRNA (cytidine1409-2-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]	1
K06606	Metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	iolI; 2-keto-myo-inositol isomerase [EC:5.3.99.11]	1
K06861	Environmental Information Processing	ABC transporters	ABC transporters	lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]	1
K06861	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]	1
K06876	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K06876; deoxyribodipyrimidine photolyase-related protein	1
K06886	Not Included in Pathway or Brite	General function prediction only	General function prediction only	glbN; hemoglobin	1
K06888	Not Included in Pathway or Brite	Function unknown	Function unknown	K06888; uncharacterized protein	1
K06895	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lysE, argO; L-lysine exporter family protein LysE/ArgO	1
K06901	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	pbuG; putative MFS transporter, AGZA family, xanthine/uracil permease	1
K06902	Cellular Processes	Autophagy - yeast	Autophagy - yeast	UMF1; MFS transporter, UMF1 family	1
K06902	Brite Hierarchies	Membrane trafficking [BR:ko04131]	Membrane trafficking [BR:ko04131]	UMF1; MFS transporter, UMF1 family	1
K06902	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	UMF1; MFS transporter, UMF1 family	1
K06911	Not Included in Pathway or Brite	Function unknown	Function unknown	K06911; uncharacterized protein	1
K06915	Not Included in Pathway or Brite	Function unknown	Function unknown	K06915; uncharacterized protein	1
K06916	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	zapE; cell division protein ZapE	2
K06925	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	tsaE; tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	1
K06929	Not Included in Pathway or Brite	Function unknown	Function unknown	K06929; uncharacterized protein	1
K06942	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	ychF; ribosome-binding ATPase	1
K06949	Metabolism	Thiamine metabolism	Thiamine metabolism	rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	1
K06949	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	1
K06958	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	rapZ; RNase adapter protein RapZ	1
K06960	Not Included in Pathway or Brite	Function unknown	Function unknown	K06960; uncharacterized protein	1
K06975	Not Included in Pathway or Brite	Function unknown	Function unknown	K06975; uncharacterized protein	2
K06980	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	ygfZ; tRNA-modifying protein YgfZ	1
K06988	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	fno; 8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]	3
K06997	Not Included in Pathway or Brite	Amino acid metabolism	Amino acid metabolism	yggS, PROSC; PLP dependent protein	1
K07002	Not Included in Pathway or Brite	Function unknown	Function unknown	K07002; uncharacterized protein	1
K07003	Not Included in Pathway or Brite	Function unknown	Function unknown	K07003; uncharacterized protein	3
K07006	Not Included in Pathway or Brite	Function unknown	Function unknown	K07006; uncharacterized protein	1
K07010	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	K07010; putative glutamine amidotransferase	2
K07018	Not Included in Pathway or Brite	Function unknown	Function unknown	K07018; uncharacterized protein	1
K07029	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]	3
K07029	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]	3
K07032	Not Included in Pathway or Brite	Function unknown	Function unknown	K07032; uncharacterized protein	1
K07040	Not Included in Pathway or Brite	Function unknown	Function unknown	K07040; uncharacterized protein	1
K07042	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	ybeY, yqfG; probable rRNA maturation factor	1
K07046	Metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	K07046; L-fuconolactonase [EC:3.1.1.-]	1
K07052	Not Included in Pathway or Brite	Function unknown	Function unknown	K07052; uncharacterized protein	1
K07053	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	E3.1.3.97; 3,5-nucleoside bisphosphate phosphatase [EC:3.1.3.97]	1
K07054	Not Included in Pathway or Brite	Function unknown	Function unknown	K07054; uncharacterized protein	1
K07056	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsmI; 16S rRNA (cytidine1402-2-O)-methyltransferase [EC:2.1.1.198]	1
K07058	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07058; membrane protein	2
K07071	Not Included in Pathway or Brite	Function unknown	Function unknown	K07071; uncharacterized protein	2
K07077	Not Included in Pathway or Brite	Function unknown	Function unknown	K07077; uncharacterized protein	1
K07082	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07082; UPF0755 protein	1
K07088	Not Included in Pathway or Brite	Function unknown	Function unknown	K07088; uncharacterized protein	1
K07089	Not Included in Pathway or Brite	Function unknown	Function unknown	K07089; uncharacterized protein	1
K07090	Not Included in Pathway or Brite	Function unknown	Function unknown	K07090; uncharacterized protein	1
K07095	Not Included in Pathway or Brite	Function unknown	Function unknown	K07095; uncharacterized protein	1
K07104	Metabolism	Benzoate degradation	Benzoate degradation	catE; catechol 2,3-dioxygenase [EC:1.13.11.2]	1
K07104	Metabolism	Chlorocyclohexane and chlorobenzene degradation	Chlorocyclohexane and chlorobenzene degradation	catE; catechol 2,3-dioxygenase [EC:1.13.11.2]	1
K07104	Metabolism	Styrene degradation	Styrene degradation	catE; catechol 2,3-dioxygenase [EC:1.13.11.2]	1
K07104	Metabolism	Xylene degradation	Xylene degradation	catE; catechol 2,3-dioxygenase [EC:1.13.11.2]	1
K07106	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	murQ; N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]	1
K07107	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]	1
K07110	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	ramB; XRE family transcriptional regulator, fatty acid utilization regulator	2
K07114	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	yfbK; Ca-activated chloride channel homolog	2
K07118	Not Included in Pathway or Brite	Function unknown	Function unknown	K07118; uncharacterized protein	2
K07119	Not Included in Pathway or Brite	Function unknown	Function unknown	K07119; uncharacterized protein	1
K07124	Not Included in Pathway or Brite	Function unknown	Function unknown	K07124; uncharacterized protein	2
K07130	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	kynB; arylformamidase [EC:3.5.1.9]	1
K07130	Metabolism	Tryptophan metabolism	Tryptophan metabolism	kynB; arylformamidase [EC:3.5.1.9]	1
K07148	Not Included in Pathway or Brite	Function unknown	Function unknown	K07148; uncharacterized protein	2
K07149	Not Included in Pathway or Brite	Function unknown	Function unknown	K07149; uncharacterized protein	1
K07154	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	1
K07154	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	1
K07156	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	copC, pcoC; copper resistance protein C	1
K07160	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07160; UPF0271 protein	1
K07164	Not Included in Pathway or Brite	Function unknown	Function unknown	K07164; uncharacterized protein	1
K07175	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	phoH2; PhoH-like ATPase	1
K07183	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	nasT; two-component system, response regulator / RNA-binding antiterminator	1
K07192	Organismal Systems	Insulin signaling pathway	Insulin signaling pathway	FLOT; flotillin	1
K07192	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	FLOT; flotillin	1
K07192	Brite Hierarchies	Membrane trafficking [BR:ko04131]	Membrane trafficking [BR:ko04131]	FLOT; flotillin	1
K07192	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	FLOT; flotillin	1
K07213	Organismal Systems	Mineral absorption	Mineral absorption	ATOX1, ATX1, copZ, golB; copper chaperone	1
K07214	Not Included in Pathway or Brite	Others	Others	fes; enterochelin esterase and related enzymes	1
K07223	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	yfeX; porphyrinogen peroxidase [EC:1.11.1.-]	1
K07224	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	efeO; iron uptake system component EfeO	1
K07228	Not Included in Pathway or Brite	Others	Others	K07228; TrkA domain protein	1
K07243	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	FTR, FTH1, efeU; high-affinity iron transporter	1
K07250	Metabolism	Butanoate metabolism	Butanoate metabolism	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]	2
K07250	Metabolism	Propanoate metabolism	Propanoate metabolism	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]	2
K07250	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]	2
K07250	Metabolism	Lysine degradation	Lysine degradation	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]	2
K07250	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]	2
K07250	Metabolism	beta-Alanine metabolism	beta-Alanine metabolism	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]	2
K07250	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]	2
K07262	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	pbpG; serine-type D-Ala-D-Ala endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-]	1
K07262	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	pbpG; serine-type D-Ala-D-Ala endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-]	1
K07263	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	pqqL; zinc protease [EC:3.4.24.-]	1
K07273	Not Included in Pathway or Brite	Structural proteins	Structural proteins	acm; lysozyme	1
K07284	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	srtA; sortase A [EC:3.4.22.70]	1
K07284	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	srtA; sortase A [EC:3.4.22.70]	1
K07304	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	1
K07305	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	1
K07335	Not Included in Pathway or Brite	Cell motility	Cell motility	bmpA, bmpB, tmpC; basic membrane protein A and related proteins	1
K07391	Not Included in Pathway or Brite	Protein processing	Protein processing	comM; magnesium chelatase family protein	1
K07399	Not Included in Pathway or Brite	Protein processing	Protein processing	resB, ccs1; cytochrome c biogenesis protein	1
K07404	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	pgl; 6-phosphogluconolactonase [EC:3.1.1.31]	1
K07442	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	TRM61, GCD14; tRNA (adenine57-N1/adenine58-N1)-methyltransferase catalytic subunit [EC:2.1.1.219 2.1.1.220]	1
K07443	Not Included in Pathway or Brite	Replication and repair	Replication and repair	ybaZ; methylated-DNA-protein-cysteine methyltransferase related protein	1
K07447	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ruvX; putative holliday junction resolvase [EC:3.1.-.-]	1
K07448	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	mrr; restriction system protein	1
K07451	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	mcrA; 5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	1
K07459	Not Included in Pathway or Brite	Replication and repair	Replication and repair	ybjD; putative ATP-dependent endonuclease of the OLD family	1
K07460	Not Included in Pathway or Brite	Replication and repair	Replication and repair	yraN; putative endonuclease	1
K07478	Not Included in Pathway or Brite	Replication and repair	Replication and repair	ycaJ; putative ATPase	1
K07503	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	nucS; endonuclease [EC:3.1.-.-]	1
K07506	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	K07506; AraC family transcriptional regulator	2
K07552	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein	2
K07566	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	tsaC, rimN, SUA5; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	1
K07566	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	tsaC, rimN, SUA5; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	1
K07636	Environmental Information Processing	Two-component system	Two-component system	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	10
K07636	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	10
K07636	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	10
K07657	Environmental Information Processing	Two-component system	Two-component system	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB	10
K07657	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB	10
K07674	Environmental Information Processing	Two-component system	Two-component system	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]	13
K07674	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]	13
K07674	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]	13
K07687	Environmental Information Processing	Two-component system	Two-component system	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB	15
K07687	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB	15
K07687	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB	15
K07700	Environmental Information Processing	Two-component system	Two-component system	dpiB, citA; two-component system, CitB family, cit operon sensor histidine kinase CitA [EC:2.7.13.3]	1
K07700	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	dpiB, citA; two-component system, CitB family, cit operon sensor histidine kinase CitA [EC:2.7.13.3]	1
K07700	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	dpiB, citA; two-component system, CitB family, cit operon sensor histidine kinase CitA [EC:2.7.13.3]	1
K07702	Environmental Information Processing	Two-component system	Two-component system	dpiA, citB; two-component system, CitB family, response regulator CitB	2
K07702	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	dpiA, citB; two-component system, CitB family, response regulator CitB	2
K07727	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	K07727; putative transcriptional regulator	1
K07729	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	K07729; putative transcriptional regulator	4
K07734	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	paiB; transcriptional regulator	1
K07736	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	carD; CarD family transcriptional regulator	2
K07738	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	nrdR; transcriptional repressor NrdR	1
K07807	Not Included in Pathway or Brite	Function unknown	Function unknown	K07807; uncharacterized protein	1
K07816	Metabolism	Purine metabolism	Purine metabolism	E2.7.6.5X; putative GTP pyrophosphokinase [EC:2.7.6.5]	1
K08093	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	hxlA; 3-hexulose-6-phosphate synthase [EC:4.1.2.43]	1
K08093	Metabolism	Methane metabolism	Methane metabolism	hxlA; 3-hexulose-6-phosphate synthase [EC:4.1.2.43]	1
K08151	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	tetA; MFS transporter, DHA1 family, tetracycline resistance protein	2
K08151	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	tetA; MFS transporter, DHA1 family, tetracycline resistance protein	2
K08167	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	smvA, qacA, lfrA; MFS transporter, DHA2 family, multidrug resistance protein	1
K08167	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	smvA, qacA, lfrA; MFS transporter, DHA2 family, multidrug resistance protein	1
