KO	category-1	category-2	category-3	category-4	N of genes
K05516	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	cbpA; curved DNA-binding protein	1
K05516	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	cbpA; curved DNA-binding protein	1
K05518	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	rsbX; phosphoserine phosphatase RsbX [EC:3.1.3.3]	1
K05520	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	pfpI; protease I [EC:3.5.1.124]	1
K05524	Not Included in Pathway or Brite	Energy metabolism	Energy metabolism	fdxA; ferredoxin	1
K05526	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	astE; succinylglutamate desuccinylase [EC:3.5.1.96]	1
K05527	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	bolA; BolA family transcriptional regulator, general stress-responsive regulator	2
K05539	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	dusA; tRNA-dihydrouridine synthase A [EC:1.-.-.-]	1
K05540	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	dusB; tRNA-dihydrouridine synthase B [EC:1.-.-.-]	2
K05589	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	ftsB; cell division protein FtsB	1
K05592	Genetic Information Processing	RNA degradation	RNA degradation	deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	6
K05592	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	6
K05592	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	6
K05595	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	marC; multiple antibiotic resistance protein	2
K05596	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	iciA; LysR family transcriptional regulator, chromosome initiation inhibitor	1
K05596	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	iciA; LysR family transcriptional regulator, chromosome initiation inhibitor	1
K05599	Metabolism	Aminobenzoate degradation	Aminobenzoate degradation	antA; anthranilate 1,2-dioxygenase (deaminating, decarboxylating) large subunit [EC:1.14.12.1]	1
K05603	Metabolism	Histidine metabolism	Histidine metabolism	hutF; formimidoylglutamate deiminase [EC:3.5.3.13]	1
K05774	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	phnN; ribose 1,5-bisphosphokinase [EC:2.7.4.23]	1
K05780	Metabolism	Phosphonate and phosphinate metabolism	Phosphonate and phosphinate metabolism	phnL; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL [EC:2.7.8.37]	1
K05782	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	benE; benzoate membrane transport protein	1
K05799	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	pdhR; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex	12
K05805	Not Included in Pathway or Brite	General function prediction only	General function prediction only	creA; CreA protein	1
K05807	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	bamD; outer membrane protein assembly factor BamD	1
K05808	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	yhbH; putative sigma-54 modulation protein	1
K05810	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	yfiH; polyphenol oxidase [EC:1.10.3.-]	1
K05813	Environmental Information Processing	ABC transporters	ABC transporters	ugpB; sn-glycerol 3-phosphate transport system substrate-binding protein	1
K05813	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ugpB; sn-glycerol 3-phosphate transport system substrate-binding protein	1
K05825	Metabolism	Lysine biosynthesis	Lysine biosynthesis	LYSN; 2-aminoadipate transaminase [EC:2.6.1.-]	8
K05834	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	rhtB; homoserine/homoserine lactone efflux protein	4
K05879	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	dhaL; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121]	1
K05886	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	sdh; serine 3-dehydrogenase (NADP+) [EC:1.1.1.276]	2
K05895	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	cobK-cbiJ; precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]	1
K05896	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	scpA; segregation and condensation protein A	1
K05936	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	cobM, cbiF; precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]	1
K05973	Metabolism	Butanoate metabolism	Butanoate metabolism	phaZ; poly(3-hydroxybutyrate) depolymerase [EC:3.1.1.75]	1
K06013	Metabolism	Terpenoid backbone biosynthesis	Terpenoid backbone biosynthesis	STE24; STE24 endopeptidase [EC:3.4.24.84]	1
K06013	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	STE24; STE24 endopeptidase [EC:3.4.24.84]	1
K06013	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	STE24; STE24 endopeptidase [EC:3.4.24.84]	1
K06015	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]	1
K06016	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	pydC; beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]	4
K06023	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	hprK, ptsK; HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]	1
K06024	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	scpB; segregation and condensation protein B	1
K06041	Metabolism	Lipopolysaccharide biosynthesis	Lipopolysaccharide biosynthesis	kdsD, kpsF; arabinose-5-phosphate isomerase [EC:5.3.1.13]	1
K06041	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	kdsD, kpsF; arabinose-5-phosphate isomerase [EC:5.3.1.13]	1
K06044	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	treY, glgY; (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase [EC:5.4.99.15]	1
K06045	Metabolism	Sesquiterpenoid and triterpenoid biosynthesis	Sesquiterpenoid and triterpenoid biosynthesis	shc; squalene-hopene/tetraprenyl-beta-curcumene cyclase [EC:5.4.99.17 4.2.1.129]	1
K06048	Metabolism	Glutathione metabolism	Glutathione metabolism	gshA, ybdK; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]	1
K06075	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin	17
K06077	Not Included in Pathway or Brite	Structural proteins	Structural proteins	slyB; outer membrane lipoprotein SlyB	1
K06131	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	clsA_B; cardiolipin synthase A/B [EC:2.7.8.-]	3
K06132	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	clsC; cardiolipin synthase C [EC:2.7.8.-]	1
K06133	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	LYS5, acpT; 4-phosphopantetheinyl transferase [EC:2.7.8.-]	1
K06134	Metabolism	Ubiquinone and other terpenoid-quinone biosynthesis	Ubiquinone and other terpenoid-quinone biosynthesis	COQ7; 3-demethoxyubiquinol 3-hydroxylase [EC:1.14.99.60]	1
K06135	Not Included in Pathway or Brite	General function prediction only	General function prediction only	pqqA; pyrroloquinoline quinone biosynthesis protein A	1
K06136	Not Included in Pathway or Brite	General function prediction only	General function prediction only	pqqB; pyrroloquinoline quinone biosynthesis protein B	1
K06137	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	pqqC; pyrroloquinoline-quinone synthase [EC:1.3.3.11]	1
K06138	Not Included in Pathway or Brite	General function prediction only	General function prediction only	pqqD; pyrroloquinoline quinone biosynthesis protein D	1
K06139	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	pqqE; PqqA peptide cyclase [EC:1.21.98.4]	1
K06142	Not Included in Pathway or Brite	Structural proteins	Structural proteins	hlpA, ompH; outer membrane protein	1
K06145	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	gntR; LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor	3
K06147	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial	8
K06149	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	uspA; universal stress protein A	3
K06151	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	E1.1.99.3A; gluconate 2-dehydrogenase alpha chain [EC:1.1.99.3]	3
K06152	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	E1.1.99.3G; gluconate 2-dehydrogenase gamma chain [EC:1.1.99.3]	1
K06153	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]	2
K06153	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]	2
K06158	Brite Hierarchies	Translation factors [BR:ko03012]	Translation factors [BR:ko03012]	ABCF3; ATP-binding cassette, subfamily F, member 3	3
K06160	Environmental Information Processing	ABC transporters	ABC transporters	pvdE; putative pyoverdin transport system ATP-binding/permease protein	1
K06160	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	pvdE; putative pyoverdin transport system ATP-binding/permease protein	1
K06162	Metabolism	Phosphonate and phosphinate metabolism	Phosphonate and phosphinate metabolism	phnM; alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase [EC:3.6.1.63]	1
K06163	Metabolism	Phosphonate and phosphinate metabolism	Phosphonate and phosphinate metabolism	phnJ; alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [EC:4.7.1.1]	1
K06164	Metabolism	Phosphonate and phosphinate metabolism	Phosphonate and phosphinate metabolism	phnI; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI [EC:2.7.8.37]	1
K06167	Metabolism	Phosphonate and phosphinate metabolism	Phosphonate and phosphinate metabolism	phnP; phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]	1
K06168	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]	1
K06173	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	1
K06178	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	3
K06179	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rluC; 23S rRNA pseudouridine955/2504/2580 synthase [EC:5.4.99.24]	1
K06180	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	1
K06182	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rluF; 23S rRNA pseudouridine2604 synthase [EC:5.4.99.21]	1
K06186	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	bamE, smpA; outer membrane protein assembly factor BamE	1
K06187	Genetic Information Processing	Homologous recombination	Homologous recombination	recR; recombination protein RecR	1
K06187	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recR; recombination protein RecR	1
K06188	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	aqpZ; aquaporin Z	2
K06189	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	corC; magnesium and cobalt transporter	2
K06190	Not Included in Pathway or Brite	Cell growth	Cell growth	ispZ; intracellular septation protein	1
K06191	Not Included in Pathway or Brite	Protein processing	Protein processing	nrdH; glutaredoxin-like protein NrdH	1
K06192	Not Included in Pathway or Brite	General function prediction only	General function prediction only	pqiB; paraquat-inducible protein B	1
K06194	Not Included in Pathway or Brite	Structural proteins	Structural proteins	nlpD; lipoprotein NlpD	3
K06195	Not Included in Pathway or Brite	Others	Others	apaG; ApaG protein	1
K06199	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	crcB, FEX; fluoride exporter	1
K06201	Not Included in Pathway or Brite	Others	Others	cutC; copper homeostasis protein	1
K06202	Not Included in Pathway or Brite	Others	Others	cyaY; CyaY protein	1
K06204	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	dksA; DnaK suppressor protein	1
K06204	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	dksA; DnaK suppressor protein	1
K06204	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	dksA; DnaK suppressor protein	1
K06204	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	dksA; DnaK suppressor protein	1
K06207	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	typA, bipA; GTP-binding protein	1
K06214	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	csgG; curli production assembly/transport component CsgG	1
K06217	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins	1
K06221	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	dkgA; 2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]	2
K06287	Not Included in Pathway or Brite	Cell growth	Cell growth	maf; septum formation protein	2
K06350	Not Included in Pathway or Brite	Cell growth	Cell growth	kipA; antagonist of KipI	1
K06351	Not Included in Pathway or Brite	Cell growth	Cell growth	kipI; inhibitor of KinA	1
K06402	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	spoIVFB; stage IV sporulation protein FB [EC:3.4.24.-]	1
K06415	Not Included in Pathway or Brite	Cell growth	Cell growth	spoVR; stage V sporulation protein R	1
K06447	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	astD; succinylglutamic semialdehyde dehydrogenase [EC:1.2.1.71]	1
K06518	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	cidA; holin-like protein	1
K06859	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	pgi1; glucose-6-phosphate isomerase, archaeal [EC:5.3.1.9]	1
K06859	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	pgi1; glucose-6-phosphate isomerase, archaeal [EC:5.3.1.9]	1
K06859	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	pgi1; glucose-6-phosphate isomerase, archaeal [EC:5.3.1.9]	1
K06859	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	pgi1; glucose-6-phosphate isomerase, archaeal [EC:5.3.1.9]	1
K06861	Environmental Information Processing	ABC transporters	ABC transporters	lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]	8
K06861	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]	8
K06867	Not Included in Pathway or Brite	Function unknown	Function unknown	K06867; uncharacterized protein	3
K06871	Not Included in Pathway or Brite	Function unknown	Function unknown	K06871; uncharacterized protein	1
K06876	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K06876; deoxyribodipyrimidine photolyase-related protein	1
K06879	Metabolism	Folate biosynthesis	Folate biosynthesis	queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]	1
K06879	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]	1
K06886	Not Included in Pathway or Brite	General function prediction only	General function prediction only	glbN; hemoglobin	2
K06889	Not Included in Pathway or Brite	Function unknown	Function unknown	K06889; uncharacterized protein	2
K06891	Not Included in Pathway or Brite	Protein processing	Protein processing	clpS; ATP-dependent Clp protease adaptor protein ClpS	1
K06893	Not Included in Pathway or Brite	Function unknown	Function unknown	K06893; uncharacterized protein	1
K06894	Not Included in Pathway or Brite	Function unknown	Function unknown	K06894; uncharacterized protein	1
K06895	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lysE, argO; L-lysine exporter family protein LysE/ArgO	2
K06901	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	pbuG; putative MFS transporter, AGZA family, xanthine/uracil permease	3
K06910	Not Included in Pathway or Brite	Function unknown	Function unknown	K06910; uncharacterized protein	3
K06911	Not Included in Pathway or Brite	Function unknown	Function unknown	K06911; uncharacterized protein	3
K06916	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	zapE; cell division protein ZapE	1
K06917	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	selU; tRNA 2-selenouridine synthase [EC:2.9.1.-]	1
K06919	Not Included in Pathway or Brite	Replication and repair	Replication and repair	K06919; putative DNA primase/helicase	1
K06920	Metabolism	Folate biosynthesis	Folate biosynthesis	queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]	1
K06920	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]	1
K06923	Not Included in Pathway or Brite	Function unknown	Function unknown	K06923; uncharacterized protein	1
K06925	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	tsaE; tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	1
K06934	Not Included in Pathway or Brite	Function unknown	Function unknown	K06934; uncharacterized protein	1
K06938	Not Included in Pathway or Brite	Function unknown	Function unknown	K06938; uncharacterized protein	4
K06940	Not Included in Pathway or Brite	Function unknown	Function unknown	K06940; uncharacterized protein	1
K06941	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]	1
K06942	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	ychF; ribosome-binding ATPase	1
K06949	Metabolism	Thiamine metabolism	Thiamine metabolism	rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	1
K06949	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	1
K06950	Not Included in Pathway or Brite	Function unknown	Function unknown	K06950; uncharacterized protein	1
K06953	Not Included in Pathway or Brite	Function unknown	Function unknown	K06953; uncharacterized protein	1
K06958	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	rapZ; RNase adapter protein RapZ	1
K06959	Not Included in Pathway or Brite	Transcription	Transcription	tex; protein Tex	1
K06966	Metabolism	Purine metabolism	Purine metabolism	ppnN; pyrimidine/purine-5-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]	3
K06966	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	ppnN; pyrimidine/purine-5-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]	3
K06969	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	1
K06971	Not Included in Pathway or Brite	Function unknown	Function unknown	K06971; uncharacterized protein	1
K06980	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	ygfZ; tRNA-modifying protein YgfZ	1
K06985	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	K06985; aspartyl protease family protein	1
K06987	Not Included in Pathway or Brite	Function unknown	Function unknown	K06987; uncharacterized protein	2
K06988	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	fno; 8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]	4
K06991	Not Included in Pathway or Brite	Function unknown	Function unknown	K06991; uncharacterized protein	1
K06997	Not Included in Pathway or Brite	Amino acid metabolism	Amino acid metabolism	yggS, PROSC; PLP dependent protein	1
K06998	Metabolism	Phenazine biosynthesis	Phenazine biosynthesis	phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]	1
K06998	Cellular Processes	Quorum sensing	Quorum sensing	phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]	1
K06999	Not Included in Pathway or Brite	Others	Others	K06999; phospholipase/carboxylesterase	1
K07000	Not Included in Pathway or Brite	Function unknown	Function unknown	K07000; uncharacterized protein	1
K07001	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07001; NTE family protein	2
K07002	Not Included in Pathway or Brite	Function unknown	Function unknown	K07002; uncharacterized protein	2
K07003	Not Included in Pathway or Brite	Function unknown	Function unknown	K07003; uncharacterized protein	1
K07006	Not Included in Pathway or Brite	Function unknown	Function unknown	K07006; uncharacterized protein	1
K07010	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	K07010; putative glutamine amidotransferase	1
K07012	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	cas3; CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 3.6.4.-]	1
K07018	Not Included in Pathway or Brite	Function unknown	Function unknown	K07018; uncharacterized protein	1
K07019	Not Included in Pathway or Brite	Function unknown	Function unknown	K07019; uncharacterized protein	1
K07025	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07025; putative hydrolase of the HAD superfamily	1
K07029	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]	1
K07029	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]	1
K07032	Not Included in Pathway or Brite	Function unknown	Function unknown	K07032; uncharacterized protein	1
K07040	Not Included in Pathway or Brite	Function unknown	Function unknown	K07040; uncharacterized protein	1
K07042	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	ybeY, yqfG; probable rRNA maturation factor	1
K07043	Not Included in Pathway or Brite	Function unknown	Function unknown	K07043; uncharacterized protein	1
K07046	Metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	K07046; L-fuconolactonase [EC:3.1.1.-]	3
K07048	Not Included in Pathway or Brite	General function prediction only	General function prediction only	PTER, php; phosphotriesterase-related protein	1
K07053	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	E3.1.3.97; 3,5-nucleoside bisphosphate phosphatase [EC:3.1.3.97]	1
K07054	Not Included in Pathway or Brite	Function unknown	Function unknown	K07054; uncharacterized protein	1
K07056	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsmI; 16S rRNA (cytidine1402-2-O)-methyltransferase [EC:2.1.1.198]	2
K07058	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07058; membrane protein	3
K07062	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	fitB; toxin FitB [EC:3.1.-.-]	1
K07063	Not Included in Pathway or Brite	Function unknown	Function unknown	K07063; uncharacterized protein	1
K07068	Not Included in Pathway or Brite	Function unknown	Function unknown	K07068; uncharacterized protein	1
K07075	Not Included in Pathway or Brite	Function unknown	Function unknown	K07075; uncharacterized protein	1
K07082	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07082; UPF0755 protein	1
K07085	Not Included in Pathway or Brite	Transport	Transport	K07085; putative transport protein	2
K07088	Not Included in Pathway or Brite	Function unknown	Function unknown	K07088; uncharacterized protein	1
K07089	Not Included in Pathway or Brite	Function unknown	Function unknown	K07089; uncharacterized protein	1
K07090	Not Included in Pathway or Brite	Function unknown	Function unknown	K07090; uncharacterized protein	2
K07091	Environmental Information Processing	ABC transporters	ABC transporters	lptF; lipopolysaccharide export system permease protein	1
K07091	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lptF; lipopolysaccharide export system permease protein	1
K07093	Not Included in Pathway or Brite	Function unknown	Function unknown	K07093; uncharacterized protein	1
K07095	Not Included in Pathway or Brite	Function unknown	Function unknown	K07095; uncharacterized protein	1
K07098	Not Included in Pathway or Brite	Function unknown	Function unknown	K07098; uncharacterized protein	1
K07102	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	amgK; N-acetylmuramate 1-kinase [EC:2.7.1.221]	1
K07107	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]	2
K07112	Not Included in Pathway or Brite	Function unknown	Function unknown	K07112; uncharacterized protein	1
K07114	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	yfbK; Ca-activated chloride channel homolog	2
K07115	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rlmJ; 23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	1
K07117	Not Included in Pathway or Brite	Function unknown	Function unknown	K07117; uncharacterized protein	2
K07119	Not Included in Pathway or Brite	Function unknown	Function unknown	K07119; uncharacterized protein	1
K07124	Not Included in Pathway or Brite	Function unknown	Function unknown	K07124; uncharacterized protein	1
K07126	Not Included in Pathway or Brite	Function unknown	Function unknown	K07126; uncharacterized protein	2
K07127	Metabolism	Purine metabolism	Purine metabolism	uraH, pucM, hiuH; 5-hydroxyisourate hydrolase [EC:3.5.2.17]	1
K07127	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	uraH, pucM, hiuH; 5-hydroxyisourate hydrolase [EC:3.5.2.17]	1
