KO	category-1	category-2	category-3	category-4	N of genes
K09816	Environmental Information Processing	ABC transporters	ABC transporters	znuB; zinc transport system permease protein	1
K09816	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	znuB; zinc transport system permease protein	1
K09817	Environmental Information Processing	ABC transporters	ABC transporters	znuC; zinc transport system ATP-binding protein [EC:3.6.3.-]	1
K09817	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	znuC; zinc transport system ATP-binding protein [EC:3.6.3.-]	1
K09823	Cellular Processes	Quorum sensing	Quorum sensing	zur; Fur family transcriptional regulator, zinc uptake regulator	1
K09823	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	zur; Fur family transcriptional regulator, zinc uptake regulator	1
K09857	Not Included in Pathway or Brite	Function unknown	Function unknown	K09857; uncharacterized protein	1
K09858	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K09858; SEC-C motif domain protein	1
K09859	Not Included in Pathway or Brite	Function unknown	Function unknown	K09859; uncharacterized protein	1
K09861	Not Included in Pathway or Brite	Function unknown	Function unknown	K09861; uncharacterized protein	1
K09862	Not Included in Pathway or Brite	Function unknown	Function unknown	K09862; uncharacterized protein	1
K09888	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	zapA; cell division protein ZapA	1
K09889	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	yjgA; ribosome-associated protein	1
K09892	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	zapB; cell division protein ZapB	1
K09895	Not Included in Pathway or Brite	Function unknown	Function unknown	K09895; uncharacterized protein	1
K09902	Not Included in Pathway or Brite	Function unknown	Function unknown	K09902; uncharacterized protein	1
K09903	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	pyrH; uridylate kinase [EC:2.7.4.22]	1
K09906	Brite Hierarchies	Translation factors [BR:ko03012]	Translation factors [BR:ko03012]	epmC; elongation factor P hydroxylase [EC:1.14.-.-]	1
K09912	Not Included in Pathway or Brite	Function unknown	Function unknown	K09912; uncharacterized protein	1
K09913	Metabolism	Purine metabolism	Purine metabolism	ppnP; purine/pyrimidine-nucleoside phosphorylase [EC:2.4.2.1 2.4.2.2]	1
K09913	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	ppnP; purine/pyrimidine-nucleoside phosphorylase [EC:2.4.2.1 2.4.2.2]	1
K09922	Not Included in Pathway or Brite	Function unknown	Function unknown	K09922; uncharacterized protein	1
K09927	Not Included in Pathway or Brite	Function unknown	Function unknown	K09927; uncharacterized protein	1
K09928	Not Included in Pathway or Brite	Function unknown	Function unknown	K09928; uncharacterized protein	1
K09935	Not Included in Pathway or Brite	Function unknown	Function unknown	K09935; uncharacterized protein	1
K09936	Cellular Processes	Quorum sensing	Quorum sensing	TC.BAT2; bacterial/archaeal transporter family-2 protein	1
K09936	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	TC.BAT2; bacterial/archaeal transporter family-2 protein	1
K09946	Not Included in Pathway or Brite	Function unknown	Function unknown	K09946; uncharacterized protein	1
K09954	Not Included in Pathway or Brite	Function unknown	Function unknown	K09954; uncharacterized protein	1
K09956	Not Included in Pathway or Brite	Function unknown	Function unknown	K09956; uncharacterized protein	1
K09965	Not Included in Pathway or Brite	Function unknown	Function unknown	K09965; uncharacterized protein	1
K09967	Not Included in Pathway or Brite	Function unknown	Function unknown	K09967; uncharacterized protein	1
K09975	Not Included in Pathway or Brite	Function unknown	Function unknown	K09975; uncharacterized protein	1
K09977	Not Included in Pathway or Brite	Function unknown	Function unknown	K09977; uncharacterized protein	1
K09986	Not Included in Pathway or Brite	Function unknown	Function unknown	K09986; uncharacterized protein	1
K09989	Not Included in Pathway or Brite	Function unknown	Function unknown	K09989; uncharacterized protein	1
K10001	Environmental Information Processing	ABC transporters	ABC transporters	gltI, aatJ; glutamate/aspartate transport system substrate-binding protein	1
K10001	Environmental Information Processing	Two-component system	Two-component system	gltI, aatJ; glutamate/aspartate transport system substrate-binding protein	1
K10001	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	gltI, aatJ; glutamate/aspartate transport system substrate-binding protein	1
K10003	Environmental Information Processing	ABC transporters	ABC transporters	gltJ, aatQ; glutamate/aspartate transport system permease protein	1
K10003	Environmental Information Processing	Two-component system	Two-component system	gltJ, aatQ; glutamate/aspartate transport system permease protein	1
K10003	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	gltJ, aatQ; glutamate/aspartate transport system permease protein	1
K10016	Environmental Information Processing	ABC transporters	ABC transporters	hisQ; histidine transport system permease protein	1
K10016	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	hisQ; histidine transport system permease protein	1
K10023	Environmental Information Processing	ABC transporters	ABC transporters	aotM; arginine/ornithine transport system permease protein	1
K10023	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	aotM; arginine/ornithine transport system permease protein	1
K10026	Metabolism	Folate biosynthesis	Folate biosynthesis	queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]	1
K10026	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]	1
K10563	Genetic Information Processing	Base excision repair	Base excision repair	mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	1
K10563	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	1
K10679	Metabolism	Nitrotoluene degradation	Nitrotoluene degradation	nfnB, nfsB; nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34]	4
K10680	Metabolism	Nitrotoluene degradation	Nitrotoluene degradation	nemA; N-ethylmaleimide reductase [EC:1.-.-.-]	1
K10716	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	kch, trkA, mthK, pch; voltage-gated potassium channel	1
K10763	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	hda; DnaA-homolog protein	1
K10773	Genetic Information Processing	Base excision repair	Base excision repair	NTH; endonuclease III [EC:4.2.99.18]	1
K10773	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	NTH; endonuclease III [EC:4.2.99.18]	1
K10778	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	2
K10778	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	2
K10804	Metabolism	Biosynthesis of unsaturated fatty acids	Biosynthesis of unsaturated fatty acids	tesA; acyl-CoA thioesterase I [EC:3.1.2.- 3.1.1.5]	1
K10804	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	tesA; acyl-CoA thioesterase I [EC:3.1.2.- 3.1.1.5]	1
K10805	Metabolism	Biosynthesis of unsaturated fatty acids	Biosynthesis of unsaturated fatty acids	tesB; acyl-CoA thioesterase II [EC:3.1.2.-]	1
K10805	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	tesB; acyl-CoA thioesterase II [EC:3.1.2.-]	1
K10806	Metabolism	Biosynthesis of unsaturated fatty acids	Biosynthesis of unsaturated fatty acids	yciA; acyl-CoA thioesterase YciA [EC:3.1.2.-]	2
K10806	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	yciA; acyl-CoA thioesterase YciA [EC:3.1.2.-]	2
K10938	Cellular Processes	Biofilm formation - Vibrio cholerae	Biofilm formation - Vibrio cholerae	acfC; accessory colonization factor AcfC	1
K11017	Environmental Information Processing	Bacterial secretion system	Bacterial secretion system	shlB, hhdB, hpmB; hemolysin activation/secretion protein	2
K11017	Brite Hierarchies	Bacterial toxins [BR:ko02042]	Bacterial toxins [BR:ko02042]	shlB, hhdB, hpmB; hemolysin activation/secretion protein	2
K11017	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	shlB, hhdB, hpmB; hemolysin activation/secretion protein	2
K11068	Brite Hierarchies	Bacterial toxins [BR:ko02042]	Bacterial toxins [BR:ko02042]	hlyIII; hemolysin III	1
K11103	Environmental Information Processing	Two-component system	Two-component system	dctA; aerobic C4-dicarboxylate transport protein	6
K11103	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	dctA; aerobic C4-dicarboxylate transport protein	6
K11175	Metabolism	Purine metabolism	Purine metabolism	purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	1
K11175	Metabolism	One carbon pool by folate	One carbon pool by folate	purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	1
K11179	Genetic Information Processing	Sulfur relay system	Sulfur relay system	tusE, dsrC; tRNA 2-thiouridine synthesizing protein E [EC:2.8.1.-]	1
K11179	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	tusE, dsrC; tRNA 2-thiouridine synthesizing protein E [EC:2.8.1.-]	1
K11189	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	PTS-HPR; phosphocarrier protein	1
K11209	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	yghU, yfcG; GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]	2
K11311	Metabolism	Aminobenzoate degradation	Aminobenzoate degradation	antC; anthranilate 1,2-dioxygenase reductase component [EC:1.18.1.-]	1
K11475	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator	3
K11717	Metabolism	Selenocompound metabolism	Selenocompound metabolism	sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	1
K11719	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lptC; lipopolysaccharide export system protein LptC	1
K11720	Environmental Information Processing	ABC transporters	ABC transporters	lptG; lipopolysaccharide export system permease protein	1
K11720	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lptG; lipopolysaccharide export system permease protein	1
K11741	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	sugE; quaternary ammonium compound-resistance protein SugE	3
K11749	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	rseP; regulator of sigma E protease [EC:3.4.24.-]	1
K11749	Cellular Processes	Quorum sensing	Quorum sensing	rseP; regulator of sigma E protease [EC:3.4.24.-]	1
K11749	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	rseP; regulator of sigma E protease [EC:3.4.24.-]	1
K11752	Metabolism	Riboflavin metabolism	Riboflavin metabolism	ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	1
K11752	Cellular Processes	Quorum sensing	Quorum sensing	ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	1
K11753	Metabolism	Riboflavin metabolism	Riboflavin metabolism	ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	1
K11754	Metabolism	Folate biosynthesis	Folate biosynthesis	folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	1
K11755	Metabolism	Histidine metabolism	Histidine metabolism	hisIE; phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]	1
K11811	Not Included in Pathway or Brite	General function prediction only	General function prediction only	arsH; arsenical resistance protein ArsH	1
K11890	Cellular Processes	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Pseudomonas aeruginosa	impM; type VI secretion system protein ImpM	1
K11890	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	impM; type VI secretion system protein ImpM	1
K11891	Environmental Information Processing	Bacterial secretion system	Bacterial secretion system	impL, vasK, icmF; type VI secretion system protein ImpL	1
K11891	Cellular Processes	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Pseudomonas aeruginosa	impL, vasK, icmF; type VI secretion system protein ImpL	1
K11891	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	impL, vasK, icmF; type VI secretion system protein ImpL	1
K11892	Environmental Information Processing	Bacterial secretion system	Bacterial secretion system	impK, ompA, vasF, dotU; type VI secretion system protein ImpK	1
K11892	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	impK, ompA, vasF, dotU; type VI secretion system protein ImpK	1
K11893	Cellular Processes	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Pseudomonas aeruginosa	impJ, vasE; type VI secretion system protein ImpJ	1
K11893	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	impJ, vasE; type VI secretion system protein ImpJ	1
K11895	Cellular Processes	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Pseudomonas aeruginosa	impH, vasB; type VI secretion system protein ImpH	1
K11895	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	impH, vasB; type VI secretion system protein ImpH	1
K11896	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	impG, vasA; type VI secretion system protein ImpG	1
K11900	Cellular Processes	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Pseudomonas aeruginosa	impC; type VI secretion system protein ImpC	1
K11900	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	impC; type VI secretion system protein ImpC	1
K11901	Cellular Processes	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Pseudomonas aeruginosa	impB; type VI secretion system protein ImpB	1
K11901	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	impB; type VI secretion system protein ImpB	1
K11902	Cellular Processes	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Pseudomonas aeruginosa	impA; type VI secretion system protein ImpA	1
K11902	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	impA; type VI secretion system protein ImpA	1
K11903	Environmental Information Processing	Bacterial secretion system	Bacterial secretion system	hcp; type VI secretion system secreted protein Hcp	1
K11903	Cellular Processes	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Pseudomonas aeruginosa	hcp; type VI secretion system secreted protein Hcp	1
K11903	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	hcp; type VI secretion system secreted protein Hcp	1
K11904	Environmental Information Processing	Bacterial secretion system	Bacterial secretion system	vgrG; type VI secretion system secreted protein VgrG	6
K11904	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	vgrG; type VI secretion system secreted protein VgrG	6
K11931	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	pgaB; poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase [EC:3.5.1.-]	2
K11935	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	pgaA; biofilm PGA synthesis protein PgaA	1
K11936	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]	3
K11936	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]	3
K11936	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]	3
K11939	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	rhtA; inner membrane transporter RhtA	2
K11991	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]	2
K12152	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	nudJ; phosphatase NudJ [EC:3.6.1.-]	1
K12255	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	gbuA; guanidinobutyrase [EC:3.5.3.7]	1
K12262	Not Included in Pathway or Brite	Energy metabolism	Energy metabolism	cybB; cytochrome b561	1
K12297	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rlmL, rlmK; 23S rRNA (guanine2445-N2)-methyltransferase / 23S rRNA (guanine2069-N7)-methyltransferase [EC:2.1.1.173 2.1.1.264]	1
K12340	Environmental Information Processing	Bacterial secretion system	Bacterial secretion system	tolC; outer membrane protein	2
K12340	Environmental Information Processing	Two-component system	Two-component system	tolC; outer membrane protein	2
K12340	Organismal Systems	Plant-pathogen interaction	Plant-pathogen interaction	tolC; outer membrane protein	2
K12340	Human Diseases	Pertussis	Pertussis	tolC; outer membrane protein	2
K12340	Human Diseases	Cationic antimicrobial peptide (CAMP) resistance	Cationic antimicrobial peptide (CAMP) resistance	tolC; outer membrane protein	2
K12340	Human Diseases	beta-Lactam resistance	beta-Lactam resistance	tolC; outer membrane protein	2
K12340	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	tolC; outer membrane protein	2
K12340	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	tolC; outer membrane protein	2
K12340	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	tolC; outer membrane protein	2
K12410	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	npdA; NAD-dependent deacetylase [EC:3.5.1.-]	1
K12508	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	fcs; feruloyl-CoA synthase [EC:6.2.1.34]	1
K12542	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	lapC; membrane fusion protein, adhesin transport system	1
K12542	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lapC; membrane fusion protein, adhesin transport system	1
K12543	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	lapE; outer membrane protein, adhesin transport system	2
K12543	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lapE; outer membrane protein, adhesin transport system	2
K12573	Genetic Information Processing	RNA degradation	RNA degradation	rnr, vacB; ribonuclease R [EC:3.1.-.-]	1
K12573	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	rnr, vacB; ribonuclease R [EC:3.1.-.-]	1
K12573	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	rnr, vacB; ribonuclease R [EC:3.1.-.-]	1
K12978	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	lpxF; lipid A 4-phosphatase [EC:3.1.3.-]	1
K12979	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	lpxO; beta-hydroxylase [EC:1.14.11.-]	1
K12984	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]	1
K12984	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]	1
K12984	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]	1
K13038	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]	1
K13061	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	rhlI, phzI, solI, cepI, tofI; acyl homoserine lactone synthase [EC:2.3.1.184]	1
K13061	Environmental Information Processing	Two-component system	Two-component system	rhlI, phzI, solI, cepI, tofI; acyl homoserine lactone synthase [EC:2.3.1.184]	1
K13061	Cellular Processes	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Pseudomonas aeruginosa	rhlI, phzI, solI, cepI, tofI; acyl homoserine lactone synthase [EC:2.3.1.184]	1
K13061	Cellular Processes	Quorum sensing	Quorum sensing	rhlI, phzI, solI, cepI, tofI; acyl homoserine lactone synthase [EC:2.3.1.184]	1
K13256	Not Included in Pathway or Brite	General function prediction only	General function prediction only	psiE; protein PsiE	1
K13288	Genetic Information Processing	Ribosome biogenesis in eukaryotes	Ribosome biogenesis in eukaryotes	orn, REX2, REXO2; oligoribonuclease [EC:3.1.-.-]	1
K13288	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	orn, REX2, REXO2; oligoribonuclease [EC:3.1.-.-]	1
K13288	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	orn, REX2, REXO2; oligoribonuclease [EC:3.1.-.-]	1
K13292	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	lgt, umpA; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	1
K13378	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	nuoCD; NADH-quinone oxidoreductase subunit C/D [EC:7.1.1.2]	1
K13481	Metabolism	Purine metabolism	Purine metabolism	xdhA; xanthine dehydrogenase small subunit [EC:1.17.1.4]	1
K13482	Metabolism	Purine metabolism	Purine metabolism	xdhB; xanthine dehydrogenase large subunit [EC:1.17.1.4]	1
K13485	Metabolism	Purine metabolism	Purine metabolism	PRHOXNB, URAD; 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase [EC:4.1.1.97]	1
K13522	Metabolism	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	K13522, nadM; bifunctional NMN adenylyltransferase/nudix hydrolase [EC:2.7.7.1 3.6.1.-]	1
K13566	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	NIT2, yafV; omega-amidase [EC:3.5.1.3]	1
K13573	Brite Hierarchies	Proteasome [BR:ko03051]	Proteasome [BR:ko03051]	pafC; proteasome accessory factor C	1
K13623	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	btaB; S-adenosylmethionine-diacylgycerolhomoserine-N-methlytransferase	1
K13628	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	iscA; iron-sulfur cluster assembly protein	2
K13634	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	cysB; LysR family transcriptional regulator, cys regulon transcriptional activator	1
K13639	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	soxR; MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR	1
K13643	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor	3
K13653	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	K13653; AraC family transcriptional regulator	7
K13745	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	ddc; L-2,4-diaminobutyrate decarboxylase [EC:4.1.1.86]	1
K13776	Metabolism	Geraniol degradation	Geraniol degradation	atuH; citronellyl-CoA synthetase [EC:6.2.1.-]	1
K13776	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	atuH; citronellyl-CoA synthetase [EC:6.2.1.-]	1
K13779	Metabolism	Geraniol degradation	Geraniol degradation	atuE; isohexenylglutaconyl-CoA hydratase [EC:4.2.1.57]	1
K13788	Metabolism	Propanoate metabolism	Propanoate metabolism	pta; phosphate acetyltransferase [EC:2.3.1.8]	1
K13788	Metabolism	Pyruvate metabolism	Pyruvate metabolism	pta; phosphate acetyltransferase [EC:2.3.1.8]	1
K13788	Metabolism	Carbon fixation pathways in prokaryotes	Carbon fixation pathways in prokaryotes	pta; phosphate acetyltransferase [EC:2.3.1.8]	1
K13788	Metabolism	Methane metabolism	Methane metabolism	pta; phosphate acetyltransferase [EC:2.3.1.8]	1
K13788	Metabolism	Taurine and hypotaurine metabolism	Taurine and hypotaurine metabolism	pta; phosphate acetyltransferase [EC:2.3.1.8]	1
K13795	Not Included in Pathway or Brite	Energy metabolism	Energy metabolism	citB, tcuB; citrate/tricarballylate utilization protein	1
K13796	Not Included in Pathway or Brite	Energy metabolism	Energy metabolism	cobZ, tcuA; tricarballylate dehydrogenase	1
K13821	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]	1
K13821	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]	1
K13821	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]	1
K13877	Metabolism	Ascorbate and aldarate metabolism	Ascorbate and aldarate metabolism	aldH; 2,5-dioxopentanoate dehydrogenase [EC:1.2.1.26]	2
K13877	Metabolism	Pentose and glucuronate interconversions	Pentose and glucuronate interconversions	aldH; 2,5-dioxopentanoate dehydrogenase [EC:1.2.1.26]	2
K13888	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	macA; membrane fusion protein, macrolide-specific efflux system	3
K13893	Environmental Information Processing	ABC transporters	ABC transporters	yejA; microcin C transport system substrate-binding protein	1
K13893	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	yejA; microcin C transport system substrate-binding protein	1
K13894	Environmental Information Processing	ABC transporters	ABC transporters	yejB; microcin C transport system permease protein	1
K13894	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	yejB; microcin C transport system permease protein	1
K13895	Environmental Information Processing	ABC transporters	ABC transporters	yejE; microcin C transport system permease protein	1
K13895	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	yejE; microcin C transport system permease protein	1
