KO	category-1	category-2	category-3	category-4	N of genes
K03801	Metabolism	Lipoic acid metabolism	Lipoic acid metabolism	lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181]	1
K03802	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	cphA; cyanophycin synthetase [EC:6.3.2.29 6.3.2.30]	1
K03810	Not Included in Pathway or Brite	General function prediction only	General function prediction only	mviM; virulence factor	1
K03817	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rimL; ribosomal-protein-serine acetyltransferase [EC:2.3.1.-]	2
K03823	Metabolism	Phosphonate and phosphinate metabolism	Phosphonate and phosphinate metabolism	pat; phosphinothricin acetyltransferase [EC:2.3.1.183]	2
K03827	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	yjaB; putative acetyltransferase [EC:2.3.1.-]	1
K03833	Brite Hierarchies	Translation factors [BR:ko03012]	Translation factors [BR:ko03012]	selB, EEFSEC; selenocysteine-specific elongation factor	1
K03885	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	ndh; NADH dehydrogenase [EC:1.6.99.3]	2
K03890	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	qcrA; ubiquinol-cytochrome c reductase iron-sulfur subunit	2
K03892	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor	6
K03893	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	arsB; arsenical pump membrane protein	1
K03924	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	moxR; MoxR-like ATPase [EC:3.6.3.-]	3
K03925	Not Included in Pathway or Brite	General function prediction only	General function prediction only	mraZ; MraZ protein	1
K03928	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	yvaK; carboxylesterase [EC:3.1.1.1]	3
K03929	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	pnbA; para-nitrobenzyl esterase [EC:3.1.1.-]	1
K03931	Not Included in Pathway or Brite	General function prediction only	General function prediction only	ygjK; putative isomerase	1
K03969	Not Included in Pathway or Brite	Others	Others	pspA; phage shock protein A	1
K03973	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	pspC; phage shock protein C	3
K03973	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	pspC; phage shock protein C	3
K03976	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	ybaK, ebsC; Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase [EC:3.1.1.-]	1
K03977	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	engA, der; GTPase	1
K03979	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	obgE, cgtA; GTPase [EC:3.6.5.-]	1
K03980	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	murJ, mviN; putative peptidoglycan lipid II flippase	1
K03980	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	murJ, mviN; putative peptidoglycan lipid II flippase	1
K04042	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	1
K04043	Genetic Information Processing	RNA degradation	RNA degradation	dnaK, HSPA9; molecular chaperone DnaK	1
K04043	Organismal Systems	Longevity regulating pathway - worm	Longevity regulating pathway - worm	dnaK, HSPA9; molecular chaperone DnaK	1
K04043	Human Diseases	Tuberculosis	Tuberculosis	dnaK, HSPA9; molecular chaperone DnaK	1
K04043	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	dnaK, HSPA9; molecular chaperone DnaK	1
K04043	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	dnaK, HSPA9; molecular chaperone DnaK	1
K04043	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	dnaK, HSPA9; molecular chaperone DnaK	1
K04043	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	dnaK, HSPA9; molecular chaperone DnaK	1
K04047	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	dps; starvation-inducible DNA-binding protein	1
K04063	Not Included in Pathway or Brite	Protein processing	Protein processing	osmC; osmotically inducible protein OsmC	1
K04066	Genetic Information Processing	Homologous recombination	Homologous recombination	priA; primosomal protein N (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]	1
K04066	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	priA; primosomal protein N (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]	1
K04075	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	tilS, mesJ; tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	1
K04077	Genetic Information Processing	RNA degradation	RNA degradation	groEL, HSPD1; chaperonin GroEL	2
K04077	Organismal Systems	Longevity regulating pathway - worm	Longevity regulating pathway - worm	groEL, HSPD1; chaperonin GroEL	2
K04077	Human Diseases	Type I diabetes mellitus	Type I diabetes mellitus	groEL, HSPD1; chaperonin GroEL	2
K04077	Human Diseases	Legionellosis	Legionellosis	groEL, HSPD1; chaperonin GroEL	2
K04077	Human Diseases	Tuberculosis	Tuberculosis	groEL, HSPD1; chaperonin GroEL	2
K04077	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	groEL, HSPD1; chaperonin GroEL	2
K04077	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	groEL, HSPD1; chaperonin GroEL	2
K04077	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	groEL, HSPD1; chaperonin GroEL	2
K04077	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	groEL, HSPD1; chaperonin GroEL	2
K04078	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	groES, HSPE1; chaperonin GroES	1
K04078	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	groES, HSPE1; chaperonin GroES	1
K04080	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	ibpA; molecular chaperone IbpA	2
K04091	Metabolism	Sulfur metabolism	Sulfur metabolism	ssuD; alkanesulfonate monooxygenase [EC:1.14.14.5]	1
K04092	Metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	tyrA1; chorismate mutase [EC:5.4.99.5]	1
K04343	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	strB; streptomycin 6-kinase [EC:2.7.1.72]	1
K04485	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	radA, sms; DNA repair protein RadA/Sms	1
K04487	Metabolism	Thiamine metabolism	Thiamine metabolism	iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]	2
K04487	Genetic Information Processing	Sulfur relay system	Sulfur relay system	iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]	2
K04487	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]	2
K04487	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]	2
K04487	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]	2
K04488	Not Included in Pathway or Brite	Energy metabolism	Energy metabolism	iscU, nifU; nitrogen fixation protein NifU and related proteins	1
K04564	Environmental Information Processing	FoxO signaling pathway	FoxO signaling pathway	SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	1
K04564	Environmental Information Processing	MAPK signaling pathway - fly	MAPK signaling pathway - fly	SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	1
K04564	Cellular Processes	Peroxisome	Peroxisome	SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	1
K04564	Organismal Systems	Longevity regulating pathway	Longevity regulating pathway	SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	1
K04564	Organismal Systems	Longevity regulating pathway - multiple species	Longevity regulating pathway - multiple species	SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	1
K04564	Organismal Systems	Longevity regulating pathway - worm	Longevity regulating pathway - worm	SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	1
K04564	Human Diseases	Huntington disease	Huntington disease	SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	1
K04567	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]	1
K04567	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]	1
K04567	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]	1
K04750	Not Included in Pathway or Brite	General function prediction only	General function prediction only	phnB; PhnB protein	2
K04752	Not Included in Pathway or Brite	Transcription	Transcription	glnK; nitrogen regulatory protein P-II 2	1
K04761	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator	5
K04761	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator	5
K04765	Metabolism	Purine metabolism	Purine metabolism	mazG; nucleoside triphosphate diphosphatase [EC:3.6.1.9]	1
K04765	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	mazG; nucleoside triphosphate diphosphatase [EC:3.6.1.9]	1
K04765	Metabolism	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	mazG; nucleoside triphosphate diphosphatase [EC:3.6.1.9]	1
K04765	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	mazG; nucleoside triphosphate diphosphatase [EC:3.6.1.9]	1
K04768	Not Included in Pathway or Brite	Carbohydrate metabolism	Carbohydrate metabolism	acuC; acetoin utilization protein AcuC	1
K04771	Environmental Information Processing	Two-component system	Two-component system	degP, htrA; serine protease Do [EC:3.4.21.107]	2
K04771	Human Diseases	Cationic antimicrobial peptide (CAMP) resistance	Cationic antimicrobial peptide (CAMP) resistance	degP, htrA; serine protease Do [EC:3.4.21.107]	2
K04771	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	degP, htrA; serine protease Do [EC:3.4.21.107]	2
K04771	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	degP, htrA; serine protease Do [EC:3.4.21.107]	2
K04782	Metabolism	Biosynthesis of siderophore group nonribosomal peptides	Biosynthesis of siderophore group nonribosomal peptides	pchB; isochorismate pyruvate lyase [EC:4.2.99.21]	1
K05311	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	cggR; central glycolytic genes regulator	1
K05343	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]	5
K05350	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	bglB; beta-glucosidase [EC:3.2.1.21]	4
K05350	Metabolism	Cyanoamino acid metabolism	Cyanoamino acid metabolism	bglB; beta-glucosidase [EC:3.2.1.21]	4
K05350	Metabolism	Phenylpropanoid biosynthesis	Phenylpropanoid biosynthesis	bglB; beta-glucosidase [EC:3.2.1.21]	4
K05365	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	mrcB; penicillin-binding protein 1B [EC:2.4.1.129 3.4.16.4]	1
K05365	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	mrcB; penicillin-binding protein 1B [EC:2.4.1.129 3.4.16.4]	1
K05365	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	mrcB; penicillin-binding protein 1B [EC:2.4.1.129 3.4.16.4]	1
K05515	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	mrdA; penicillin-binding protein 2 [EC:3.4.16.4]	1
K05515	Human Diseases	beta-Lactam resistance	beta-Lactam resistance	mrdA; penicillin-binding protein 2 [EC:3.4.16.4]	1
K05515	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	mrdA; penicillin-binding protein 2 [EC:3.4.16.4]	1
K05516	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	cbpA; curved DNA-binding protein	2
K05516	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	cbpA; curved DNA-binding protein	2
K05520	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	pfpI; protease I [EC:3.5.1.124]	1
K05522	Genetic Information Processing	Base excision repair	Base excision repair	nei; endonuclease VIII [EC:3.2.2.- 4.2.99.18]	1
K05522	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	nei; endonuclease VIII [EC:3.2.2.- 4.2.99.18]	1
K05524	Not Included in Pathway or Brite	Energy metabolism	Energy metabolism	fdxA; ferredoxin	1
K05540	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	dusB; tRNA-dihydrouridine synthase B [EC:1.-.-.-]	1
K05559	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	phaA; multicomponent K+:H+ antiporter subunit A	1
K05560	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	phaC; multicomponent K+:H+ antiporter subunit C	1
K05561	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	phaD; multicomponent K+:H+ antiporter subunit D	1
K05562	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	phaE; multicomponent K+:H+ antiporter subunit E	1
K05564	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	phaG; multicomponent K+:H+ antiporter subunit G	1
K05592	Genetic Information Processing	RNA degradation	RNA degradation	deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	2
K05592	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	2
K05592	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	2
K05595	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	marC; multiple antibiotic resistance protein	1
K05602	Metabolism	Histidine metabolism	Histidine metabolism	hisN; histidinol-phosphatase [EC:3.1.3.15]	1
K05710	Metabolism	Phenylalanine metabolism	Phenylalanine metabolism	hcaC; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component	2
K05770	Environmental Information Processing	Neuroactive ligand-receptor interaction	Neuroactive ligand-receptor interaction	TSPO, BZRP; translocator protein	3
K05770	Cellular Processes	Apoptosis - fly	Apoptosis - fly	TSPO, BZRP; translocator protein	3
K05770	Organismal Systems	Cholesterol metabolism	Cholesterol metabolism	TSPO, BZRP; translocator protein	3
K05770	Human Diseases	Human T-cell leukemia virus 1 infection	Human T-cell leukemia virus 1 infection	TSPO, BZRP; translocator protein	3
K05770	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	TSPO, BZRP; translocator protein	3
K05786	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	rarD; chloramphenicol-sensitive protein RarD	1
K05794	Not Included in Pathway or Brite	Others	Others	terC; tellurite resistance protein TerC	2
K05799	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	pdhR; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex	4
K05808	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	yhbH; putative sigma-54 modulation protein	1
K05810	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	yfiH; polyphenol oxidase [EC:1.10.3.-]	1
K05813	Environmental Information Processing	ABC transporters	ABC transporters	ugpB; sn-glycerol 3-phosphate transport system substrate-binding protein	1
K05813	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ugpB; sn-glycerol 3-phosphate transport system substrate-binding protein	1
K05825	Metabolism	Lysine biosynthesis	Lysine biosynthesis	LYSN; 2-aminoadipate transaminase [EC:2.6.1.-]	2
K05834	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	rhtB; homoserine/homoserine lactone efflux protein	2
K05846	Environmental Information Processing	ABC transporters	ABC transporters	opuBD; osmoprotectant transport system permease protein	3
K05846	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	opuBD; osmoprotectant transport system permease protein	3
K05879	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	dhaL; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121]	1
K05886	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	sdh; serine 3-dehydrogenase (NADP+) [EC:1.1.1.276]	1
K05896	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	scpA; segregation and condensation protein A	1
K05995	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	pepE; dipeptidase E [EC:3.4.13.21]	1
K06016	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	pydC; beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]	1
K06024	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	scpB; segregation and condensation protein B	1
K06044	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	treY, glgY; (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase [EC:5.4.99.15]	1
K06048	Metabolism	Glutathione metabolism	Glutathione metabolism	gshA, ybdK; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]	2
K06075	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin	16
K06131	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	clsA_B; cardiolipin synthase A/B [EC:2.7.8.-]	1
K06147	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial	12
K06149	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	uspA; universal stress protein A	4
K06153	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]	1
K06153	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]	1
K06158	Brite Hierarchies	Translation factors [BR:ko03012]	Translation factors [BR:ko03012]	ABCF3; ATP-binding cassette, subfamily F, member 3	1
K06168	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]	1
K06173	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	1
K06177	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rluA; tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]	1
K06177	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	rluA; tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]	1
K06178	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	1
K06180	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	1
K06187	Genetic Information Processing	Homologous recombination	Homologous recombination	recR; recombination protein RecR	1
K06187	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recR; recombination protein RecR	1
K06188	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	aqpZ; aquaporin Z	2
K06189	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	corC; magnesium and cobalt transporter	3
K06191	Not Included in Pathway or Brite	Protein processing	Protein processing	nrdH; glutaredoxin-like protein NrdH	1
K06194	Not Included in Pathway or Brite	Structural proteins	Structural proteins	nlpD; lipoprotein NlpD	3
K06196	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ccdA; cytochrome c-type biogenesis protein	1
K06199	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	crcB, FEX; fluoride exporter	1
K06200	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	cstA; carbon starvation protein	1
K06204	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	dksA; DnaK suppressor protein	1
K06204	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	dksA; DnaK suppressor protein	1
K06204	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	dksA; DnaK suppressor protein	1
K06204	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	dksA; DnaK suppressor protein	1
K06207	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	typA, bipA; GTP-binding protein	1
K06213	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	mgtE; magnesium transporter	1
K06215	Metabolism	Vitamin B6 metabolism	Vitamin B6 metabolism	pdxS, pdx1; pyridoxal 5-phosphate synthase pdxS subunit [EC:4.3.3.6]	1
K06217	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins	1
K06221	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	dkgA; 2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]	2
K06287	Not Included in Pathway or Brite	Cell growth	Cell growth	maf; septum formation protein	1
K06346	Not Included in Pathway or Brite	Cell growth	Cell growth	jag; spoIIIJ-associated protein	1
K06350	Not Included in Pathway or Brite	Cell growth	Cell growth	kipA; antagonist of KipI	2
K06402	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	spoIVFB; stage IV sporulation protein FB [EC:3.4.24.-]	1
K06442	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	tlyA; 23S rRNA (cytidine1920-2-O)/16S rRNA (cytidine1409-2-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]	1
K06726	Environmental Information Processing	ABC transporters	ABC transporters	rbsD; D-ribose pyranase [EC:5.4.99.62]	1
K06859	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	pgi1; glucose-6-phosphate isomerase, archaeal [EC:5.3.1.9]	1
K06859	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	pgi1; glucose-6-phosphate isomerase, archaeal [EC:5.3.1.9]	1
K06859	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	pgi1; glucose-6-phosphate isomerase, archaeal [EC:5.3.1.9]	1
K06859	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	pgi1; glucose-6-phosphate isomerase, archaeal [EC:5.3.1.9]	1
K06861	Environmental Information Processing	ABC transporters	ABC transporters	lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]	2
K06861	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]	2
K06867	Not Included in Pathway or Brite	Function unknown	Function unknown	K06867; uncharacterized protein	1
K06886	Not Included in Pathway or Brite	General function prediction only	General function prediction only	glbN; hemoglobin	1
K06888	Not Included in Pathway or Brite	Function unknown	Function unknown	K06888; uncharacterized protein	1
K06889	Not Included in Pathway or Brite	Function unknown	Function unknown	K06889; uncharacterized protein	2
K06891	Not Included in Pathway or Brite	Protein processing	Protein processing	clpS; ATP-dependent Clp protease adaptor protein ClpS	1
K06901	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	pbuG; putative MFS transporter, AGZA family, xanthine/uracil permease	1
K06902	Cellular Processes	Autophagy - yeast	Autophagy - yeast	UMF1; MFS transporter, UMF1 family	1
K06902	Brite Hierarchies	Membrane trafficking [BR:ko04131]	Membrane trafficking [BR:ko04131]	UMF1; MFS transporter, UMF1 family	1
K06902	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	UMF1; MFS transporter, UMF1 family	1
K06910	Not Included in Pathway or Brite	Function unknown	Function unknown	K06910; uncharacterized protein	1
K06911	Not Included in Pathway or Brite	Function unknown	Function unknown	K06911; uncharacterized protein	1
K06915	Not Included in Pathway or Brite	Function unknown	Function unknown	K06915; uncharacterized protein	1
K06916	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	zapE; cell division protein ZapE	1
K06925	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	tsaE; tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	1
K06929	Not Included in Pathway or Brite	Function unknown	Function unknown	K06929; uncharacterized protein	1
