KO	category-1	category-2	category-3	category-4	N of genes
K06901	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	pbuG; putative MFS transporter, AGZA family, xanthine/uracil permease	2
K06920	Metabolism	Folate biosynthesis	Folate biosynthesis	queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]	1
K06920	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]	1
K06925	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	tsaE; tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	1
K06941	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]	1
K06942	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	ychF; ribosome-binding ATPase	1
K06948	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	yqeH; 30S ribosome assembly GTPase	1
K06949	Metabolism	Thiamine metabolism	Thiamine metabolism	rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	2
K06949	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	2
K06950	Not Included in Pathway or Brite	Function unknown	Function unknown	K06950; uncharacterized protein	2
K06955	Not Included in Pathway or Brite	Function unknown	Function unknown	K06955; uncharacterized protein	1
K06958	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	rapZ; RNase adapter protein RapZ	1
K06959	Not Included in Pathway or Brite	Transcription	Transcription	tex; protein Tex	1
K06962	Not Included in Pathway or Brite	Function unknown	Function unknown	K06962; uncharacterized protein	1
K06966	Metabolism	Purine metabolism	Purine metabolism	ppnN; pyrimidine/purine-5-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]	1
K06966	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	ppnN; pyrimidine/purine-5-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]	1
K06967	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	trmK; tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]	1
K06969	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	1
K06973	Not Included in Pathway or Brite	Function unknown	Function unknown	K06973; uncharacterized protein	1
K06976	Not Included in Pathway or Brite	Function unknown	Function unknown	K06976; uncharacterized protein	1
K06997	Not Included in Pathway or Brite	Amino acid metabolism	Amino acid metabolism	yggS, PROSC; PLP dependent protein	1
K06998	Metabolism	Phenazine biosynthesis	Phenazine biosynthesis	phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]	1
K06998	Cellular Processes	Quorum sensing	Quorum sensing	phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]	1
K07003	Not Included in Pathway or Brite	Function unknown	Function unknown	K07003; uncharacterized protein	2
K07015	Not Included in Pathway or Brite	Function unknown	Function unknown	K07015; uncharacterized protein	1
K07023	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07023; putative hydrolases of HD superfamily	1
K07029	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]	3
K07029	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]	3
K07030	Not Included in Pathway or Brite	Function unknown	Function unknown	K07030; uncharacterized protein	1
K07035	Not Included in Pathway or Brite	Function unknown	Function unknown	K07035; uncharacterized protein	3
K07037	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	pgpH; cyclic-di-AMP phosphodiesterase PgpH [EC:3.1.4.-]	1
K07038	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07038; inner membrane protein	1
K07040	Not Included in Pathway or Brite	Function unknown	Function unknown	K07040; uncharacterized protein	1
K07042	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	ybeY, yqfG; probable rRNA maturation factor	1
K07052	Not Included in Pathway or Brite	Function unknown	Function unknown	K07052; uncharacterized protein	1
K07054	Not Included in Pathway or Brite	Function unknown	Function unknown	K07054; uncharacterized protein	1
K07058	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07058; membrane protein	2
K07071	Not Included in Pathway or Brite	Function unknown	Function unknown	K07071; uncharacterized protein	1
K07082	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07082; UPF0755 protein	1
K07084	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	yuiF; putative amino acid transporter	1
K07090	Not Included in Pathway or Brite	Function unknown	Function unknown	K07090; uncharacterized protein	1
K07093	Not Included in Pathway or Brite	Function unknown	Function unknown	K07093; uncharacterized protein	1
K07094	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	pcrB; putative glycerol-1-phosphate prenyltransferase [EC:2.5.1.-]	1
K07095	Not Included in Pathway or Brite	Function unknown	Function unknown	K07095; uncharacterized protein	1
K07098	Not Included in Pathway or Brite	Function unknown	Function unknown	K07098; uncharacterized protein	1
K07104	Metabolism	Benzoate degradation	Benzoate degradation	catE; catechol 2,3-dioxygenase [EC:1.13.11.2]	1
K07104	Metabolism	Chlorocyclohexane and chlorobenzene degradation	Chlorocyclohexane and chlorobenzene degradation	catE; catechol 2,3-dioxygenase [EC:1.13.11.2]	1
K07104	Metabolism	Styrene degradation	Styrene degradation	catE; catechol 2,3-dioxygenase [EC:1.13.11.2]	1
K07104	Metabolism	Xylene degradation	Xylene degradation	catE; catechol 2,3-dioxygenase [EC:1.13.11.2]	1
K07105	Not Included in Pathway or Brite	Function unknown	Function unknown	K07105; uncharacterized protein	1
K07106	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	murQ; N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]	1
K07107	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]	2
K07118	Not Included in Pathway or Brite	Function unknown	Function unknown	K07118; uncharacterized protein	3
K07119	Not Included in Pathway or Brite	Function unknown	Function unknown	K07119; uncharacterized protein	1
K07124	Not Included in Pathway or Brite	Function unknown	Function unknown	K07124; uncharacterized protein	2
K07130	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	kynB; arylformamidase [EC:3.5.1.9]	1
K07130	Metabolism	Tryptophan metabolism	Tryptophan metabolism	kynB; arylformamidase [EC:3.5.1.9]	1
K07137	Not Included in Pathway or Brite	Function unknown	Function unknown	K07137; uncharacterized protein	1
K07146	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07146; UPF0176 protein	1
K07148	Not Included in Pathway or Brite	Function unknown	Function unknown	K07148; uncharacterized protein	1
K07149	Not Included in Pathway or Brite	Function unknown	Function unknown	K07149; uncharacterized protein	2
K07152	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	SCO1_2; protein SCO1/2	1
K07171	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	mazF, ndoA, chpA; mRNA interferase MazF [EC:3.1.-.-]	1
K07173	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	luxS; S-ribosylhomocysteine lyase [EC:4.4.1.21]	1
K07173	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	luxS; S-ribosylhomocysteine lyase [EC:4.4.1.21]	1
K07173	Cellular Processes	Biofilm formation - Vibrio cholerae	Biofilm formation - Vibrio cholerae	luxS; S-ribosylhomocysteine lyase [EC:4.4.1.21]	1
K07173	Cellular Processes	Quorum sensing	Quorum sensing	luxS; S-ribosylhomocysteine lyase [EC:4.4.1.21]	1
K07175	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	phoH2; PhoH-like ATPase	1
K07192	Organismal Systems	Insulin signaling pathway	Insulin signaling pathway	FLOT; flotillin	2
K07192	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	FLOT; flotillin	2
K07192	Brite Hierarchies	Membrane trafficking [BR:ko04131]	Membrane trafficking [BR:ko04131]	FLOT; flotillin	2
K07192	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	FLOT; flotillin	2
K07214	Not Included in Pathway or Brite	Others	Others	fes; enterochelin esterase and related enzymes	1
K07217	Not Included in Pathway or Brite	Others	Others	K07217; Mn-containing catalase	1
K07220	Not Included in Pathway or Brite	Function unknown	Function unknown	K07220; uncharacterized protein	1
K07222	Not Included in Pathway or Brite	Others	Others	K07222; putative flavoprotein involved in K+ transport	1
K07224	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	efeO; iron uptake system component EfeO	1
K07228	Not Included in Pathway or Brite	Others	Others	K07228; TrkA domain protein	1
K07238	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	TC.ZIP, zupT, ZRT3, ZIP2; zinc transporter, ZIP family	1
K07240	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	chrA; chromate transporter	1
K07243	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	FTR, FTH1, efeU; high-affinity iron transporter	2
K07258	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	2
K07258	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	2
K07258	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	2
K07260	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	1
K07260	Environmental Information Processing	Two-component system	Two-component system	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	1
K07260	Human Diseases	Vancomycin resistance	Vancomycin resistance	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	1
K07260	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	1
K07260	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	1
K07260	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	1
K07263	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	pqqL; zinc protease [EC:3.4.24.-]	2
K07304	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	1
K07305	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	2
K07315	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	rsbU_P; phosphoserine phosphatase RsbU/P [EC:3.1.3.3]	1
K07335	Not Included in Pathway or Brite	Cell motility	Cell motility	bmpA, bmpB, tmpC; basic membrane protein A and related proteins	3
K07396	Not Included in Pathway or Brite	Protein processing	Protein processing	K07396; putative protein-disulfide isomerase	1
K07397	Not Included in Pathway or Brite	Protein processing	Protein processing	yhfA; putative redox protein	1
K07399	Not Included in Pathway or Brite	Protein processing	Protein processing	resB, ccs1; cytochrome c biogenesis protein	1
K07400	Not Included in Pathway or Brite	Protein processing	Protein processing	nfuA; Fe/S biogenesis protein NfuA	1
K07403	Not Included in Pathway or Brite	Protein processing	Protein processing	nfeD; membrane-bound serine protease (ClpP class)	1
K07407	Metabolism	Galactose metabolism	Galactose metabolism	E3.2.1.22B, galA, rafA; alpha-galactosidase [EC:3.2.1.22]	1
K07407	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	E3.2.1.22B, galA, rafA; alpha-galactosidase [EC:3.2.1.22]	1
K07407	Metabolism	Sphingolipid metabolism	Sphingolipid metabolism	E3.2.1.22B, galA, rafA; alpha-galactosidase [EC:3.2.1.22]	1
K07407	Metabolism	Glycosphingolipid biosynthesis - globo and isoglobo series	Glycosphingolipid biosynthesis - globo and isoglobo series	E3.2.1.22B, galA, rafA; alpha-galactosidase [EC:3.2.1.22]	1
K07443	Not Included in Pathway or Brite	Replication and repair	Replication and repair	ybaZ; methylated-DNA-protein-cysteine methyltransferase related protein	1
K07447	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ruvX; putative holliday junction resolvase [EC:3.1.-.-]	1
K07448	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	mrr; restriction system protein	1
K07451	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	mcrA; 5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	1
K07456	Genetic Information Processing	Mismatch repair	Mismatch repair	mutS2; DNA mismatch repair protein MutS2	1
K07456	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	mutS2; DNA mismatch repair protein MutS2	1
K07462	Genetic Information Processing	Base excision repair	Base excision repair	recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	1
K07462	Genetic Information Processing	Homologous recombination	Homologous recombination	recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	1
K07462	Genetic Information Processing	Mismatch repair	Mismatch repair	recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	1
K07462	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	1
K07478	Not Included in Pathway or Brite	Replication and repair	Replication and repair	ycaJ; putative ATPase	1
K07496	Not Included in Pathway or Brite	Replication and repair	Replication and repair	K07496; putative transposase	1
K07502	Not Included in Pathway or Brite	Function unknown	Function unknown	yprB; uncharacterized protein	1
K07506	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	K07506; AraC family transcriptional regulator	4
K07516	Metabolism	Butanoate metabolism	Butanoate metabolism	fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	1
K07516	Metabolism	Fatty acid degradation	Fatty acid degradation	fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	1
K07516	Metabolism	Benzoate degradation	Benzoate degradation	fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	1
K07552	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein	1
K07566	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	tsaC, rimN, SUA5; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	1
K07566	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	tsaC, rimN, SUA5; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	1
K07570	Not Included in Pathway or Brite	Translation	Translation	GSP13; general stress protein 13	1
K07571	Not Included in Pathway or Brite	Translation	Translation	K07571; S1 RNA binding domain protein	1
K07584	Not Included in Pathway or Brite	Function unknown	Function unknown	ysxB; uncharacterized protein	1
K07586	Not Included in Pathway or Brite	Function unknown	Function unknown	ygaC; uncharacterized protein	1
K07590	Genetic Information Processing	Ribosome	Ribosome	RP-L7A, rplGB; large subunit ribosomal protein L7A	1
K07590	Brite Hierarchies	Ribosome [BR:ko03011]	Ribosome [BR:ko03011]	RP-L7A, rplGB; large subunit ribosomal protein L7A	1
K07636	Environmental Information Processing	Two-component system	Two-component system	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	21
K07636	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	21
K07636	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	21
K07639	Environmental Information Processing	Two-component system	Two-component system	rstB; two-component system, OmpR family, sensor histidine kinase RstB [EC:2.7.13.3]	1
K07639	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	rstB; two-component system, OmpR family, sensor histidine kinase RstB [EC:2.7.13.3]	1
K07639	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	rstB; two-component system, OmpR family, sensor histidine kinase RstB [EC:2.7.13.3]	1
K07646	Environmental Information Processing	Two-component system	Two-component system	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	1
K07646	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	1
K07646	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	1
K07652	Environmental Information Processing	Two-component system	Two-component system	vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]	1
K07652	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]	1
K07652	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]	1
K07657	Environmental Information Processing	Two-component system	Two-component system	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB	9
K07657	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB	9
K07662	Environmental Information Processing	Two-component system	Two-component system	cpxR; two-component system, OmpR family, response regulator CpxR	1
K07662	Human Diseases	Cationic antimicrobial peptide (CAMP) resistance	Cationic antimicrobial peptide (CAMP) resistance	cpxR; two-component system, OmpR family, response regulator CpxR	1
K07662	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	cpxR; two-component system, OmpR family, response regulator CpxR	1
K07674	Environmental Information Processing	Two-component system	Two-component system	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]	2
K07674	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]	2
K07674	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]	2
K07687	Environmental Information Processing	Two-component system	Two-component system	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB	2
K07687	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB	2
K07687	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB	2
K07699	Environmental Information Processing	Two-component system	Two-component system	spo0A; two-component system, response regulator, stage 0 sporulation protein A	1
K07699	Cellular Processes	Quorum sensing	Quorum sensing	spo0A; two-component system, response regulator, stage 0 sporulation protein A	1
K07699	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	spo0A; two-component system, response regulator, stage 0 sporulation protein A	1
K07708	Environmental Information Processing	Two-component system	Two-component system	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]	1
K07708	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]	1
K07708	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]	1
K07723	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	ndoAI; CopG family transcriptional regulator / antitoxin EndoAI	1
K07723	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	ndoAI; CopG family transcriptional regulator / antitoxin EndoAI	1
K07729	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	K07729; putative transcriptional regulator	7
K07738	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	nrdR; transcriptional repressor NrdR	1
K07742	Not Included in Pathway or Brite	Function unknown	Function unknown	ylxR; uncharacterized protein	1
K07807	Not Included in Pathway or Brite	Function unknown	Function unknown	K07807; uncharacterized protein	1
K07814	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	K07814; putative two-component system response regulator	2
K07816	Metabolism	Purine metabolism	Purine metabolism	E2.7.6.5X; putative GTP pyrophosphokinase [EC:2.7.6.5]	1
K07862	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	sstT; serine/threonine transporter	1
K08082	Environmental Information Processing	Two-component system	Two-component system	algZ; two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3]	3
K08082	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	algZ; two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3]	3
K08082	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	algZ; two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3]	3
K08151	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	tetA; MFS transporter, DHA1 family, tetracycline resistance protein	1
K08151	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	tetA; MFS transporter, DHA1 family, tetracycline resistance protein	1
K08234	Not Included in Pathway or Brite	Amino acid metabolism	Amino acid metabolism	yaeR; glyoxylase I family protein	2
K08301	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	rng, cafA; ribonuclease G [EC:3.1.26.-]	1
K08301	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rng, cafA; ribonuclease G [EC:3.1.26.-]	1
K08316	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsmD; 16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	1
K08483	Environmental Information Processing	Phosphotransferase system (PTS)	Phosphotransferase system (PTS)	PTS-EI.PTSI, ptsI; phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]	1
K08483	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	PTS-EI.PTSI, ptsI; phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]	1
K08591	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	plsY; acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	1
K08591	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	plsY; acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	1
K08591	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	plsY; acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	1
K08602	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	pepF, pepB; oligoendopeptidase F [EC:3.4.24.-]	4
K08681	Metabolism	Vitamin B6 metabolism	Vitamin B6 metabolism	pdxT, pdx2; 5-phosphate synthase pdxT subunit [EC:4.3.3.6]	1
K08964	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	mtnB; methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109]	1
K08965	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	mtnW; 2,3-diketo-5-methylthiopentyl-1-phosphate enolase [EC:5.3.2.5]	1
K08966	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	mtnX; 2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase [EC:3.1.3.87]	1
K08967	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	mtnD, mtnZ, ADI1; 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.53 1.13.11.54]	1
K08968	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	msrC; L-methionine (R)-S-oxide reductase [EC:1.8.4.14]	1
K08976	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K08976; putative membrane protein	1
K08981	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K08981; putative membrane protein	1
K08987	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K08987; putative membrane protein	1
K08989	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K08989; putative membrane protein	1
K08998	Not Included in Pathway or Brite	Function unknown	Function unknown	K08998; uncharacterized protein	1
K09007	Metabolism	Folate biosynthesis	Folate biosynthesis	folE2; GTP cyclohydrolase IB [EC:3.5.4.16]	1
K09013	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	sufC; Fe-S cluster assembly ATP-binding protein	1
K09014	Not Included in Pathway or Brite	General function prediction only	General function prediction only	sufB; Fe-S cluster assembly protein SufB	1
K09015	Not Included in Pathway or Brite	General function prediction only	General function prediction only	sufD; Fe-S cluster assembly protein SufD	1
K09020	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	rutB; ureidoacrylate peracid hydrolase [EC:3.5.1.110]	2
K09022	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ridA, tdcF, RIDA; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	1
K09117	Not Included in Pathway or Brite	Function unknown	Function unknown	K09117; uncharacterized protein	1
K09125	Not Included in Pathway or Brite	Function unknown	Function unknown	K09125; uncharacterized protein	1
K09167	Not Included in Pathway or Brite	Function unknown	Function unknown	K09167; uncharacterized protein	1
