KO	category-1	category-2	category-3	category-4	N of genes
K05350	Metabolism	Cyanoamino acid metabolism	Cyanoamino acid metabolism	bglB; beta-glucosidase [EC:3.2.1.21]	1
K05350	Metabolism	Phenylpropanoid biosynthesis	Phenylpropanoid biosynthesis	bglB; beta-glucosidase [EC:3.2.1.21]	1
K05366	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	2
K05366	Human Diseases	beta-Lactam resistance	beta-Lactam resistance	mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	2
K05366	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	2
K05366	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	2
K05367	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	pbpC; penicillin-binding protein 1C [EC:2.4.1.129]	1
K05367	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	pbpC; penicillin-binding protein 1C [EC:2.4.1.129]	1
K05367	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	pbpC; penicillin-binding protein 1C [EC:2.4.1.129]	1
K05515	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	mrdA; penicillin-binding protein 2 [EC:3.4.16.4]	1
K05515	Human Diseases	beta-Lactam resistance	beta-Lactam resistance	mrdA; penicillin-binding protein 2 [EC:3.4.16.4]	1
K05515	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	mrdA; penicillin-binding protein 2 [EC:3.4.16.4]	1
K05516	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	cbpA; curved DNA-binding protein	1
K05516	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	cbpA; curved DNA-binding protein	1
K05520	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	pfpI; protease I [EC:3.5.1.124]	1
K05522	Genetic Information Processing	Base excision repair	Base excision repair	nei; endonuclease VIII [EC:3.2.2.- 4.2.99.18]	1
K05522	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	nei; endonuclease VIII [EC:3.2.2.- 4.2.99.18]	1
K05540	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	dusB; tRNA-dihydrouridine synthase B [EC:1.-.-.-]	1
K05592	Genetic Information Processing	RNA degradation	RNA degradation	deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	4
K05592	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	4
K05592	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	4
K05595	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	marC; multiple antibiotic resistance protein	1
K05606	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]	1
K05606	Metabolism	Propanoate metabolism	Propanoate metabolism	MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]	1
K05606	Metabolism	Carbon fixation pathways in prokaryotes	Carbon fixation pathways in prokaryotes	MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]	1
K05606	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]	1
K05710	Metabolism	Phenylalanine metabolism	Phenylalanine metabolism	hcaC; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component	2
K05770	Environmental Information Processing	Neuroactive ligand-receptor interaction	Neuroactive ligand-receptor interaction	TSPO, BZRP; translocator protein	1
K05770	Cellular Processes	Apoptosis - fly	Apoptosis - fly	TSPO, BZRP; translocator protein	1
K05770	Organismal Systems	Cholesterol metabolism	Cholesterol metabolism	TSPO, BZRP; translocator protein	1
K05770	Human Diseases	Human T-cell leukemia virus 1 infection	Human T-cell leukemia virus 1 infection	TSPO, BZRP; translocator protein	1
K05770	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	TSPO, BZRP; translocator protein	1
K05785	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	rfaH; transcriptional antiterminator RfaH	1
K05786	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	rarD; chloramphenicol-sensitive protein RarD	1
K05794	Not Included in Pathway or Brite	Others	Others	terC; tellurite resistance protein TerC	1
K05807	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	bamD; outer membrane protein assembly factor BamD	1
K05808	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	yhbH; putative sigma-54 modulation protein	1
K05846	Environmental Information Processing	ABC transporters	ABC transporters	opuBD; osmoprotectant transport system permease protein	1
K05846	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	opuBD; osmoprotectant transport system permease protein	1
K05886	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	sdh; serine 3-dehydrogenase (NADP+) [EC:1.1.1.276]	2
K05896	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	scpA; segregation and condensation protein A	1
K05937	Not Included in Pathway or Brite	Function unknown	Function unknown	K05937; uncharacterized protein	1
K05970	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	SIAE; sialate O-acetylesterase [EC:3.1.1.53]	2
K05979	Metabolism	Methane metabolism	Methane metabolism	comB; 2-phosphosulfolactate phosphatase [EC:3.1.3.71]	1
K05982	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	E3.1.21.7, nfi; deoxyribonuclease V [EC:3.1.21.7]	1
K05989	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ramA; alpha-L-rhamnosidase [EC:3.2.1.40]	3
K06024	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	scpB; segregation and condensation protein B	1
K06041	Metabolism	Lipopolysaccharide biosynthesis	Lipopolysaccharide biosynthesis	kdsD, kpsF; arabinose-5-phosphate isomerase [EC:5.3.1.13]	1
K06041	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	kdsD, kpsF; arabinose-5-phosphate isomerase [EC:5.3.1.13]	1
K06044	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	treY, glgY; (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase [EC:5.4.99.15]	1
K06048	Metabolism	Glutathione metabolism	Glutathione metabolism	gshA, ybdK; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]	1
K06075	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin	1
K06076	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	fadL; long-chain fatty acid transport protein	2
K06133	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	LYS5, acpT; 4-phosphopantetheinyl transferase [EC:2.7.8.-]	2
K06142	Not Included in Pathway or Brite	Structural proteins	Structural proteins	hlpA, ompH; outer membrane protein	3
K06147	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial	9
K06149	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	uspA; universal stress protein A	1
K06151	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	E1.1.99.3A; gluconate 2-dehydrogenase alpha chain [EC:1.1.99.3]	4
K06153	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]	1
K06153	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]	1
K06158	Brite Hierarchies	Translation factors [BR:ko03012]	Translation factors [BR:ko03012]	ABCF3; ATP-binding cassette, subfamily F, member 3	2
K06167	Metabolism	Phosphonate and phosphinate metabolism	Phosphonate and phosphinate metabolism	phnP; phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]	2
K06168	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]	2
K06169	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	miaE; tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]	1
K06173	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	2
K06175	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	truC; tRNA pseudouridine65 synthase [EC:5.4.99.26]	1
K06177	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rluA; tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]	2
K06177	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	rluA; tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]	2
K06178	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	2
K06180	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	1
K06187	Genetic Information Processing	Homologous recombination	Homologous recombination	recR; recombination protein RecR	1
K06187	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recR; recombination protein RecR	1
K06188	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	aqpZ; aquaporin Z	1
K06189	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	corC; magnesium and cobalt transporter	1
K06193	Not Included in Pathway or Brite	General function prediction only	General function prediction only	phnA; protein PhnA	1
K06194	Not Included in Pathway or Brite	Structural proteins	Structural proteins	nlpD; lipoprotein NlpD	1
K06195	Not Included in Pathway or Brite	Others	Others	apaG; ApaG protein	1
K06199	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	crcB, FEX; fluoride exporter	1
K06201	Not Included in Pathway or Brite	Others	Others	cutC; copper homeostasis protein	1
K06204	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	dksA; DnaK suppressor protein	1
K06204	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	dksA; DnaK suppressor protein	1
K06204	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	dksA; DnaK suppressor protein	1
K06204	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	dksA; DnaK suppressor protein	1
K06207	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	typA, bipA; GTP-binding protein	1
K06211	Metabolism	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	nadR; HTH-type transcriptional regulator, transcriptional repressor of NAD biosynthesis genes [EC:2.7.7.1 2.7.1.22]	1
K06211	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	nadR; HTH-type transcriptional regulator, transcriptional repressor of NAD biosynthesis genes [EC:2.7.7.1 2.7.1.22]	1
K06213	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	mgtE; magnesium transporter	2
K06217	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins	1
K06223	Genetic Information Processing	Mismatch repair	Mismatch repair	dam; DNA adenine methylase [EC:2.1.1.72]	2
K06223	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	dam; DNA adenine methylase [EC:2.1.1.72]	2
K06223	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	dam; DNA adenine methylase [EC:2.1.1.72]	2
K06223	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	dam; DNA adenine methylase [EC:2.1.1.72]	2
K06287	Not Included in Pathway or Brite	Cell growth	Cell growth	maf; septum formation protein	1
K06350	Not Included in Pathway or Brite	Cell growth	Cell growth	kipA; antagonist of KipI	1
K06351	Not Included in Pathway or Brite	Cell growth	Cell growth	kipI; inhibitor of KinA	1
K06374	Not Included in Pathway or Brite	Cell growth	Cell growth	spmB; spore maturation protein B	1
K06861	Environmental Information Processing	ABC transporters	ABC transporters	lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]	1
K06861	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]	1
K06867	Not Included in Pathway or Brite	Function unknown	Function unknown	K06867; uncharacterized protein	1
K06871	Not Included in Pathway or Brite	Function unknown	Function unknown	K06871; uncharacterized protein	1
K06872	Not Included in Pathway or Brite	Function unknown	Function unknown	K06872; uncharacterized protein	1
K06876	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K06876; deoxyribodipyrimidine photolyase-related protein	1
K06878	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K06878; tRNA-binding protein	1
K06881	Metabolism	Sulfur metabolism	Sulfur metabolism	nrnA; bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]	1
K06881	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	nrnA; bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]	1
K06885	Not Included in Pathway or Brite	Function unknown	Function unknown	K06885; uncharacterized protein	1
K06886	Not Included in Pathway or Brite	General function prediction only	General function prediction only	glbN; hemoglobin	1
K06888	Not Included in Pathway or Brite	Function unknown	Function unknown	K06888; uncharacterized protein	1
K06889	Not Included in Pathway or Brite	Function unknown	Function unknown	K06889; uncharacterized protein	4
K06891	Not Included in Pathway or Brite	Protein processing	Protein processing	clpS; ATP-dependent Clp protease adaptor protein ClpS	1
K06894	Not Included in Pathway or Brite	Function unknown	Function unknown	K06894; uncharacterized protein	1
K06895	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lysE, argO; L-lysine exporter family protein LysE/ArgO	1
K06902	Cellular Processes	Autophagy - yeast	Autophagy - yeast	UMF1; MFS transporter, UMF1 family	1
K06902	Brite Hierarchies	Membrane trafficking [BR:ko04131]	Membrane trafficking [BR:ko04131]	UMF1; MFS transporter, UMF1 family	1
K06902	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	UMF1; MFS transporter, UMF1 family	1
K06911	Not Included in Pathway or Brite	Function unknown	Function unknown	K06911; uncharacterized protein	3
K06915	Not Included in Pathway or Brite	Function unknown	Function unknown	K06915; uncharacterized protein	1
K06925	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	tsaE; tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	1
K06929	Not Included in Pathway or Brite	Function unknown	Function unknown	K06929; uncharacterized protein	1
K06937	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	K06937; 7,8-dihydro-6-hydroxymethylpterin dimethyltransferase [EC:2.1.1.-]	1
K06941	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]	1
K06942	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	ychF; ribosome-binding ATPase	1
K06949	Metabolism	Thiamine metabolism	Thiamine metabolism	rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	1
K06949	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	1
K06950	Not Included in Pathway or Brite	Function unknown	Function unknown	K06950; uncharacterized protein	1
K06953	Not Included in Pathway or Brite	Function unknown	Function unknown	K06953; uncharacterized protein	1
K06959	Not Included in Pathway or Brite	Transcription	Transcription	tex; protein Tex	1
K06966	Metabolism	Purine metabolism	Purine metabolism	ppnN; pyrimidine/purine-5-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]	2
K06966	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	ppnN; pyrimidine/purine-5-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]	2
K06969	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	2
K06970	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rlmF; 23S rRNA (adenine1618-N6)-methyltransferase [EC:2.1.1.181]	1
K06973	Not Included in Pathway or Brite	Function unknown	Function unknown	K06973; uncharacterized protein	1
K06975	Not Included in Pathway or Brite	Function unknown	Function unknown	K06975; uncharacterized protein	1
K06978	Not Included in Pathway or Brite	Function unknown	Function unknown	K06978; uncharacterized protein	2
K06988	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	fno; 8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]	6
K06997	Not Included in Pathway or Brite	Amino acid metabolism	Amino acid metabolism	yggS, PROSC; PLP dependent protein	1
K06999	Not Included in Pathway or Brite	Others	Others	K06999; phospholipase/carboxylesterase	1
K07001	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07001; NTE family protein	2
K07002	Not Included in Pathway or Brite	Function unknown	Function unknown	K07002; uncharacterized protein	1
K07003	Not Included in Pathway or Brite	Function unknown	Function unknown	K07003; uncharacterized protein	1
K07005	Not Included in Pathway or Brite	Function unknown	Function unknown	K07005; uncharacterized protein	1
K07010	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	K07010; putative glutamine amidotransferase	1
K07025	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07025; putative hydrolase of the HAD superfamily	2
K07027	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	K07027; glycosyltransferase 2 family protein	1
K07029	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]	2
K07029	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]	2
K07032	Not Included in Pathway or Brite	Function unknown	Function unknown	K07032; uncharacterized protein	1
K07037	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	pgpH; cyclic-di-AMP phosphodiesterase PgpH [EC:3.1.4.-]	1
K07042	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	ybeY, yqfG; probable rRNA maturation factor	1
K07046	Metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	K07046; L-fuconolactonase [EC:3.1.1.-]	1
K07048	Not Included in Pathway or Brite	General function prediction only	General function prediction only	PTER, php; phosphotriesterase-related protein	1
K07052	Not Included in Pathway or Brite	Function unknown	Function unknown	K07052; uncharacterized protein	1
K07053	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	E3.1.3.97; 3,5-nucleoside bisphosphate phosphatase [EC:3.1.3.97]	1
K07054	Not Included in Pathway or Brite	Function unknown	Function unknown	K07054; uncharacterized protein	1
K07056	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsmI; 16S rRNA (cytidine1402-2-O)-methyltransferase [EC:2.1.1.198]	2
K07058	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07058; membrane protein	4
K07062	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	fitB; toxin FitB [EC:3.1.-.-]	1
K07063	Not Included in Pathway or Brite	Function unknown	Function unknown	K07063; uncharacterized protein	1
K07068	Not Included in Pathway or Brite	Function unknown	Function unknown	K07068; uncharacterized protein	2
K07071	Not Included in Pathway or Brite	Function unknown	Function unknown	K07071; uncharacterized protein	1
K07082	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07082; UPF0755 protein	1
K07088	Not Included in Pathway or Brite	Function unknown	Function unknown	K07088; uncharacterized protein	1
K07090	Not Included in Pathway or Brite	Function unknown	Function unknown	K07090; uncharacterized protein	5
K07095	Not Included in Pathway or Brite	Function unknown	Function unknown	K07095; uncharacterized protein	1
K07098	Not Included in Pathway or Brite	Function unknown	Function unknown	K07098; uncharacterized protein	3
K07106	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	murQ; N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]	1
K07107	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]	3
K07112	Not Included in Pathway or Brite	Function unknown	Function unknown	K07112; uncharacterized protein	2
K07118	Not Included in Pathway or Brite	Function unknown	Function unknown	K07118; uncharacterized protein	1
K07124	Not Included in Pathway or Brite	Function unknown	Function unknown	K07124; uncharacterized protein	1
K07133	Not Included in Pathway or Brite	Function unknown	Function unknown	K07133; uncharacterized protein	2
K07137	Not Included in Pathway or Brite	Function unknown	Function unknown	K07137; uncharacterized protein	1
K07139	Not Included in Pathway or Brite	Function unknown	Function unknown	K07139; uncharacterized protein	1
K07140	Not Included in Pathway or Brite	Function unknown	Function unknown	K07140; uncharacterized protein	1
K07141	Metabolism	Folate biosynthesis	Folate biosynthesis	mocA; molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]	1
K07146	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07146; UPF0176 protein	1
K07152	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	SCO1_2; protein SCO1/2	2
K07160	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07160; UPF0271 protein	1
K07164	Not Included in Pathway or Brite	Function unknown	Function unknown	K07164; uncharacterized protein	1
K07165	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	fecR; transmembrane sensor	9
K07175	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	phoH2; PhoH-like ATPase	1
K07192	Organismal Systems	Insulin signaling pathway	Insulin signaling pathway	FLOT; flotillin	2
K07192	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	FLOT; flotillin	2
K07192	Brite Hierarchies	Membrane trafficking [BR:ko04131]	Membrane trafficking [BR:ko04131]	FLOT; flotillin	2
K07192	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	FLOT; flotillin	2
K07213	Organismal Systems	Mineral absorption	Mineral absorption	ATOX1, ATX1, copZ, golB; copper chaperone	2
K07214	Not Included in Pathway or Brite	Others	Others	fes; enterochelin esterase and related enzymes	5
K07215	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	pigA, hemO; heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58]	1
K07217	Not Included in Pathway or Brite	Others	Others	K07217; Mn-containing catalase	1
K07220	Not Included in Pathway or Brite	Function unknown	Function unknown	K07220; uncharacterized protein	1
K07221	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	oprO_P; phosphate-selective porin OprO and OprP	1
K07222	Not Included in Pathway or Brite	Others	Others	K07222; putative flavoprotein involved in K+ transport	1
K07238	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	TC.ZIP, zupT, ZRT3, ZIP2; zinc transporter, ZIP family	1
K07240	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	chrA; chromate transporter	1
K07259	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	2
K07259	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	2
K07259	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	2
K07260	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	1
K07260	Environmental Information Processing	Two-component system	Two-component system	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	1
K07260	Human Diseases	Vancomycin resistance	Vancomycin resistance	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	1
K07260	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	1
K07260	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	1
K07260	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	1
K07263	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	pqqL; zinc protease [EC:3.4.24.-]	6
